country,variant,gender,year,population
426,estimates,female,1950,389.712
426,estimates,male,1950,344.232
426,estimates,female,1951,394.629
426,estimates,male,1951,349.694
426,estimates,female,1952,400.086
426,estimates,male,1952,354.76
426,estimates,female,1953,405.966
426,estimates,male,1953,359.614
426,estimates,female,1954,412.132
426,estimates,male,1954,364.413
426,estimates,female,1955,418.547
426,estimates,male,1955,369.269
426,estimates,female,1956,425.176
426,estimates,male,1956,374.27
426,estimates,female,1957,432.075
426,estimates,male,1957,379.463
426,estimates,female,1958,439.329
426,estimates,male,1958,384.866
426,estimates,female,1959,447.051
426,estimates,male,1959,390.471
426,estimates,female,1960,455.322
426,estimates,male,1960,396.262
426,estimates,female,1961,464.209
426,estimates,male,1961,402.265
426,estimates,female,1962,473.639
426,estimates,male,1962,408.531
426,estimates,female,1963,483.464
426,estimates,male,1963,415.178
426,estimates,female,1964,493.471
426,estimates,male,1964,422.362
426,estimates,female,1965,503.5
426,estimates,male,1965,430.16
426,estimates,female,1966,513.511
426,estimates,male,1966,438.694
426,estimates,female,1967,523.575
426,estimates,male,1967,447.948
426,estimates,female,1968,533.808
426,estimates,male,1968,457.679
426,estimates,female,1969,544.419
426,estimates,male,1969,467.59
426,estimates,female,1970,555.559
426,estimates,male,1970,477.488
426,estimates,female,1971,567.227
426,estimates,male,1971,487.228
426,estimates,female,1972,579.394
426,estimates,male,1972,496.948
426,estimates,female,1973,592.134
426,estimates,male,1973,507.107
426,estimates,female,1974,605.494
426,estimates,male,1974,518.355
426,estimates,female,1975,619.513
426,estimates,male,1975,531.123
426,estimates,female,1976,634.147
426,estimates,male,1976,545.577
426,estimates,female,1977,649.311
426,estimates,male,1977,561.484
426,estimates,female,1978,664.965
426,estimates,male,1978,578.384
426,estimates,female,1979,681.041
426,estimates,male,1979,595.619
426,estimates,female,1980,697.439
426,estimates,male,1980,612.685
426,estimates,female,1981,714.261
426,estimates,male,1981,629.436
426,estimates,female,1982,731.384
426,estimates,male,1982,645.959
426,estimates,female,1983,748.155
426,estimates,male,1983,662.281
426,estimates,female,1984,763.722
426,estimates,male,1984,678.49
426,estimates,female,1985,777.546
426,estimates,male,1985,694.654
426,estimates,female,1986,789.254
426,estimates,male,1986,710.606
426,estimates,female,1987,799.169
426,estimates,male,1987,726.293
426,estimates,female,1988,808.276
426,estimates,male,1988,741.989
426,estimates,female,1989,817.957
426,estimates,male,1989,758.061
426,estimates,female,1990,829.213
426,estimates,male,1990,774.722
426,estimates,female,1991,842.334
426,estimates,male,1991,792.182
426,estimates,female,1992,856.937
426,estimates,male,1992,810.186
426,estimates,female,1993,872.515
426,estimates,male,1993,827.845
426,estimates,female,1994,888.261
426,estimates,male,1994,843.995
426,estimates,female,1995,903.525
426,estimates,male,1995,857.827
426,estimates,female,1996,918.281
426,estimates,male,1996,868.987
426,estimates,female,1997,932.615
426,estimates,male,1997,877.841
426,estimates,female,1998,946.158
426,estimates,male,1998,885.146
426,estimates,female,1999,958.506
426,estimates,male,1999,892.024
426,estimates,female,2000,969.393
426,estimates,male,2000,899.303
426,estimates,female,2001,978.685
426,estimates,male,2001,907.277
426,estimates,female,2002,986.541
426,estimates,male,2002,915.77
426,estimates,female,2003,993.478
426,estimates,male,2003,924.632
426,estimates,female,2004,1000.205
426,estimates,male,2004,933.525
426,estimates,female,2005,1007.296
426,estimates,male,2005,942.243
426,estimates,female,2006,1014.881
426,estimates,male,2006,950.773
426,estimates,female,2007,1022.945
426,estimates,male,2007,959.333
426,estimates,female,2008,1031.715
426,estimates,male,2008,968.214
426,estimates,female,2009,1041.403
426,estimates,male,2009,977.81
426,estimates,female,2010,1052.151
426,estimates,male,2010,988.404
426,estimates,female,2011,1064.071
426,estimates,male,2011,1000.092
426,estimates,female,2012,1077.145
426,estimates,male,2012,1012.781
426,estimates,female,2013,1091.074
426,estimates,male,2013,1026.288
426,estimates,female,2014,1105.44
426,estimates,male,2014,1040.346
426,constant_fertility,female,2015,1119.928
426,constant_fertility,male,2015,1054.725
426,constant_mortality,female,2015,1119.928
426,constant_mortality,male,2015,1054.725
426,estimates,female,2015,1119.928
426,estimates,male,2015,1054.725
426,high_variant,female,2015,1119.928
426,high_variant,male,2015,1054.725
426,instant_replacement,female,2015,1119.928
426,instant_replacement,male,2015,1054.725
426,low_variant,female,2015,1119.928
426,low_variant,male,2015,1054.725
426,medium_variant,female,2015,1119.928
426,medium_variant,male,2015,1054.725
426,momentum,female,2015,1119.928
426,momentum,male,2015,1054.725
426,no_change,female,2015,1119.928
426,no_change,male,2015,1054.725
426,zero_migration,female,2015,1119.928
426,zero_migration,male,2015,1054.725
426,constant_fertility,female,2016,1135.872
426,constant_fertility,male,2016,1070.961
426,constant_mortality,female,2016,1133.713
426,constant_mortality,male,2016,1068.755
426,high_variant,female,2016,1136.17
426,high_variant,male,2016,1071.267
426,instant_replacement,female,2016,1130.03
426,instant_replacement,male,2016,1064.899
426,low_variant,female,2016,1133.287
426,low_variant,male,2016,1068.338
426,medium_variant,female,2016,1134.444
426,medium_variant,male,2016,1069.381
426,momentum,female,2016,1130.905
426,momentum,male,2016,1065.936
426,no_change,female,2016,1134.851
426,no_change,male,2016,1069.906
426,zero_migration,female,2016,1136.524
426,zero_migration,male,2016,1072.067
426,constant_fertility,female,2017,1152.18
426,constant_fertility,male,2017,1087.691
426,constant_mortality,female,2017,1147.207
426,constant_mortality,male,2017,1082.455
426,high_variant,female,2017,1152.801
426,high_variant,male,2017,1088.329
426,instant_replacement,female,2017,1138.375
426,instant_replacement,male,2017,1073.507
426,low_variant,female,2017,1145.922
426,low_variant,male,2017,1081.333
426,medium_variant,female,2017,1149.016
426,medium_variant,male,2017,1084.317
426,momentum,female,2017,1140.47
426,momentum,male,2017,1076.009
426,no_change,female,2017,1150.005
426,no_change,male,2017,1085.295
426,zero_migration,female,2017,1153.002
426,zero_migration,male,2017,1089.397
426,constant_fertility,female,2018,1168.84
426,constant_fertility,male,2018,1104.887
426,constant_mortality,female,2018,1160.404
426,constant_mortality,male,2018,1095.828
426,high_variant,female,2018,1169.754
426,high_variant,male,2018,1105.81
426,instant_replacement,female,2018,1145.554
426,instant_replacement,male,2018,1081.132
426,low_variant,female,2018,1157.96
426,low_variant,male,2018,1093.828
