country,variant,gender,year,population
158,estimates,female,1950,3694.204
158,estimates,male,1950,3929.157
158,estimates,female,1951,3828.859
158,estimates,male,1951,4064.188
158,estimates,female,1952,3967.61
158,estimates,male,1952,4196.314
158,estimates,female,1953,4111.498
158,estimates,male,1953,4328.762
158,estimates,female,1954,4261.141
158,estimates,male,1954,4464.323
158,estimates,female,1955,4416.846
158,estimates,male,1955,4605.34
158,estimates,female,1956,4578.21
158,estimates,male,1956,4753.687
158,estimates,female,1957,4744.482
158,estimates,male,1957,4910.759
158,estimates,female,1958,4914.473
158,estimates,male,1958,5077.51
158,estimates,female,1959,5086.765
158,estimates,male,1959,5254.447
158,estimates,female,1960,5260.014
158,estimates,male,1960,5441.693
158,estimates,female,1961,5433.35
158,estimates,male,1961,5638.988
158,estimates,female,1962,5606.742
158,estimates,male,1962,5845.741
158,estimates,female,1963,5781.096
158,estimates,male,1963,6061.042
158,estimates,female,1964,5957.909
158,estimates,male,1964,6283.627
158,estimates,female,1965,6137.98
158,estimates,male,1965,6511.75
158,estimates,female,1966,6321.312
158,estimates,male,1966,6746.492
158,estimates,female,1967,6506.693
158,estimates,male,1967,6985.807
158,estimates,female,1968,6692.182
158,estimates,male,1968,7221.163
158,estimates,female,1969,6875.223
158,estimates,male,1969,7441.496
158,estimates,female,1970,7053.756
158,estimates,male,1970,7639.393
158,estimates,female,1971,7227.69
158,estimates,male,1971,7810.312
158,estimates,female,1972,7396.962
158,estimates,male,1972,7957.622
158,estimates,female,1973,7559.693
158,estimates,male,1973,8091.633
158,estimates,female,1974,7713.651
158,estimates,male,1974,8227.254
158,estimates,female,1975,7857.624
158,estimates,male,1975,8375.046
158,estimates,female,1976,7990.224
158,estimates,male,1976,8538.475
158,estimates,female,1977,8112.794
158,estimates,male,1977,8713.68
158,estimates,female,1978,8230.2
158,estimates,male,1978,8894.97
158,estimates,female,1979,8349.185
158,estimates,male,1979,9073.539
158,estimates,female,1980,8474.523
158,estimates,male,1980,9242.846
158,estimates,female,1981,8607.975
158,estimates,male,1981,9401.475
158,estimates,female,1982,8747.931
158,estimates,male,1982,9551.225
158,estimates,female,1983,8891.69
158,estimates,male,1983,9692.628
158,estimates,female,1984,9034.984
158,estimates,male,1984,9827.041
158,estimates,female,1985,9174.616
158,estimates,male,1985,9955.482
158,estimates,female,1986,9309.789
158,estimates,male,1986,10077.639
158,estimates,female,1987,9441.142
158,estimates,male,1987,10192.88
158,estimates,female,1988,9568.388
158,estimates,male,1988,10301.555
158,estimates,female,1989,9691.531
158,estimates,male,1989,10404.208
158,estimates,female,1990,9810.486
158,estimates,male,1990,10501.215
158,estimates,female,1991,9925.415
158,estimates,male,1991,10593.386
158,estimates,female,1992,10035.931
158,estimates,male,1992,10680.75
158,estimates,female,1993,10140.871
158,estimates,male,1993,10762.005
158,estimates,female,1994,10238.753
158,estimates,male,1994,10835.302
158,estimates,female,1995,10328.807
158,estimates,male,1995,10899.705
158,estimates,female,1996,10410.151
158,estimates,male,1996,10953.981
158,estimates,female,1997,10483.874
158,estimates,male,1997,10999.635
158,estimates,female,1998,10553.6
158,estimates,male,1998,11041.769
158,estimates,female,1999,10624.28
158,estimates,male,1999,11087.298
158,estimates,female,2000,10699.374
158,estimates,male,2000,11140.873
158,estimates,female,2001,10780.316
158,estimates,male,2001,11204.969
158,estimates,female,2002,10865.897
158,estimates,male,2002,11277.437
158,estimates,female,2003,10953.718
158,estimates,male,2003,11352.617
158,estimates,female,2004,11040.085
158,estimates,male,2004,11422.287
158,estimates,female,2005,11122.254
158,estimates,male,2005,11480.627
158,estimates,female,2006,11199.682
158,estimates,male,2006,11525.797
158,estimates,female,2007,11273.094
158,estimates,male,2007,11559.916
158,estimates,female,2008,11342.542
158,estimates,male,2008,11585.981
158,estimates,female,2009,11408.41
158,estimates,male,2009,11608.652
158,estimates,female,2010,11471.004
158,estimates,male,2010,11631.403
158,estimates,female,2011,11530.082
158,estimates,male,2011,11654.931
158,estimates,female,2012,11585.565
158,estimates,male,2012,11678.332
158,estimates,female,2013,11638.222
158,estimates,male,2013,11701.642
158,estimates,female,2014,11689.095
158,estimates,male,2014,11724.563
158,constant_fertility,female,2015,11738.925
158,constant_fertility,male,2015,11746.831
158,constant_mortality,female,2015,11738.925
158,constant_mortality,male,2015,11746.831
158,estimates,female,2015,11738.925
158,estimates,male,2015,11746.831
158,high_variant,female,2015,11738.925
158,high_variant,male,2015,11746.831
158,instant_replacement,female,2015,11738.925
158,instant_replacement,male,2015,11746.831
158,low_variant,female,2015,11738.925
158,low_variant,male,2015,11746.831
158,medium_variant,female,2015,11738.925
158,medium_variant,male,2015,11746.831
158,momentum,female,2015,11738.925
158,momentum,male,2015,11746.831
158,no_change,female,2015,11738.925
158,no_change,male,2015,11746.831
158,zero_migration,female,2015,11738.925
158,zero_migration,male,2015,11746.831
158,constant_fertility,female,2016,11781.92
158,constant_fertility,male,2016,11762.324
158,constant_mortality,female,2016,11787.462
158,constant_mortality,male,2016,11765.759
158,high_variant,female,2016,11804.429
158,high_variant,male,2016,11786.239
158,instant_replacement,female,2016,11837.992
158,instant_replacement,male,2016,11822.755
158,low_variant,female,2016,11775.697
158,low_variant,male,2016,11754.999
158,medium_variant,female,2016,11788.0
158,medium_variant,male,2016,11768.706
158,momentum,female,2016,11822.746
158,momentum,male,2016,11810.134
158,no_change,female,2016,11779.311
158,no_change,male,2016,11757.455
158,zero_migration,female,2016,11769.769
158,zero_migration,male,2016,11757.294
158,constant_fertility,female,2017,11820.581
158,constant_fertility,male,2017,11774.527
158,constant_mortality,female,2017,11832.427
158,constant_mortality,male,2017,11781.845
158,high_variant,female,2017,11871.1
158,high_variant,male,2017,11828.027
158,instant_replacement,female,2017,11956.592
158,instant_replacement,male,2017,11920.681
158,low_variant,female,2017,11805.951
158,low_variant,male,2017,11757.359
158,medium_variant,female,2017,11836.058
158,medium_variant,male,2017,11790.399
