country,variant,gender,year,population
760,estimates,female,1950,1636.265
760,estimates,male,1950,1777.06
760,estimates,female,1951,1681.84
760,estimates,male,1951,1816.691
760,estimates,female,1952,1730.756
760,estimates,male,1952,1860.247
760,estimates,female,1953,1783.017
760,estimates,male,1953,1907.717
760,estimates,female,1954,1838.596
760,estimates,male,1954,1959.04
760,estimates,female,1955,1897.421
760,estimates,male,1955,2014.076
760,estimates,female,1956,1959.39
760,estimates,male,1956,2072.678
760,estimates,female,1957,2024.366
760,estimates,male,1957,2134.612
760,estimates,female,1958,2092.184
760,estimates,male,1958,2199.627
760,estimates,female,1959,2162.653
760,estimates,male,1959,2267.448
760,estimates,female,1960,2235.648
760,estimates,male,1960,2337.866
760,estimates,female,1961,2311.11
760,estimates,male,1961,2410.783
760,estimates,female,1962,2389.134
760,estimates,male,1962,2486.295
760,estimates,female,1963,2469.944
760,estimates,male,1963,2564.695
760,estimates,female,1964,2553.907
760,estimates,male,1964,2646.434
760,estimates,female,1965,2641.281
760,estimates,male,1965,2731.856
760,estimates,female,1966,2732.194
760,estimates,male,1966,2821.053
760,estimates,female,1967,2826.664
760,estimates,male,1967,2914.038
760,estimates,female,1968,2924.823
760,estimates,male,1968,3011.027
760,estimates,female,1969,3026.813
760,estimates,male,1969,3112.241
760,estimates,female,1970,3132.704
760,estimates,male,1970,3217.84
760,estimates,female,1971,3242.717
760,estimates,male,1971,3328.142
760,estimates,female,1972,3356.946
760,estimates,male,1972,3443.202
760,estimates,female,1973,3475.304
760,estimates,male,1973,3562.556
760,estimates,female,1974,3597.611
760,estimates,male,1974,3685.57
760,estimates,female,1975,3723.828
760,estimates,male,1975,3811.887
760,estimates,female,1976,3853.656
760,estimates,male,1976,3941.002
760,estimates,female,1977,3987.295
760,estimates,male,1977,4073.357
760,estimates,female,1978,4125.809
760,estimates,male,1978,4210.612
760,estimates,female,1979,4270.61
760,estimates,male,1979,4355.083
760,estimates,female,1980,4422.557
760,estimates,male,1980,4508.219
760,estimates,female,1981,4582.113
760,estimates,male,1981,4670.741
760,estimates,female,1982,4748.557
760,estimates,male,1982,4841.669
760,estimates,female,1983,4920.1
760,estimates,male,1983,5018.752
760,estimates,female,1984,5094.227
760,estimates,male,1984,5198.821
760,estimates,female,1985,5269.111
760,estimates,male,1985,5379.522
760,estimates,female,1986,5444.157
760,estimates,male,1986,5560.116
760,estimates,female,1987,5619.747
760,estimates,male,1987,5741.101
760,estimates,female,1988,5796.198
760,estimates,male,1988,5922.866
760,estimates,female,1989,5974.196
760,estimates,male,1989,6106.243
760,estimates,female,1990,6154.286
760,estimates,male,1990,6291.882
760,estimates,female,1991,6335.76
760,estimates,male,1991,6479.458
760,estimates,female,1992,6518.354
760,estimates,male,1992,6668.736
760,estimates,female,1993,6703.622
760,estimates,male,1993,6860.541
760,estimates,female,1994,6893.691
760,estimates,male,1994,7056.01
760,estimates,female,1995,7089.692
760,estimates,male,1995,7255.799
760,estimates,female,1996,7294.309
760,estimates,male,1996,7460.977
760,estimates,female,1997,7506.412
760,estimates,male,1997,7671.046
760,estimates,female,1998,7718.812
760,estimates,male,1998,7883.402
760,estimates,female,1999,7921.685
760,estimates,male,1999,8094.413
760,estimates,female,2000,8109.037
760,estimates,male,2000,8301.81
760,estimates,female,2001,8269.445
760,estimates,male,2001,8497.456
760,estimates,female,2002,8406.297
760,estimates,male,2002,8681.599
760,estimates,female,2003,8545.532
760,estimates,male,2003,8869.735
760,estimates,female,2004,8723.152
760,estimates,male,2004,9083.489
760,estimates,female,2005,8960.364
760,estimates,male,2005,9334.249
760,estimates,female,2006,9277.459
760,estimates,male,2006,9637.505
760,estimates,female,2007,9654.734
760,estimates,male,2007,9978.07
760,estimates,female,2008,10025.414
760,estimates,male,2008,10300.024
760,estimates,female,2009,10297.609
760,estimates,male,2009,10527.278
760,estimates,female,2010,10409.563
760,estimates,male,2010,10609.286
760,estimates,female,2011,10337.619
760,estimates,male,2011,10526.375
760,estimates,female,2012,10114
