country,variant,gender,year,population
894,estimates,female,1950,1160.246
894,estimates,male,1950,1150.19
894,estimates,female,1951,1188.918
894,estimates,male,1951,1177.707
894,estimates,female,1952,1220.175
894,estimates,male,1952,1207.816
894,estimates,female,1953,1253.492
894,estimates,male,1953,1240.02
894,estimates,female,1954,1288.524
894,estimates,male,1954,1273.965
894,estimates,female,1955,1325.036
894,estimates,male,1955,1309.43
894,estimates,female,1956,1362.984
894,estimates,male,1956,1346.376
894,estimates,female,1957,1402.451
894,estimates,male,1957,1384.879
894,estimates,female,1958,1443.649
894,estimates,male,1958,1425.192
894,estimates,female,1959,1486.887
894,estimates,male,1959,1467.596
894,estimates,female,1960,1532.452
894,estimates,male,1960,1512.393
894,estimates,female,1961,1580.515
894,estimates,male,1961,1559.742
894,estimates,female,1962,1630.995
894,estimates,male,1962,1609.587
894,estimates,female,1963,1683.579
894,estimates,male,1963,1661.563
894,estimates,female,1964,1737.77
894,estimates,male,1964,1715.177
894,estimates,female,1965,1793.285
894,estimates,male,1965,1770.127
894,estimates,female,1966,1849.947
894,estimates,male,1966,1826.24
894,estimates,female,1967,1908.075
894,estimates,male,1967,1883.815
894,estimates,female,1968,1968.456
894,estimates,male,1968,1943.622
894,estimates,female,1969,2032.205
894,estimates,male,1969,2006.713
894,estimates,female,1970,2100.091
894,estimates,male,1970,2073.834
894,estimates,female,1971,2172.456
894,estimates,male,1971,2145.293
894,estimates,female,1972,2249.056
894,estimates,male,1972,2220.838
894,estimates,female,1973,2329.369
894,estimates,male,1973,2300.037
894,estimates,female,1974,2412.567
894,estimates,male,1974,2382.181
894,estimates,female,1975,2498.07
894,estimates,male,1975,2466.759
894,estimates,female,1976,2585.551
894,estimates,male,1976,2553.477
894,estimates,female,1977,2675.182
894,estimates,male,1977,2642.445
894,estimates,female,1978,2767.459
894,estimates,male,1978,2733.994
894,estimates,female,1979,2863.133
894,estimates,male,1979,2828.622
894,estimates,female,1980,2962.628
894,estimates,male,1980,2926.599
894,estimates,female,1981,3066.145
894,estimates,male,1981,3028.061
894,estimates,female,1982,3173.177
894,estimates,male,1982,3132.542
894,estimates,female,1983,3282.569
894,estimates,male,1983,3238.972
894,estimates,female,1984,3392.804
894,estimates,male,1984,3345.958
894,estimates,female,1985,3502.75
894,estimates,male,1985,3452.462
894,estimates,female,1986,3612.257
894,estimates,male,1986,3558.392
894,estimates,female,1987,3721.645
894,estimates,male,1987,3664.047
894,estimates,female,1988,3830.812
894,estimates,male,1988,3769.269
894,estimates,female,1989,3939.785
894,estimates,male,1989,3874.018
894,estimates,female,1990,4048.764
894,estimates,male,1990,3978.48
894,estimates,female,1991,4157.413
894,estimates,male,1991,4082.315
894,estimates,female,1992,4266.189
894,estimates,male,1992,4186.085
894,estimates,female,1993,4377.192
894,estimates,male,1993,4291.978
894,estimates,female,1994,4493.2
894,estimates,male,1994,4402.908
894,estimates,female,1995,4616.158
894,estimates,male,1995,4520.928
894,estimates,female,1996,4747.153
894,estimates,male,1996,4647.15
894,estimates,female,1997,4885.578
894,estimates,male,1997,4780.999
894,estimates,female,1998,5029.486
894,estimates,male,1998,4920.738
894,estimates,female,1999,5175.983
894,estimates,male,1999,5063.726
894,estimates,female,2000,5323.082
894,estimates,male,2000,5208.135
894,estimates,female,2001,5470.412
894,estimates,male,2001,5353.714
894,estimates,female,2002,5619.008
894,estimates,male,2002,5501.393
894,estimates,female,2003,5769.968
894,estimates,male,2003,5652.012
894,estimates,female,2004,5924.934
894,estimates,male,2004,5806.82
894,estimates,female,2005,6085.268
894,estimates,male,2005,5966.889
894,estimates,female,2006,6251.166
894,estimates,male,2006,6132.272
894,estimates,female,2007,6422.783
894,estimates,male,2007,6303.19
894,estimates,female,2008,6601.449
894,estimates,male,2008,6481.069
894,estimates,female,2009,6788.721
894,estimates,male,2009,6667.697
894,estimates,female,2010,6985.74
894,estimates,male,2010,6864.296
894,estimates,female,2011,7193.161
894,estimates,male,2011,7071.595
894,estimates,female,2012,7410.742
894,estimates,male,2012,7289.195
894,estimates,female,2013,7637.439
894,estimates,male,2013,7515.767
894,estimates,female,2014,7871.669
894,estimates,male,2014,7749.298
894,constant_fertility,female,2015,8112.239
894,constant_fertility,male,2015,7988.34
894,constant_mortality,female,2015,8112.239
894,constant_mortality,male,2015,7988.34
894,estimates,female,2015,8112.239
894,estimates,male,2015,7988.34
894,high_variant,female,2015,8112.239
894,high_variant,male,2015,7988.34
894,instant_replacement,female,2015,8112.239
894,instant_replacement,male,2015,7988.34
894,low_variant,female,2015,8112.239
894,low_variant,male,2015,7988.34
894,medium_variant,female,2015,8112.239
894,medium_variant,male,2015,7988.34
894,momentum,female,2015,8112.239
894,momentum,male,2015,7988.34
894,no_change,female,2015,8112.239
894,no_change,male,2015,7988.34
894,zero_migration,female,2015,8112.239
894,zero_migration,male,2015,7988.34
894,constant_fertility,female,2016,8367.324
894,constant_fertility,male,2016,8240.919
