country,variant,gender,year,population
414,estimates,female,1950,61.799
414,estimates,male,1950,91.304
414,estimates,female,1951,65.947
414,estimates,male,1951,91.98
414,estimates,female,1952,67.997
414,estimates,male,1952,94.699
414,estimates,female,1953,68.876
414,estimates,male,1953,99.018
414,estimates,female,1954,69.387
414,estimates,male,1954,104.701
414,estimates,female,1955,70.233
414,estimates,male,1955,111.66
414,estimates,female,1956,72.004
414,estimates,male,1956,119.971
414,estimates,female,1957,75.189
414,estimates,male,1957,129.878
414,estimates,female,1958,80.156
414,estimates,male,1958,141.757
414,estimates,female,1959,87.172
414,estimates,male,1959,156.054
414,estimates,female,1960,96.465
414,estimates,male,1960,173.15
414,estimates,female,1961,108.175
414,estimates,male,1961,193.157
414,estimates,female,1962,122.466
414,estimates,male,1962,215.828
414,estimates,female,1963,139.463
414,estimates,male,1963,240.435
414,estimates,female,1964,159.264
414,estimates,male,1964,265.975
414,estimates,female,1965,181.835
414,estimates,male,1965,291.72
414,estimates,female,1966,207.241
414,estimates,male,1966,317.611
414,estimates,female,1967,235.21
414,estimates,male,1967,343.798
414,estimates,female,1968,264.93
414,estimates,male,1968,369.973
414,estimates,female,1969,295.306
414,estimates,male,1969,395.818
414,estimates,female,1970,325.507
414,estimates,male,1970,421.254
414,estimates,female,1971,355.374
414,estimates,male,1971,445.766
414,estimates,female,1972,384.918
414,estimates,male,1972,469.693
414,estimates,female,1973,413.695
414,estimates,male,1973,494.825
414,estimates,female,1974,441.238
414,estimates,male,1974,523.595
414,estimates,female,1975,467.325
414,estimates,male,1975,557.618
414,estimates,female,1976,491.491
414,estimates,male,1976,597.719
414,estimates,female,1977,514.005
414,estimates,male,1977,643.019
414,estimates,female,1978,536.286
414,estimates,male,1978,691.312
414,estimates,female,1979,560.271
414,estimates,male,1979,739.408
414,estimates,female,1980,587.278
414,estimates,male,1980,785.041
414,estimates,female,1981,616.876
414,estimates,male,1981,826.123
414,estimates,female,1982,648.261
414,estimates,male,1982,863.053
414,estimates,female,1983,681.783
414,estimates,male,1983,898.852
414,estimates,female,1984,717.858
414,estimates,male,1984,937.967
414,estimates,female,1985,756.15
414,estimates,male,1985,982.847
414,estimates,female,1986,798.979
414,estimates,male,1986,1037.121
414,estimates,female,1987,844.843
414,estimates,male,1987,1097.967
414,estimates,female,1988,885.073
414,estimates,male,1988,1153.808
414,estimates,female,1989,908.093
414,estimates,male,1989,1188.849
414,estimates,female,1990,906.582
414,estimates,male,1990,1193.033
414,estimates,female,1991,875.605
414,estimates,male,1991,1160.059
414,estimates,female,1992,820.23
414,estimates,male,1992,1096.642
414,estimates,female,1993,755.466
414,estimates,male,1993,1021.678
414,estimates,female,1994,702.272
414,estimates,male,1994,961.653
414,estimates,female,1995,675.444
414,estimates,male,1995,935.207
414,estimates,female,1996,681.48
414,estimates,male,1996,950.268
414,estimates,female,1997,715.171
414,estimates,male,1997,1000.151
414,estimates,female,1998,765.298
414,estimates,male,1998,1071.059
414,estimates,female,1999,814.957
414,estimates,male,1999,1142.109
414,estimates,female,2000,852.238
414,estimates,male,2000,1198.508
414,estimates,female,2001,873.407
414,estimates,male,2001,1235.945
414,estimates,female,2002,883.498
414,estimates,male,2002,1260.332
414,estimates,female,2003,889.843
414,estimates,male,2003,1279.273
414,estimates,female,2004,903.508
414,estimates,male,2004,1304.436
414,estimates,female,2005,932.343
414,estimates,male,2005,1344.277
414,estimates,female,2006,977.645
414,estimates,male,2006,1399.621
414,estimates,female,2007,1036.188
414,estimates,male,2007,1467.211
414,estimates,female,2008,1105.851
414,estimates,male,2008,1546.49
414,estimates,female,2009,1183.029
414,estimates,male,2009,1635.914
414,estimates,female,2010,1264.497
414,estimates,male,2010,1733.582
414,estimates,female,2011,1350.547
414,estimates,male,2011,1840.504
414,estimates,female,2012,1440.452
414,estimates,male,2012,1955.099
414,estimates,female,2013,1528.74
414,estimates,male,2013,2069.642
414,estimates,female,2014,1608.468
414,estimates,male,2014,2173.984
414,constant_fertility,female,2015,1674.808
414,constant_fertility,male,2015,2260.98
414,constant_mortality,female,2015,1674.808
414,constant_mortality,male,2015,2260.98
414,estimates,female,2015,1674.808
414,estimates,male,2015,2260.98
414,high_variant,female,2015,1674.808
414,high_variant,male,2015,2260.98
414,instant_replacement,female,2015,1674.808
414,instant_replacement,male,2015,2260.98
414,low_variant,female,2015,1674.808
414,low_variant,male,2015,2260.98
414,medium_variant,female,2015,1674.808
414,medium_variant,male,2015,2260.98
414,momentum,female,2015,1674.808
414,momentum,male,2015,2260.98
414,no_change,female,2015,1674.808
414,no_change,male,2015,2260.98
414,zero_migration,female,2015,1674.808
414,zero_migration,male,2015,2260.98
414,constant_fertility,female,2016,1709.138
414,constant_fertility,male,2016,2308.798
414,constant_mortality,female,2016,1708.132
414,constant_mortality,male,2016,2307.733
414,high_variant,female,2016,1711.092
414,high_variant,male,2016,2310.839
414,instant_replacement,female,2016,1726.288
414,instant_replacement,male,2016,2328.446
414,low_variant,female,2016,1705.536
414,low_variant,male,2016,2305.034
414,medium_variant,female,2016,1725.23
414,medium_variant,male,2016,2327.351
414,momentum,female,2016,1722.777
414,momentum,male,2016,2316.205
414,no_change,female,2016,1708.947
414,no_change,male,2016,2308.586
414,zero_migration,female,2016,1704.023
414,zero_migration,male,2016,2288.112
414,constant_fertility,female,2017,1742.785
414,constant_fertility,male,2017,2354.035
414,constant_mortality,female,2017,1740.511
414,constant_mortality,male,2017,2351.633
414,high_variant,female,2017,1747.224
414,high_variant,male,2017,2358.66
414,instant_replacement,female,2017,1763.836
414,instant_replacement,male,2017,2377.923
414,low_variant,female,2017,1734.645
414,low_variant,male,2017,2345.537
414,medium_variant,female,2017,1761.274
414,medium_variant,male,2017,2375.251
414,momentum,female,2017,1755.267
414,momentum,male,2017,2348.299
414,no_change,female,2017,1742.355
414,no_change,male,2017,2353.556
414,zero_migration,female,2017,1731.623
414,zero_migration,male,2017,2313.406
414,constant_fertility,female,2018,1775.837
414,constant_fertility,male,2018,2396.698
414,constant_mortality,female,2018,1772.052
414,constant_mortality,male,2018,2392.705
414,high_variant,female,2018,1783.177
414,high_variant,male,2018,2404.353
414,instant_replacement,female,2018,1791.748
414,instant_replacement,male,2018,2414.416
414,low_variant,female,2018,1762.361
414,low_variant,male,2018,2382.641
414,medium_variant,female,2018,1787.325
414,medium_variant,male,2018,2409.8
414,momentum,female,2018,1776.841
414,momentum,male,2018,2364.151
414,no_change,female,2018,1775.102
414,no_change,male,2018,2395.884
414,zero_migration,female,2018,1757.756
414,zero_migration,male,2018,2336.96
414,constant_fertility,female,2019,1808.34
414,constant_fertility,male,2019,2436.888
414,constant_mortality,female,2019,1802.789
414,constant_mortality,male,2019,2431.041
414,high_variant,female,2019,1818.933
414,high_variant,male,2019,2447.932
414,instant_replacement,female,2019,1816.534
414,instant_replacement,male,2019,2445.698
414,low_variant,female,2019,1788.846
414,low_variant,male,2019,2416.56
414,medium_variant,female,2019,1810.042
414,medium_variant,male,2019,2438.932
414,momentum,female,2019,1794.372
414,momentum,male,2019,2374.24
414,no_change,female,2019,1807.229
414,no_change,male,2019,2435.667
414,zero_migration,female,2019,1782.507
414,zero_migration,male,2019,2358.849
414,constant_fertility,female,2020,1840.334
414,constant_fertility,male,2020,2474.779
414,constant_mortality,female,2020,1832.799
414,constant_mortality,male,2020,2466.811
414,high_variant,female,2020,1854.454
414,high_variant,male,2020,2489.502
414,instant_replacement,female,2020,1843.006
414,instant_replacement,male,2020,2477.566
414,low_variant,female,2020,1814.227
414,low_variant,male,2020,2447.552
414,medium_variant,female,2020,1834.339
414,medium_variant,male,2020,2468.527
414,momentum,female,2020,1812.998
414,momentum,male,2020,2386.316
414,no_change,female,2020,1838.782
414,no_change,male,2020,2473.053
414,zero_migration,female,2020,1805.975
414,zero_migration,male,2020,2379.14
414,constant_fertility,female,2021,1871.878
414,constant_fertility,male,2021,2510.642
414,constant_mortality,female,2021,1862.126
414,constant_mortality,male,2021,2500.293
414,high_variant,female,2021,1889.759
414,high_variant,male,2021,2529.286
414,instant_replacement,female,2021,1872.431
414,instant_replacement,male,2021,2511.336
414,low_variant,female,2021,1838.606
414,low_variant,male,2021,2475.951
414,medium_variant,female,2021,1861.518
414,medium_variant,male,2021,2499.947
414,momentum,female,2021,1834.031
414,momentum,male,2021,2402.358
414,no_change,female,2021,1869.802
414,no_change,male,2021,2508.306
414,zero_migration,female,2021,1828.248
414,zero_migration,male,2021,2397.891
414,constant_fertility,female,2022,1902.989
414,constant_fertility,male,2022,2544.807
414,constant_mortality,female,2022,1890.789
414,constant_mortality,male,2022,2531.826
414,high_variant,female,2022,1924.864
414,high_variant,male,2022,2567.611
414,instant_replacement,female,2022,1903.596
414,instant_replacement,male,2022,2545.562
414,low_variant,female,2022,1862.052
414,low_variant,male,2022,2502.126
414,medium_variant,female,2022,1890.331
414,medium_variant,male,2022,2531.734
414,momentum,female,2022,1856.182
414,momentum,male,2022,2420.343
414,no_change,female,2022,1900.307
414,no_change,male,2022,2541.751
414,zero_migration,female,2022,1849.358
414,zero_migration,male,2022,2415.132
414,constant_fertility,female,2023,1933.693
414,constant_fertility,male,2023,2577.68
414,constant_mortality,female,2023,1918.826
414,constant_mortality,male,2023,2561.812
414,high_variant,female,2023,1959.782
414,high_variant,male,2023,2604.88
414,instant_replacement,female,2023,1935.914
414,instant_replacement,male,2023,2580.065
414,low_variant,female,2023,1884.602
414,low_variant,male,2023,2526.49
414,medium_variant,female,2023,1920.209
414,medium_variant,male,2023,2563.686
414,momentum,female,2023,1878.831
414,momentum,male,2023,2439.292
414,no_change,female,2023,1930.304
414,no_change,male,2023,2573.786
414,zero_migration,female,2023,1869.36
414,zero_migration,male,2023,2430.897
414,constant_fertility,female,2024,1964.008
414,constant_fertility,male,2024,2609.7
414,constant_mortality,female,2024,1946.245
414,constant_mortality,male,2024,2590.696
414,high_variant,female,2024,1994.543
414,high_variant,male,2024,2641.547
414,instant_replacement,female,2024,1968.034
414,instant_replacement,male,2024,2613.934
414,low_variant,female,2024,1906.275
414,low_variant,male,2024,2549.506
414,medium_variant,female,2024,1949.792
414,medium_variant,male,2024,2594.91
414,momentum,female,2024,1900.563
414,momentum,male,2024,2457.04
414,no_change,female,2024,1959.812
414,no_change,male,2024,2604.846
414,zero_migration,female,2024,1888.266
414,zero_migration,male,2024,2445.187
414,constant_fertility,female,2025,1993.928
414,constant_fertility,male,2025,2641.251
414,constant_mortality,female,2025,1973.073
414,constant_mortality,male,2025,2618.861
414,high_variant,female,2025,2029.19
414,high_variant,male,2025,2678.009
414,instant_replacement,female,2025,1999.017
414,instant_replacement,male,2025,2646.553
414,low_variant,female,2025,1927.072
414,low_variant,male,2025,2571.544
414,medium_variant,female,2025,1978.128
414,medium_variant,male,2025,2624.777
414,momentum,female,2025,1920.394
414,momentum,male,2025,2472.027
414,no_change,female,2025,1988.833
414,no_change,male,2025,2635.298
414,zero_migration,female,2025,1906.14
414,zero_migration,male,2025,2458.032
414,constant_fertility,female,2026,2023.499
414,constant_fertility,male,2026,2672.574
414,constant_mortality,female,2026,1999.314
414,constant_mortality,male,2026,2646.554
414,high_variant,female,2026,2063.715
414,high_variant,male,2026,2714.51
414,instant_replacement,female,2026,2029.007
414,instant_replacement,male,2026,2678.325
414,low_variant,female,2026,1947.056
414,low_variant,male,2026,2592.871
414,medium_variant,female,2026,2005.388
414,medium_variant,male,2026,2653.687
414,momentum,female,2026,1938.486
414,momentum,male,2026,2484.491
414,no_change,female,2026,2017.381
414,no_change,male,2026,2665.396
414,zero_migration,female,2026,1922.991
414,zero_migration,male,2026,2469.467
414,constant_fertility,female,2027,2052.718
414,constant_fertility,male,2027,2703.686
414,constant_mortality,female,2027,2024.999
414,constant_mortality,male,2027,2673.783
414,high_variant,female,2027,2098.116
414,high_variant,male,2027,2751.008
414,instant_replacement,female,2027,2058.644
414,instant_replacement,male,2027,2709.853
414,low_variant,female,2027,1966.287
414,low_variant,male,2027,2613.561
414,medium_variant,female,2027,2032.194
414,medium_variant,male,2027,2682.279
414,momentum,female,2027,1955.547
414,momentum,male,2027,2495.457
414,no_change,female,2027,2045.465
414,no_change,male,2027,2695.129
414,zero_migration,female,2027,1938.919
414,zero_migration,male,2027,2479.561
414,constant_fertility,female,2028,2081.659
414,constant_fertility,male,2028,2734.344
414,constant_mortality,female,2028,2050.141
414,constant_mortality,male,2028,2700.302
414,high_variant,female,2028,2132.323
414,high_variant,male,2028,2787.168
414,instant_replacement,female,2028,2087.972
414,instant_replacement,male,2028,2740.93
414,low_variant,female,2028,1984.908
414,low_variant,male,2028,2633.47
414,medium_variant,female,2028,2058.618
414,medium_variant,male,2028,2710.317
414,momentum,female,2028,1971.687
414,momentum,male,2028,2505.02
414,no_change,female,2028,2073.12
414,no_change,male,2028,2724.264
414,zero_migration,female,2028,1954.05
414,zero_migration,male,2028,2488.395
414,constant_fertility,female,2029,2110.335
414,constant_fertility,male,2029,2764.143
414,constant_mortality,female,2029,2074.789
414,constant_mortality,male,2029,2725.682
414,high_variant,female,2029,2166.291
414,high_variant,male,2029,2822.481
414,instant_replacement,female,2029,2117.037
414,instant_replacement,male,2029,2771.125
414,low_variant,female,2029,2003.075
414,low_variant,male,2029,2652.319
414,medium_variant,female,2029,2084.679
414,medium_variant,male,2029,2737.397
414,momentum,female,2029,1987.037
414,momentum,male,2029,2513.274
414,no_change,female,2029,2100.369
414,no_change,male,2029,2752.353
414,zero_migration,female,2029,1968.505
414,zero_migration,male,2029,2496.118
414,constant_fertility,female,2030,2138.793
414,constant_fertility,male,2030,2792.822
414,constant_mortality,female,2030,2098.947
414,constant_mortality,male,2030,2749.647
414,high_variant,female,2030,2199.955
414,high_variant,male,2030,2856.574
414,instant_replacement,female,2030,2145.879
414,instant_replacement,male,2030,2800.205
414,low_variant,female,2030,2020.905
414,low_variant,male,2030,2669.923
414,medium_variant,female,2030,2110.432
414,medium_variant,male,2030,2763.248
414,momentum,female,2030,2001.697
414,momentum,male,2030,2520.327
414,no_change,female,2030,2127.218
414,no_change,male,2030,2779.126
414,zero_migration,female,2030,1982.401
414,zero_migration,male,2030,2502.815
414,constant_fertility,female,2031,2167.053
414,constant_fertility,male,2031,2820.311
414,constant_mortality,female,2031,2122.634
414,constant_mortality,male,2031,2772.134
414,high_variant,female,2031,2233.304
414,high_variant,male,2031,2889.376
414,instant_replacement,female,2031,2174.521
414,instant_replacement,male,2031,2828.1
414,low_variant,female,2031,2038.45
414,low_variant,male,2031,2686.261
414,medium_variant,female,2031,2135.88
414,medium_variant,male,2031,2787.819
414,momentum,female,2031,2015.712
414,momentum,male,2031,2526.214
414,no_change,female,2031,2153.702
414,no_change,male,2031,2804.52
414,zero_migration,female,2031,1995.79
414,zero_migration,male,2031,2508.53
414,constant_fertility,female,2032,2195.097
414,constant_fertility,male,2032,2846.777
414,constant_mortality,female,2032,2145.837
414,constant_mortality,male,2032,2793.304
414,high_variant,female,2032,2266.346
414,high_variant,male,2032,2921.049
414,instant_replacement,female,2032,2202.956
414,instant_replacement,male,2032,2854.968
414,low_variant,female,2032,2055.698
414,low_variant,male,2032,2701.476
414,medium_variant,female,2032,2161.033
414,medium_variant,male,2032,2811.27
414,momentum,female,2032,2029.109
414,momentum,male,2032,2530.95
414,no_change,female,2032,2179.776
414,no_change,male,2032,2828.683
414,zero_migration,female,2032,2008.691
414,zero_migration,male,2032,2513.288
414,constant_fertility,female,2033,2222.912
414,constant_fertility,male,2033,2872.408
414,constant_mortality,female,2033,2168.507
414,constant_mortality,male,2033,2813.323
414,high_variant,female,2033,2299.106
414,high_variant,male,2033,2951.818
414,instant_replacement,female,2033,2231.17
414,instant_replacement,male,2033,2881.005
414,low_variant,female,2033,2072.593
414,low_variant,male,2033,2715.722
414,medium_variant,female,2033,2185.852
414,medium_variant,male,2033,2833.774
414,momentum,female,2033,2041.938
414,momentum,male,2033,2534.588
414,no_change,female,2033,2205.434
414,no_change,male,2033,2851.812
414,zero_migration,female,2033,2021.161
414,zero_migration,male,2033,2517.141
414,constant_fertility,female,2034,2250.49
414,constant_fertility,male,2034,2897.484
414,constant_mortality,female,2034,2190.592
414,constant_mortality,male,2034,2832.453
414,high_variant,female,2034,2331.618
414,high_variant,male,2034,2982.027
414,instant_replacement,female,2034,2259.123
414,instant_replacement,male,2034,2906.474
414,low_variant,female,2034,2089.041
414,low_variant,male,2034,2729.205
414,medium_variant,female,2034,2210.315
414,medium_variant,male,2034,2855.604
414,momentum,female,2034,2054.239
414,momentum,male,2034,2537.181
414,no_change,female,2034,2230.618
414,no_change,male,2034,2874.169
414,zero_migration,female,2034,2033.259
414,zero_migration,male,2034,2520.13
414,constant_fertility,female,2035,2277.806
414,constant_fertility,male,2035,2922.189
414,constant_mortality,female,2035,2212.053
414,constant_mortality,male,2035,2850.876
414,high_variant,female,2035,2363.894
414,high_variant,male,2035,3011.901
414,instant_replacement,female,2035,2286.802
414,instant_replacement,male,2035,2931.559
414,low_variant,female,2035,2104.964
414,low_variant,male,2035,2742.06
414,medium_variant,female,2035,2234.389
414,medium_variant,male,2035,2876.936
414,momentum,female,2035,2066.059
414,momentum,male,2035,2538.769
414,no_change,female,2035,2255.294
414,no_change,male,2035,2895.948
414,zero_migration,female,2035,2045.032
414,zero_migration,male,2035,2522.299
414,constant_fertility,female,2036,2304.824
414,constant_fertility,male,2036,2946.606
414,constant_mortality,female,2036,2232.858
414,constant_mortality,male,2036,2868.65
414,high_variant,female,2036,2395.923
414,high_variant,male,2036,3041.522
414,instant_replacement,female,2036,2314.168
414,instant_replacement,male,2036,2956.33
414,low_variant,female,2036,2120.329
414,low_variant,male,2036,2754.337
414,medium_variant,female,2036,2258.036
414,medium_variant,male,2036,2897.838
414,momentum,female,2036,2077.398
414,momentum,male,2036,2539.373
414,no_change,female,2036,2279.448
414,no_change,male,2036,2917.213
414,zero_migration,female,2036,2056.474
414,zero_migration,male,2036,2523.664
414,constant_fertility,female,2037,2331.555
414,constant_fertility,male,2037,2970.638
414,constant_mortality,female,2037,2252.989
414,constant_mortality,male,2037,2885.704
414,high_variant,female,2037,2427.706
414,high_variant,male,2037,3070.815
414,instant_replacement,female,2037,2341.236
414,instant_replacement,male,2037,2980.719
414,low_variant,female,2037,2135.137
414,low_variant,male,2037,2765.964
414,medium_variant,female,2037,2281.263
414,medium_variant,male,2037,2918.223
414,momentum,female,2037,2088.253
414,momentum,male,2037,2538.978
414,no_change,female,2037,2303.055
414,no_change,male,2037,2937.882
414,zero_migration,female,2037,2067.584
414,zero_migration,male,2037,2524.206
414,constant_fertility,female,2038,2357.969
414,constant_fertility,male,2038,2994.213
414,constant_mortality,female,2038,2272.443
414,constant_mortality,male,2038,2901.967
414,high_variant,female,2038,2459.285
414,high_variant,male,2038,3099.763
414,instant_replacement,female,2038,2368.006
414,instant_replacement,male,2038,3004.665
414,low_variant,female,2038,2149.354
414,low_variant,male,2038,2776.86
414,medium_variant,female,2038,2304.057
414,medium_variant,male,2038,2938.038
414,momentum,female,2038,2098.558
414,momentum,male,2038,2537.572
414,no_change,female,2038,2326.105
414,no_change,male,2038,2957.889
414,zero_migration,female,2038,2078.302
414,zero_migration,male,2038,2523.901
414,constant_fertility,female,2039,2384.069
414,constant_fertility,male,2039,3017.223
414,constant_mortality,female,2039,2291.208
414,constant_mortality,male,2039,2917.345
414,high_variant,female,2039,2490.702
414,high_variant,male,2039,3128.312
414,instant_replacement,female,2039,2394.49
414,instant_replacement,male,2039,3028.074
414,low_variant,female,2039,2162.963
414,low_variant,male,2039,2786.872
414,medium_variant,female,2039,2326.416
414,medium_variant,male,2039,2957.16
414,momentum,female,2039,2108.263
414,momentum,male,2039,2535.091
414,no_change,female,2039,2348.57
414,no_change,male,2039,2977.104
414,zero_migration,female,2039,2088.581
414,zero_migration,male,2039,2522.705
414,constant_fertility,female,2040,2409.806
414,constant_fertility,male,2040,3039.544
414,constant_mortality,female,2040,2309.266
414,constant_mortality,male,2040,2931.72
414,high_variant,female,2040,2521.969
414,high_variant,male,2040,3156.377
414,instant_replacement,female,2040,2420.664
414,instant_replacement,male,2040,3050.844
414,low_variant,female,2040,2175.91
414,low_variant,male,2040,2795.882
414,medium_variant,female,2040,2348.327
414,medium_variant,male,2040,2975.493
414,momentum,female,2040,2117.287
414,momentum,male,2040,2531.496
414,no_change,female,2040,2370.427
414,no_change,male,2040,2995.435
414,zero_migration,female,2040,2098.343
414,zero_migration,male,2040,2520.563
414,constant_fertility,female,2041,2435.19
414,constant_fertility,male,2041,3061.182
414,constant_mortality,female,2041,2326.609
414,constant_mortality,male,2041,2945.12
414,high_variant,female,2041,2553.111
414,high_variant,male,2041,3183.995
414,instant_replacement,female,2041,2446.538
414,instant_replacement,male,2041,3072.99
414,low_variant,female,2041,2188.184
414,low_variant,male,2041,2803.884
414,medium_variant,female,2041,2369.781
414,medium_variant,male,2041,2993.035
414,momentum,female,2041,2125.613
