country,variant,gender,year,population
364,estimates,female,1950,8409.459
364,estimates,male,1950,8709.799
364,estimates,female,1951,8592.535
364,estimates,male,1951,8924.041
364,estimates,female,1952,8785.464
364,estimates,male,1952,9147.888
364,estimates,female,1953,8988.107
364,estimates,male,1953,9380.792
364,estimates,female,1954,9200.27
364,estimates,male,1954,9622.333
364,estimates,female,1955,9421.808
364,estimates,male,1955,9872.186
364,estimates,female,1956,9652.542
364,estimates,male,1956,10130.154
364,estimates,female,1957,9892.307
364,estimates,male,1957,10396.123
364,estimates,female,1958,10140.939
364,estimates,male,1958,10670.122
364,estimates,female,1959,10398.286
364,estimates,male,1959,10952.233
364,estimates,female,1960,10664.292
364,estimates,male,1960,11242.617
364,estimates,female,1961,10938.986
364,estimates,male,1961,11541.426
364,estimates,female,1962,11222.581
364,estimates,male,1962,11848.843
364,estimates,female,1963,11515.441
364,estimates,male,1963,12164.996
364,estimates,female,1964,11818.049
364,estimates,male,1964,12490.025
364,estimates,female,1965,12130.909
364,estimates,male,1965,12824.208
364,estimates,female,1966,12455.399
364,estimates,male,1966,13169.248
364,estimates,female,1967,12792.076
364,estimates,male,1967,13526.046
364,estimates,female,1968,13139.695
364,estimates,male,1968,13893.254
364,estimates,female,1969,13496.37
364,estimates,male,1969,14268.871
364,estimates,female,1970,13861.536
364,estimates,male,1970,14652.471
364,estimates,female,1971,14237.018
364,estimates,male,1971,15044.251
364,estimates,female,1972,14626.229
364,estimates,male,1972,15448.07
364,estimates,female,1973,15032.416
364,estimates,male,1973,15871.858
364,estimates,female,1974,15459.593
364,estimates,male,1974,16325.912
364,estimates,female,1975,15912.215
364,estimates,male,1975,16818.34
364,estimates,female,1976,16387.611
364,estimates,male,1976,17350.161
364,estimates,female,1977,16889.331
364,estimates,male,1977,17921.394
364,estimates,female,1978,17435.172
364,estimates,male,1978,18537.485
364,estimates,female,1979,18048.179
364,estimates,male,1979,19204.48
364,estimates,female,1980,18742.843
364,estimates,male,1980,19925.38
364,estimates,female,1981,19521.34
364,estimates,male,1981,20696.279
364,estimates,female,1982,20372.253
364,estimates,male,1982,21511.083
364,estimates,female,1983,21278.579
364,estimates,male,1983,22366.516
364,estimates,female,1984,22216.28
364,estimates,male,1984,23258.43
364,estimates,female,1985,23163.637
364,estimates,male,1985,24179.061
364,estimates,female,1986,24121.627
364,estimates,male,1986,25135.222
364,estimates,female,1987,25083.103
364,estimates,male,1987,26114.38
364,estimates,female,1988,26008.971
364,estimates,male,1988,27066.645
364,estimates,female,1989,26850.233
364,estimates,male,1989,27926.879
364,estimates,female,1990,27574.576
364,estimates,male,1990,28651.606
364,estimates,female,1991,28159.554
364,estimates,male,1991,29216.023
364,estimates,female,1992,28620.092
364,estimates,male,1992,29640.653
364,estimates,female,1993,29007.642
364,estimates,male,1993,29983.57
364,estimates,female,1994,29396.361
364,estimates,male,1994,30328.768
364,estimates,female,1995,29838.861
364,estimates,male,1995,30736.786
364,estimates,female,1996,30356.67
364,estimates,male,1996,31226.424
364,estimates,female,1997,30931.806
364,estimates,male,1997,31778.755
364,estimates,female,1998,31529.902
364,estimates,male,1998,32370.728
364,estimates,female,1999,32098.395
364,estimates,male,1999,32964.261
364,estimates,female,2000,32600.985
364,estimates,male,2000,33530.876
364,estimates,female,2001,33027.142
364,estimates,male,2001,34069.272
364,estimates,female,2002,33395.107
364,estimates,male,2002,34588.224
364,estimates,female,2003,33731.825
364,estimates,male,2003,35080.898
364,estimates,female,2004,34076.676
364,estimates,male,2004,35540.42
364,estimates,female,2005,34458.28
364,estimates,male,2005,35963.531
364,estimates,female,2006,34883.855
364,estimates,male,2006,36344.028
364,estimates,female,2007,35344.702
364,estimates,male,2007,36686.402
364,estimates,female,2008,35834.023
364,estimates,male,2008,37011.517
364,estimates,female,2009,36339.466
364,estimates,male,2009,37348.103
364,estimates,female,2010,36851.012
364,estimates,male,2010,37716.501
364,estimates,female,2011,37367.819
364,estimates,male,2011,38123.759
364,estimates,female,2012,37890.62
364,estimates,male,2012,38562.957
364,estimates,female,2013,38412.2
364,estimates,male,2013,39023.189
364,estimates,female,2014,38923.853
364,estimates,male,2014,39487.242
364,constant_fertility,female,2015,39418.737
364,constant_fertility,male,2015,39941.755
364,constant_mortality,female,2015,39418.737
364,constant_mortality,male,2015,39941.755
364,estimates,female,2015,39418.737
364,estimates,male,2015,39941.755
364,high_variant,female,2015,39418.737
364,high_variant,male,2015,39941.755
364,instant_replacement,female,2015,39418.737
364,instant_replacement,male,2015,39941.755
364,low_variant,female,2015,39418.737
364,low_variant,male,2015,39941.755
364,medium_variant,female,2015,39418.737
364,medium_variant,male,2015,39941.755
364,momentum,female,2015,39418.737
364,momentum,male,2015,39941.755
364,no_change,female,2015,39418.737
364,no_change,male,2015,39941.755
364,zero_migration,female,2015,39418.737
364,zero_migration,male,2015,39941.755
364,constant_fertility,female,2016,39926.459
364,constant_fertility,male,2016,40433.363
364,constant_mortality,female,2016,39885.553
364,constant_mortality,male,2016,40390.482
364,high_variant,female,2016,39962.93
364,high_variant,male,2016,40471.652
364,instant_replacement,female,2016,40008.993
364,instant_replacement,male,2016,40505.579
364,low_variant,female,2016,39829.921
364,low_variant,male,2016,40332.009
364,medium_variant,female,2016,39893.267
364,medium_variant,male,2016,40384.163
364,momentum,female,2016,40021.397
364,momentum,male,2016,40519.124
364,no_change,female,2016,39915.346
364,no_change,male,2016,40421.773
364,zero_migration,female,2016,39928.216
364,zero_migration,male,2016,40436.241
364,constant_fertility,female,2017,40414.867
364,constant_fertility,male,2017,40905.234
364,constant_mortality,female,2017,40326.095
364,constant_mortality,male,2017,40811.974
364,high_variant,female,2017,40499.671
364,high_variant,male,2017,40994.238
364,instant_replacement,female,2017,40626.195
364,instant_replacement,male,2017,41109.52
364,low_variant,female,2017,40200.532
364,low_variant,male,2017,40680.286
364,medium_variant,female,2017,40346.6
364,medium_variant,male,2017,40816.182
364,momentum,female,2017,40655.803
364,momentum,male,2017,41141.865
364,no_change,female,2017,40390.503
364,no_change,male,2017,40879.611
364,zero_migration,female,2017,40411.517
364,zero_migration,male,2017,40903.688
364,constant_fertility,female,2018,40885.239
364,constant_fertility,male,2018,41358.747
364,constant_mortality,female,2018,40741.507
364,constant_mortality,male,2018,41207.553
364,high_variant,female,2018,41027.357
364,high_variant,male,2018,41507.866
364,instant_replacement,female,2018,41255.178
364,instant_replacement,male,2018,41733.905
364,low_variant,female,2018,40534.884
364,low_variant,male,2018,40991.137
364,medium_variant,female,2018,40778.208
364,medium_variant,male,2018,41233.529
364,momentum,female,2018,41304.041
364,momentum,male,2018,41787.35
364,no_change,female,2018,40845.179
364,no_change,male,2018,41316.4
364,zero_migration,female,2018,40870.25
364,zero_migration,male,2018,41345.835
364,constant_fertility,female,2019,41338.424
