country,variant,gender,year,population
524,estimates,female,1950,4280.212
524,estimates,male,1950,4203.11
524,estimates,female,1951,4371.467
524,estimates,male,1951,4286.847
524,estimates,female,1952,4455.879
524,estimates,male,1952,4368.576
524,estimates,female,1953,4535.152
524,estimates,male,1953,4449.16
524,estimates,female,1954,4610.818
524,estimates,male,1954,4529.24
524,estimates,female,1955,4684.201
524,estimates,male,1955,4609.289
524,estimates,female,1956,4756.463
524,estimates,male,1956,4689.544
524,estimates,female,1957,4828.572
524,estimates,male,1957,4770.057
524,estimates,female,1958,4901.336
524,estimates,male,1958,4850.71
524,estimates,female,1959,4975.391
524,estimates,male,1959,4931.296
524,estimates,female,1960,5051.328
524,estimates,male,1960,5011.684
524,estimates,female,1961,5129.709
524,estimates,male,1961,5092.043
524,estimates,female,1962,5211.199
524,estimates,male,1962,5173.001
524,estimates,female,1963,5296.53
524,estimates,male,1963,5255.742
524,estimates,female,1964,5386.454
524,estimates,male,1964,5341.745
524,estimates,female,1965,5481.5
524,estimates,male,1965,5432.231
524,estimates,female,1966,5582.239
524,estimates,male,1966,5527.636
524,estimates,female,1967,5688.692
524,estimates,male,1967,5628.129
524,estimates,female,1968,5800.106
524,estimates,male,1968,5734.156
524,estimates,female,1969,5915.346
524,estimates,male,1969,5846.13
524,estimates,female,1970,6033.614
524,estimates,male,1970,5964.316
524,estimates,female,1971,6154.779
524,estimates,male,1971,6088.987
524,estimates,female,1972,6279.28
524,estimates,male,1972,6220.14
524,estimates,female,1973,6407.601
524,estimates,male,1973,6357.359
524,estimates,female,1974,6540.414
524,estimates,male,1974,6499.989
524,estimates,female,1975,6678.304
524,estimates,male,1975,6647.508
524,estimates,female,1976,6821.417
524,estimates,male,1976,6799.687
524,estimates,female,1977,6969.78
524,estimates,male,1977,6956.486
524,estimates,female,1978,7123.679
524,estimates,male,1978,7117.727
524,estimates,female,1979,7283.399
524,estimates,male,1979,7283.291
524,estimates,female,1980,7449.176
524,estimates,male,1980,7452.985
524,estimates,female,1981,7620.986
524,estimates,male,1981,7628.027
524,estimates,female,1982,7798.832
524,estimates,male,1982,7808.409
524,estimates,female,1983,7982.987
524,estimates,male,1983,7991.435
524,estimates,female,1984,8173.796
524,estimates,male,1984,8173.453
524,estimates,female,1985,8371.355
524,estimates,male,1985,8352.598
524,estimates,female,1986,8576.135
524,estimates,male,1986,8525.004
524,estimates,female,1987,8787.759
524,estimates,male,1987,8693.16
524,estimates,female,1988,9004.63
524,estimates,male,1988,8869.029
524,estimates,female,1989,9224.536
524,estimates,male,1989,9068.977
524,estimates,female,1990,9446.031
524,estimates,male,1990,9303.384
524,estimates,female,1991,9666.993
524,estimates,male,1991,9578.068
524,estimates,female,1992,9887.925
524,estimates,male,1992,9885.846
524,estimates,female,1993,10113.016
524,estimates,male,1993,10208.155
524,estimates,female,1994,10348.192
524,estimates,male,1994,10518.936
524,estimates,female,1995,10596.893
524,estimates,male,1995,10799.491
524,estimates,female,1996,10861.432
524,estimates,male,1996,11041.949
524,estimates,female,1997,11138.197
524,estimates,male,1997,11251.599
524,estimates,female,1998,11417.509
524,estimates,male,1998,11438.788
524,estimates,female,1999,11686.096
524,estimates,male,1999,11619.888
524,estimates,female,2000,11934.587
524,estimates,male,2000,11806.324
524,estimates,female,2001,12159.28
524,estimates,male,2001,12002.493
524,estimates,female,2002,12363.237
524,estimates,male,2002,12203.105
524,estimates,female,2003,12552.124
524,estimates,male,2003,12398.495
524,estimates,female,2004,12734.811
524,estimates,male,2004,12574.636
524,estimates,female,2005,12917.903
524,estimates,male,2005,12722.375
524,estimates,female,2006,13102.585
524,estimates,male,2006,12838.038
524,estimates,female,2007,13287.141
524,estimates,male,2007,12927.718
524,estimates,female,2008,13471.946
524,estimates,male,2008,13003.915
524,estimates,female,2009,13656.849
524,estimates,male,2009,13084.256
524,estimates,female,2010,13841.577
524,estimates,male,2010,13181.56
524,estimates,female,2011,14027.047
524,estimates,male,2011,13300.101
524,estimates,female,2012,14213.343
524,estimates,male,2012,13436.587
524,estimates,female,2013,14398.287
524,estimates,male,2013,13587.023
524,estimates,female,2014,14578.838
524,estimates,male,2014,13744.39
524,constant_fertility,female,2015,14752.912
524,constant_fertility,male,2015,13903.375
524,constant_mortality,female,2015,14752.912
524,constant_mortality,male,2015,13903.375
524,estimates,female,2015,14752.912
524,estimates,male,2015,13903.375
524,high_variant,female,2015,14752.912
524,high_variant,male,2015,13903.375
524,instant_replacement,female,2015,14752.912
524,instant_replacement,male,2015,13903.375
524,low_variant,female,2015,14752.912
524,low_variant,male,2015,13903.375
524,medium_variant,female,2015,14752.912
524,medium_variant,male,2015,13903.375
524,momentum,female,2015,14752.912
524,momentum,male,2015,13903.375
524,no_change,female,2015,14752.912
524,no_change,male,2015,13903.375
524,zero_migration,female,2015,14752.912
524,zero_migration,male,2015,13903.375
524,constant_fertility,female,2016,14925.163
524,constant_fertility,male,2016,14081.543
524,constant_mortality,female,2016,14901.275
524,constant_mortality,male,2016,14057.086
524,high_variant,female,2016,14926.468
524,high_variant,male,2016,14082.92
524,instant_replacement,female,2016,14923.419
524,instant_replacement,male,2016,14067.478
524,low_variant,female,2016,14888.795
524,low_variant,male,2016,14043.002
524,medium_variant,female,2016,14919.47
524,medium_variant,male,2016,14063.302
524,momentum,female,2016,14944.018
524,momentum,male,2016,14090.691
524,no_change,female,2016,14918.636
524,no_change,male,2016,14075.479
524,zero_migration,female,2016,14944.947
524,zero_migration,male,2016,14103.322
524,constant_fertility,female,2017,15106.443
524,constant_fertility,male,2017,14269.072
524,constant_mortality,female,2017,15049.851
524,constant_mortality,male,2017,14211.335
524,high_variant,female,2017,15110.937
524,high_variant,male,2017,14273.834
524,instant_replacement,female,2017,15089.282
524,instant_replacement,male,2017,14236.077
524,low_variant,female,2017,15019.17
524,low_variant,male,2017,14176.623
524,medium_variant,female,2017,15079.386
524,medium_variant,male,2017,14225.604
524,momentum,female,2017,15138.984
524,momentum,male,2017,14292.131
524,no_change,female,2017,15090.903
524,no_change,male,2017,14254.831
524,zero_migration,female,2017,15139.769
524,zero_migration,male,2017,14305.921
524,constant_fertility,female,2018,15295.003
524,constant_fertility,male,2018,14464.158
524,constant_mortality,female,2018,15197.713
524,constant_mortality,male,2018,14365.197
524,high_variant,female,2018,15303.721
524,high_variant,male,2018,14473.394
524,instant_replacement,female,2018,15253.276
524,instant_replacement,male,2018,14408.916
524,low_variant,female,2018,15144.446
524,low_variant,male,2018,14304.679
524,medium_variant,female,2018,15234.742
524,medium_variant,male,2018,14389.291
524,momentum,female,2018,15337.44
524,momentum,male,2018,14504.042
524,no_change,female,2018,15268.092
524,no_change,male,2018,14439.754
524,zero_migration,female,2018,15336.298
524,zero_migration,male,2018,14510.04
524,constant_fertility,female,2019,15489.257
524,constant_fertility,male,2019,14665.17
524,constant_mortality,female,2019,15343.978
524,constant_mortality,male,2019,14517.775
524,high_variant,female,2019,15502.589
524,high_variant,male,2019,14679.289
524,instant_replacement,female,2019,15419.249
524,instant_replacement,male,2019,14585.951
524,low_variant,female,2019,15264.807
524,low_variant,male,2019,14427.419
524,medium_variant,female,2019,15388.563
524,medium_variant,male,2019,14553.458
524,momentum,female,2019,15538.697
524,momentum,male,2019,14721.461
524,no_change,female,2019,15448.715
524,no_change,male,2019,14628.716
524,zero_migration,female,2019,15533.551
524,zero_migration,male,2019,14714.713
524,constant_fertility,female,2020,15687.79
524,constant_fertility,male,2020,14870.649
524,constant_mortality,female,2020,15487.845
524,constant_mortality,male,2020,14668.287
524,high_variant,female,2020,15705.697
524,high_variant,male,2020,14889.619
524,instant_replacement,female,2020,15589.909
524,instant_replacement,male,2020,14766.962
524,low_variant,female,2020,15380.274
524,low_variant,male,2020,14544.903
524,medium_variant,female,2020,15542.985
524,medium_variant,male,2020,14717.261
524,momentum,female,2020,15742.083
524,momentum,male,2020,14940.505
524,no_change,female,2020,15631.436
524,no_change,male,2020,14820.365
524,zero_migration,female,2020,15730.682
524,zero_migration,male,2020,14919.079
524,constant_fertility,female,2021,15889.349
524,constant_fertility,male,2021,15079.323
524,constant_mortality,female,2021,15628.609
524,constant_mortality,male,2021,14816.01
524,high_variant,female,2021,15911.583
524,high_variant,male,2021,15102.88
524,instant_replacement,female,2021,15766.105
524,instant_replacement,male,2021,14951.425
524,low_variant,female,2021,15490.647
524,low_variant,male,2021,14656.963
524,medium_variant,female,2021,15698.565
524,medium_variant,male,2021,14879.865
524,momentum,female,2021,15947.39
524,momentum,male,2021,15159.516
524,no_change,female,2021,15815.098
524,no_change,male,2021,15013.511
524,zero_migration,female,2021,15926.974
524,zero_migration,male,2021,15122.442
524,constant_fertility,female,2022,16092.873
524,constant_fertility,male,2022,15290.101
524,constant_mortality,female,2022,15765.587
524,constant_mortality,male,2022,14960.299
524,high_variant,female,2022,16119.174
524,high_variant,male,2022,15317.967
524,instant_replacement,female,2022,15946.739
524,instant_replacement,male,2022,15138.416
524,low_variant,female,2022,15595.538
524,low_variant,male,2022,14763.232
524,medium_variant,female,2022,15854.354
524,medium_variant,male,2022,15040.532
524,momentum,female,2022,16154.283
524,momentum,male,2022,15378.416
524,no_change,female,2022,15998.685
524,no_change,male,2022,15207.138
524,zero_migration,female,2022,16121.854
524,zero_migration,male,2022,15324.227
524,constant_fertility,female,2023,16297.408
524,constant_fertility,male,2023,15502.069
524,constant_mortality,female,2023,15898.22
524,constant_mortality,male,2023,15100.575
524,high_variant,female,2023,16327.717
524,high_variant,male,2023,15534.17
524,instant_replacement,female,2023,16130.097
524,instant_replacement,male,2023,15326.795
524,low_variant,female,2023,15694.405
524,low_variant,male,2023,14863.2
524,medium_variant,female,2023,16009.128
524,medium_variant,male,2023,15198.616
524,momentum,female,2023,16361.802
524,momentum,male,2023,15596.841
524,no_change,female,2023,16181.32
524,no_change,male,2023,15400.359
524,zero_migration,female,2023,16314.816
524,zero_migration,male,2023,15523.983
524,constant_fertility,female,2024,16502.198
524,constant_fertility,male,2024,15714.428
524,constant_mortality,female,2024,16025.969
