country,variant,gender,year,population
380,estimates,female,1950,23914.269
380,estimates,male,1950,22684.33
380,estimates,female,1951,24141.159
380,estimates,male,1951,22880.742
380,estimates,female,1952,24349.839
380,estimates,male,1952,23062.097
380,estimates,female,1953,24538.236
380,estimates,male,1953,23227.746
380,estimates,female,1954,24706.344
380,estimates,male,1954,23378.478
380,estimates,female,1955,24856.269
380,estimates,male,1955,23516.576
380,estimates,female,1956,24992.379
380,estimates,male,1956,23645.91
380,estimates,female,1957,25121.12
380,estimates,male,1957,23771.842
380,estimates,female,1958,25250.61
380,estimates,male,1958,23900.866
380,estimates,female,1959,25389.893
380,estimates,male,1959,24040.05
380,estimates,female,1960,25546.762
380,estimates,male,1960,24195.443
380,estimates,female,1961,25725.394
380,estimates,male,1961,24370.199
380,estimates,female,1962,25924.358
380,estimates,male,1962,24563.139
380,estimates,female,1963,26135.673
380,estimates,male,1963,24767.976
380,estimates,female,1964,26347.34
380,estimates,male,1964,24975.297
380,estimates,female,1965,26550.634
380,estimates,male,1965,25178.039
380,estimates,female,1966,26742.412
380,estimates,male,1966,25373.581
380,estimates,female,1967,26925.223
380,estimates,male,1967,25563.268
380,estimates,female,1968,27102.685
380,estimates,male,1968,25748.525
380,estimates,female,1969,27280.685
380,estimates,male,1969,25932.137
380,estimates,female,1970,27463.024
380,estimates,male,1970,26115.662
380,estimates,female,1971,27650.345
380,estimates,male,1971,26299.584
380,estimates,female,1972,27839.574
380,estimates,male,1972,26481.444
380,estimates,female,1973,28026.336
380,estimates,male,1973,26656.293
380,estimates,female,1974,28204.606
380,estimates,male,1974,26817.61
380,estimates,female,1975,28369.811
380,estimates,male,1975,26960.874
380,estimates,female,1976,28520.682
380,estimates,male,1976,27083.602
380,estimates,female,1977,28657.697
380,estimates,male,1977,27187.373
380,estimates,female,1978,28780.314
380,estimates,male,1978,27276.712
380,estimates,female,1979,28888.418
380,estimates,male,1979,27358.376
380,estimates,female,1980,28982.17
380,estimates,male,1980,27437.11
380,estimates,female,1981,29061.42
380,estimates,male,1981,27515.088
380,estimates,female,1982,29126.549
380,estimates,male,1982,27590.525
380,estimates,female,1983,29179.112
380,estimates,male,1983,27659.562
380,estimates,female,1984,29221.245
380,estimates,male,1984,27716.449
380,estimates,female,1985,29254.907
380,estimates,male,1985,27757.442
380,estimates,female,1986,29280.48
380,estimates,male,1986,27781.304
380,estimates,female,1987,29298.843
380,estimates,male,1987,27790.608
380,estimates,female,1988,29313.035
380,estimates,male,1988,27790.097
380,estimates,female,1989,29326.736
380,estimates,male,1989,27786.425
380,estimates,female,1990,29342.603
380,estimates,male,1990,27784.523
380,estimates,female,1991,29364.093
380,estimates,male,1991,27788.419
380,estimates,female,1992,29391.203
380,estimates,male,1992,27797.691
380,estimates,female,1993,29419.018
380,estimates,male,1993,27807.621
380,estimates,female,1994,29440.309
380,estimates,male,1994,27811.064
380,estimates,female,1995,29450.974
380,estimates,male,1995,27804.222
380,estimates,female,1996,29447.207
380,estimates,male,1996,27782.463
380,estimates,female,1997,29433.695
380,estimates,male,1997,27751.201
380,estimates,female,1998,29425.097
380,estimates,male,1998,27728.454
380,estimates,female,1999,29441.334
380,estimates,male,1999,27738.66
380,estimates,female,2000,29495.821
380,estimates,male,2000,27797.9
380,estimates,female,2001,29593.026
380,estimates,male,2001,27913.332
380,estimates,female,2002,29725.985
380,estimates,male,2002,28075.778
380,estimates,female,2003,29882.315
380,estimates,male,2003,28264.719
380,estimates,female,2004,30043.917
380,estimates,male,2004,28450.787
380,estimates,female,2005,30196.444
380,estimates,male,2005,28612.037
380,estimates,female,2006,30337.388
380,estimates,male,2006,28742.479
380,estimates,female,2007,30467.212
380,estimates,male,2007,28846.298
380,estimates,female,2008,30578.189
380,estimates,male,2008,28924.198
380,estimates,female,2009,30661.898
380,estimates,male,2009,28979.953
380,estimates,female,2010,30712.878
380,estimates,male,2010,29016.922
380,estimates,female,2011,30726.734
380,estimates,male,2011,29033.196
380,estimates,female,2012,30705.626
380,estimates,male,2012,29028.219
380,estimates,female,2013,30659.151
380,estimates,male,2013,29008.852
380,estimates,female,2014,30601.279
380,estimates,male,2014,28984.388
380,constant_fertility,female,2015,30542.539
380,constant_fertility,male,2015,28961.673
380,constant_mortality,female,2015,30542.539
380,constant_mortality,male,2015,28961.673
380,estimates,female,2015,30542.539
380,estimates,male,2015,28961.673
380,high_variant,female,2015,30542.539
380,high_variant,male,2015,28961.673
380,instant_replacement,female,2015,30542.539
380,instant_replacement,male,2015,28961.673
380,low_variant,female,2015,30542.539
380,low_variant,male,2015,28961.673
380,medium_variant,female,2015,30542.539
380,medium_variant,male,2015,28961.673
380,momentum,female,2015,30542.539
380,momentum,male,2015,28961.673
380,no_change,female,2015,30542.539
380,no_change,male,2015,28961.673
380,zero_migration,female,2015,30542.539
380,zero_migration,male,2015,28961.673
380,constant_fertility,female,2016,30484.296
380,constant_fertility,male,2016,28945.602
380,constant_mortality,female,2016,30484.293
380,constant_mortality,male,2016,28928.283
380,high_variant,female,2016,30520.386
380,high_variant,male,2016,28983.935
380,instant_replacement,female,2016,30548.129
380,instant_replacement,male,2016,29009.341
380,low_variant,female,2016,30464.829
380,low_variant,male,2016,28924.904
380,medium_variant,female,2016,30486.297
380,medium_variant,male,2016,28943.646
380,momentum,female,2016,30515.43
380,momentum,male,2016,28966.729
380,no_change,female,2016,30475.932
380,no_change,male,2016,28919.403
380,zero_migration,female,2016,30457.656
380,zero_migration,male,2016,28922.082
380,constant_fertility,female,2017,30420.094
380,constant_fertility,male,2017,28922.716
380,constant_mortality,female,2017,30418.046
380,constant_mortality,male,2017,28886.334
380,high_variant,female,2017,30500.769
380,high_variant,male,2017,29008.422
380,instant_replacement,female,2017,30579.948
380,instant_replacement,male,2017,29087.631
380,low_variant,female,2017,30376.151
380,low_variant,male,2017,28876.033
380,medium_variant,female,2017,30430.767
380,medium_variant,male,2017,28929.14
380,momentum,female,2017,30500.319
380,momentum,male,2017,28984.165
380,no_change,female,2017,30399.617
380,no_change,male,2017,28866.746
380,zero_migration,female,2017,30366.578
380,zero_migration,male,2017,28875.644
380,constant_fertility,female,2018,30350.299
380,constant_fertility,male,2018,28893.257
380,constant_mortality,female,2018,30344.288
380,constant_mortality,male,2018,28836.199
380,high_variant,female,2018,30482.849
380,high_variant,male,2018,29034.079
380,instant_replacement,female,2018,30627.912
380,instant_replacement,male,2018,29184.454
380,low_variant,female,2018,30277.921
380,low_variant,male,2018,28816.362
380,medium_variant,female,2018,30375.101
380,medium_variant,male,2018,28915.872
380,momentum,female,2018,30490.055
380,momentum,male,2018,29006.243
380,no_change,female,2018,30314.161
380,no_change,male,2018,28804.188
380,zero_migration,female,2018,30269.978
380,zero_migration,male,2018,28822.869
380,constant_fertility,female,2019,30275.446
380,constant_fertility,male,2019,28857.566
380,constant_mortality,female,2019,30263.611
380,constant_mortality,male,2019,28778.42
380,high_variant,female,2019,30466.139
380,high_variant,male,2019,29060.156
380,instant_replacement,female,2019,30676.122
380,instant_replacement,male,2019,29281.463
380,low_variant,female,2019,30171.458
380,low_variant,male,2019,28747.093
380,medium_variant,female,2019,30316.804
380,medium_variant,male,2019,28899.72
380,momentum,female,2019,30473.238
380,momentum,male,2019,29021.283
380,no_change,female,2019,30220.259
380,no_change,male,2019,28732.359
380,zero_migration,female,2019,30168.506
380,zero_migration,male,2019,28764.183
380,constant_fertility,female,2020,30196.186
380,constant_fertility,male,2020,28816.118
380,constant_mortality,female,2020,30176.798
380,constant_mortality,male,2020,28713.662
380,high_variant,female,2020,30450.501
380,high_variant,male,2020,29086.304
380,instant_replacement,female,2020,30713.028
380,instant_replacement,male,2020,29365.216
380,low_variant,female,2020,30058.028
380,low_variant,male,2020,28669.336
380,medium_variant,female,2020,30254.264
380,medium_variant,male,2020,28877.82
380,momentum,female,2020,30441.665
380,momentum,male,2020,29020.788
380,no_change,female,2020,30118.771
380,no_change,male,2020,28652.011
380,zero_migration,female,2020,30062.717
380,zero_migration,male,2020,28699.96
380,constant_fertility,female,2021,30113.326
380,constant_fertility,male,2021,28769.518
380,constant_mortality,female,2021,30084.776
380,constant_mortality,male,2021,28642.77
380,high_variant,female,2021,30436.168
380,high_variant,male,2021,29112.508
380,instant_replacement,female,2021,30736.133
380,instant_replacement,male,2021,29432.239
380,low_variant,female,2021,29938.802
380,low_variant,male,2021,28584.093
380,medium_variant,female,2021,30188.009
380,medium_variant,male,2021,28849.9
380,momentum,female,2021,30393.777
380,momentum,male,2021,29002.664
380,no_change,female,2021,30010.717
380,no_change,male,2021,28564.076
380,zero_migration,female,2021,29953.134
380,zero_migration,male,2021,28630.506
380,constant_fertility,female,2022,30027.83
380,constant_fertility,male,2022,28718.504
380,constant_mortality,female,2022,29988.63
380,constant_mortality,male,2022,28566.7
380,high_variant,female,2022,30423.751
380,high_variant,male,2022,29139.132
380,instant_replacement,female,2022,30749.597
380,instant_replacement,male,2022,29486.541
380,low_variant,female,2022,29814.902
380,low_variant,male,2022,28492.282
380,medium_variant,female,2022,30119.915
380,medium_variant,male,2022,28817.555
380,momentum,female,2022,30332.743
380,momentum,male,2022,28969.684
380,no_change,female,2022,29897.25
380,no_change,male,2022,28469.603
380,zero_migration,female,2022,29840.237
380,zero_migration,male,2022,28556.084
380,constant_fertility,female,2023,29940.728
380,constant_fertility,male,2023,28663.873
380,constant_mortality,female,2023,29889.542
380,constant_mortality,male,2023,28486.517
380,high_variant,female,2023,30414.122
380,high_variant,male,2023,29166.816
380,instant_replacement,female,2023,30756.221
380,instant_replacement,male,2023,29531.042
380,low_variant,female,2023,29687.391
380,low_variant,male,2023,28394.725
380,medium_variant,female,2023,30051.107
380,medium_variant,male,2023,28781.926
380,momentum,female,2023,30260.649
380,momentum,male,2023,28924.007
380,no_change,female,2023,29779.66
380,no_change,male,2023,28369.764
380,zero_migration,female,2023,29724.436
380,zero_migration,male,2023,28476.881
380,constant_fertility,female,2024,29853.091
380,constant_fertility,male,2024,28606.496
380,constant_mortality,female,2024,29788.723
380,constant_mortality,male,2024,28403.363
380,high_variant,female,2024,30408.328
380,high_variant,male,2024,29196.393
380,instant_replacement,female,2024,30760.882
380,instant_replacement,male,2024,29571.18
380,low_variant,female,2024,29557.192
380,low_variant,male,2024,28292.125
380,medium_variant,female,2024,29982.878
380,medium_variant,male,2024,28744.633
380,momentum,female,2024,30181.013
380,momentum,male,2024,28869.389
380,no_change,female,2024,29659.225
380,no_change,male,2024,28265.758
380,zero_migration,female,2024,29606.089
380,zero_migration,male,2024,28393.064
380,constant_fertility,female,2025,29765.834
380,constant_fertility,male,2025,28547.106
380,constant_mortality,female,2025,29687.254
380,constant_mortality,male,2025,28318.186
380,high_variant,female,2025,30407.222
380,high_variant,male,2025,29228.541
380,instant_replacement,female,2025,30767.094
380,instant_replacement,male,2025,29610.86
380,low_variant,female,2025,29425.151
380,low_variant,male,2025,28185.148
380,medium_variant,female,2025,29916.185
380,medium_variant,male,2025,28706.846
380,momentum,female,2025,30096.483
380,momentum,male,2025,28808.716
380,no_change,female,2025,29537.091
380,no_change,male,2025,28158.638
380,zero_migration,female,2025,29485.512
380,zero_migration,male,2025,28304.789
380,constant_fertility,female,2026,29679.493
380,constant_fertility,male,2026,28486.159
380,constant_mortality,female,2026,29585.763
380,constant_mortality,male,2026,28231.604
380,high_variant,female,2026,30411.127
380,high_variant,male,2026,29263.479
380,instant_replacement,female,2026,30775.276
380,instant_replacement,male,2026,29650.34
