country,variant,gender,year,population
140,estimates,female,1950,672.673
140,estimates,male,1950,653.987
140,estimates,female,1951,679.58
140,estimates,male,1951,660.261
140,estimates,female,1952,686.701
140,estimates,male,1952,666.763
140,estimates,female,1953,694.179
140,estimates,male,1953,673.623
140,estimates,female,1954,702.119
140,estimates,male,1954,680.958
140,estimates,female,1955,710.625
140,estimates,male,1955,688.867
140,estimates,female,1956,719.787
140,estimates,male,1956,697.426
140,estimates,female,1957,729.671
140,estimates,male,1957,706.714
140,estimates,female,1958,740.335
140,estimates,male,1958,716.778
140,estimates,female,1959,751.814
140,estimates,male,1959,727.656
140,estimates,female,1960,764.137
140,estimates,male,1960,739.36
140,estimates,female,1961,777.311
140,estimates,male,1961,751.923
140,estimates,female,1962,791.338
140,estimates,male,1962,765.321
140,estimates,female,1963,806.214
140,estimates,male,1963,779.553
140,estimates,female,1964,821.916
140,estimates,male,1964,794.607
140,estimates,female,1965,838.395
140,estimates,male,1965,810.434
140,estimates,female,1966,855.76
140,estimates,male,1966,827.129
140,estimates,female,1967,873.951
140,estimates,male,1967,844.656
140,estimates,female,1968,892.658
140,estimates,male,1968,862.678
140,estimates,female,1969,911.446
140,estimates,male,1969,880.77
140,estimates,female,1970,930.057
140,estimates,male,1970,898.651
140,estimates,female,1971,948.384
140,estimates,male,1971,916.211
140,estimates,female,1972,966.645
140,estimates,male,1972,933.682
140,estimates,female,1973,985.303
140,estimates,male,1973,951.538
140,estimates,female,1974,1005.048
140,estimates,male,1974,970.464
140,estimates,female,1975,1026.373
140,estimates,male,1975,991.004
140,estimates,female,1976,1049.273
140,estimates,male,1976,1013.134
140,estimates,female,1977,1073.68
140,estimates,male,1977,1036.77
140,estimates,female,1978,1099.977
140,estimates,male,1978,1062.267
140,estimates,female,1979,1128.576
140,estimates,male,1979,1089.994
140,estimates,female,1980,1159.689
140,estimates,male,1980,1120.134
140,estimates,female,1981,1193.72
140,estimates,male,1981,1153.077
140,estimates,female,1982,1230.335
140,estimates,male,1982,1188.507
140,estimates,female,1983,1268.12
140,estimates,male,1983,1225.014
140,estimates,female,1984,1305.106
140,estimates,male,1984,1260.698
140,estimates,female,1985,1339.989
140,estimates,male,1985,1294.244
140,estimates,female,1986,1372.018
140,estimates,male,1986,1324.963
140,estimates,female,1987,1401.808
140,estimates,male,1987,1353.436
140,estimates,female,1988,1430.962
140,estimates,male,1988,1381.281
140,estimates,female,1989,1461.817
140,estimates,male,1989,1410.849
140,estimates,female,1990,1496.004
140,estimates,male,1990,1443.775
140,estimates,female,1991,1534.037
140,estimates,male,1991,1480.576
140,estimates,female,1992,1575.229
140,estimates,male,1992,1520.577
140,estimates,female,1993,1618.489
140,estimates,male,1993,1562.736
140,estimates,female,1994,1662.202
140,estimates,male,1994,1605.463
140,estimates,female,1995,1705.169
140,estimates,male,1995,1647.59
140,estimates,female,1996,1747.035
140,estimates,male,1996,1688.78
140,estimates,female,1997,1788.061
140,estimates,male,1997,1729.255
140,estimates,female,1998,1828.294
140,estimates,male,1998,1769.088
140,estimates,female,1999,1867.967
140,estimates,male,1999,1808.545
140,estimates,female,2000,1907.222
140,estimates,male,2000,1847.763
140,estimates,female,2001,1945.757
140,estimates,male,2001,1886.442
140,estimates,female,2002,1983.315
140,estimates,male,2002,1924.308
140,estimates,female,2003,2020.144
140,estimates,male,2003,1961.524
140,estimates,female,2004,2056.661
140,estimates,male,2004,1998.361
140,estimates,female,2005,2093.008
140,estimates,male,2005,2034.901
140,estimates,female,2006,2129.934
140,estimates,male,2006,2071.823
140,estimates,female,2007,2167.034
140,estimates,male,2007,2108.768
140,estimates,female,2008,2201.974
140,estimates,male,2008,2143.407
140,estimates,female,2009,2231.569
140,estimates,male,2009,2172.663
140,estimates,female,2010,2253.891
140,estimates,male,2010,2194.63
140,estimates,female,2011,2267.885
140,estimates,male,2011,2208.26
140,estimates,female,2012,2275.216
140,estimates,male,2012,2215.201
140,estimates,female,2013,2280.051
140,estimates,male,2013,2219.607
140,estimates,female,2014,2288.171
140,estimates,male,2014,2227.221
140,constant_fertility,female,2015,2303.828
140,constant_fertility,male,2015,2242.275
140,constant_mortality,female,2015,2303.828
140,constant_mortality,male,2015,2242.275
140,estimates,female,2015,2303.828
140,estimates,male,2015,2242.275
140,high_variant,female,2015,2303.828
140,high_variant,male,2015,2242.275
140,instant_replacement,female,2015,2303.828
140,instant_replacement,male,2015,2242.275
140,low_variant,female,2015,2303.828
140,low_variant,male,2015,2242.275
140,medium_variant,female,2015,2303.828
140,medium_variant,male,2015,2242.275
140,momentum,female,2015,2303.828
140,momentum,male,2015,2242.275
140,no_change,female,2015,2303.828
140,no_change,male,2015,2242.275
140,zero_migration,female,2015,2303.828
140,zero_migration,male,2015,2242.275
140,constant_fertility,female,2016,2333.268
140,constant_fertility,male,2016,2271.04
140,constant_mortality,female,2016,2326.776
140,constant_mortality,male,2016,2264.817
140,high_variant,female,2016,2332.97
140,high_variant,male,2016,2270.733
140,instant_replacement,female,2016,2305.812
140,instant_replacement,male,2016,2243.414
140,low_variant,female,2016,2328.325
140,low_variant,male,2016,2266.033
140,medium_variant,female,2016,2328.436
140,medium_variant,male,2016,2266.182
140,momentum,female,2016,2316.043
140,momentum,male,2016,2253.936
140,no_change,female,2016,2329.411
140,no_change,male,2016,2267.479
140,zero_migration,female,2016,2354.596
140,zero_migration,male,2016,2292.317
140,constant_fertility,female,2017,2369.876
140,constant_fertility,male,2017,2306.873
140,constant_mortality,female,2017,2354.976
140,constant_mortality,male,2017,2292.6
140,high_variant,female,2017,2369.035
140,high_variant,male,2017,2306.019
140,instant_replacement,female,2017,2306.393
140,instant_replacement,male,2017,2243.009
140,low_variant,female,2017,2357.912
140,low_variant,male,2017,2294.803
140,medium_variant,female,2017,2361.064
140,medium_variant,male,2017,2298.022
140,momentum,female,2017,2330.931
140,momentum,male,2017,2268.25
140,no_change,female,2017,2361.343
140,no_change,male,2017,2299.009
140,zero_migration,female,2017,2407.494
140,zero_migration,male,2017,2344.382
140,constant_fertility,female,2018,2413.242
140,constant_fertility,male,2018,2349.378
140,constant_mortality,female,2018,2387.955
140,constant_mortality,male,2018,2325.149
140,high_variant,female,2018,2411.449
140,high_variant,male,2018,2347.572
140,instant_replacement,female,2018,2307.612
140,instant_replacement,male,2018,2243.129
140,low_variant,female,2018,2392.314
140,low_variant,male,2018,2328.3
140,medium_variant,female,2018,2400.677
140,medium_variant,male,2018,2336.752
140,momentum,female,2018,2348.148
140,momentum,male,2018,2284.886
140,no_change,female,2018,2399.192
140,no_change,male,2018,2336.431
140,zero_migration,female,2018,2462.402
140,zero_migration,male,2018,2398.35
140,constant_fertility,female,2019,2462.918
140,constant_fertility,male,2019,2398.111
140,constant_mortality,female,2019,2425.216
140,constant_mortality,male,2019,2361.973
140,high_variant,female,2019,2459.622
140,high_variant,male,2019,2394.802
140,instant_replacement,female,2019,2312.004
140,instant_replacement,male,2019,2246.404
140,low_variant,female,2019,2431.105
140,low_variant,male,2019,2366.126
140,medium_variant,female,2019,2445.305
140,medium_variant,male,2019,2380.411
140,momentum,female,2019,2366.863
140,momentum,male,2019,2303.067
