country,variant,gender,year,population
646,estimates,female,1950,1111.769
646,estimates,male,1950,1074.414
646,estimates,female,1951,1144.838
646,estimates,male,1951,1105.833
646,estimates,female,1952,1177.017
646,estimates,male,1952,1136.297
646,estimates,female,1953,1210.458
646,estimates,male,1953,1167.993
646,estimates,female,1954,1246.516
646,estimates,male,1954,1202.302
646,estimates,female,1955,1285.733
646,estimates,male,1955,1239.797
646,estimates,female,1956,1327.801
646,estimates,male,1956,1280.15
646,estimates,female,1957,1371.578
646,estimates,male,1957,1322.241
646,estimates,female,1958,1415.268
646,estimates,male,1958,1364.287
646,estimates,female,1959,1456.657
646,estimates,male,1959,1404.044
646,estimates,female,1960,1493.821
646,estimates,male,1960,1439.61
646,estimates,female,1961,1525.947
646,estimates,male,1961,1470.154
646,estimates,female,1962,1553.976
646,estimates,male,1962,1496.621
646,estimates,female,1963,1580.932
646,estimates,male,1963,1522.044
646,estimates,female,1964,1611.045
646,estimates,male,1964,1550.672
646,estimates,female,1965,1647.375
646,estimates,male,1965,1585.565
646,estimates,female,1966,1691.135
646,estimates,male,1966,1627.946
646,estimates,female,1967,1741.425
646,estimates,male,1967,1676.898
646,estimates,female,1968,1796.565
646,estimates,male,1968,1730.698
646,estimates,female,1969,1853.927
646,estimates,male,1969,1786.663
646,estimates,female,1970,1911.664
646,estimates,male,1970,1842.879
646,estimates,female,1971,1969.373
646,estimates,male,1971,1898.961
646,estimates,female,1972,2027.924
646,estimates,male,1972,1955.769
646,estimates,female,1973,2088.146
646,estimates,male,1973,2014.176
646,estimates,female,1974,2151.299
646,estimates,male,1974,2075.514
646,estimates,female,1975,2218.326
646,estimates,male,1975,2140.766
646,estimates,female,1976,2289.385
646,estimates,male,1976,2210.117
646,estimates,female,1977,2364.291
646,estimates,male,1977,2283.325
646,estimates,female,1978,2443.169
646,estimates,male,1978,2360.553
646,estimates,female,1979,2526.152
646,estimates,male,1979,2441.925
646,estimates,female,1980,2613.252
646,estimates,male,1980,2527.457
646,estimates,female,1981,2701.246
646,estimates,male,1981,2613.779
646,estimates,female,1982,2789.304
646,estimates,male,1982,2700.019
646,estimates,female,1983,2882.353
646,estimates,male,1983,2791.261
646,estimates,female,1984,2987.271
646,estimates,male,1984,2894.633
646,estimates,female,1985,3106.99
646,estimates,male,1985,3013.122
646,estimates,female,1986,3251.036
646,estimates,male,1986,3156.638
646,estimates,female,1987,3413.326
