country,variant,gender,year,population
218,estimates,female,1950,1745.531
218,estimates,male,1950,1724.629
218,estimates,female,1951,1789.976
218,estimates,male,1951,1771.176
218,estimates,female,1952,1835.879
218,estimates,male,1952,1819.126
218,estimates,female,1953,1883.445
218,estimates,male,1953,1868.692
218,estimates,female,1954,1932.819
218,estimates,male,1954,1920.042
218,estimates,female,1955,1984.147
218,estimates,male,1955,1973.338
218,estimates,female,1956,2037.544
218,estimates,male,1956,2028.701
218,estimates,female,1957,2093.077
218,estimates,male,1957,2086.239
218,estimates,female,1958,2150.82
218,estimates,male,1958,2146.017
218,estimates,female,1959,2210.805
218,estimates,male,1959,2208.091
218,estimates,female,1960,2273.053
218,estimates,male,1960,2272.495
218,estimates,female,1961,2337.602
218,estimates,male,1961,2339.256
218,estimates,female,1962,2404.463
218,estimates,male,1962,2408.431
218,estimates,female,1963,2473.701
218,estimates,male,1963,2480.025
218,estimates,female,1964,2545.376
218,estimates,male,1964,2554.095
218,estimates,female,1965,2619.476
218,estimates,male,1965,2630.647
218,estimates,female,1966,2696.023
218,estimates,male,1966,2709.669
218,estimates,female,1967,2774.957
218,estimates,male,1967,2791.1
218,estimates,female,1968,2856.122
218,estimates,male,1968,2874.783
218,estimates,female,1969,2939.33
218,estimates,male,1969,2960.516
218,estimates,female,1970,3024.409
218,estimates,male,1970,3048.103
218,estimates,female,1971,3111.317
218,estimates,male,1971,3137.509
218,estimates,female,1972,3200.028
218,estimates,male,1972,3228.679
218,estimates,female,1973,3290.428
218,estimates,male,1973,3321.479
218,estimates,female,1974,3382.427
218,estimates,male,1974,3415.782
218,estimates,female,1975,3475.93
218,estimates,male,1975,3511.47
218,estimates,female,1976,3570.908
218,estimates,male,1976,3608.492
218,estimates,female,1977,3667.376
218,estimates,male,1977,3706.859
218,estimates,female,1978,3765.359
218,estimates,male,1978,3806.592
218,estimates,female,1979,3864.924
218,estimates,male,1979,3907.724
218,estimates,female,1980,3966.122
218,estimates,male,1980,4010.323
218,estimates,female,1981,4068.909
218,estimates,male,1981,4114.288
218,estimates,female,1982,4173.29
218,estimates,male,1982,4219.646
218,estimates,female,1983,4279.525
218,estimates,male,1983,4326.695
218,estimates,female,1984,4387.924
218,estimates,male,1984,4435.816
218,estimates,female,1985,4498.715
218,estimates,male,1985,4547.264
218,estimates,female,1986,4611.886
218,estimates,male,1986,4661.017
218,estimates,female,1987,4727.241
218,estimates,male,1987,4776.888
218,estimates,female,1988,4844.575
218,estimates,male,1988,4894.609
218,estimates,female,1989,4963.563
218,estimates,male,1989,5013.815
218,estimates,female,1990,5083.92
218,estimates,male,1990,5134.165
218,estimates,female,1991,5205.477
218,estimates,male,1991,5255.513
218,estimates,female,1992,5328.029
218,estimates,male,1992,5377.634
218,estimates,female,1993,5451.148
218,estimates,male,1993,5500.048
218,estimates,female,1994,5574.331
218,estimates,male,1994,5622.144
218,estimates,female,1995,5697.146
218,estimates,male,1995,5743.434
218,estimates,female,1996,5819.593
218,estimates,male,1996,5863.889
218,estimates,female,1997,5941.561
218,estimates,male,1997,5983.43
218,estimates,female,1998,6062.351
218,estimates,male,1998,6101.537
218,estimates,female,1999,6181.124
218,estimates,male,1999,6217.568
218,estimates,female,2000,6297.391
218,estimates,male,2000,6331.205
218,estimates,female,2001,6410.713
218,estimates,male,2001,6442.043
218,estimates,female,2002,6521.538
218,estimates,male,2002,6550.522
218,estimates,female,2003,6631.443
218,estimates,male,2003,6658.155
218,estimates,female,2004,6742.605
218,estimates,male,2004,6767.042
218,estimates,female,2005,6856.562
218,estimates,male,2005,6878.67
218,estimates,female,2006,6973.885
218,estimates,male,2006,6993.589
218,estimates,female,2007,7094.096
218,estimates,male,2007,7111.364
218,estimates,female,2008,7216.383
218,estimates,male,2008,7231.184
218,estimates,female,2009,7339.468
218,estimates,male,2009,7351.811
218,estimates,female,2010,7462.396
218,estimates,male,2010,7472.29
218,estimates,female,2011,7584.94
218,estimates,male,2011,7592.41
218,estimates,female,2012,7707.304
218,estimates,male,2012,7712.363
218,estimates,female,2013,7829.455
218,estimates,male,2013,7832.098
218,estimates,female,2014,7951.444
218,estimates,male,2014,7951.661
218,constant_fertility,female,2015,8073.297
218,constant_fertility,male,2015,8071.06
218,constant_mortality,female,2015,8073.297
218,constant_mortality,male,2015,8071.06
218,estimates,female,2015,8073.297
218,estimates,male,2015,8071.06
218,high_variant,female,2015,8073.297
