country,variant,gender,year,population
800,estimates,female,1950,2585.72
800,estimates,male,1950,2572.471
800,estimates,female,1951,2662.604
800,estimates,male,1951,2646.064
800,estimates,female,1952,2737.625
800,estimates,male,1952,2717.914
800,estimates,female,1953,2811.975
800,estimates,male,1953,2789.264
800,estimates,female,1954,2886.875
800,estimates,male,1954,2861.33
800,estimates,female,1955,2963.511
800,estimates,male,1955,2935.325
800,estimates,female,1956,3043.101
800,estimates,male,1956,3012.419
800,estimates,female,1957,3126.823
800,estimates,male,1957,3093.802
800,estimates,female,1958,3215.861
800,estimates,male,1958,3180.59
800,estimates,female,1959,3311.276
800,estimates,male,1959,3273.823
800,estimates,female,1960,3413.921
800,estimates,male,1960,3374.298
800,estimates,female,1961,3524.209
800,estimates,male,1961,3482.432
800,estimates,female,1962,3642.041
800,estimates,male,1962,3598.117
800,estimates,female,1963,3766.714
800,estimates,male,1963,3720.715
800,estimates,female,1964,3897.072
800,estimates,male,1964,3849.132
800,estimates,female,1965,4032.035
800,estimates,male,1965,3982.365
800,estimates,female,1966,4171.991
800,estimates,male,1966,4120.786
800,estimates,female,1967,4316.627
800,estimates,male,1967,4264.054
800,estimates,female,1968,4463.341
800,estimates,male,1968,4409.588
800,estimates,female,1969,4608.801
800,estimates,male,1969,4554.031
800,estimates,female,1970,4750.851
800,estimates,male,1970,4695.22
800,estimates,female,1971,4888.377
800,estimates,male,1971,4832.027
800,estimates,female,1972,5022.664
800,estimates,male,1972,4965.712
800,estimates,female,1973,5156.947
800,estimates,male,1973,5099.472
800,estimates,female,1974,5295.852
800,estimates,male,1974,5237.87
800,estimates,female,1975,5442.841
800,estimates,male,1975,5384.307
800,estimates,female,1976,5599.529
800,estimates,male,1976,5540.298
800,estimates,female,1977,5765.485
800,estimates,male,1977,5705.375
800,estimates,female,1978,5939.703
800,estimates,male,1978,5878.596
800,estimates,female,1979,6120.325
800,estimates,male,1979,6058.22
800,estimates,female,1980,6306.311
800,estimates,male,1980,6243.24
800,estimates,female,1981,6497.087
800,estimates,male,1981,6433.117
800,estimates,female,1982,6694.182
800,estimates,male,1982,6629.153
800,estimates,female,1983,6900.995
800,estimates,male,1983,6834.273
800,estimates,female,1984,7122.051
800,estimates,male,1984,7052.417
800,estimates,female,1985,7360.444
800,estimates,male,1985,7286.184
800,estimates,female,1986,7617.572
800,estimates,male,1986,7536.954
800,estimates,female,1987,7892.023
800,estimates,male,1987,7803.386
800,estimates,female,1988,8180.494
800,estimates,male,1988,8082.043
800,estimates,female,1989,8478.163
800,estimates,male,1989,8367.931
800,estimates,female,1990,8781.443
800,estimates,male,1990,8657.463
800,estimates,female,1991,9090.076
800,estimates,male,1991,8950.367
800,estimates,female,1992,9405.007
800,estimates,male,1992,9247.884
800,estimates,female,1993,9725.408
800,estimates,male,1993,9550.021
800,estimates,female,1994,10050.534
800,estimates,male,1994,9857.102
800,estimates,female,1995,10380.329
800,estimates,male,1995,10169.954
800,estimates,female,1996,10714.01
800,estimates,male,1996,10488.106
800,estimates,female,1997,11052.926
800,estimates,male,1997,10813.011
800,estimates,female,1998,11401.98
800,estimates,male,1998,11149.807
800,estimates,female,1999,11767.743
800,estimates,male,1999,11505.248
800,estimates,female,2000,12155.006
800,estimates,male,2000,11884.262
800,estimates,female,2001,12565.9
800,estimates,male,2001,12288.992
800,estimates,female,2002,12999.502
800,estimates,male,2002,12718.548
800,estimates,female,2003,13453.708
800,estimates,male,2003,13171.109
800,estimates,female,2004,13925.022
800,estimates,male,2004,13643.418
800,estimates,female,2005,14410.903
800,estimates,male,2005,14133.031
800,estimates,female,2006,14910.956
800,estimates,male,2006,14639.703
800,estimates,female,2007,15426.321
800,estimates,male,2007,15164.165
800,estimates,female,2008,15957.89
800,estimates,male,2008,15706.011
800,estimates,female,2009,16506.996
800,estimates,male,2009,16264.902
800,estimates,female,2010,17074.599
800,estimates,male,2010,16840.539
800,estimates,female,2011,17660.958
800,estimates,male,2011,17432.69
800,estimates,female,2012,18265.631
800,estimates,male,2012,18041.164
800,estimates,female,2013,18888.043
800,estimates,male,2013,18665.688
800,estimates,female,2014,19527.3
800,estimates,male,2014,19306.041
800,constant_fertility,female,2015,20182.781
800,constant_fertility,male,2015,19962.086
800,constant_mortality,female,2015,20182.781
800,constant_mortality,male,2015,19962.086
800,estimates,female,2015,20182.781
800,estimates,male,2015,19962.086
800,high_variant,female,2015,20182.781
800,high_variant,male,2015,19962.086
800,instant_replacement,female,2015,20182.781
800,instant_replacement,male,2015,19962.086
800,low_variant,female,2015,20182.781
800,low_variant,male,2015,19962.086
800,medium_variant,female,2015,20182.781
800,medium_variant,male,2015,19962.086
800,momentum,female,2015,20182.781
800,momentum,male,2015,19962.086
800,no_change,female,2015,20182.781
800,no_change,male,2015,19962.086
800,zero_migration,female,2015,20182.781
800,zero_migration,male,2015,19962.086
800,constant_fertility,female,2016,20888.091
800,constant_fertility,male,2016,20666.437
800,constant_mortality,female,2016,20842.882
800,constant_mortality,male,2016,20624.108
800,high_variant,female,2016,20875.53
800,high_variant,male,2016,20653.747
800,instant_replacement,female,2016,20542.873
800,instant_replacement,male,2016,20316.933
800,low_variant,female,2016,20833.014
800,low_variant,male,2016,20610.594
800,medium_variant,female,2016,20854.315
800,medium_variant,male,2016,20633.654
800,momentum,female,2016,20548.967
800,momentum,male,2016,20323.67
800,no_change,female,2016,20876.708
800,no_change,male,2016,20658.669
800,zero_migration,female,2016,20869.861
800,zero_migration,male,2016,20647.598
800,constant_fertility,female,2017,21626.434
800,constant_fertility,male,2017,21404.708
800,constant_mortality,female,2017,21516.035
800,constant_mortality,male,2017,21298.88
800,high_variant,female,2017,21594.501
800,high_variant,male,2017,21372.36
800,instant_replacement,female,2017,20789.05
800,instant_replacement,male,2017,20555.022
800,low_variant,female,2017,21489.742
800,low_variant,male,2017,21265.932
800,medium_variant,female,2017,21542.114
800,medium_variant,male,2017,21320.841
800,momentum,female,2017,20803.659
800,momentum,male,2017,20571.139
800,no_change,female,2017,21600.047
