country,variant,gender,year,population
678,estimates,female,1950,26.676
678,estimates,male,1950,33.322
678,estimates,female,1951,26.453
678,estimates,male,1951,32.751
678,estimates,female,1952,26.195
678,estimates,male,1952,32.331
678,estimates,female,1953,26.016
678,estimates,male,1953,32.145
678,estimates,female,1954,25.985
678,estimates,male,1954,32.243
678,estimates,female,1955,26.141
678,estimates,male,1955,32.646
678,estimates,female,1956,26.463
678,estimates,male,1956,33.28
678,estimates,female,1957,26.939
678,estimates,male,1957,34.052
678,estimates,female,1958,27.488
678,estimates,male,1958,34.826
678,estimates,female,1959,28.033
678,estimates,male,1959,35.434
678,estimates,female,1960,28.507
678,estimates,male,1960,35.749
678,estimates,female,1961,28.866
678,estimates,male,1961,35.677
678,estimates,female,1962,29.14
678,estimates,male,1962,35.276
678,estimates,female,1963,29.44
678,estimates,male,1963,34.74
678,estimates,female,1964,29.901
678,estimates,male,1964,34.307
678,estimates,female,1965,30.628
678,estimates,male,1965,34.171
678,estimates,female,1966,31.669
678,estimates,male,1966,34.386
678,estimates,female,1967,32.967
678,estimates,male,1967,34.906
678,estimates,female,1968,34.401
678,estimates,male,1968,35.644
678,estimates,female,1969,35.793
678,estimates,male,1969,36.436
678,estimates,female,1970,37.038
678,estimates,male,1970,37.217
678,estimates,female,1971,38.051
678,estimates,male,1971,37.938
678,estimates,female,1972,38.9
678,estimates,male,1972,38.63
678,estimates,female,1973,39.664
678,estimates,male,1973,39.358
678,estimates,female,1974,40.511
678,estimates,male,1974,40.161
678,estimates,female,1975,41.519
678,estimates,male,1975,41.096
678,estimates,female,1976,42.727
678,estimates,male,1976,42.165
678,estimates,female,1977,44.091
678,estimates,male,1977,43.34
678,estimates,female,1978,45.525
678,estimates,male,1978,44.567
678,estimates,female,1979,46.891
678,estimates,male,1979,45.754
678,estimates,female,1980,48.105
678,estimates,male,1980,46.848
678,estimates,female,1981,49.128
678,estimates,male,1981,47.83
678,estimates,female,1982,50.002
678,estimates,male,1982,48.702
678,estimates,female,1983,50.785
678,estimates,male,1983,49.531
678,estimates,female,1984,51.563
678,estimates,male,1984,50.353
678,estimates,female,1985,52.403
678,estimates,male,1985,51.237
678,estimates,female,1986,53.309
678,estimates,male,1986,52.168
678,estimates,female,1987,54.269
678,estimates,male,1987,53.143
678,estimates,female,1988,55.285
678,estimates,male,1988,54.176
678,estimates,female,1989,56.361
678,estimates,male,1989,55.262
678,estimates,female,1990,57.492
678,estimates,male,1990,56.396
678,estimates,female,1991,58.686
678,estimates,male,1991,57.604
678,estimates,female,1992,59.941
678,estimates,male,1992,58.869
678,estimates,female,1993,61.23
678,estimates,male,1993,60.177
678,estimates,female,1994,62.506
678,estimates,male,1994,61.464
678,estimates,female,1995,63.747
678,estimates,male,1995,62.712
678,estimates,female,1996,64.927
678,estimates,male,1996,63.901
678,estimates,female,1997,66.065
678,estimates,male,1997,65.047
678,estimates,female,1998,67.211
678,estimates,male,1998,66.21
678,estimates,female,1999,68.435
678,estimates,male,1999,67.443
678,estimates,female,2000,69.794
678,estimates,male,2000,68.812
678,estimates,female,2001,71.298
678,estimates,male,2001,70.322
678,estimates,female,2002,72.928
678,estimates,male,2002,71.964
678,estimates,female,2003,74.657
678,estimates,male,2003,73.715
678,estimates,female,2004,76.448
678,estimates,male,2004,75.524
678,estimates,female,2005,78.271
678,estimates,male,2005,77.356
678,estimates,female,2006,80.117
678,estimates,male,2006,79.215
678,estimates,female,2007,81.986
678,estimates,male,2007,81.105
678,estimates,female,2008,83.902
678,estimates,male,2008,83.031
678,estimates,female,2009,85.831
678,estimates,male,2009,84.979
678,estimates,female,2010,87.806
678,estimates,male,2010,86.964
678,estimates,female,2011,89.82
678,estimates,male,2011,88.982
678,estimates,female,2012,91.861
678,estimates,male,2012,91.032
678,estimates,female,2013,93.94
678,estimates,male,2013,93.11
678,estimates,female,2014,96.049
678,estimates,male,2014,95.224
678,constant_fertility,female,2015,98.188
678,constant_fertility,male,2015,97.361
678,constant_mortality,female,2015,98.188
678,constant_mortality,male,2015,97.361
678,estimates,female,2015,98.188
678,estimates,male,2015,97.361
678,high_variant,female,2015,98.188
