country,variant,gender,year,population
120,estimates,female,1950,2196.19
120,estimates,male,1950,2110.834
120,estimates,female,1951,2234.24
120,estimates,male,1951,2148.682
120,estimates,female,1952,2273.091
120,estimates,male,1952,2187.232
120,estimates,female,1953,2312.827
120,estimates,male,1953,2226.624
120,estimates,female,1954,2353.574
120,estimates,male,1954,2267.048
120,estimates,female,1955,2395.531
120,estimates,male,1955,2308.697
120,estimates,female,1956,2438.898
120,estimates,male,1956,2351.815
120,estimates,female,1957,2483.93
120,estimates,male,1957,2396.659
120,estimates,female,1958,2530.917
120,estimates,male,1958,2443.512
120,estimates,female,1959,2580.139
120,estimates,male,1959,2492.664
120,estimates,female,1960,2631.894
120,estimates,male,1960,2544.371
120,estimates,female,1961,2686.38
120,estimates,male,1961,2598.852
120,estimates,female,1962,2743.703
120,estimates,male,1962,2656.211
120,estimates,female,1963,2803.865
120,estimates,male,1963,2716.466
120,estimates,female,1964,2866.772
120,estimates,male,1964,2779.546
120,estimates,female,1965,2932.39
120,estimates,male,1965,2845.434
120,estimates,female,1966,3000.852
120,estimates,male,1966,2914.277
120,estimates,female,1967,3072.314
120,estimates,male,1967,2986.228
120,estimates,female,1968,3146.942
120,estimates,male,1968,3061.347
120,estimates,female,1969,3224.892
120,estimates,male,1969,3139.672
120,estimates,female,1970,3306.347
120,estimates,male,1970,3221.295
120,estimates,female,1971,3391.423
120,estimates,male,1971,3306.321
120,estimates,female,1972,3480.285
120,estimates,male,1972,3394.938
120,estimates,female,1973,3573.147
120,estimates,male,1973,3487.458
120,estimates,female,1974,3670.239
120,estimates,male,1974,3584.228
120,estimates,female,1975,3771.773
120,estimates,male,1975,3685.586
120,estimates,female,1976,3877.822
120,estimates,male,1976,3791.618
120,estimates,female,1977,3988.531
120,estimates,male,1977,3902.44
120,estimates,female,1978,4104.193
120,estimates,male,1978,4018.334
120,estimates,female,1979,4225.185
120,estimates,male,1979,4139.649
120,estimates,female,1980,4351.76
120,estimates,male,1980,4266.591
120,estimates,female,1981,4483.877
120,estimates,male,1981,4399.13
120,estimates,female,1982,4621.403
120,estimates,male,1982,4537.163
120,estimates,female,1983,4764.344
120,estimates,male,1983,4680.657
120,estimates,female,1984,4912.691
120,estimates,male,1984,4829.562
120,estimates,female,1985,5066.31
120,estimates,male,1985,4983.716
120,estimates,female,1986,5225.183
120,estimates,male,1986,5143.113
120,estimates,female,1987,5388.91
120,estimates,male,1987,5307.364
120,estimates,female,1988,5556.37
120,estimates,male,1988,5475.447
120,estimates,female,1989,5726.126
120,estimates,male,1989,5646.035
120,estimates,female,1990,5897.102
120,estimates,male,1990,5818.117
120,estimates,female,1991,6069.156
120,estimates,male,1991,5991.575
120,estimates,female,1992,6242.403
120,estimates,male,1992,6166.531
120,estimates,female,1993,6416.348
120,estimates,male,1993,6342.542
120,estimates,female,1994,6590.464
120,estimates,male,1994,6519.192
120,estimates,female,1995,6764.619
120,estimates,male,1995,6696.371
120,estimates,female,1996,6938.581
120,estimates,male,1996,6873.889
120,estimates,female,1997,7113.031
120,estimates,male,1997,7052.392
120,estimates,female,1998,7289.9
120,estimates,male,1998,7233.673
120,estimates,female,1999,7471.772
120,estimates,male,1999,7420.125
120,estimates,female,2000,7660.626
120,estimates,male,2000,7613.61
120,estimates,female,2001,7857.182
120,estimates,male,2001,7814.742
120,estimates,female,2002,8061.392
120,estimates,male,2002,8023.499
120,estimates,female,2003,8273.582
120,estimates,male,2003,8240.245
120,estimates,female,2004,8493.858
120,estimates,male,2004,8465.226
120,estimates,female,2005,8722.279
120,estimates,male,2005,8698.514
120,estimates,female,2006,8959.106
120,estimates,male,2006,8940.451
120,estimates,female,2007,9204.383
120,estimates,male,2007,9191.008
120,estimates,female,2008,9457.61
120,estimates,male,2008,9449.398
120,estimates,female,2009,9718.031
120,estimates,male,2009,9714.512
120,estimates,female,2010,9985.022
120,estimates,male,2010,9985.48
120,estimates,female,2011,10258.448
120,estimates,male,2011,10261.998
120,estimates,female,2012,10538.236
120,estimates,male,2012,10544.141
120,estimates,female,2013,10823.872
120,estimates,male,2013,10831.843
120,estimates,female,2014,11114.755
120,estimates,male,2014,11125.152
120,constant_fertility,female,2015,11410.454
120,constant_fertility,male,2015,11424.075
120,constant_mortality,female,2015,11410.454
120,constant_mortality,male,2015,11424.075
120,estimates,female,2015,11410.454
120,estimates,male,2015,11424.075
120,high_variant,female,2015,11410.454
120,high_variant,male,2015,11424.075
120,instant_replacement,female,2015,11410.454
120,instant_replacement,male,2015,11424.075
120,low_variant,female,2015,11410.454
120,low_variant,male,2015,11424.075
120,medium_variant,female,2015,11410.454
120,medium_variant,male,2015,11424.075
120,momentum,female,2015,11410.454
120,momentum,male,2015,11424.075
120,no_change,female,2015,11410.454
120,no_change,male,2015,11424.075
120,zero_migration,female,2015,11410.454
120,zero_migration,male,2015,11424.075
120,constant_fertility,female,2016,11728.181
120,constant_fertility,male,2016,11747.909
120,constant_mortality,female,2016,11703.104
120,constant_mortality,male,2016,11719.054
