country,variant,gender,year,population
178,estimates,female,1950,418.438
178,estimates,male,1950,408.808
178,estimates,female,1951,426.684
178,estimates,male,1951,417.322
178,estimates,female,1952,435.405
178,estimates,male,1952,426.303
178,estimates,female,1953,444.593
178,estimates,male,1953,435.731
178,estimates,female,1954,454.238
178,estimates,male,1954,445.581
178,estimates,female,1955,464.347
178,estimates,male,1955,455.874
178,estimates,female,1956,474.933
178,estimates,male,1956,466.601
178,estimates,female,1957,486.012
178,estimates,male,1957,477.811
178,estimates,female,1958,497.625
178,estimates,male,1958,489.522
178,estimates,female,1959,509.806
178,estimates,male,1959,501.781
178,estimates,female,1960,522.589
178,estimates,male,1960,514.639
178,estimates,female,1961,535.996
178,estimates,male,1961,528.116
178,estimates,female,1962,550.059
178,estimates,male,1962,542.23
178,estimates,female,1963,564.764
178,estimates,male,1963,556.972
178,estimates,female,1964,580.093
178,estimates,male,1964,572.32
178,estimates,female,1965,596.042
178,estimates,male,1965,588.274
178,estimates,female,1966,612.598
178,estimates,male,1966,604.795
178,estimates,female,1967,629.788
178,estimates,male,1967,621.921
178,estimates,female,1968,647.722
178,estimates,male,1968,639.797
178,estimates,female,1969,666.565
178,estimates,male,1969,658.584
178,estimates,female,1970,686.396
178,estimates,male,1970,678.412
178,estimates,female,1971,707.301
178,estimates,male,1971,699.342
178,estimates,female,1972,729.209
178,estimates,male,1972,721.314
178,estimates,female,1973,751.929
178,estimates,male,1973,744.128
178,estimates,female,1974,775.188
178,estimates,male,1974,767.499
178,estimates,female,1975,798.806
178,estimates,male,1975,791.232
178,estimates,female,1976,822.701
178,estimates,male,1976,815.246
178,estimates,female,1977,846.925
178,estimates,male,1977,839.597
178,estimates,female,1978,871.65
178,estimates,male,1978,864.452
178,estimates,female,1979,897.1
178,estimates,male,1979,890.032
178,estimates,female,1980,923.433
178,estimates,male,1980,916.504
178,estimates,female,1981,950.723
178,estimates,male,1981,943.947
178,estimates,female,1982,978.902
178,estimates,male,1982,972.28
178,estimates,female,1983,1007.823
178,estimates,male,1983,1001.353
178,estimates,female,1984,1037.245
178,estimates,male,1984,1030.884
178,estimates,female,1985,1067.025
178,estimates,male,1985,1060.75
178,estimates,female,1986,1097.124
178,estimates,male,1986,1090.921
178,estimates,female,1987,1127.665
178,estimates,male,1987,1121.49
178,estimates,female,1988,1158.762
178,estimates,male,1988,1152.586
178,estimates,female,1989,1190.607
178,estimates,male,1989,1184.403
178,estimates,female,1990,1223.356
178,estimates,male,1990,1217.095
178,estimates,female,1991,1257.069
178,estimates,male,1991,1250.711
178,estimates,female,1992,1291.765
178,estimates,male,1992,1285.277
178,estimates,female,1993,1327.551
178,estimates,male,1993,1320.953
178,estimates,female,1994,1364.564
178,estimates,male,1994,1357.945
178,estimates,female,1995,1402.901
178,estimates,male,1995,1396.359
178,estimates,female,1996,1442.767
178,estimates,male,1996,1436.443
178,estimates,female,1997,1484.229
178,estimates,male,1997,1478.242
178,estimates,female,1998,1527.002
178,estimates,male,1998,1521.448
178,estimates,female,1999,1570.704
178,estimates,male,1999,1565.639
178,estimates,female,2000,1615.153
178,estimates,male,2000,1610.582
178,estimates,female,2001,1659.942
178,estimates,male,2001,1655.861
178,estimates,female,2002,1705.377
178,estimates,male,2002,1701.797
178,estimates,female,2003,1752.787
178,estimates,male,2003,1749.728
178,estimates,female,2004,1803.968
178,estimates,male,2004,1801.471
178,estimates,female,2005,1860.063
178,estimates,male,2005,1858.182
178,estimates,female,2006,1921.801
178,estimates,male,2006,1920.58
178,estimates,female,2007,1988.39
178,estimates,male,2007,1987.863
178,estimates,female,2008,2057.631
178,estimates,male,2008,2057.799
178,estimates,female,2009,2126.461
178,estimates,male,2009,2127.244
178,estimates,female,2010,2192.709
178,estimates,male,2010,2193.991
178,estimates,female,2011,2255.534
178,estimates,male,2011,2257.186
178,estimates,female,2012,2315.74
178,estimates,male,2012,2317.628
178,estimates,female,2013,2374.673
178,estimates,male,2013,2376.721
178,estimates,female,2014,2434.474
178,estimates,male,2014,2436.628
178,constant_fertility,female,2015,2496.699
178,constant_fertility,male,2015,2498.945
