country,variant,gender,year,population
124,estimates,female,1950,6768.152
124,estimates,male,1950,6965.246
124,estimates,female,1951,6947.652
124,estimates,male,1951,7151.02
124,estimates,female,1952,7137.633
124,estimates,male,1952,7344.425
124,estimates,female,1953,7337.547
124,estimates,male,1953,7546.621
124,estimates,female,1954,7546.308
124,estimates,male,1954,7757.584
124,estimates,female,1955,7762.249
124,estimates,male,1955,7976.117
124,estimates,female,1956,7983.142
124,estimates,male,1956,8199.728
124,estimates,female,1957,8206.187
124,estimates,male,1957,8424.791
124,estimates,female,1958,8428.169
124,estimates,male,1958,8646.702
124,estimates,female,1959,8645.68
124,estimates,male,1959,8860.373
124,estimates,female,1960,8855.803
124,estimates,male,1960,9061.425
124,estimates,female,1961,9056.823
124,estimates,male,1961,9247.561
124,estimates,female,1962,9248.863
124,estimates,male,1962,9419.7
124,estimates,female,1963,9434.157
124,estimates,male,1963,9582.502
124,estimates,female,1964,9616.254
124,estimates,male,1964,9742.92
124,estimates,female,1965,9797.822
124,estimates,male,1965,9906.062
124,estimates,female,1966,9979.1
124,estimates,male,1966,10072.859
124,estimates,female,1967,10159.295
124,estimates,male,1967,10241.792
124,estimates,female,1968,10338.762
124,estimates,male,1968,10412.609
124,estimates,female,1969,10517.779
124,estimates,male,1969,10584.449
124,estimates,female,1970,10696.375
124,estimates,male,1970,10756.367
124,estimates,female,1971,10875.093
124,estimates,male,1971,10929.173
124,estimates,female,1972,11053.646
124,estimates,male,1972,11102.562
124,estimates,female,1973,11230.2
124,estimates,male,1973,11273.026
124,estimates,female,1974,11402.244
124,estimates,male,1974,11435.944
124,estimates,female,1975,11568.042
124,estimates,male,1975,11588.159
124,estimates,female,1976,11727.59
124,estimates,male,1976,11728.919
124,estimates,female,1977,11881.75
124,estimates,male,1977,11859.831
124,estimates,female,1978,12030.896
124,estimates,male,1978,11983.183
124,estimates,female,1979,12175.631
124,estimates,male,1979,12102.417
124,estimates,female,1980,12316.89
124,estimates,male,1980,12220.53
124,estimates,female,1981,12453.861
124,estimates,male,1981,12337.288
124,estimates,female,1982,12587.653
124,estimates,male,1982,12453.295
124,estimates,female,1983,12723.38
124,estimates,male,1983,12573.46
124,estimates,female,1984,12867.768
124,estimates,male,1984,12703.901
124,estimates,female,1985,13025.305
124,estimates,male,1985,12848.649
124,estimates,female,1986,13198.048
124,estimates,male,1986,13010.028
124,estimates,female,1987,13383.795
124,estimates,male,1987,13185.965
124,estimates,female,1988,13577.413
124,estimates,male,1988,13370.422
124,estimates,female,1989,13771.439
124,estimates,male,1989,13554.735
124,estimates,female,1990,13960.204
124,estimates,male,1990,13732.473
124,estimates,female,1991,14142.605
124,estimates,male,1991,13902.002
124,estimates,female,1992,14319.583
124,estimates,male,1992,14064.766
124,estimates,female,1993,14490.118
124,estimates,male,1993,14221.193
124,estimates,female,1994,14653.516
124,estimates,male,1994,14372.676
124,estimates,female,1995,14809.576
124,estimates,male,1995,14520.496
124,estimates,female,1996,14957.637
124,estimates,male,1996,14664.49
124,estimates,female,1997,15098.388
124,estimates,male,1997,14804.759
124,estimates,female,1998,15234.85
124,estimates,male,1998,14943.291
124,estimates,female,1999,15371.194
124,estimates,male,1999,15082.688
124,estimates,female,2000,15510.713
124,estimates,male,2000,15225.062
124,estimates,female,2001,15654.055
124,estimates,male,2001,15370.676
124,estimates,female,2002,15801.174
124,estimates,male,2002,15519.718
124,estimates,female,2003,15953.748
124,estimates,male,2003,15674.053
124,estimates,female,2004,16113.539
124,estimates,male,2004,15835.877
124,estimates,female,2005,16281.563
124,estimates,male,2005,16006.416
124,estimates,female,2006,16458.711
124,estimates,male,2006,16186.765
124,estimates,female,2007,16644.151
124,estimates,male,2007,16375.779
124,estimates,female,2008,16834.89
124,estimates,male,2008,16569.664
124,estimates,female,2009,17026.707
124,estimates,male,2009,16763.132
124,estimates,female,2010,17216.375
124,estimates,male,2010,16952.293
