region,year,variant,freq,age1yearinterval,survivorage
916,1950,estimates,5yearly,0,100000
916,1950,estimates,5yearly,1,87013.0376318519
916,1950,estimates,5yearly,5,79599.9156590432
916,1950,estimates,5yearly,10,77651.2747858902
916,1950,estimates,5yearly,15,76724.0608226938
916,1950,estimates,5yearly,20,75341.1421565555
916,1950,estimates,5yearly,25,73447.23816722
916,1950,estimates,5yearly,30,71176.6343171626
916,1950,estimates,5yearly,35,68615.3041257031
916,1950,estimates,5yearly,40,65771.1724440581
916,1950,estimates,5yearly,45,62592.5838952588
916,1950,estimates,5yearly,50,58925.1950802978
916,1950,estimates,5yearly,55,54507.6758727275
916,1950,estimates,5yearly,60,49002.0276205002
916,1950,estimates,5yearly,65,42101.0052218859
916,1950,estimates,5yearly,70,33921.5911964917
916,1950,estimates,5yearly,75,24472.3853175767
916,1950,estimates,5yearly,80,14649.9169813223
916,1950,estimates,5yearly,85,6661.52299796716
916,1950,estimates,5yearly,90,2064.55542861603
916,1950,estimates,5yearly,95,389.926168194872
916,1950,estimates,5yearly,100plus,41.196433087934
916,1955,estimates,5yearly,0,100000
916,1955,estimates,5yearly,1,88866.9018753073
916,1955,estimates,5yearly,5,82695.6858000506
916,1955,estimates,5yearly,10,81051.7245274036
916,1955,estimates,5yearly,15,80299.3249377345
916,1955,estimates,5yearly,20,79155.9477589153
916,1955,estimates,5yearly,25,77543.3185959732
916,1955,estimates,5yearly,30,75559.8740504501
916,1955,estimates,5yearly,35,73293.0934872863
916,1955,estimates,5yearly,40,70749.2817193567
916,1955,estimates,5yearly,45,67855.7457310316
916,1955,estimates,5yearly,50,64441.4875573307
916,1955,estimates,5yearly,55,60232.3879794209
916,1955,estimates,5yearly,60,54874.9848924868
916,1955,estimates,5yearly,65,48039.7307401728
916,1955,estimates,5yearly,70,39725.3877968652
916,1955,estimates,5yearly,75,29929.5243308678
916,1955,estimates,5yearly,80,19401.1280298747
916,1955,estimates,5yearly,85,10102.747765252
916,1955,estimates,5yearly,90,3873.52760521741
916,1955,estimates,5yearly,95,991.337149500136
916,1955,estimates,5yearly,100plus,154.552877142581
916,1960,estimates,5yearly,0,100000
916,1960,estimates,5yearly,1,90269.4320544122
916,1960,estimates,5yearly,5,85086.6761147348
916,1960,estimates,5yearly,10,83700.2115145558
916,1960,estimates,5yearly,15,83065.5420322699
916,1960,estimates,5yearly,20,82101.4052788308
916,1960,estimates,5yearly,25,80705.4687556187
916,1960,estimates,5yearly,30,78945.298882866
916,1960,estimates,5yearly,35,76913.0865783543
916,1960,estimates,5yearly,40,74609.6645839263
916,1960,estimates,5yearly,45,71934.3314341777
916,1960,estimates,5yearly,50,68700.4869670142
916,1960,estimates,5yearly,55,64632.6535636341
916,1960,estimates,5yearly,60,59373.1351099618
916,1960,estimates,5yearly,65,52572.8180983605
916,1960,estimates,5yearly,70,44176.1648381652
916,1960,estimates,5yearly,75,34109.7966895729
916,1960,estimates,5yearly,80,23028.4689855306
916,1960,estimates,5yearly,85,12790.4880853707
916,1960,estimates,5yearly,90,5402.75187633567
916,1960,estimates,5yearly,95,1583.66306516094
916,1960,estimates,5yearly,100plus,294.012951289079
916,1965,estimates,5yearly,0,100000
916,1965,estimates,5yearly,1,91273.8789478936
916,1965,estimates,5yearly,5,86856.1805990749
916,1965,estimates,5yearly,10,85663.6260592877
916,1965,estimates,5yearly,15,85098.3309476668
916,1965,estimates,5yearly,20,84234.9858357488
916,1965,estimates,5yearly,25,82983.1739482432
916,1965,estimates,5yearly,30,81378.4525141908
916,1965,estimates,5yearly,35,79494.7997192361
916,1965,estimates,5yearly,40,77330.9163282458
916,1965,estimates,5yearly,45,74772.5703991199
916,1965,estimates,5yearly,50,71620.4575178737
916,1965,estimates,5yearly,55,67597.9579757034
916,1965,estimates,5yearly,60,62346.7103899821
916,1965,estimates,5yearly,65,55504.0943876185
916,1965,estimates,5yearly,70,46966.1977932639
916,1965,estimates,5yearly,75,36631.7654105428
916,1965,estimates,5yearly,80,25110.4303916916
916,1965,estimates,5yearly,85,14261.3371721621
916,1965,estimates,5yearly,90,6215.76753344192
916,1965,estimates,5yearly,95,1899.34520455229
916,1965,estimates,5yearly,100plus,371.184576738521
916,1970,estimates,5yearly,0,100000
916,1970,estimates,5yearly,1,92407.3209910091
916,1970,estimates,5yearly,5,88950.443728959
916,1970,estimates,5yearly,10,87971.7957697406
916,1970,estimates,5yearly,15,87474.4634297484
916,1970,estimates,5yearly,20,86681.3816643142
916,1970,estimates,5yearly,25,85511.6884221468
916,1970,estimates,5yearly,30,84014.1163485529
916,1970,estimates,5yearly,35,82246.0231543539
916,1970,estimates,5yearly,40,80201.7645515943
916,1970,estimates,5yearly,45,77769.7215829925
916,1970,estimates,5yearly,50,74733.1210876917
916,1970,estimates,5yearly,55,70804.8225494773
916,1970,estimates,5yearly,60,65622.1486302518
916,1970,estimates,5yearly,65,58805.8111770797
916,1970,estimates,5yearly,70,50220.9883069596
916,1970,estimates,5yearly,75,39688.2892495323
