region,year,variant,freq,age1yearinterval,survivorage
1501,1950,estimates,5yearly,0,100000
1501,1950,estimates,5yearly,1,81653.6210047914
1501,1950,estimates,5yearly,5,72268.1146655532
1501,1950,estimates,5yearly,10,69125.8392875413
1501,1950,estimates,5yearly,15,67408.6841186254
1501,1950,estimates,5yearly,20,65234.7762256173
1501,1950,estimates,5yearly,25,62614.1097005195
1501,1950,estimates,5yearly,30,59775.7491612321
1501,1950,estimates,5yearly,35,56680.9871349629
1501,1950,estimates,5yearly,40,53335.933769414
1501,1950,estimates,5yearly,45,49699.8543966209
1501,1950,estimates,5yearly,50,45610.5062309946
1501,1950,estimates,5yearly,55,40875.0180175621
1501,1950,estimates,5yearly,60,35308.1983769361
1501,1950,estimates,5yearly,65,28728.9579149643
1501,1950,estimates,5yearly,70,21375.3664641782
1501,1950,estimates,5yearly,75,13867.1481462674
1501,1950,estimates,5yearly,80,7373.33715705692
1501,1950,estimates,5yearly,85,2986.52957671683
1501,1950,estimates,5yearly,90,847.979603787116
1501,1950,estimates,5yearly,95,155.57518565013
1501,1950,estimates,5yearly,100plus,17.3303030623914
1501,1955,estimates,5yearly,0,100000
1501,1955,estimates,5yearly,1,83713.8210102343
1501,1955,estimates,5yearly,5,75394.4468510957
1501,1955,estimates,5yearly,10,72653.2081826518
1501,1955,estimates,5yearly,15,71072.8177744695
1501,1955,estimates,5yearly,20,69125.5115284165
1501,1955,estimates,5yearly,25,66769.2377962105
1501,1955,estimates,5yearly,30,64194.6291229139
1501,1955,estimates,5yearly,35,61390.4493766431
1501,1955,estimates,5yearly,40,58194.3445669593
1501,1955,estimates,5yearly,45,54633.4660849943
1501,1955,estimates,5yearly,50,50592.0298443624
1501,1955,estimates,5yearly,55,45894.1933330398
1501,1955,estimates,5yearly,60,40217.8428373264
1501,1955,estimates,5yearly,65,33288.0354831718
1501,1955,estimates,5yearly,70,25276.5715081596
1501,1955,estimates,5yearly,75,16853.5725976836
1501,1955,estimates,5yearly,80,9300.04283870319
1501,1955,estimates,5yearly,85,3953.22049521945
1501,1955,estimates,5yearly,90,1191.28379294144
1501,1955,estimates,5yearly,95,234.07069594615
1501,1955,estimates,5yearly,100plus,28.0458735091654
1501,1960,estimates,5yearly,0,100000
1501,1960,estimates,5yearly,1,85222.8055045659
1501,1960,estimates,5yearly,5,77764.651616743
1501,1960,estimates,5yearly,10,75313.9110944088
1501,1960,estimates,5yearly,15,73920.5158872972
1501,1960,estimates,5yearly,20,72235.0366652189
1501,1960,estimates,5yearly,25,70223.6926561266
1501,1960,estimates,5yearly,30,67980.2627557271
1501,1960,estimates,5yearly,35,65467.7582854707
1501,1960,estimates,5yearly,40,62592.5637979442
1501,1960,estimates,5yearly,45,59198.0746035431
1501,1960,estimates,5yearly,50,55221.0774986372
1501,1960,estimates,5yearly,55,50552.4859370235
1501,1960,estimates,5yearly,60,44851.1356179063
1501,1960,estimates,5yearly,65,37642.9101422796
1501,1960,estimates,5yearly,70,29036.2619397889
1501,1960,estimates,5yearly,75,19774.7749483082
1501,1960,estimates,5yearly,80,11219.9351175327
1501,1960,estimates,5yearly,85,4939.29411834723
1501,1960,estimates,5yearly,90,1551.66589685705
1501,1960,estimates,5yearly,95,319.217676121879
1501,1960,estimates,5yearly,100plus,40.0683767134626
1501,1965,estimates,5yearly,0,100000
1501,1965,estimates,5yearly,1,86505.1652932294
1501,1965,estimates,5yearly,5,79781.4447568919
1501,1965,estimates,5yearly,10,77626.6387035348
1501,1965,estimates,5yearly,15,76456.5713716191
1501,1965,estimates,5yearly,20,75044.2068175812
1501,1965,estimates,5yearly,25,73306.9829721815
1501,1965,estimates,5yearly,30,71370.0984409717
1501,1965,estimates,5yearly,35,69192.6357775434
1501,1965,estimates,5yearly,40,66671.3951395531
1501,1965,estimates,5yearly,45,63680.737491868
1501,1965,estimates,5yearly,50,59948.146684906
1501,1965,estimates,5yearly,55,55373.6879150809
1501,1965,estimates,5yearly,60,49614.6712671436
1501,1965,estimates,5yearly,65,42165.1000839981
1501,1965,estimates,5yearly,70,33046.8253760825
