region,year,variant,freq,age1yearinterval,survivorage
926,1950,estimates,5yearly,0,100000
926,1950,estimates,5yearly,1,95641.2427102896
926,1950,estimates,5yearly,5,94840.0298887907
926,1950,estimates,5yearly,10,94514.3489877878
926,1950,estimates,5yearly,15,94258.0267809613
926,1950,estimates,5yearly,20,93823.1682182322
926,1950,estimates,5yearly,25,93195.023249026
926,1950,estimates,5yearly,30,92460.7012683627
926,1950,estimates,5yearly,35,91600.3933022448
926,1950,estimates,5yearly,40,90466.5573494124
926,1950,estimates,5yearly,45,88855.4011387571
926,1950,estimates,5yearly,50,86457.4906528287
926,1950,estimates,5yearly,55,82905.1205706528
926,1950,estimates,5yearly,60,77863.9044230373
926,1950,estimates,5yearly,65,70682.5386667083
926,1950,estimates,5yearly,70,60315.1151544602
926,1950,estimates,5yearly,75,46068.1315287101
926,1950,estimates,5yearly,80,29302.179794049
926,1950,estimates,5yearly,85,13981.2310519869
926,1950,estimates,5yearly,90,4370.92857480218
926,1950,estimates,5yearly,95,776.276665039124
926,1950,estimates,5yearly,100plus,70.6858436761466
926,1955,estimates,5yearly,0,100000
926,1955,estimates,5yearly,1,96539.6296644513
926,1955,estimates,5yearly,5,95950.5480760287
926,1955,estimates,5yearly,10,95693.5349026185
926,1955,estimates,5yearly,15,95483.987455871
926,1955,estimates,5yearly,20,95097.6555220082
926,1955,estimates,5yearly,25,94538.49483246
926,1955,estimates,5yearly,30,93907.1007428476
926,1955,estimates,5yearly,35,93165.6662107684
926,1955,estimates,5yearly,40,92202.491006229
926,1955,estimates,5yearly,45,90809.2649867571
926,1955,estimates,5yearly,50,88656.6647172242
926,1955,estimates,5yearly,55,85271.8599499901
926,1955,estimates,5yearly,60,80178.5343639302
926,1955,estimates,5yearly,65,72942.0844671519
926,1955,estimates,5yearly,70,62705.9292596439
926,1955,estimates,5yearly,75,48577.7157350627
926,1955,estimates,5yearly,80,31607.610613612
926,1955,estimates,5yearly,85,15611.2278880864
926,1955,estimates,5yearly,90,5123.97977028142
926,1955,estimates,5yearly,95,967.893538900456
926,1955,estimates,5yearly,100plus,94.3689248864881
926,1960,estimates,5yearly,0,100000
926,1960,estimates,5yearly,1,97296.9156918722
926,1960,estimates,5yearly,5,96835.7925956528
926,1960,estimates,5yearly,10,96606.7991484092
926,1960,estimates,5yearly,15,96409.7765451729
926,1960,estimates,5yearly,20,96046.8715570996
926,1960,estimates,5yearly,25,95527.4291347164
926,1960,estimates,5yearly,30,94954.3071636857
926,1960,estimates,5yearly,35,94268.3110385064
926,1960,estimates,5yearly,40,93334.6988593362
926,1960,estimates,5yearly,45,91992.4570982062
926,1960,estimates,5yearly,50,89946.2466253212
926,1960,estimates,5yearly,55,86749.9416921732
926,1960,estimates,5yearly,60,81760.071987122
926,1960,estimates,5yearly,65,74386.7520363578
926,1960,estimates,5yearly,70,64239.920079827
926,1960,estimates,5yearly,75,50335.0877029375
926,1960,estimates,5yearly,80,33411.1630401495
926,1960,estimates,5yearly,85,17058.5471751095
926,1960,estimates,5yearly,90,5891.67373537435
926,1960,estimates,5yearly,95,1193.86677743998
926,1960,estimates,5yearly,100plus,126.67022452289
926,1965,estimates,5yearly,0,100000
926,1965,estimates,5yearly,1,97888.9302095805
926,1965,estimates,5yearly,5,97507.0684830971
926,1965,estimates,5yearly,10,97285.6233927253
926,1965,estimates,5yearly,15,97075.3260486739
926,1965,estimates,5yearly,20,96696.9342938366
926,1965,estimates,5yearly,25,96184.2583838187
926,1965,estimates,5yearly,30,95645.449573064
926,1965,estimates,5yearly,35,94993.863650917
926,1965,estimates,5yearly,40,94071.9514523836
926,1965,estimates,5yearly,45,92689.5311861131
926,1965,estimates,5yearly,50,90613.2756256522
926,1965,estimates,5yearly,55,87479.201609407
926,1965,estimates,5yearly,60,82650.0275931071
926,1965,estimates,5yearly,65,75244.0197673409
926,1965,estimates,5yearly,70,64771.7017857844
926,1965,estimates,5yearly,75,50756.9651693646
926,1965,estimates,5yearly,80,33935.3723998207
926,1965,estimates,5yearly,85,17709.9728759616
926,1965,estimates,5yearly,90,6410.10129744565
926,1965,estimates,5yearly,95,1408.39831450399
926,1965,estimates,5yearly,100plus,167.754603179261
926,1970,estimates,5yearly,0,100000
926,1970,estimates,5yearly,1,98208.0225680607
926,1970,estimates,5yearly,5,97881.9819561053
926,1970,estimates,5yearly,10,97676.2119303641
926,1970,estimates,5yearly,15,97461.9919686472
926,1970,estimates,5yearly,20,97046.3175473621
926,1970,estimates,5yearly,25,96510.1115797758
926,1970,estimates,5yearly,30,95989.3983433718
926,1970,estimates,5yearly,35,95370.6117937734
926,1970,estimates,5yearly,40,94474.7297856089
926,1970,estimates,5yearly,45,93097.3335337079
926,1970,estimates,5yearly,50,91006.4767480643
926,1970,estimates,5yearly,55,87927.9447497307
926,1970,estimates,5yearly,60,83385.1599266319
926,1970,estimates,5yearly,65,76515.1994754459
926,1970,estimates,5yearly,70,66377.0284592507
926,1970,estimates,5yearly,75,52540.8928525224
926,1970,estimates,5yearly,80,35713.4406014799
926,1970,estimates,5yearly,85,19128.2759782653
926,1970,estimates,5yearly,90,7192.91753170641
926,1970,estimates,5yearly,95,1663.24619743724
926,1970,estimates,5yearly,100plus,210.473758950001
926,1975,estimates,5yearly,0,100000
926,1975,estimates,5yearly,1,98668.3324207485
926,1975,estimates,5yearly,5,98404.3343530455
926,1975,estimates,5yearly,10,98238.3216542781
926,1975,estimates,5yearly,15,98049.3046489524
926,1975,estimates,5yearly,20,97651.15697482
926,1975,estimates,5yearly,25,97130.2421126547
