region,year,variant,freq,age1yearinterval,survivorage
954,1950,estimates,5yearly,"Region, subregion, country or area *",Micronesia
954,1950,estimates,5yearly,0,100000
954,1950,estimates,5yearly,1,89723.3654878828
954,1950,estimates,5yearly,5,85140.3232372111
954,1950,estimates,5yearly,10,83657.3203174557
954,1950,estimates,5yearly,15,82756.7012416707
954,1950,estimates,5yearly,20,81314.6305275055
954,1950,estimates,5yearly,25,79477.6192607883
954,1950,estimates,5yearly,30,77433.2781863581
954,1950,estimates,5yearly,35,75199.161477533
954,1950,estimates,5yearly,40,72667.5774091665
954,1950,estimates,5yearly,45,69664.443071555
954,1950,estimates,5yearly,50,65958.5192833075
954,1950,estimates,5yearly,55,61213.3408759641
954,1950,estimates,5yearly,60,55052.29854144
954,1950,estimates,5yearly,65,47131.6107847316
954,1950,estimates,5yearly,70,37427.0712581099
954,1950,estimates,5yearly,75,26246.8490739861
954,1950,estimates,5yearly,80,15179.2920240199
954,1950,estimates,5yearly,85,6644.01508011865
954,1950,estimates,5yearly,90,1985.81239880533
954,1950,estimates,5yearly,95,365.225655001753
954,1950,estimates,5yearly,100plus,38.2147127110713
954,1955,estimates,5yearly,"Region, subregion, country or area *",Micronesia
954,1955,estimates,5yearly,0,100000
954,1955,estimates,5yearly,1,90681.1097241858
954,1955,estimates,5yearly,5,86640.6613497782
954,1955,estimates,5yearly,10,85315.707734776
954,1955,estimates,5yearly,15,84510.1917670356
954,1955,estimates,5yearly,20,83200.8485053017
954,1955,estimates,5yearly,25,81508.2757456485
954,1955,estimates,5yearly,30,79642.7159284972
954,1955,estimates,5yearly,35,77553.3285132748
954,1955,estimates,5yearly,40,75159.3800870952
954,1955,estimates,5yearly,45,72340.9021853733
954,1955,estimates,5yearly,50,68789.9054695764
954,1955,estimates,5yearly,55,64165.1246826121
954,1955,estimates,5yearly,60,58106.9338340568
954,1955,estimates,5yearly,65,50162.1625025741
954,1955,estimates,5yearly,70,40201.1940837454
954,1955,estimates,5yearly,75,28525.0311591224
954,1955,estimates,5yearly,80,16740.7022861912
954,1955,estimates,5yearly,85,7452.6475575933
