region,year,variant,freq,age1yearinterval,survivorage
901,1950,estimates,5yearly,"Region, subregion, country or area *",More developed regions
901,1950,estimates,5yearly,0,100000
901,1950,estimates,5yearly,1,94105.5022975226
901,1950,estimates,5yearly,5,92306.3070004045
901,1950,estimates,5yearly,10,91794.5494868499
901,1950,estimates,5yearly,15,91450.3176783272
901,1950,estimates,5yearly,20,90827.5541247284
901,1950,estimates,5yearly,25,89939.6682767537
901,1950,estimates,5yearly,30,88956.1401794757
901,1950,estimates,5yearly,35,87898.3555080904
901,1950,estimates,5yearly,40,86578.5696370412
901,1950,estimates,5yearly,45,84783.435210351
901,1950,estimates,5yearly,50,82203.1300628159
901,1950,estimates,5yearly,55,78465.6017618085
901,1950,estimates,5yearly,60,73179.1773385923
901,1950,estimates,5yearly,65,65766.5296834694
901,1950,estimates,5yearly,70,55620.7756203356
901,1950,estimates,5yearly,75,42372.12843751
901,1950,estimates,5yearly,80,27327.4181641981
901,1950,estimates,5yearly,85,13680.7402016307
901,1950,estimates,5yearly,90,4753.45931169068
901,1950,estimates,5yearly,95,1013.7101115265
901,1950,estimates,5yearly,100plus,119.755995129424
901,1955,estimates,5yearly,"Region, subregion, country or area *",More developed regions
901,1955,estimates,5yearly,0,100000
901,1955,estimates,5yearly,1,95703.58387696
901,1955,estimates,5yearly,5,94703.79544101
901,1955,estimates,5yearly,10,94316.9193013394
901,1955,estimates,5yearly,15,94056.9015140085
901,1955,estimates,5yearly,20,93582.2888462101
901,1955,estimates,5yearly,25,92892.1213807224
901,1955,estimates,5yearly,30,92094.2472698618
901,1955,estimates,5yearly,35,91191.9439414021
901,1955,estimates,5yearly,40,90066.8734763438
901,1955,estimates,5yearly,45,88491.2762560989
901,1955,estimates,5yearly,50,86148.7343172697
901,1955,estimates,5yearly,55,82614.0794408297
901,1955,estimates,5yearly,60,77423.9934430425
901,1955,estimates,5yearly,65,70002.6860340575
901,1955,estimates,5yearly,70,59749.2712763098
901,1955,estimates,5yearly,75,46193.2856474479
901,1955,estimates,5yearly,80,30424.8240654326
901,1955,estimates,5yearly,85,15671.6363976694
901,1955,estimates,5yearly,90,5644.34887156083
901,1955,estimates,5yearly,95,1254.13547108207
901,1955,estimates,5yearly,100plus,154.436759055087
901,1960,estimates,5yearly,"Region, subregion, country or area *",More developed regions
901,1960,estimates,5yearly,0,100000
901,1960,estimates,5yearly,1,96726.2118956063
901,1960,estimates,5yearly,5,96128.7289500254
901,1960,estimates,5yearly,10,95837.4309981436
901,1960,estimates,5yearly,15,95607.3987447577
901,1960,estimates,5yearly,20,95201.7799332094
901,1960,estimates,5yearly,25,94606.133136755
901,1960,estimates,5yearly,30,93915.3394763288
901,1960,estimates,5yearly,35,93079.9115739333
901,1960,estimates,5yearly,40,92000.8060122249
901,1960,estimates,5yearly,45,90501.360053454
901,1960,estimates,5yearly,50,88263.8370950885
901,1960,estimates,5yearly,55,84915.6694008313
901,1960,estimates,5yearly,60,79879.7376789897
901,1960,estimates,5yearly,65,72493.2501335842
901,1960,estimates,5yearly,70,62311.9657409136
901,1960,estimates,5yearly,75,48731.1009152541
901,1960,estimates,5yearly,80,32638.8549936566
901,1960,estimates,5yearly,85,17208.7685204947
901,1960,estimates,5yearly,90,6388.53122413105
901,1960,estimates,5yearly,95,1471.15389472388
901,1960,estimates,5yearly,100plus,188.060765513578
901,1965,estimates,5yearly,"Region, subregion, country or area *",More developed regions
901,1965,estimates,5yearly,0,100000
901,1965,estimates,5yearly,1,97380.5546057617
901,1965,estimates,5yearly,5,96915.5010406867
901,1965,estimates,5yearly,10,96670.2365418149
901,1965,estimates,5yearly,15,96448.8242443123
901,1965,estimates,5yearly,20,96041.5700398865
901,1965,estimates,5yearly,25,95480.3456334525
