region,year,variant,freq,age1yearinterval,survivorage
913,1950,estimates,5yearly,0,100000
913,1950,estimates,5yearly,1,86616.5327754517
913,1950,estimates,5yearly,5,80159.2011921731
913,1950,estimates,5yearly,10,78176.6879714067
913,1950,estimates,5yearly,15,77082.1869040707
913,1950,estimates,5yearly,20,75313.6701144982
913,1950,estimates,5yearly,25,73019.1936156204
913,1950,estimates,5yearly,30,70469.3178902083
913,1950,estimates,5yearly,35,67712.7974381335
913,1950,estimates,5yearly,40,64631.4248238925
913,1950,estimates,5yearly,45,61179.27099305
913,1950,estimates,5yearly,50,57184.4194256683
913,1950,estimates,5yearly,55,52378.7165591444
913,1950,estimates,5yearly,60,46448.2109726199
913,1950,estimates,5yearly,65,39129.3911783529
913,1950,estimates,5yearly,70,30473.0361292722
913,1950,estimates,5yearly,75,20783.0322953559
913,1950,estimates,5yearly,80,11559.6435350437
913,1950,estimates,5yearly,85,4803.18985223841
913,1950,estimates,5yearly,90,1345.3877985322
913,1950,estimates,5yearly,95,229.729396957997
913,1950,estimates,5yearly,100plus,22.2650116764619
913,1955,estimates,5yearly,0,100000
913,1955,estimates,5yearly,1,88161.5862718856
913,1955,estimates,5yearly,5,82680.3514117423
913,1955,estimates,5yearly,10,80954.2425450124
913,1955,estimates,5yearly,15,79958.668091181
913,1955,estimates,5yearly,20,78344.9350772664
913,1955,estimates,5yearly,25,76228.9265617642
913,1955,estimates,5yearly,30,73871.3852542322
913,1955,estimates,5yearly,35,71308.2382799768
913,1955,estimates,5yearly,40,68424.5192733465
913,1955,estimates,5yearly,45,65139.7377381937
913,1955,estimates,5yearly,50,61267.8294456662
913,1955,estimates,5yearly,55,56496.8773208476
913,1955,estimates,5yearly,60,50514.8812889493
913,1955,estimates,5yearly,65,42990.8512368624
913,1955,estimates,5yearly,70,33914.5811419294
913,1955,estimates,5yearly,75,23552.6179932542
913,1955,estimates,5yearly,80,13410.4878007189
913,1955,estimates,5yearly,85,5732.66056044793
913,1955,estimates,5yearly,90,1657.02117976098
913,1955,estimates,5yearly,95,291.817558699993
913,1955,estimates,5yearly,100plus,29.0267799189996
913,1960,estimates,5yearly,0,100000
913,1960,estimates,5yearly,1,89157.9581306287
913,1960,estimates,5yearly,5,84271.846616033
913,1960,estimates,5yearly,10,82701.0121170501
913,1960,estimates,5yearly,15,81776.8599251524
913,1960,estimates,5yearly,20,80274.0959338411
913,1960,estimates,5yearly,25,78297.8352061987
913,1960,estimates,5yearly,30,76093.0570477576
913,1960,estimates,5yearly,35,73687.821280598
913,1960,estimates,5yearly,40,70954.8971675508
913,1960,estimates,5yearly,45,67806.8691838269
913,1960,estimates,5yearly,50,64031.3341587175
913,1960,estimates,5yearly,55,59317.3777604642
913,1960,estimates,5yearly,60,53303.2775620744
913,1960,estimates,5yearly,65,45660.9768871384
913,1960,estimates,5yearly,70,36313.5934587221
913,1960,estimates,5yearly,75,25497.0543553324
913,1960,estimates,5yearly,80,14734.4033471903
913,1960,estimates,5yearly,85,6418.95441769156
913,1960,estimates,5yearly,90,1897.41292875295
913,1960,estimates,5yearly,95,342.265691638947
913,1960,estimates,5yearly,100plus,34.8286663192947
913,1965,estimates,5yearly,0,100000
913,1965,estimates,5yearly,1,90088.3250390486
913,1965,estimates,5yearly,5,85756.2880986455
913,1965,estimates,5yearly,10,84329.7580735381
913,1965,estimates,5yearly,15,83476.6445732819
913,1965,estimates,5yearly,20,82086.1656054096
913,1965,estimates,5yearly,25,80246.952353839
913,1965,estimates,5yearly,30,78197.6717825205
913,1965,estimates,5yearly,35,75954.4437255495
913,1965,estimates,5yearly,40,73384.1623583386
913,1965,estimates,5yearly,45,70375.65237519
913,1965,estimates,5yearly,50,66717.0394531476
913,1965,estimates,5yearly,55,62072.5043383152
913,1965,estimates,5yearly,60,56073.7126400277
913,1965,estimates,5yearly,65,48326.2177889456
913,1965,estimates,5yearly,70,38729.8616391723
913,1965,estimates,5yearly,75,27470.1756438356
913,1965,estimates,5yearly,80,16086.4547789278
913,1965,estimates,5yearly,85,7122.95955160992
913,1965,estimates,5yearly,90,2144.33707296385
913,1965,estimates,5yearly,95,393.903792440316
913,1965,estimates,5yearly,100plus,40.7076761390435
913,1970,estimates,5yearly,0,100000
913,1970,estimates,5yearly,1,91350.8900077175
913,1970,estimates,5yearly,5,87997.3879364483
913,1970,estimates,5yearly,10,87176.4672242928
913,1970,estimates,5yearly,15,86662.483671393
913,1970,estimates,5yearly,20,85650.5242754528
913,1970,estimates,5yearly,25,84188.2689322736
913,1970,estimates,5yearly,30,82468.9347333368
913,1970,estimates,5yearly,35,80471.2107529799
913,1970,estimates,5yearly,40,77964.5311717338
913,1970,estimates,5yearly,45,74668.6640282852
913,1970,estimates,5yearly,50,70343.4888412515
913,1970,estimates,5yearly,55,64773.1905317072
913,1970,estimates,5yearly,60,57491.7560202992
913,1970,estimates,5yearly,65,48138.624509172
913,1970,estimates,5yearly,70,37130.3096895878
913,1970,estimates,5yearly,75,25572.4557722593
913,1970,estimates,5yearly,80,14969.8981746818
913,1970,estimates,5yearly,85,7020.70863707843
913,1970,estimates,5yearly,90,2459.46840796246
913,1970,estimates,5yearly,95,597.281922087847
913,1970,estimates,5yearly,100plus,93.9648790139126
913,1975,estimates,5yearly,0,100000
913,1975,estimates,5yearly,1,92610.9533081077
913,1975,estimates,5yearly,5,89717.1498769166
913,1975,estimates,5yearly,10,88865.6620086406
913,1975,estimates,5yearly,15,88279.1522183749
913,1975,estimates,5yearly,20,87265.4249004323
913,1975,estimates,5yearly,25,85823.1646091474
913,1975,estimates,5yearly,30,84112.7513118059
913,1975,estimates,5yearly,35,82111.6650388377
913,1975,estimates,5yearly,40,79600.9843063122
913,1975,estimates,5yearly,45,76307.0348054616
913,1975,estimates,5yearly,50,71867.0691282853
913,1975,estimates,5yearly,55,65931.074137932
913,1975,estimates,5yearly,60,58212.7607806214
913,1975,estimates,5yearly,65,48433.1164915771
913,1975,estimates,5yearly,70,37090.1562945256
913,1975,estimates,5yearly,75,25347.900304933
913,1975,estimates,5yearly,80,14724.9107354138
913,1975,estimates,5yearly,85,6862.64864537667
913,1975,estimates,5yearly,90,2397.12877779103
913,1975,estimates,5yearly,95,583.74757144772
913,1975,estimates,5yearly,100plus,92.7935637932748
913,1980,estimates,5yearly,0,100000
913,1980,estimates,5yearly,1,93641.5170457659
913,1980,estimates,5yearly,5,91354.657880766
913,1980,estimates,5yearly,10,90526.0158876928
913,1980,estimates,5yearly,15,89942.1204592298
913,1980,estimates,5yearly,20,88927.0630331612
913,1980,estimates,5yearly,25,87489.0706663077
913,1980,estimates,5yearly,30,85784.3748520761
913,1980,estimates,5yearly,35,83783.8927114754
