region,year,variant,freq,age1yearinterval,survivorage
5500,1950,estimates,5yearly,"Region, subregion, country or area *",Central Asia
5500,1950,estimates,5yearly,0,100000
5500,1950,estimates,5yearly,1,87367.6441757436
5500,1950,estimates,5yearly,5,83733.446089736
5500,1950,estimates,5yearly,10,82382.7890280885
5500,1950,estimates,5yearly,15,81736.987451565
5500,1950,estimates,5yearly,20,80881.3091955235
5500,1950,estimates,5yearly,25,79658.8881336974
5500,1950,estimates,5yearly,30,78248.9801470836
5500,1950,estimates,5yearly,35,76680.7244249839
5500,1950,estimates,5yearly,40,74758.6026726003
5500,1950,estimates,5yearly,45,72173.0982184488
5500,1950,estimates,5yearly,50,68707.5127766583
5500,1950,estimates,5yearly,55,64072.7649449223
5500,1950,estimates,5yearly,60,57675.6608469467
5500,1950,estimates,5yearly,65,49314.4340158976
5500,1950,estimates,5yearly,70,39262.9436566959
5500,1950,estimates,5yearly,75,28234.378296376
5500,1950,estimates,5yearly,80,17613.8334305444
5500,1950,estimates,5yearly,85,9045.62532317175
5500,1950,estimates,5yearly,90,3588.09328242179
5500,1950,estimates,5yearly,95,1024.03409906447
5500,1950,estimates,5yearly,100plus,196.162256173842
5500,1955,estimates,5yearly,"Region, subregion, country or area *",Central Asia
5500,1955,estimates,5yearly,0,100000
5500,1955,estimates,5yearly,1,88288.1585659683
5500,1955,estimates,5yearly,5,85031.929654701
5500,1955,estimates,5yearly,10,83839.3325974368
5500,1955,estimates,5yearly,15,83292.0039641962
5500,1955,estimates,5yearly,20,82503.3943536146
5500,1955,estimates,5yearly,25,81372.0796857425
5500,1955,estimates,5yearly,30,80034.3361178812
5500,1955,estimates,5yearly,35,78541.026088926
5500,1955,estimates,5yearly,40,76765.9573253311
5500,1955,estimates,5yearly,45,74400.0630710241
5500,1955,estimates,5yearly,50,71104.4882827923
5500,1955,estimates,5yearly,55,66747.1715974765
5500,1955,estimates,5yearly,60,60931.4670584399
5500,1955,estimates,5yearly,65,53023.1266962205
5500,1955,estimates,5yearly,70,43029.3111594073
5500,1955,estimates,5yearly,75,31702.9392503152
5500,1955,estimates,5yearly,80,20406.9569459069
5500,1955,estimates,5yearly,85,10898.4291287663
5500,1955,estimates,5yearly,90,4530.59083545943
5500,1955,estimates,5yearly,95,1363.66744601572
5500,1955,estimates,5yearly,100plus,276.377690347859
5500,1960,estimates,5yearly,"Region, subregion, country or area *",Central Asia
5500,1960,estimates,5yearly,0,100000
5500,1960,estimates,5yearly,1,89213.4390235996
5500,1960,estimates,5yearly,5,86307.6381775024
5500,1960,estimates,5yearly,10,85277.3793487709
5500,1960,estimates,5yearly,15,84795.0392964732
5500,1960,estimates,5yearly,20,84092.6420232173
5500,1960,estimates,5yearly,25,83049.0929120891
5500,1960,estimates,5yearly,30,81797.9347690344
5500,1960,estimates,5yearly,35,80365.2846252472
5500,1960,estimates,5yearly,40,78673.0922267929
5500,1960,estimates,5yearly,45,76484.9333129945
5500,1960,estimates,5yearly,50,73461.3852774876
5500,1960,estimates,5yearly,55,69312.6973305935
5500,1960,estimates,5yearly,60,63801.8329461094
5500,1960,estimates,5yearly,65,56455.7969281157
5500,1960,estimates,5yearly,70,46756.5467140913
5500,1960,estimates,5yearly,75,35303.4560344265
5500,1960,estimates,5yearly,80,23427.2568013519
5500,1960,estimates,5yearly,85,12973.2854945153
5500,1960,estimates,5yearly,90,5617.10877684716
5500,1960,estimates,5yearly,95,1763.55555839683
5500,1960,estimates,5yearly,100plus,371.730929865902
5500,1965,estimates,5yearly,"Region, subregion, country or area *",Central Asia
5500,1965,estimates,5yearly,0,100000
5500,1965,estimates,5yearly,1,90069.6389192374
5500,1965,estimates,5yearly,5,87432.114227482
5500,1965,estimates,5yearly,10,86567.5495077476
5500,1965,estimates,5yearly,15,86161.3511240523
5500,1965,estimates,5yearly,20,85541.1556043627
5500,1965,estimates,5yearly,25,84613.0646508324
5500,1965,estimates,5yearly,30,83474.0127202901
5500,1965,estimates,5yearly,35,82153.2780889907
5500,1965,estimates,5yearly,40,80545.4239304649
5500,1965,estimates,5yearly,45,78480.3839478734
5500,1965,estimates,5yearly,50,75692.6333908197
5500,1965,estimates,5yearly,55,71893.1832304357
5500,1965,estimates,5yearly,60,66652.4071419224
5500,1965,estimates,5yearly,65,59589.3576018016
5500,1965,estimates,5yearly,70,50264.393165127
5500,1965,estimates,5yearly,75,38836.994673211
5500,1965,estimates,5yearly,80,26523.0021583475
5500,1965,estimates,5yearly,85,15197.8271792894
5500,1965,estimates,5yearly,90,6835.53470224046
5500,1965,estimates,5yearly,95,2230.87826493199
5500,1965,estimates,5yearly,100plus,486.804666818579
5500,1970,estimates,5yearly,"Region, subregion, country or area *",Central Asia
5500,1970,estimates,5yearly,0,100000
5500,1970,estimates,5yearly,1,91000.6764849109
5500,1970,estimates,5yearly,5,88547.4689404743
5500,1970,estimates,5yearly,10,87742.7019858712
5500,1970,estimates,5yearly,15,87385.0291116939
5500,1970,estimates,5yearly,20,86837.8831577091
5500,1970,estimates,5yearly,25,86007.1920891417
5500,1970,estimates,5yearly,30,84982.5740725399
5500,1970,estimates,5yearly,35,83773.7129929089
5500,1970,estimates,5yearly,40,82272.147426996
5500,1970,estimates,5yearly,45,80251.1152206084
5500,1970,estimates,5yearly,50,77525.8711491947
5500,1970,estimates,5yearly,55,73860.4503884378
5500,1970,estimates,5yearly,60,68818.5495062581
5500,1970,estimates,5yearly,65,61854.3186170617
5500,1970,estimates,5yearly,70,52558.3187847864
5500,1970,estimates,5yearly,75,41048.9157958473
5500,1970,estimates,5yearly,80,28418.2163478305
5500,1970,estimates,5yearly,85,16554.5791434534
5500,1970,estimates,5yearly,90,7586.75369602007
5500,1970,estimates,5yearly,95,2524.99262592541
5500,1970,estimates,5yearly,100plus,561.037014678377
5500,1975,estimates,5yearly,"Region, subregion, country or area *",Central Asia
5500,1975,estimates,5yearly,0,100000
5500,1975,estimates,5yearly,1,91762.7171831772
5500,1975,estimates,5yearly,5,89409.615566217
5500,1975,estimates,5yearly,10,88687.644554834
5500,1975,estimates,5yearly,15,88363.2937576263
5500,1975,estimates,5yearly,20,87857.5206767716
5500,1975,estimates,5yearly,25,87086.78895507
5500,1975,estimates,5yearly,30,86121.7265235007
5500,1975,estimates,5yearly,35,84984.1797329766
5500,1975,estimates,5yearly,40,83558.5018337563
5500,1975,estimates,5yearly,45,81603.9936333315
5500,1975,estimates,5yearly,50,78838.7899533039
5500,1975,estimates,5yearly,55,75160.9576215133
5500,1975,estimates,5yearly,60,70178.4274625569
5500,1975,estimates,5yearly,65,63245.4174720347
5500,1975,estimates,5yearly,70,53915.2582008338
5500,1975,estimates,5yearly,75,42304.3055067322
5500,1975,estimates,5yearly,80,29460.5020272795
5500,1975,estimates,5yearly,85,17285.2646560689
5500,1975,estimates,5yearly,90,7986.82687375998
5500,1975,estimates,5yearly,95,2681.08768281893
5500,1975,estimates,5yearly,100plus,600.487992869817
5500,1980,estimates,5yearly,"Region, subregion, country or area *",Central Asia
5500,1980,estimates,5yearly,0,100000
5500,1980,estimates,5yearly,1,92500.8738894615
5500,1980,estimates,5yearly,5,90318.0165143514
5500,1980,estimates,5yearly,10,89781.7589187516
5500,1980,estimates,5yearly,15,89516.1174723856
5500,1980,estimates,5yearly,20,89063.7937121942
5500,1980,estimates,5yearly,25,88382.1447178247
5500,1980,estimates,5yearly,30,87516.4080228406
5500,1980,estimates,5yearly,35,86475.6291284055
5500,1980,estimates,5yearly,40,85165.0390935639
5500,1980,estimates,5yearly,45,83342.3089554344
5500,1980,estimates,5yearly,50,80700.4020362476
5500,1980,estimates,5yearly,55,76965.1544717848
5500,1980,estimates,5yearly,60,71934.3527251687
5500,1980,estimates,5yearly,65,65172.2895512459
5500,1980,estimates,5yearly,70,55979.1510572094
5500,1980,estimates,5yearly,75,44366.6846431329
5500,1980,estimates,5yearly,80,31327.0855712711
5500,1980,estimates,5yearly,85,18724.5533151433
5500,1980,estimates,5yearly,90,8861.49332877371
5500,1980,estimates,5yearly,95,3063.32029862178
5500,1980,estimates,5yearly,100plus,709.60839608498
5500,1985,estimates,5yearly,"Region, subregion, country or area *",Central Asia
5500,1985,estimates,5yearly,0,100000
5500,1985,estimates,5yearly,1,93229.5315292632
5500,1985,estimates,5yearly,5,91386.8193429945
5500,1985,estimates,5yearly,10,90933.0889044705
5500,1985,estimates,5yearly,15,90701.4133905991
5500,1985,estimates,5yearly,20,90303.8872234206
5500,1985,estimates,5yearly,25,89700.3083649577
5500,1985,estimates,5yearly,30,88925.883632733
5500,1985,estimates,5yearly,35,87988.0268542131
5500,1985,estimates,5yearly,40,86783.7377512435
5500,1985,estimates,5yearly,45,85088.8877987681
5500,1985,estimates,5yearly,50,82582.2457110021
5500,1985,estimates,5yearly,55,78961.6590850064
5500,1985,estimates,5yearly,60,73834.5788011543
5500,1985,estimates,5yearly,65,66951.2089496686
5500,1985,estimates,5yearly,70,57805.0895974886
5500,1985,estimates,5yearly,75,46154.9341611398
5500,1985,estimates,5yearly,80,32926.3807659933
5500,1985,estimates,5yearly,85,19955.0830413343
5500,1985,estimates,5yearly,90,9615.37499615907
5500,1985,estimates,5yearly,95,3398.64868442149
5500,1985,estimates,5yearly,100plus,807.796977839612
5500,1990,estimates,5yearly,"Region, subregion, country or area *",Central Asia
5500,1990,estimates,5yearly,0,100000
5500,1990,estimates,5yearly,1,93714.6174146388
5500,1990,estimates,5yearly,5,92171.6231224801
5500,1990,estimates,5yearly,10,91751.7707745662
5500,1990,estimates,5yearly,15,91496.4014574521
5500,1990,estimates,5yearly,20,91036.8576944178
5500,1990,estimates,5yearly,25,90317.5552043491
5500,1990,estimates,5yearly,30,89383.1443826372
5500,1990,estimates,5yearly,35,88240.3033981971
5500,1990,estimates,5yearly,40,86761.5948209569
5500,1990,estimates,5yearly,45,84653.341735332
5500,1990,estimates,5yearly,50,81608.1781997468
5500,1990,estimates,5yearly,55,77336.8130189559
5500,1990,estimates,5yearly,60,71521.3906623292
5500,1990,estimates,5yearly,65,63831.6077921991
5500,1990,estimates,5yearly,70,54230.0617894862
5500,1990,estimates,5yearly,75,42503.2405612238
5500,1990,estimates,5yearly,80,29451.454312118
5500,1990,estimates,5yearly,85,17076.2697075938
5500,1990,estimates,5yearly,90,7712.83741959363
5500,1990,estimates,5yearly,95,2492.37535111808
5500,1990,estimates,5yearly,100plus,527.416258197871
5500,1995,estimates,5yearly,"Region, subregion, country or area *",Central Asia
5500,1995,estimates,5yearly,0,100000
5500,1995,estimates,5yearly,1,94426.9599375194
5500,1995,estimates,5yearly,5,92943.8345928816
5500,1995,estimates,5yearly,10,92566.7361452899
5500,1995,estimates,5yearly,15,92333.1138075383
5500,1995,estimates,5yearly,20,91876.0537242268
5500,1995,estimates,5yearly,25,91104.5741752417
5500,1995,estimates,5yearly,30,90068.461233517
5500,1995,estimates,5yearly,35,88767.3055035709
5500,1995,estimates,5yearly,40,87024.0239693762
5500,1995,estimates,5yearly,45,84575.7715088907
5500,1995,estimates,5yearly,50,81049.3138274681
5500,1995,estimates,5yearly,55,76271.1151076851
5500,1995,estimates,5yearly,60,69812.5858923523
5500,1995,estimates,5yearly,65,61415.0984034621
5500,1995,estimates,5yearly,70,51280.2139791527
5500,1995,estimates,5yearly,75,39383.4227184903
5500,1995,estimates,5yearly,80,26522.8858601153
5500,1995,estimates,5yearly,85,14791.9388402753
5500,1995,estimates,5yearly,90,6349.2567875667
5500,1995,estimates,5yearly,95,1925.97181096066
5500,1995,estimates,5yearly,100plus,378.749294053715
5500,2000,estimates,5yearly,"Region, subregion, country or area *",Central Asia
5500,2000,estimates,5yearly,0,100000
5500,2000,estimates,5yearly,1,95198.0936167987
5500,2000,estimates,5yearly,5,94138.0871161059
5500,2000,estimates,5yearly,10,93830.9976225084
5500,2000,estimates,5yearly,15,93621.8346649875
5500,2000,estimates,5yearly,20,93199.6208272016
5500,2000,estimates,5yearly,25,92482.1793192696
