region,year,variant,freq,age1yearinterval,survivorage
927,1950,estimates,5yearly,0,100000
927,1950,estimates,5yearly,1,97572.5760206676
927,1950,estimates,5yearly,5,96939.433007774
927,1950,estimates,5yearly,10,96627.0590528247
927,1950,estimates,5yearly,15,96347.6632989727
927,1950,estimates,5yearly,20,95840.5801514095
927,1950,estimates,5yearly,25,95182.3480434092
927,1950,estimates,5yearly,30,94530.4085962319
927,1950,estimates,5yearly,35,93794.0649249807
927,1950,estimates,5yearly,40,92787.6191648498
927,1950,estimates,5yearly,45,91279.8336830036
927,1950,estimates,5yearly,50,88873.7139690389
927,1950,estimates,5yearly,55,85136.7227153826
927,1950,estimates,5yearly,60,79629.2342456821
927,1950,estimates,5yearly,65,71612.936573109
927,1950,estimates,5yearly,70,60747.5390666679
927,1950,estimates,5yearly,75,46700.7278839255
927,1950,estimates,5yearly,80,30696.9028922712
927,1950,estimates,5yearly,85,15922.9410427011
927,1950,estimates,5yearly,90,5873.05471452959
927,1950,estimates,5yearly,95,1369.92824319301
927,1950,estimates,5yearly,100plus,182.147699337574
927,1955,estimates,5yearly,0,100000
927,1955,estimates,5yearly,1,97809.2038879656
927,1955,estimates,5yearly,5,97298.9154715722
927,1955,estimates,5yearly,10,97053.6899556252
927,1955,estimates,5yearly,15,96825.8115216613
927,1955,estimates,5yearly,20,96380.3438321158
927,1955,estimates,5yearly,25,95802.1477809855
927,1955,estimates,5yearly,30,95228.9366738689
927,1955,estimates,5yearly,35,94555.6379719493
927,1955,estimates,5yearly,40,93631.1962564459
927,1955,estimates,5yearly,45,92250.3946937516
927,1955,estimates,5yearly,50,90040.8036562851
927,1955,estimates,5yearly,55,86534.7952769558
927,1955,estimates,5yearly,60,81272.7574393423
927,1955,estimates,5yearly,65,73521.1520338279
927,1955,estimates,5yearly,70,62787.2657570044
927,1955,estimates,5yearly,75,48769.9016320865
927,1955,estimates,5yearly,80,32586.4641354043
927,1955,estimates,5yearly,85,17330.6178951701
927,1955,estimates,5yearly,90,6626.27352212479
927,1955,estimates,5yearly,95,1621.28000495857
927,1955,estimates,5yearly,100plus,228.297279830727
927,1960,estimates,5yearly,0,100000
927,1960,estimates,5yearly,1,98024.502680327
927,1960,estimates,5yearly,5,97613.6642479792
927,1960,estimates,5yearly,10,97398.0857894608
927,1960,estimates,5yearly,15,97194.510071259
927,1960,estimates,5yearly,20,96783.1144248908
927,1960,estimates,5yearly,25,96244.2395121609
927,1960,estimates,5yearly,30,95713.0604182449
927,1960,estimates,5yearly,35,95075.5640526943
927,1960,estimates,5yearly,40,94160.8058711406
927,1960,estimates,5yearly,45,92756.1713351503
927,1960,estimates,5yearly,50,90522.1762908498
927,1960,estimates,5yearly,55,87015.4526318376
927,1960,estimates,5yearly,60,81650.7783489437
927,1960,estimates,5yearly,65,73845.8254256013
927,1960,estimates,5yearly,70,63276.9350049988
927,1960,estimates,5yearly,75,49446.8425950532
927,1960,estimates,5yearly,80,33398.8026229052
927,1960,estimates,5yearly,85,18092.9227884898
927,1960,estimates,5yearly,90,7122.5514235151
927,1960,estimates,5yearly,95,1817.97159602434
927,1960,estimates,5yearly,100plus,270.46132644698
927,1965,estimates,5yearly,0,100000
927,1965,estimates,5yearly,1,98183.9150374575
927,1965,estimates,5yearly,5,97811.6790908882
927,1965,estimates,5yearly,10,97613.1435605331
927,1965,estimates,5yearly,15,97412.8257280247
927,1965,estimates,5yearly,20,96964.2805177882
927,1965,estimates,5yearly,25,96397.3382223447
927,1965,estimates,5yearly,30,95882.5241364269
927,1965,estimates,5yearly,35,95258.5097195631
927,1965,estimates,5yearly,40,94341.3988527446
927,1965,estimates,5yearly,45,92914.118417594
927,1965,estimates,5yearly,50,90643.9773054413
927,1965,estimates,5yearly,55,87065.4536853506
927,1965,estimates,5yearly,60,81594.1399880431
927,1965,estimates,5yearly,65,73537.2524026352
927,1965,estimates,5yearly,70,62709.6055251115
927,1965,estimates,5yearly,75,48845.8691924732
927,1965,estimates,5yearly,80,32965.8998791866
927,1965,estimates,5yearly,85,17946.0893289841
927,1965,estimates,5yearly,90,7174.9467295329
927,1965,estimates,5yearly,95,1889.94962767922
927,1965,estimates,5yearly,100plus,295.878487483077
927,1970,estimates,5yearly,0,100000
927,1970,estimates,5yearly,1,98365.8840124407
927,1970,estimates,5yearly,5,98027.3707168082
927,1970,estimates,5yearly,10,97846.8612438392
927,1970,estimates,5yearly,15,97649.9169529995
927,1970,estimates,5yearly,20,97171.3163996277
927,1970,estimates,5yearly,25,96593.8340592368
927,1970,estimates,5yearly,30,96113.6811002847
927,1970,estimates,5yearly,35,95551.3837538792
927,1970,estimates,5yearly,40,94729.957222369
927,1970,estimates,5yearly,45,93398.1509551212
927,1970,estimates,5yearly,50,91212.201854156
927,1970,estimates,5yearly,55,87810.98943766
927,1970,estimates,5yearly,60,82659.2001196837
927,1970,estimates,5yearly,65,75111.6763305947
927,1970,estimates,5yearly,70,64752.4906783011
927,1970,estimates,5yearly,75,51217.7020498121
927,1970,estimates,5yearly,80,35319.7029957517
927,1970,estimates,5yearly,85,19792.6108478157
927,1970,estimates,5yearly,90,8208.37737723076
927,1970,estimates,5yearly,95,2256.15748774489
927,1970,estimates,5yearly,100plus,369.196950405942
927,1975,estimates,5yearly,0,100000
927,1975,estimates,5yearly,1,98747.2304125132
927,1975,estimates,5yearly,5,98485.549296835
927,1975,estimates,5yearly,10,98340.9828440019
927,1975,estimates,5yearly,15,98164.8027461882
927,1975,estimates,5yearly,20,97713.1566035022
927,1975,estimates,5yearly,25,97143.0605628059
927,1975,estimates,5yearly,30,96675.688660659
927,1975,estimates,5yearly,35,96168.3105438899
927,1975,estimates,5yearly,40,95447.695806367
927,1975,estimates,5yearly,45,94264.0529508646
927,1975,estimates,5yearly,50,92305.6008992941
927,1975,estimates,5yearly,55,89240.1722302792
927,1975,estimates,5yearly,60,84609.6384909188
927,1975,estimates,5yearly,65,77797.7935244275
927,1975,estimates,5yearly,70,68238.4702045793
927,1975,estimates,5yearly,75,55450.5745810998
927,1975,estimates,5yearly,80,39893.1197607925
927,1975,estimates,5yearly,85,23842.7499559752
927,1975,estimates,5yearly,90,10855.9958456032
927,1975,estimates,5yearly,95,3386.73633649415
927,1975,estimates,5yearly,100plus,648.570428223614
927,1980,estimates,5yearly,0,100000
927,1980,estimates,5yearly,1,98971.2070933045
927,1980,estimates,5yearly,5,98751.7795303539
927,1980,estimates,5yearly,10,98628.8194969116
927,1980,estimates,5yearly,15,98480.1577852332
927,1980,estimates,5yearly,20,98097.4749004752
927,1980,estimates,5yearly,25,97579.4199422872
927,1980,estimates,5yearly,30,97120.5865747336
927,1980,estimates,5yearly,35,96663.6457404452
927,1980,estimates,5yearly,40,96066.8869520324
927,1980,estimates,5yearly,45,95098.1923554286
927,1980,estimates,5yearly,50,93478.596576117
927,1980,estimates,5yearly,55,90816.0569565558
927,1980,estimates,5yearly,60,86637.6495791799
927,1980,estimates,5yearly,65,80422.3122606207
927,1980,estimates,5yearly,70,71498.026982591
927,1980,estimates,5yearly,75,59207.2474890702
927,1980,estimates,5yearly,80,43744.2402907011
927,1980,estimates,5yearly,85,27102.4381891737
927,1980,estimates,5yearly,90,12920.4861293489
927,1980,estimates,5yearly,95,4255.04558991798
927,1980,estimates,5yearly,100plus,862.887716615397
927,1985,estimates,5yearly,0,100000
927,1985,estimates,5yearly,1,99100.8174286517
927,1985,estimates,5yearly,5,98916.8352189526
927,1985,estimates,5yearly,10,98814.4029594011
927,1985,estimates,5yearly,15,98682.5479468096
927,1985,estimates,5yearly,20,98313.7888265261
927,1985,estimates,5yearly,25,97796.1420121714
927,1985,estimates,5yearly,30,97324.6816546867
927,1985,estimates,5yearly,35,96850.1357521881
927,1985,estimates,5yearly,40,96275.553325354
927,1985,estimates,5yearly,45,95430.974080397
927,1985,estimates,5yearly,50,94046.575838382
927,1985,estimates,5yearly,55,91764.7428326807
927,1985,estimates,5yearly,60,88076.3193414291
927,1985,estimates,5yearly,65,82381.4149247585
927,1985,estimates,5yearly,70,74088.4046202496
927,1985,estimates,5yearly,75,62326.980062226
927,1985,estimates,5yearly,80,46943.0790563706
927,1985,estimates,5yearly,85,29694.4913623818
927,1985,estimates,5yearly,90,14407.6523793679
927,1985,estimates,5yearly,95,4775.65347554994
927,1985,estimates,5yearly,100plus,954.781462184684
927,1990,estimates,5yearly,0,100000
927,1990,estimates,5yearly,1,99333.1766535298
927,1990,estimates,5yearly,5,99181.8985869776
927,1990,estimates,5yearly,10,99099.9138830852
927,1990,estimates,5yearly,15,98990.8648636141
927,1990,estimates,5yearly,20,98697.5866771527
927,1990,estimates,5yearly,25,98270.6325780312
927,1990,estimates,5yearly,30,97841.4765382437
927,1990,estimates,5yearly,35,97376.6834774716
927,1990,estimates,5yearly,40,96815.2267950441
927,1990,estimates,5yearly,45,96052.2425069181
927,1990,estimates,5yearly,50,94863.1543183675
927,1990,estimates,5yearly,55,92929.2274800992
927,1990,estimates,5yearly,60,89801.2386062752
927,1990,estimates,5yearly,65,84803.270713609
927,1990,estimates,5yearly,70,77310.1082488844
927,1990,estimates,5yearly,75,66420.2849861749
927,1990,estimates,5yearly,80,51600.8158014733
927,1990,estimates,5yearly,85,34107.6038553064
927,1990,estimates,5yearly,90,17553.9948423039
927,1990,estimates,5yearly,95,6259.25158233511
927,1990,estimates,5yearly,100plus,1356.99792633372
927,1995,estimates,5yearly,0,100000
927,1995,estimates,5yearly,1,99440.5602710946
