region,year,variant,freq,age1yearinterval,survivorage
914,1950,estimates,5yearly,"Region, subregion, country or area *",Western Africa
914,1950,estimates,5yearly,0,100000
914,1950,estimates,5yearly,1,79950.5170581183
914,1950,estimates,5yearly,5,65767.8543560775
914,1950,estimates,5yearly,10,61741.2229130433
914,1950,estimates,5yearly,15,59774.7281732091
914,1950,estimates,5yearly,20,57196.9889373484
914,1950,estimates,5yearly,25,53921.1613160474
914,1950,estimates,5yearly,30,50587.7376173005
914,1950,estimates,5yearly,35,47379.7657470812
914,1950,estimates,5yearly,40,44140.8360018802
914,1950,estimates,5yearly,45,40813.6017057625
914,1950,estimates,5yearly,50,37277.2085470658
914,1950,estimates,5yearly,55,33242.755787191
914,1950,estimates,5yearly,60,28319.5046273746
914,1950,estimates,5yearly,65,22201.5822747092
914,1950,estimates,5yearly,70,15174.191404821
914,1950,estimates,5yearly,75,8255.89273980243
914,1950,estimates,5yearly,80,3169.05066753196
914,1950,estimates,5yearly,85,750.844447641005
914,1950,estimates,5yearly,90,97.4304037675108
914,1950,estimates,5yearly,95,6.52004569203532
914,1950,estimates,5yearly,100plus,0.231292997334061
914,1955,estimates,5yearly,"Region, subregion, country or area *",Western Africa
914,1955,estimates,5yearly,0,100000
914,1955,estimates,5yearly,1,81410.2582694659
914,1955,estimates,5yearly,5,67976.422198787
914,1955,estimates,5yearly,10,64086.815741276
914,1955,estimates,5yearly,15,62196.9358427592
914,1955,estimates,5yearly,20,59705.1256345574
914,1955,estimates,5yearly,25,56536.5994081602
914,1955,estimates,5yearly,30,53299.7947509978
914,1955,estimates,5yearly,35,50162.5095551798
914,1955,estimates,5yearly,40,46967.2540652561
914,1955,estimates,5yearly,45,43652.4981438661
914,1955,estimates,5yearly,50,40096.3106693502
914,1955,estimates,5yearly,55,35997.1194866213
914,1955,estimates,5yearly,60,30951.0997279925
914,1955,estimates,5yearly,65,24618.7452200561
914,1955,estimates,5yearly,70,17209.4678944195
914,1955,estimates,5yearly,75,9716.33422426124
914,1955,estimates,5yearly,80,3959.07821821548
914,1955,estimates,5yearly,85,1023.71991148565
914,1955,estimates,5yearly,90,148.786791602367
914,1955,estimates,5yearly,95,11.3147283353914
914,1955,estimates,5yearly,100plus,0.454764615289539
914,1960,estimates,5yearly,"Region, subregion, country or area *",Western Africa
914,1960,estimates,5yearly,0,100000
914,1960,estimates,5yearly,1,82812.5541773821
914,1960,estimates,5yearly,5,70234.2674661019
914,1960,estimates,5yearly,10,66551.8842604847
914,1960,estimates,5yearly,15,64739.9243663497
914,1960,estimates,5yearly,20,62348.146912815
914,1960,estimates,5yearly,25,59294.1543792101
914,1960,estimates,5yearly,30,56165.2862191703
914,1960,estimates,5yearly,35,53112.60980322
914,1960,estimates,5yearly,40,49979.1200707193
914,1960,estimates,5yearly,45,46694.1291746703
914,1960,estimates,5yearly,50,43128.1870497459
914,1960,estimates,5yearly,55,38977.5587158146
914,1960,estimates,5yearly,60,33815.2883605853
914,1960,estimates,5yearly,65,27271.1020216102
914,1960,estimates,5yearly,70,19483.5176669657
914,1960,estimates,5yearly,75,11394.1811097252
914,1960,estimates,5yearly,80,4907.02225720532
914,1960,estimates,5yearly,85,1374.4698802611
914,1960,estimates,5yearly,90,221.523236924915
