region,year,variant,freq,age1yearinterval,survivorage
922,1950,estimates,5yearly,0,100000
922,1950,estimates,5yearly,1,80792.134049903
922,1950,estimates,5yearly,5,73078.4593971738
922,1950,estimates,5yearly,10,70044.8920646959
922,1950,estimates,5yearly,15,68873.3175772524
922,1950,estimates,5yearly,20,67532.0697576475
922,1950,estimates,5yearly,25,65705.1620438766
922,1950,estimates,5yearly,30,63715.5417578905
922,1950,estimates,5yearly,35,61536.3039933548
922,1950,estimates,5yearly,40,59113.1213786319
922,1950,estimates,5yearly,45,56355.5912404151
922,1950,estimates,5yearly,50,53005.5174887468
922,1950,estimates,5yearly,55,48806.7315246139
922,1950,estimates,5yearly,60,43489.4789553032
922,1950,estimates,5yearly,65,36855.6134414512
922,1950,estimates,5yearly,70,28862.2285169877
922,1950,estimates,5yearly,75,19760.1752088629
922,1950,estimates,5yearly,80,10997.8430638779
922,1950,estimates,5yearly,85,4542.02147330352
922,1950,estimates,5yearly,90,1250.61577336144
922,1950,estimates,5yearly,95,206.902421952817
922,1950,estimates,5yearly,100plus,19.1470090478877
922,1955,estimates,5yearly,0,100000
922,1955,estimates,5yearly,1,82835.0784824853
922,1955,estimates,5yearly,5,75897.3606927287
922,1955,estimates,5yearly,10,73138.7006746262
922,1955,estimates,5yearly,15,72034.1847450701
922,1955,estimates,5yearly,20,70821.1316355174
922,1955,estimates,5yearly,25,69164.1087577249
922,1955,estimates,5yearly,30,67367.210975064
922,1955,estimates,5yearly,35,65448.6413145171
922,1955,estimates,5yearly,40,63194.3578346891
922,1955,estimates,5yearly,45,60576.8300128035
922,1955,estimates,5yearly,50,57458.7344536938
922,1955,estimates,5yearly,55,53466.8586448437
922,1955,estimates,5yearly,60,48233.3228082293
922,1955,estimates,5yearly,65,41461.1822854669
922,1955,estimates,5yearly,70,33068.4135672588
922,1955,estimates,5yearly,75,23284.8838606788
922,1955,estimates,5yearly,80,13517.1379979844
922,1955,estimates,5yearly,85,5929.08524070123
922,1955,estimates,5yearly,90,1769.59927802162
922,1955,estimates,5yearly,95,323.210592897238
922,1955,estimates,5yearly,100plus,33.3689321918035
922,1960,estimates,5yearly,0,100000
922,1960,estimates,5yearly,1,84829.0292114072
922,1960,estimates,5yearly,5,78753.1948128217
922,1960,estimates,5yearly,10,76279.0999625045
922,1960,estimates,5yearly,15,75246.3202308783
922,1960,estimates,5yearly,20,74119.7058407301
922,1960,estimates,5yearly,25,72638.9266891067
922,1960,estimates,5yearly,30,71052.9759009591
922,1960,estimates,5yearly,35,69361.0173425297
922,1960,estimates,5yearly,40,67400.4463919385
922,1960,estimates,5yearly,45,64945.0039284437
922,1960,estimates,5yearly,50,61893.0294899226
922,1960,estimates,5yearly,55,58015.1435820203
922,1960,estimates,5yearly,60,52854.1730097617
922,1960,estimates,5yearly,65,46062.2254689207
922,1960,estimates,5yearly,70,37347.999431475
922,1960,estimates,5yearly,75,26940.8529971947
922,1960,estimates,5yearly,80,16223.5821916585
922,1960,estimates,5yearly,85,7505.58785160328
922,1960,estimates,5yearly,90,2409.00224465268
922,1960,estimates,5yearly,95,482.043966712133
922,1960,estimates,5yearly,100plus,55.1991818395199
922,1965,estimates,5yearly,0,100000
922,1965,estimates,5yearly,1,86932.0980678717
922,1965,estimates,5yearly,5,81985.6268916192
922,1965,estimates,5yearly,10,79978.0286389348
922,1965,estimates,5yearly,15,79072.5443543181
922,1965,estimates,5yearly,20,78102.4249476934
922,1965,estimates,5yearly,25,76757.600805918
922,1965,estimates,5yearly,30,75291.9176654211
922,1965,estimates,5yearly,35,73746.6033622988
922,1965,estimates,5yearly,40,71969.6256050559
922,1965,estimates,5yearly,45,69747.0766586808
922,1965,estimates,5yearly,50,66820.7315289006
922,1965,estimates,5yearly,55,63000.1767682735
922,1965,estimates,5yearly,60,57910.8515007053
922,1965,estimates,5yearly,65,51092.5546491828
922,1965,estimates,5yearly,70,42135.5496987688
922,1965,estimates,5yearly,75,31111.4568910769
922,1965,estimates,5yearly,80,19380.3164677708
922,1965,estimates,5yearly,85,9398.34097451144
922,1965,estimates,5yearly,90,3208.2310611771
922,1965,estimates,5yearly,95,691.486584625062
922,1965,estimates,5yearly,100plus,85.8571166571353
922,1970,estimates,5yearly,0,100000
922,1970,estimates,5yearly,1,88723.6945254315
922,1970,estimates,5yearly,5,84921.4653610371
922,1970,estimates,5yearly,10,83185.1855835421
922,1970,estimates,5yearly,15,82345.7749407571
922,1970,estimates,5yearly,20,81489.7206118282
922,1970,estimates,5yearly,25,80328.8531494424
922,1970,estimates,5yearly,30,78978.135078933
922,1970,estimates,5yearly,35,77536.7047401737
922,1970,estimates,5yearly,40,75887.6655399808
922,1970,estimates,5yearly,45,73825.1463633407
922,1970,estimates,5yearly,50,71121.2355342641
922,1970,estimates,5yearly,55,67437.4044771554
922,1970,estimates,5yearly,60,62394.9352155913
922,1970,estimates,5yearly,65,55611.9575262241
922,1970,estimates,5yearly,70,46536.4778113246
922,1970,estimates,5yearly,75,35032.0962495986
922,1970,estimates,5yearly,80,22386.3335874289
922,1970,estimates,5yearly,85,11204.6959488787
922,1970,estimates,5yearly,90,3964.57911057672
922,1970,estimates,5yearly,95,885.870278681827
922,1970,estimates,5yearly,100plus,113.409532990966
922,1975,estimates,5yearly,0,100000
922,1975,estimates,5yearly,1,90827.408356902
922,1975,estimates,5yearly,5,87933.2526769221
922,1975,estimates,5yearly,10,86413.139050585
922,1975,estimates,5yearly,15,85608.2147307063
922,1975,estimates,5yearly,20,84841.9207045526
922,1975,estimates,5yearly,25,83834.9091307349
922,1975,estimates,5yearly,30,82662.2695205877
922,1975,estimates,5yearly,35,81340.3819472928
922,1975,estimates,5yearly,40,79808.8263410544
922,1975,estimates,5yearly,45,77871.6525430012
922,1975,estimates,5yearly,50,75302.3955567367
922,1975,estimates,5yearly,55,71810.994789434
922,1975,estimates,5yearly,60,66893.8260209127
922,1975,estimates,5yearly,65,60100.0374429533
922,1975,estimates,5yearly,70,50894.4810914043
922,1975,estimates,5yearly,75,38940.7960209882
922,1975,estimates,5yearly,80,25411.9370488102
922,1975,estimates,5yearly,85,13042.9306223629
922,1975,estimates,5yearly,90,4741.10414479367
922,1975,estimates,5yearly,95,1085.54086200728
922,1975,estimates,5yearly,100plus,141.287880946394
922,1980,estimates,5yearly,0,100000
922,1980,estimates,5yearly,1,92794.5310518646
922,1980,estimates,5yearly,5,90568.3367511285
922,1980,estimates,5yearly,10,89300.7112162262
922,1980,estimates,5yearly,15,88540.4086089889
922,1980,estimates,5yearly,20,87599.6705528582
922,1980,estimates,5yearly,25,86336.8018838504
922,1980,estimates,5yearly,30,84986.6846469876
922,1980,estimates,5yearly,35,83610.8126213355
922,1980,estimates,5yearly,40,82126.6089876604
922,1980,estimates,5yearly,45,80319.2754619661
922,1980,estimates,5yearly,50,77900.6157269222
922,1980,estimates,5yearly,55,74544.0911863439
922,1980,estimates,5yearly,60,69847.9020253273
922,1980,estimates,5yearly,65,63290.8591924369
922,1980,estimates,5yearly,70,54195.0473579523
922,1980,estimates,5yearly,75,42102.9190783551
922,1980,estimates,5yearly,80,27986.4063785145
922,1980,estimates,5yearly,85,14650.1890554454
922,1980,estimates,5yearly,90,5415.82698396095
922,1980,estimates,5yearly,95,1249.87260941132
922,1980,estimates,5yearly,100plus,161.583716980911
922,1985,estimates,5yearly,0,100000
922,1985,estimates,5yearly,1,94252.6326373224
922,1985,estimates,5yearly,5,92446.4184964451
922,1985,estimates,5yearly,10,91412.0326725607
922,1985,estimates,5yearly,15,90804.7282680857
922,1985,estimates,5yearly,20,90054.2112622259
922,1985,estimates,5yearly,25,89039.8069459909
922,1985,estimates,5yearly,30,87991.9695359719
922,1985,estimates,5yearly,35,86893.5733054998
922,1985,estimates,5yearly,40,85632.5582892939
922,1985,estimates,5yearly,45,84013.91267053
922,1985,estimates,5yearly,50,81777.2240773103
922,1985,estimates,5yearly,55,78609.4606098914
922,1985,estimates,5yearly,60,74058.0130012234
922,1985,estimates,5yearly,65,67570.3204803921
922,1985,estimates,5yearly,70,58419.9104382081
922,1985,estimates,5yearly,75,45968.3198824683
922,1985,estimates,5yearly,80,31059.9630363626
922,1985,estimates,5yearly,85,16572.788287383
922,1985,estimates,5yearly,90,6245.35091825815
922,1985,estimates,5yearly,95,1462.66812709771
922,1985,estimates,5yearly,100plus,190.067199851223
922,1990,estimates,5yearly,0,100000
922,1990,estimates,5yearly,1,95231.7975763788
922,1990,estimates,5yearly,5,93771.9737383393
922,1990,estimates,5yearly,10,92919.414629008
922,1990,estimates,5yearly,15,92354.3462048589
922,1990,estimates,5yearly,20,91696.7444327041
922,1990,estimates,5yearly,25,90819.7764650984
922,1990,estimates,5yearly,30,89889.5848075443
922,1990,estimates,5yearly,35,88918.0095112981
922,1990,estimates,5yearly,40,87785.6749369024
922,1990,estimates,5yearly,45,86301.5730560819
922,1990,estimates,5yearly,50,84229.8589010243
922,1990,estimates,5yearly,55,81227.6232951189
922,1990,estimates,5yearly,60,76806.169264777
922,1990,estimates,5yearly,65,70413.4161575181
922,1990,estimates,5yearly,70,61315.9215987891
922,1990,estimates,5yearly,75,48751.6054102957
922,1990,estimates,5yearly,80,33372.7639026428
922,1990,estimates,5yearly,85,18067.7158871077
922,1990,estimates,5yearly,90,6899.15283558876
922,1990,estimates,5yearly,95,1627.59301045214
