region,year,variant,freq,age1yearinterval,survivorage
924,1950,estimates,5yearly,"Region, subregion, country or area *",Northern Europe
924,1950,estimates,5yearly,0,100000
924,1950,estimates,5yearly,1,96617.7830210356
924,1950,estimates,5yearly,5,95879.9313366155
924,1950,estimates,5yearly,10,95599.8432107354
924,1950,estimates,5yearly,15,95355.4431247786
924,1950,estimates,5yearly,20,94945.004842403
924,1950,estimates,5yearly,25,94369.4137079392
924,1950,estimates,5yearly,30,93712.6412478031
924,1950,estimates,5yearly,35,92960.6299393289
924,1950,estimates,5yearly,40,91987.2549851929
924,1950,estimates,5yearly,45,90560.7761262764
924,1950,estimates,5yearly,50,88304.1934663498
924,1950,estimates,5yearly,55,84798.5403805125
924,1950,estimates,5yearly,60,79542.6939299297
924,1950,estimates,5yearly,65,71840.3489821033
924,1950,estimates,5yearly,70,61052.3153632461
924,1950,estimates,5yearly,75,46731.0755716064
924,1950,estimates,5yearly,80,30178.1114243099
924,1950,estimates,5yearly,85,14999.6999821547
924,1950,estimates,5yearly,90,5093.96444381867
924,1950,estimates,5yearly,95,1037.93763591878
924,1950,estimates,5yearly,100plus,114.268728358741
924,1955,estimates,5yearly,"Region, subregion, country or area *",Northern Europe
924,1955,estimates,5yearly,0,100000
924,1955,estimates,5yearly,1,97367.0984629042
924,1955,estimates,5yearly,5,96887.2931106194
924,1955,estimates,5yearly,10,96645.5577370947
924,1955,estimates,5yearly,15,96453.2694729372
924,1955,estimates,5yearly,20,96124.4772962138
924,1955,estimates,5yearly,25,95673.6450787886
924,1955,estimates,5yearly,30,95156.9157913398
924,1955,estimates,5yearly,35,94530.4152578232
924,1955,estimates,5yearly,40,93679.5174121141
924,1955,estimates,5yearly,45,92400.7641213277
924,1955,estimates,5yearly,50,90344.501932155
924,1955,estimates,5yearly,55,87023.3273310147
924,1955,estimates,5yearly,60,81891.8351866513
924,1955,estimates,5yearly,65,74319.487007257
924,1955,estimates,5yearly,70,63678.9088549519
924,1955,estimates,5yearly,75,49419.3535676696
924,1955,estimates,5yearly,80,32631.4398065906
924,1955,estimates,5yearly,85,16783.3080188961
924,1955,estimates,5yearly,90,5987.10398996057
924,1955,estimates,5yearly,95,1301.17119437812
