region,year,variant,freq,age1yearinterval,survivorage
934,1950,estimates,5yearly,0,100000
934,1950,estimates,5yearly,1,84457.442491894
934,1950,estimates,5yearly,5,76314.8001919156
934,1950,estimates,5yearly,10,73276.7328645929
934,1950,estimates,5yearly,15,71530.1197018519
934,1950,estimates,5yearly,20,69524.4130462271
934,1950,estimates,5yearly,25,67134.186291244
934,1950,estimates,5yearly,30,64503.1909283474
934,1950,estimates,5yearly,35,61661.530588471
934,1950,estimates,5yearly,40,58447.2120287184
934,1950,estimates,5yearly,45,54592.031296078
934,1950,estimates,5yearly,50,50104.3924640306
934,1950,estimates,5yearly,55,45000.7227608728
934,1950,estimates,5yearly,60,38666.3308645651
934,1950,estimates,5yearly,65,30770.9899666298
934,1950,estimates,5yearly,70,22086.9546290397
934,1950,estimates,5yearly,75,13643.7172192156
934,1950,estimates,5yearly,80,6819.03270874509
934,1950,estimates,5yearly,85,2563.74498337552
934,1950,estimates,5yearly,90,669.217184740386
934,1950,estimates,5yearly,95,112.464934702149
934,1950,estimates,5yearly,100plus,11.52577848637
934,1955,estimates,5yearly,0,100000
934,1955,estimates,5yearly,1,85567.5357830998
934,1955,estimates,5yearly,5,78219.762660897
934,1955,estimates,5yearly,10,75600.0028659233
934,1955,estimates,5yearly,15,74075.4631704149
934,1955,estimates,5yearly,20,72292.2125680072
934,1955,estimates,5yearly,25,70148.7790709822
934,1955,estimates,5yearly,30,67756.5239957824
934,1955,estimates,5yearly,35,65098.14382667
934,1955,estimates,5yearly,40,62027.5063433918
934,1955,estimates,5yearly,45,58416.2787185783
934,1955,estimates,5yearly,50,54128.0853633567
934,1955,estimates,5yearly,55,48870.0345903947
934,1955,estimates,5yearly,60,42180.2800105497
934,1955,estimates,5yearly,65,33871.0269865016
934,1955,estimates,5yearly,70,24532.4641064894
934,1955,estimates,5yearly,75,15199.9400594607
934,1955,estimates,5yearly,80,7545.9784251635
934,1955,estimates,5yearly,85,2771.89328105089
934,1955,estimates,5yearly,90,690.352569958395
934,1955,estimates,5yearly,95,107.570052953654
934,1955,estimates,5yearly,100plus,9.93921671817729
934,1960,estimates,5yearly,0,100000
934,1960,estimates,5yearly,1,86507.6708414792
934,1960,estimates,5yearly,5,79682.5188773733
934,1960,estimates,5yearly,10,77254.2218712099
934,1960,estimates,5yearly,15,75838.9518180674
934,1960,estimates,5yearly,20,74249.6550848274
934,1960,estimates,5yearly,25,72372.4160349833
934,1960,estimates,5yearly,30,70253.9529144438
934,1960,estimates,5yearly,35,67831.0599404552
934,1960,estimates,5yearly,40,64976.2950799808
934,1960,estimates,5yearly,45,61520.1671176897
934,1960,estimates,5yearly,50,57310.9768244449
934,1960,estimates,5yearly,55,52069.0967645647
934,1960,estimates,5yearly,60,45326.3219939785
934,1960,estimates,5yearly,65,36956.9609776311
934,1960,estimates,5yearly,70,27313.1023318422
934,1960,estimates,5yearly,75,17596.2640456426
934,1960,estimates,5yearly,80,9353.76758122348
934,1960,estimates,5yearly,85,3835.01149426039
