region,year,variant,freq,age1yearinterval,survivorage
941,1950,estimates,5yearly,"Region, subregion, country or area *",Least developed countries
941,1950,estimates,5yearly,0,100000
941,1950,estimates,5yearly,1,79755.5063635597
941,1950,estimates,5yearly,5,67606.7011321889
941,1950,estimates,5yearly,10,63798.8312193846
941,1950,estimates,5yearly,15,62160.8979730586
941,1950,estimates,5yearly,20,60053.9270346811
941,1950,estimates,5yearly,25,57422.4737766795
941,1950,estimates,5yearly,30,54575.4072693979
941,1950,estimates,5yearly,35,51603.7680210378
941,1950,estimates,5yearly,40,48406.3602353009
941,1950,estimates,5yearly,45,44970.1275102283
941,1950,estimates,5yearly,50,41221.334527878
941,1950,estimates,5yearly,55,36990.1475406076
941,1950,estimates,5yearly,60,31872.4689899161
941,1950,estimates,5yearly,65,25496.1280612471
941,1950,estimates,5yearly,70,18178.948868331
941,1950,estimates,5yearly,75,10819.9601201291
941,1950,estimates,5yearly,80,4931.71325861124
941,1950,estimates,5yearly,85,1555.2943330344
941,1950,estimates,5yearly,90,305.415202895734
941,1950,estimates,5yearly,95,34.3567047247428
941,1950,estimates,5yearly,100plus,2.14147731063201
941,1955,estimates,5yearly,"Region, subregion, country or area *",Least developed countries
941,1955,estimates,5yearly,0,100000
941,1955,estimates,5yearly,1,81644.2889979638
941,1955,estimates,5yearly,5,70434.080707314
941,1955,estimates,5yearly,10,66834.0048269693
941,1955,estimates,5yearly,15,65238.346261856
941,1955,estimates,5yearly,20,63198.1291094947
941,1955,estimates,5yearly,25,60651.5020524699
941,1955,estimates,5yearly,30,57896.2297271878
941,1955,estimates,5yearly,35,55011.9310023229
941,1955,estimates,5yearly,40,51890.3668374237
941,1955,estimates,5yearly,45,48503.6923905145
941,1955,estimates,5yearly,50,44769.5492708993
941,1955,estimates,5yearly,55,40496.725498965
941,1955,estimates,5yearly,60,35266.5588875408
941,1955,estimates,5yearly,65,28643.0067816983
941,1955,estimates,5yearly,70,20883.8717182442
941,1955,estimates,5yearly,75,12861.0826088618
941,1955,estimates,5yearly,80,6157.6346374608
941,1955,estimates,5yearly,85,2076.14475311241
941,1955,estimates,5yearly,90,443.353339770657
941,1955,estimates,5yearly,95,54.8593528851446
941,1955,estimates,5yearly,100plus,3.76708834372628
941,1960,estimates,5yearly,"Region, subregion, country or area *",Least developed countries
941,1960,estimates,5yearly,0,100000
941,1960,estimates,5yearly,1,83204.795913875
941,1960,estimates,5yearly,5,72795.3706308518
941,1960,estimates,5yearly,10,69418.3844319941
941,1960,estimates,5yearly,15,67881.5130484085
941,1960,estimates,5yearly,20,65919.6060998584
941,1960,estimates,5yearly,25,63458.3706301911
941,1960,estimates,5yearly,30,60802.2332404688
941,1960,estimates,5yearly,35,58020.0193447949
941,1960,estimates,5yearly,40,54990.2847915406
941,1960,estimates,5yearly,45,51674.3827627375
941,1960,estimates,5yearly,50,47980.8164785324
941,1960,estimates,5yearly,55,43702.8810544582
941,1960,estimates,5yearly,60,38395.667557255
941,1960,estimates,5yearly,65,31588.3992195392
941,1960,estimates,5yearly,70,23463.1520183395
941,1960,estimates,5yearly,75,14867.007709825
941,1960,estimates,5yearly,80,7424.48730819466
941,1960,estimates,5yearly,85,2655.2586204999
941,1960,estimates,5yearly,90,612.026232655816
941,1960,estimates,5yearly,95,82.8658122859763
941,1960,estimates,5yearly,100plus,6.25925036252871
941,1965,estimates,5yearly,"Region, subregion, country or area *",Least developed countries
941,1965,estimates,5yearly,0,100000
941,1965,estimates,5yearly,1,84649.5363356059
941,1965,estimates,5yearly,5,75026.0870223583
941,1965,estimates,5yearly,10,71888.8123295117
941,1965,estimates,5yearly,15,70433.5762304606
941,1965,estimates,5yearly,20,68571.4724528356
941,1965,estimates,5yearly,25,66231.4903882362
941,1965,estimates,5yearly,30,63696.3408326659
941,1965,estimates,5yearly,35,61047.0415110465
941,1965,estimates,5yearly,40,58152.1244459816
941,1965,estimates,5yearly,45,54950.5703364922
941,1965,estimates,5yearly,50,51343.1789069259
941,1965,estimates,5yearly,55,47109.6683980544
941,1965,estimates,5yearly,60,41785.85249785
941,1965,estimates,5yearly,65,34854.6750985682
941,1965,estimates,5yearly,70,26401.4048118788
941,1965,estimates,5yearly,75,17208.7064024403
941,1965,estimates,5yearly,80,8948.9104699991
941,1965,estimates,5yearly,85,3381.15198860071
941,1965,estimates,5yearly,90,835.302078828656
941,1965,estimates,5yearly,95,122.505731441158
941,1965,estimates,5yearly,100plus,10.0531009579905
941,1970,estimates,5yearly,"Region, subregion, country or area *",Least developed countries
941,1970,estimates,5yearly,0,100000
941,1970,estimates,5yearly,1,84933.5586926193
941,1970,estimates,5yearly,5,75854.7094033979
941,1970,estimates,5yearly,10,72511.8741048367
941,1970,estimates,5yearly,15,70964.7221089424
941,1970,estimates,5yearly,20,69211.4242760843
941,1970,estimates,5yearly,25,66998.980980585
941,1970,estimates,5yearly,30,64618.4016614224
941,1970,estimates,5yearly,35,62125.2882286983
941,1970,estimates,5yearly,40,59404.821449786
941,1970,estimates,5yearly,45,56369.9185555239
941,1970,estimates,5yearly,50,52898.2499630755
941,1970,estimates,5yearly,55,48770.9510739848
941,1970,estimates,5yearly,60,43547.4505553048
941,1970,estimates,5yearly,65,36717.5043518885
941,1970,estimates,5yearly,70,28254.2027031199
941,1970,estimates,5yearly,75,18825.7458907547
941,1970,estimates,5yearly,80,10089.8611416178
941,1970,estimates,5yearly,85,3964.81820441354
941,1970,estimates,5yearly,90,1027.00358814444
941,1970,estimates,5yearly,95,158.662989550584
941,1970,estimates,5yearly,100plus,13.7036674591862
941,1975,estimates,5yearly,"Region, subregion, country or area *",Least developed countries
941,1975,estimates,5yearly,0,100000
941,1975,estimates,5yearly,1,86348.1528826526
941,1975,estimates,5yearly,5,77839.8807357913
941,1975,estimates,5yearly,10,74927.3781967713
941,1975,estimates,5yearly,15,73365.6354518598
941,1975,estimates,5yearly,20,71399.4107860578
941,1975,estimates,5yearly,25,69003.85256358
941,1975,estimates,5yearly,30,66494.9502668926
941,1975,estimates,5yearly,35,63958.8014785405
941,1975,estimates,5yearly,40,61235.3714908675
941,1975,estimates,5yearly,45,58235.8986604069
941,1975,estimates,5yearly,50,54815.0239890801
941,1975,estimates,5yearly,55,50744.1864730558
941,1975,estimates,5yearly,60,45572.3069606047
941,1975,estimates,5yearly,65,38725.7603837969
941,1975,estimates,5yearly,70,30123.2954193792
941,1975,estimates,5yearly,75,20366.2686018877
941,1975,estimates,5yearly,80,11117.7916192916
941,1975,estimates,5yearly,85,4463.01498448264
941,1975,estimates,5yearly,90,1182.03694908153
941,1975,estimates,5yearly,95,186.274044639991
941,1975,estimates,5yearly,100plus,16.3180828212743
