continent,year,variant,agebroad,feminityratio_femaleper100male
909,1965,estimates,15_24,94.8050546063009
909,1965,estimates,15_49,94.4315453771041
909,1965,estimates,15_59,94.7865307208197
909,1965,estimates,15_64,95.2030984104175
909,1965,estimates,16plus,99.083408597589
909,1965,estimates,17plus,99.1989840527979
909,1965,estimates,18plus,99.3225313475342
909,1965,estimates,18_23,94.5725249139788
909,1965,estimates,20plus,99.5930425820258
909,1965,estimates,20_64,95.2076357826983
909,1965,estimates,20_69,96.2690829140815
909,1965,estimates,21plus,99.7401730991157
909,1965,estimates,25plus,100.394462335615
909,1965,estimates,25_49,94.2285101384136
909,1965,estimates,25_64,95.3575964182162
909,1965,estimates,25_69,96.5863215228283
909,1965,estimates,50plus,110.712882834607
909,1965,estimates,60plus,124.540629269705
909,1965,estimates,65plus,136.186605939968
909,1965,estimates,70plus,147.732172874997
909,1965,estimates,75plus,156.660438100813
909,1965,estimates,80plus,171.809464411008
909,1965,estimates,85plus,191.815619967794
909,1965,estimates,90plus,218.527538403897
909,1970,estimates,total,98.2282420067867
909,1970,estimates,0_1,95.5127174087872
909,1970,estimates,0_4,95.431355790327
909,1970,estimates,0_14,95.4305935019299
909,1970,estimates,0_17,95.5491112830046
909,1970,estimates,0_19,95.6051515730462
909,1970,estimates,0_24,95.5745076536513
909,1970,estimates,3_4,95.354269053074
909,1970,estimates,3_5,95.3409668869628
909,1970,estimates,3_6,95.3322393473772
909,1970,estimates,4_5,95.3256032619794
909,1970,estimates,4_6,95.3190270271892
909,1970,estimates,5_10,95.331335149035
909,1970,estimates,5_11,95.3414500877122
909,1970,estimates,5_14,95.4301910595731
909,1970,estimates,6_9,95.3225742088851
909,1970,estimates,6_10,95.3348325791358
909,1970,estimates,6_11,95.3460916161749
909,1970,estimates,6_12,95.3643259886968
909,1970,estimates,7_10,95.3422011803916
909,1970,estimates,7_12,95.3742926434923
909,1970,estimates,11_16,95.7676972620029
909,1970,estimates,11_17,95.8497466433827
909,1970,estimates,11_18,95.9027767652647
909,1970,estimates,12_14,95.649290292597
909,1970,estimates,12_16,95.8459090709212
909,1970,estimates,12_17,95.9308373434368
909,1970,estimates,12_18,95.981501064452
909,1970,estimates,13_17,96.0301101510454
909,1970,estimates,13_18,96.0745627949141
909,1970,estimates,13_19,96.0768553546049
909,1970,estimates,15plus,99.6074758499787
909,1970,estimates,15_17,96.2408794145766
909,1970,estimates,15_24,95.8371156861067
909,1970,estimates,15_49,94.7486949248186
909,1970,estimates,15_59,95.5761338403551
909,1970,estimates,15_64,96.1119994223367
909,1970,estimates,16plus,99.714121842965
909,1970,estimates,17plus,99.8161776411391
909,1970,estimates,18plus,99.9180626455175
909,1970,estimates,18_23,95.7693701279528
909,1970,estimates,20plus,100.151737505964
909,1970,estimates,20_64,96.091541386831
909,1970,estimates,20_69,96.7321663156907
909,1970,estimates,21plus,100.290415357651
909,1970,estimates,25plus,101.003209464115
909,1970,estimates,25_49,94.1078846860213
909,1970,estimates,25_64,96.2279914791887
909,1970,estimates,25_69,96.9854955079297
909,1970,estimates,50plus,112.681807530398
909,1970,estimates,60plus,124.498839167647
909,1970,estimates,65plus,135.140932758843
909,1970,estimates,70plus,153.018921500297
909,1970,estimates,75plus,169.674572351196
909,1970,estimates,80plus,182.890357493475
909,1970,estimates,85plus,211.479165151625
909,1970,estimates,90plus,242.829488627198
909,1975,estimates,total,98.7368805073547
909,1975,estimates,0_1,95.2861489657851
909,1975,estimates,0_4,95.4267176103512
909,1975,estimates,0_14,95.1969998022058
909,1975,estimates,0_17,95.2627630940299
909,1975,estimates,0_19,95.3554378871082
909,1975,estimates,0_24,95.6492222980011
909,1975,estimates,3_4,95.5416440201209
909,1975,estimates,3_5,95.5224790538069
909,1975,estimates,3_6,95.4903534165347
909,1975,estimates,4_5,95.5108694937649
909,1975,estimates,4_6,95.4716361594807
909,1975,estimates,5_10,95.2103751080125
909,1975,estimates,5_11,95.1472491039143
909,1975,estimates,5_14,95.0751635730033
909,1975,estimates,6_9,95.2163010795637
909,1975,estimates,6_10,95.155331974454
909,1975,estimates,6_11,95.0908241858925
909,1975,estimates,6_12,95.0398875550828
909,1975,estimates,7_10,95.0959339199568
909,1975,estimates,7_12,94.9810877498855
909,1975,estimates,11_16,95.0707736000121
909,1975,estimates,11_17,95.1813732241075
909,1975,estimates,11_18,95.2960376800891
909,1975,estimates,12_14,94.9049344439879
909,1975,estimates,12_16,95.1328743969056
909,1975,estimates,12_17,95.2527568812891
909,1975,estimates,12_18,95.3749895654041
909,1975,estimates,13_17,95.3611847504506
909,1975,estimates,13_18,95.4877328483511
909,1975,estimates,13_19,95.6146291449694
909,1975,estimates,15plus,100.388599456335
909,1975,estimates,15_17,95.6185660161511
909,1975,estimates,15_24,96.4382231604936
909,1975,estimates,15_49,95.4496659681844
909,1975,estimates,15_59,96.129574841746
909,1975,estimates,15_64,96.7415901433031
909,1975,estimates,16plus,100.540077642182
909,1975,estimates,17plus,100.690428013862
909,1975,estimates,18plus,100.838806253939
909,1975,estimates,18_23,96.7730954428873
909,1975,estimates,20plus,101.127690568901
909,1975,estimates,20_64,96.8997660224111
909,1975,estimates,20_69,97.6252212131116
909,1975,estimates,21plus,101.267420626125
909,1975,estimates,25plus,101.830767799162
909,1975,estimates,25_49,94.873022728005
909,1975,estimates,25_64,96.8682890509905
909,1975,estimates,25_69,97.7307682252872
909,1975,estimates,50plus,113.469291891438
909,1975,estimates,60plus,125.83903308297
909,1975,estimates,65plus,136.291768565113
909,1975,estimates,70plus,153.91663244145
909,1975,estimates,75plus,180.185571236458
909,1975,estimates,80plus,207.925102927077
909,1975,estimates,85plus,227.78291603356
909,1975,estimates,90plus,275.025132845038
909,1980,estimates,total,99.3752950431366
909,1980,estimates,0_1,94.6662430486079
909,1980,estimates,0_4,95.0201727300892
909,1980,estimates,0_14,95.3200956015795
909,1980,estimates,0_17,95.375158655411
909,1980,estimates,0_19,95.4366632902881
909,1980,estimates,0_24,95.6964731727203
909,1980,estimates,3_4,95.3210091270612
909,1980,estimates,3_5,95.3681358822234
909,1980,estimates,3_6,95.401778825614
909,1980,estimates,4_5,95.421421840645
909,1980,estimates,4_6,95.4483204891124
909,1980,estimates,5_10,95.4902235196736
909,1980,estimates,5_11,95.4797032879347
909,1980,estimates,5_14,95.468143620691
909,1980,estimates,6_9,95.5052266274942
909,1980,estimates,6_10,95.4960584909458
909,1980,estimates,6_11,95.4828084229444
909,1980,estimates,6_12,95.4707382865185
909,1980,estimates,7_10,95.4945611947769
909,1980,estimates,7_12,95.4653888424595
909,1980,estimates,11_16,95.4913104090246
909,1980,estimates,11_17,95.5295147938864
909,1980,estimates,11_18,95.5774042924639
909,1980,estimates,12_14,95.4399769695807
909,1980,estimates,12_16,95.506905403455
909,1980,estimates,12_17,95.5489697516636
909,1980,estimates,12_18,95.6010684307154
909,1980,estimates,13_17,95.5797397573444
909,1980,estimates,13_18,95.6355077386743
909,1980,estimates,13_19,95.702673091121
909,1980,estimates,15plus,101.124275379802
909,1980,estimates,15_17,95.6580654504186
909,1980,estimates,15_24,96.3079007615755
909,1980,estimates,15_49,96.5491987125051
909,1980,estimates,15_59,96.7276030390747
909,1980,estimates,15_64,97.3401611830173
909,1980,estimates,16plus,101.284515204308
909,1980,estimates,17plus,101.451955400425
909,1980,estimates,18plus,101.625178692065
909,1980,estimates,18_23,96.452124762183
909,1980,estimates,20plus,101.979563409938
909,1980,estimates,20_64,97.6193183479473
909,1980,estimates,20_69,98.4487655096846
909,1980,estimates,21plus,102.15879953843
909,1980,estimates,25plus,102.865180617148
909,1980,estimates,25_49,96.6892076165711
909,1980,estimates,25_64,97.7706919485658
909,1980,estimates,25_69,98.7466932809887
909,1980,estimates,50plus,113.068905328796
909,1980,estimates,60plus,126.793645515589
909,1980,estimates,65plus,135.972418334589
909,1980,estimates,70plus,151.575754949959
909,1980,estimates,75plus,177.411802834079
909,1980,estimates,80plus,219.035632658404
909,1980,estimates,85plus,262.123806483443
909,1980,estimates,90plus,292.948642613703
909,1985,estimates,total,99.4381597746591
909,1985,estimates,0_1,94.8597504993313
909,1985,estimates,0_4,94.7525804208403
909,1985,estimates,0_14,94.995678121012
909,1985,estimates,0_17,95.0841648412161
909,1985,estimates,0_19,95.1461942344042
909,1985,estimates,0_24,95.3690475296604
909,1985,estimates,3_4,94.6586556098726
909,1985,estimates,3_5,94.6689712654277
909,1985,estimates,3_6,94.6899361944901
909,1985,estimates,4_5,94.673380723287
909,1985,estimates,4_6,94.7000262439185
909,1985,estimates,5_10,94.9133716286105
909,1985,estimates,5_11,94.9739529803556
909,1985,estimates,5_14,95.1213662619157
909,1985,estimates,6_9,94.8997992655849
909,1985,estimates,6_10,94.9574022644734
909,1985,estimates,6_11,95.0202834376095
909,1985,estimates,6_12,95.0800711207546
909,1985,estimates,7_10,95.0073627673791
909,1985,estimates,7_12,95.1327161098684
909,1985,estimates,11_16,95.4526833549988
909,1985,estimates,11_17,95.4720341232091
909,1985,estimates,11_18,95.4968258808967
909,1985,estimates,12_14,95.454258302502
909,1985,estimates,12_16,95.479215544425
909,1985,estimates,12_17,95.4976304983935
909,1985,estimates,12_18,95.5225664156996
909,1985,estimates,13_17,95.5128956972413
909,1985,estimates,13_18,95.5397289328575
909,1985,estimates,13_19,95.5743572656275
909,1985,estimates,15plus,101.234545014947
909,1985,estimates,15_17,95.543145379211
909,1985,estimates,15_24,95.9634212417759
909,1985,estimates,15_49,96.9148171264164
909,1985,estimates,15_59,96.8012764764497
909,1985,estimates,15_64,97.2819579679275
909,1985,estimates,16plus,101.390277222252
909,1985,estimates,17plus,101.550470589016
909,1985,estimates,18plus,101.715745198532
909,1985,estimates,18_23,96.0215989187202
909,1985,estimates,20plus,102.065253951369
909,1985,estimates,20_64,97.5602356302508
909,1985,estimates,20_69,98.3848447158384
909,1985,estimates,21plus,102.250201288004
909,1985,estimates,25plus,103.029377483974
909,1985,estimates,25_49,97.4256788017028
909,1985,estimates,25_64,97.801134856565
909,1985,estimates,25_69,98.7630609062572
909,1985,estimates,50plus,112.741792405647
909,1985,estimates,60plus,125.816843514004
909,1985,estimates,65plus,136.461263645091
909,1985,estimates,70plus,149.904766719083
909,1985,estimates,75plus,172.644945299696
909,1985,estimates,80plus,212.458339551311
909,1985,estimates,85plus,274.682876591897
909,1985,estimates,90plus,346.531762810833
909,1990,estimates,total,99.7418765905368
909,1990,estimates,0_1,94.6384070901396
909,1990,estimates,0_4,94.7034999000907
909,1990,estimates,0_14,94.7379759096189
909,1990,estimates,0_17,94.8421930624877
909,1990,estimates,0_19,94.9553116806814
909,1990,estimates,0_24,95.3792938223269
909,1990,estimates,3_4,94.7568772486752
909,1990,estimates,3_5,94.7559519647375
909,1990,estimates,3_6,94.7512849423789
909,1990,estimates,4_5,94.757181929201
909,1990,estimates,4_6,94.7505247121439
909,1990,estimates,5_10,94.7145572630044
909,1990,estimates,5_11,94.7109262345056
909,1990,estimates,5_14,94.7564288990401
909,1990,estimates,6_9,94.7114748368235
909,1990,estimates,6_10,94.7063612312732
909,1990,estimates,6_11,94.7034178761267
909,1990,estimates,6_12,94.7079392382783
909,1990,estimates,7_10,94.698462388362
909,1990,estimates,7_12,94.7028810177188
909,1990,estimates,11_16,94.9741321251454
909,1990,estimates,11_17,95.0616024586421
909,1990,estimates,11_18,95.1603077220895
909,1990,estimates,12_14,94.8666231272908
909,1990,estimates,12_16,95.0303114046296
909,1990,estimates,12_17,95.1223733668553
909,1990,estimates,12_18,95.2259999929248
909,1990,estimates,13_17,95.1968068088074
909,1990,estimates,13_18,95.3045277230852
909,1990,estimates,13_19,95.425060108442
909,1990,estimates,15plus,101.643466070503
909,1990,estimates,15_17,95.3680083814931
909,1990,estimates,15_24,96.3908959659723
909,1990,estimates,15_49,97.7266267912201
909,1990,estimates,15_59,97.6221146003349
909,1990,estimates,15_64,97.7845591767389
909,1990,estimates,16plus,101.807775310092
909,1990,estimates,17plus,101.978946244726
909,1990,estimates,18plus,102.154639535123
909,1990,estimates,18_23,96.6761680204847
909,1990,estimates,20plus,102.50293186895
909,1990,estimates,20_64,98.1370213513341
909,1990,estimates,20_69,98.8070657600159
909,1990,estimates,21plus,102.671801653652
909,1990,estimates,25plus,103.310543076135
909,1990,estimates,25_49,98.3873186378912
909,1990,estimates,25_64,98.2999478907638
909,1990,estimates,25_69,99.0722424016093
909,1990,estimates,50plus,112.126228187598
909,1990,estimates,60plus,123.03631331471
909,1990,estimates,65plus,133.644575064201
909,1990,estimates,70plus,148.233412373893
909,1990,estimates,75plus,167.764190906524
909,1990,estimates,80plus,201.194869091548
909,1990,estimates,85plus,259.520708517843
909,1990,estimates,90plus,356.467013888889
909,1995,estimates,total,100.021567974621
909,1995,estimates,0_1,94.240542066629
909,1995,estimates,0_4,94.3964523551647
909,1995,estimates,0_14,94.6378092834189
909,1995,estimates,0_17,94.6703630891923
909,1995,estimates,0_19,94.7487088516203
909,1995,estimates,0_24,95.1990513899537
909,1995,estimates,3_4,94.5473641001366
909,1995,estimates,3_5,94.5789716290965
909,1995,estimates,3_6,94.6057653427614
909,1995,estimates,4_5,94.6134395831737
909,1995,estimates,4_6,94.6379710456945
909,1995,estimates,5_10,94.7248851958537
909,1995,estimates,5_11,94.7400013070367
909,1995,estimates,5_14,94.767266201737
909,1995,estimates,6_9,94.7293648031888
909,1995,estimates,6_10,94.7416212455955
909,1995,estimates,6_11,94.7565783972574
909,1995,estimates,6_12,94.7702618546963
909,1995,estimates,7_10,94.7553500874784
909,1995,estimates,7_12,94.7843621521759
909,1995,estimates,11_16,94.8239725015777
909,1995,estimates,11_17,94.8396605079414
909,1995,estimates,11_18,94.8927472341923
909,1995,estimates,12_14,94.8333914933631
909,1995,estimates,12_16,94.8221595885079
909,1995,estimates,12_17,94.8408598951722
909,1995,estimates,12_18,94.9016972133907
909,1995,estimates,13_17,94.8380830025096
909,1995,estimates,13_18,94.9099508248905
909,1995,estimates,13_19,95.0283482987783
909,1995,estimates,15plus,102.020804759863
909,1995,estimates,15_17,94.8486314251778
909,1995,estimates,15_24,96.1165438187464
909,1995,estimates,15_49,98.3818809136387
909,1995,estimates,15_59,98.2422867938547
909,1995,estimates,15_64,98.3744660050275
909,1995,estimates,16plus,102.18983164316
909,1995,estimates,17plus,102.364353472882
909,1995,estimates,18plus,102.5425439373
909,1995,estimates,18_23,96.4274837226275
909,1995,estimates,20plus,102.899915751003
909,1995,estimates,20_64,98.8511863987246
909,1995,estimates,20_69,99.202046796008
909,1995,estimates,21plus,103.07720097108
909,1995,estimates,25plus,103.7562093945
909,1995,estimates,25_49,99.4277706589768
909,1995,estimates,25_64,99.1538891435102
909,1995,estimates,25_69,99.5437511802489
909,1995,estimates,50plus,111.339464401652
909,1995,estimates,60plus,121.70285150745
909,1995,estimates,65plus,130.140312983843
909,1995,estimates,70plus,144.397713220203
909,1995,estimates,75plus,164.971797129733
909,1995,estimates,80plus,194.9848842298
909,1995,estimates,85plus,242.38570106772
909,1995,estimates,90plus,326.336408441805
909,2000,estimates,total,99.8329959316634
909,2000,estimates,0_1,94.2081361644402
909,2000,estimates,0_4,93.7087942159639
909,2000,estimates,0_14,93.6758785925598
909,2000,estimates,0_17,93.8715436846462
909,2000,estimates,0_19,94.0417705140246
909,2000,estimates,0_24,94.6383701802274
909,2000,estimates,3_4,93.2674722175685
909,2000,estimates,3_5,93.2148361460689
909,2000,estimates,3_6,93.1871072128374
909,2000,estimates,4_5,93.1481478242772
909,2000,estimates,4_6,93.1332463694935
909,2000,estimates,5_10,93.2867954731968
909,2000,estimates,5_11,93.3760531173403
909,2000,estimates,5_14,93.6587283017213
909,2000,estimates,6_9,93.2425458817984
909,2000,estimates,6_10,93.3232030471288
909,2000,estimates,6_11,93.4219097098893
909,2000,estimates,6_12,93.5274857456419
909,2000,estimates,7_10,93.3794980622899
909,2000,estimates,7_12,93.6007773459189
909,2000,estimates,11_16,94.4315046859579
909,2000,estimates,11_17,94.5351798311237
909,2000,estimates,11_18,94.6548243338086
909,2000,estimates,12_14,94.3563099915436
909,2000,estimates,12_16,94.533953017897
909,2000,estimates,12_17,94.6387678842939
909,2000,estimates,12_18,94.7618915990358
909,2000,estimates,13_17,94.7309455153465
909,2000,estimates,13_18,94.8603237594393
909,2000,estimates,13_19,95.0106210576738
909,2000,estimates,15plus,102.066822883979
909,2000,estimates,15_17,94.9278653382504
909,2000,estimates,15_24,96.2913153333441
909,2000,estimates,15_49,98.9482787885443
909,2000,estimates,15_59,98.7388784153151
909,2000,estimates,15_64,98.7748791425065
909,2000,estimates,16plus,102.236987049703
909,2000,estimates,17plus,102.409107499294
909,2000,estimates,18plus,102.58114709401
909,2000,estimates,18_23,96.6599291574872
909,2000,estimates,20plus,102.911278264458
909,2000,estimates,20_64,99.2792092560443
909,2000,estimates,20_69,99.487546222756
909,2000,estimates,21plus,103.066282829039
909,2000,estimates,25plus,103.613733059054
909,2000,estimates,25_49,100.107083247143
909,2000,estimates,25_64,99.558325075557
909,2000,estimates,25_69,99.7808018738876
909,2000,estimates,50plus,109.194397527967
909,2000,estimates,60plus,118.653295323317
909,2000,estimates,65plus,126.426999674766
909,2000,estimates,70plus,137.795032111555
909,2000,estimates,75plus,158.673222571819
909,2000,estimates,80plus,192.796832983485
909,2000,estimates,85plus,232.032123058045
909,2000,estimates,90plus,302.523018595414
909,2005,estimates,total,99.8029031855423
909,2005,estimates,0_1,94.4285570212249
909,2005,estimates,0_4,94.4026040557023
909,2005,estimates,0_14,93.8081918091197
909,2005,estimates,0_17,93.8882270041927
909,2005,estimates,0_19,93.9967446445264
909,2005,estimates,0_24,94.3912051381961
909,2005,estimates,3_4,94.3436595845186
909,2005,estimates,3_5,94.27297970082
909,2005,estimates,3_6,94.1931965641884
909,2005,estimates,4_5,94.2079203612979
909,2005,estimates,4_6,94.1231028178415
909,2005,estimates,5_10,93.6848980654429
909,2005,estimates,5_11,93.5994321719423
909,2005,estimates,5_14,93.5063434514608
909,2005,estimates,6_9,93.679995048603
909,2005,estimates,6_10,93.595535161925
909,2005,estimates,6_11,93.5107045796398
909,2005,estimates,6_12,93.44594591227
909,2005,estimates,7_10,93.5060654755729
909,2005,estimates,7_12,93.3613138962052
909,2005,estimates,11_16,93.5243669166783
909,2005,estimates,11_17,93.6851392906324
909,2005,estimates,11_18,93.8368755558683
909,2005,estimates,12_14,93.2860703993777
909,2005,estimates,12_16,93.6143303158439
909,2005,estimates,12_17,93.7883136436993
909,2005,estimates,12_18,93.9483366926346
909,2005,estimates,13_17,93.9401988533275
909,2005,estimates,13_18,94.1034010164013
909,2005,estimates,13_19,94.2468354297891
909,2005,estimates,15plus,101.869180421685
909,2005,estimates,15_17,94.3109813685928
909,2005,estimates,15_24,95.3391740752012
909,2005,estimates,15_49,98.7377020325593
909,2005,estimates,15_59,98.9543710360845
909,2005,estimates,15_64,99.0188553388433
909,2005,estimates,16plus,102.048506216388
909,2005,estimates,17plus,102.223885330672
909,2005,estimates,18plus,102.396821203848
909,2005,estimates,18_23,95.5782602794638
909,2005,estimates,20plus,102.748613791644
909,2005,estimates,20_64,99.639866789167
909,2005,estimates,20_69,99.8013033431999
909,2005,estimates,21plus,102.928765845605
909,2005,estimates,25plus,103.625824153668
909,2005,estimates,25_49,100.282133985074
909,2005,estimates,25_64,100.193699393201
