continent,year,variant,agebroad,feminityratio_femaleper100male
904,1955,estimates,0_4,97.5889094205748
904,1955,estimates,0_14,97.6734382826685
904,1955,estimates,0_17,97.7520873960577
904,1955,estimates,0_19,97.8460688036487
904,1955,estimates,0_24,98.2302896887772
904,1955,estimates,3_4,97.5041552595494
904,1955,estimates,3_5,97.4967632829189
904,1955,estimates,3_6,97.4958203890694
904,1955,estimates,4_5,97.4852883625812
904,1955,estimates,4_6,97.4876432306041
904,1955,estimates,5_10,97.5730574171773
904,1955,estimates,5_11,97.6122737951786
904,1955,estimates,5_14,97.7323742860852
904,1955,estimates,6_9,97.5589951703882
904,1955,estimates,6_10,97.5940010590221
904,1955,estimates,6_11,97.6375903544214
904,1955,estimates,6_12,97.6838586820197
904,1955,estimates,7_10,97.6220312554945
904,1955,estimates,7_12,97.7203343133558
904,1955,estimates,11_16,98.0848216382928
904,1955,estimates,11_17,98.1309110829255
904,1955,estimates,11_18,98.2068399762209
904,1955,estimates,12_14,98.0659141335726
904,1955,estimates,12_16,98.1291439161135
904,1955,estimates,12_17,98.1767596323531
904,1955,estimates,12_18,98.2587443451869
904,1955,estimates,13_17,98.21543550722
904,1955,estimates,13_18,98.3063743838883
904,1955,estimates,13_19,98.4363891156449
904,1955,estimates,15plus,101.884197173254
904,1955,estimates,15_17,98.2964308886331
904,1955,estimates,15_24,99.5060558352688
904,1955,estimates,15_49,100.520248169262
904,1955,estimates,15_59,100.722674500669
904,1955,estimates,15_64,100.943475723786
904,1955,estimates,16plus,102.019701355485
904,1955,estimates,17plus,102.160027793009
904,1955,estimates,18plus,102.30078254347
904,1955,estimates,18_23,99.9593514590219
904,1955,estimates,20plus,102.553934520371
904,1955,estimates,20_64,101.457004850011
904,1955,estimates,20_69,101.777106748979
904,1955,estimates,21plus,102.659866104361
904,1955,estimates,25plus,102.974158911389
904,1955,estimates,25_49,101.172779518129
904,1955,estimates,25_64,101.660965956103
904,1955,estimates,25_69,102.044438840776
904,1955,estimates,50plus,107.435147663705
904,1955,estimates,60plus,113.479320353304
904,1955,estimates,65plus,117.716312345078
904,1955,estimates,70plus,122.626110541111
904,1955,estimates,75plus,129.835839909196
904,1955,estimates,80plus,139.264818714854
904,1955,estimates,85plus,148.294525812143
904,1955,estimates,90plus,160.819094322274
904,1960,estimates,total,100.150217774757
904,1960,estimates,0_1,97.2240946190734
904,1960,estimates,0_4,97.5379545902683
904,1960,estimates,0_14,97.7271988102812
904,1960,estimates,0_17,97.7949719908264
904,1960,estimates,0_19,97.8581409579361
904,1960,estimates,0_24,98.0593825088554
904,1960,estimates,3_4,97.8436630770705
904,1960,estimates,3_5,97.8860375393269
904,1960,estimates,3_6,97.9134773043595
904,1960,estimates,4_5,97.9394405393148
904,1960,estimates,4_6,97.9595558636937
904,1960,estimates,5_10,97.937454196626
904,1960,estimates,5_11,97.901897737655
904,1960,estimates,5_14,97.8522797942417
904,1960,estimates,6_9,97.9596427250111
904,1960,estimates,6_10,97.9288975068828
904,1960,estimates,6_11,97.8877969398513
904,1960,estimates,6_12,97.8506550564379
904,1960,estimates,7_10,97.9086153820512
904,1960,estimates,7_12,97.8214698417676
904,1960,estimates,11_16,97.8438465785345
904,1960,estimates,11_17,97.9282456126577
904,1960,estimates,11_18,98.0076984899116
904,1960,estimates,12_14,97.7086137212505
904,1960,estimates,12_16,97.886827324353
904,1960,estimates,12_17,97.9808207498021
904,1960,estimates,12_18,98.0667557552616
904,1960,estimates,13_17,98.0682193569932
904,1960,estimates,13_18,98.1571010633498
904,1960,estimates,13_19,98.2348416390097
904,1960,estimates,15plus,101.97697521363
904,1960,estimates,15_17,98.2850351330719
904,1960,estimates,15_24,98.8571628325052
904,1960,estimates,15_49,100.475175510167
904,1960,estimates,15_59,100.729564872637
904,1960,estimates,15_64,100.978410295396
904,1960,estimates,16plus,102.123021733455
904,1960,estimates,17plus,102.26593630647
904,1960,estimates,18plus,102.406713443942
904,1960,estimates,18_23,99.005063061776
904,1960,estimates,20plus,102.692142570785
904,1960,estimates,20_64,101.530416883506
904,1960,estimates,20_69,101.838791867486
904,1960,estimates,21plus,102.838154921
904,1960,estimates,25plus,103.404464382953
904,1960,estimates,25_49,101.526534378416
904,1960,estimates,25_64,102.039912722722
904,1960,estimates,25_69,102.396808145726
904,1960,estimates,50plus,107.874460507084
904,1960,estimates,60plus,113.747974680523
904,1960,estimates,65plus,117.97250018581
904,1960,estimates,70plus,123.429408791929
904,1960,estimates,75plus,130.135008607931
904,1960,estimates,80plus,139.823086854399
904,1960,estimates,85plus,151.300291336753
904,1960,estimates,90plus,161.874731874732
904,1965,estimates,total,100.205112597563
904,1965,estimates,0_1,97.3711676701262
904,1965,estimates,0_4,97.5167952215362
904,1965,estimates,0_14,97.9013547910603
904,1965,estimates,0_17,97.9400557372799
904,1965,estimates,0_19,97.9715048746301
904,1965,estimates,0_24,98.1151371337001
904,1965,estimates,3_4,97.6773582431682
904,1965,estimates,3_5,97.7262998852168
904,1965,estimates,3_6,97.773569022763
904,1965,estimates,4_5,97.7786201347967
904,1965,estimates,4_6,97.8259049963322
904,1965,estimates,5_10,98.0403484290332
904,1965,estimates,5_11,98.0769721238507
904,1965,estimates,5_14,98.1475457748463
904,1965,estimates,6_9,98.0498607138669
904,1965,estimates,6_10,98.0865267853205
904,1965,estimates,6_11,98.122750429955
904,1965,estimates,6_12,98.1540013047683
904,1965,estimates,7_10,98.129924412476
904,1965,estimates,7_12,98.196172109678
904,1965,estimates,11_16,98.3019822265147
904,1965,estimates,11_17,98.2876720704933
904,1965,estimates,11_18,98.2888124285974
904,1965,estimates,12_14,98.3406954971834
904,1965,estimates,12_16,98.297986309594
904,1965,estimates,12_17,98.2815171564756
904,1965,estimates,12_18,98.2836124739419
904,1965,estimates,13_17,98.2632103573756
904,1965,estimates,13_18,98.2684260671788
904,1965,estimates,13_19,98.2968786255463
904,1965,estimates,15plus,101.983943918395
904,1965,estimates,15_17,98.213337878433
904,1965,estimates,15_24,98.6331206915521
904,1965,estimates,15_49,100.207931632329
904,1965,estimates,15_59,100.646819455012
904,1965,estimates,15_64,100.873766573195
904,1965,estimates,16plus,102.132020577634
904,1965,estimates,17plus,102.287008944905
904,1965,estimates,18plus,102.446869388325
904,1965,estimates,18_23,98.7840589984971
904,1965,estimates,20plus,102.767850893784
904,1965,estimates,20_64,101.467171068213
904,1965,estimates,20_69,101.823425515816
904,1965,estimates,21plus,102.925885973762
904,1965,estimates,25plus,103.551249627136
904,1965,estimates,25_49,101.263751284396
904,1965,estimates,25_64,102.026644463851
904,1965,estimates,25_69,102.438492161692
904,1965,estimates,50plus,108.829612797947
904,1965,estimates,60plus,114.090555595288
904,1965,estimates,65plus,118.791432896279
904,1965,estimates,70plus,124.372409345316
904,1965,estimates,75plus,131.426420962086
904,1965,estimates,80plus,139.913055860353
904,1965,estimates,85plus,149.842061396443
904,1965,estimates,90plus,162.173078196385
904,1970,estimates,total,100.264240907969
904,1970,estimates,0_1,97.1806648898441
904,1970,estimates,0_4,97.4458937700565
904,1970,estimates,0_14,97.9197069954228
904,1970,estimates,0_17,98.0305732129092
904,1970,estimates,0_19,98.0930501119748
904,1970,estimates,0_24,98.2050496210418
904,1970,estimates,3_4,97.7091316494894
904,1970,estimates,3_5,97.7704966966014
904,1970,estimates,3_6,97.8252206381534
904,1970,estimates,4_5,97.8376898090399
904,1970,estimates,4_6,97.8896448734359
904,1970,estimates,5_10,98.0952672246344
904,1970,estimates,5_11,98.1208366269229
904,1970,estimates,5_14,98.205528911902
904,1970,estimates,6_9,98.1093735012985
904,1970,estimates,6_10,98.1381677351223
904,1970,estimates,6_11,98.1618254792703
904,1970,estimates,6_12,98.1850634721856
904,1970,estimates,7_10,98.1759110469087
904,1970,estimates,7_12,98.2196709308517
904,1970,estimates,11_16,98.4955468366405
904,1970,estimates,11_17,98.5414004161008
904,1970,estimates,11_18,98.5784195846421
904,1970,estimates,12_14,98.436216139171
904,1970,estimates,12_16,98.5400673949875
904,1970,estimates,12_17,98.5875242509395
904,1970,estimates,12_18,98.6245609522984
904,1970,estimates,13_17,98.641235889827
904,1970,estimates,13_18,98.6769121606467
904,1970,estimates,13_19,98.700889096074
904,1970,estimates,15plus,102.029267953399
904,1970,estimates,15_17,98.75257315649
904,1970,estimates,15_24,98.8503896175588
904,1970,estimates,15_49,100.060468980868
904,1970,estimates,15_59,100.57568547431
904,1970,estimates,15_64,100.87312089781
904,1970,estimates,16plus,102.168937076888
904,1970,estimates,17plus,102.311443953846
904,1970,estimates,18plus,102.45756398416
904,1970,estimates,18_23,98.8735841348428
904,1970,estimates,20plus,102.764851778019
904,1970,estimates,20_64,101.385827545674
904,1970,estimates,20_69,101.724693361641
904,1970,estimates,21plus,102.926603013605
904,1970,estimates,25plus,103.615385917826
904,1970,estimates,25_49,100.928209785838
904,1970,estimates,25_64,101.989322639503
904,1970,estimates,25_69,102.380984850255
904,1970,estimates,50plus,109.76183931467
904,1970,estimates,60plus,114.953442807258
904,1970,estimates,65plus,118.960102755982
904,1970,estimates,70plus,125.0692152981
904,1970,estimates,75plus,132.409540886077
904,1970,estimates,80plus,141.582679599971
904,1970,estimates,85plus,149.86479476397
904,1970,estimates,90plus,158.507603383692
904,1975,estimates,total,100.468574448253
904,1975,estimates,0_1,97.0493919579787
904,1975,estimates,0_4,97.3187164382745
904,1975,estimates,0_14,97.9218174166948
904,1975,estimates,0_17,98.0502724265669
904,1975,estimates,0_19,98.1368580436486
904,1975,estimates,0_24,98.3504951547669
904,1975,estimates,3_4,97.595749034745
904,1975,estimates,3_5,97.6695668011029
904,1975,estimates,3_6,97.7383514467703
904,1975,estimates,4_5,97.7484516902009
904,1975,estimates,4_6,97.8153044607717
904,1975,estimates,5_10,98.1027819575789
904,1975,estimates,5_11,98.1473403173169
904,1975,estimates,5_14,98.2719833704951
904,1975,estimates,6_9,98.1155674741121
904,1975,estimates,6_10,98.162137331618
904,1975,estimates,6_11,98.2051461075506
904,1975,estimates,6_12,98.246083217064
904,1975,estimates,7_10,98.2168504419333
904,1975,estimates,7_12,98.2981192508129
904,1975,estimates,11_16,98.6339162603695
904,1975,estimates,11_17,98.6748286581124
904,1975,estimates,11_18,98.7205432878038
904,1975,estimates,12_14,98.5950422280417
904,1975,estimates,12_16,98.6778313147278
904,1975,estimates,12_17,98.7195795095277
904,1975,estimates,12_18,98.766864487786
904,1975,estimates,13_17,98.7660306044272
904,1975,estimates,13_18,98.815026718641
904,1975,estimates,13_19,98.8702358410018
904,1975,estimates,15plus,102.299593100049
904,1975,estimates,15_17,98.8574120029562
904,1975,estimates,15_24,99.2539982282997
904,1975,estimates,15_49,100.143652809219
904,1975,estimates,15_59,100.693185570462
904,1975,estimates,15_64,101.031123169338
904,1975,estimates,16plus,102.444592780182
904,1975,estimates,17plus,102.593015348211
904,1975,estimates,18plus,102.744341416308
904,1975,estimates,18_23,99.4296105247763
904,1975,estimates,20plus,103.053243116086
904,1975,estimates,20_64,101.537727403288
904,1975,estimates,20_69,101.953270166215
904,1975,estimates,21plus,103.210444007594
904,1975,estimates,25plus,103.876376469568
904,1975,estimates,25_49,100.806646775727
904,1975,estimates,25_64,102.051894841977
904,1975,estimates,25_69,102.549343109317
904,1975,estimates,50plus,110.862205256096
904,1975,estimates,60plus,116.518455534416
904,1975,estimates,65plus,120.544747931481
904,1975,estimates,70plus,125.809137190888
904,1975,estimates,75plus,133.748140193589
904,1975,estimates,80plus,143.052255043167
904,1975,estimates,85plus,152.855465692669
904,1975,estimates,90plus,160.012515644556
904,1980,estimates,total,100.769380012021
904,1980,estimates,0_1,96.8160446906377
904,1980,estimates,0_4,97.0028679385233
904,1980,estimates,0_14,97.6354312207316
904,1980,estimates,0_17,97.8244884651961
904,1980,estimates,0_19,97.9527485075161
904,1980,estimates,0_24,98.2758340799957
904,1980,estimates,3_4,97.1997437525205
904,1980,estimates,3_5,97.2648357795864
904,1980,estimates,3_6,97.3300819879561
904,1980,estimates,4_5,97.3317342149655
904,1980,estimates,4_6,97.3976685064491
904,1980,estimates,5_10,97.7320236564798
904,1980,estimates,5_11,97.798668539267
904,1980,estimates,5_14,97.9987628362195
904,1980,estimates,6_9,97.7350722831824
904,1980,estimates,6_10,97.8023657324652
904,1980,estimates,6_11,97.8696405212103
904,1980,estimates,6_12,97.9369410200426
904,1980,estimates,7_10,97.8727224574368
904,1980,estimates,7_12,98.0085786170876
904,1980,estimates,11_16,98.5773207984244
904,1980,estimates,11_17,98.6478162670727
904,1980,estimates,11_18,98.7214357029309
904,1980,estimates,12_14,98.5107842244215
904,1980,estimates,12_16,98.6518486787342
904,1980,estimates,12_17,98.7231149666247
904,1980,estimates,12_18,98.7980957816734
904,1980,estimates,13_17,98.7984052020989
904,1980,estimates,13_18,98.874987832498
904,1980,estimates,13_19,98.9560891771532
904,1980,estimates,15plus,102.888629103624
904,1980,estimates,15_17,98.9483960896292
904,1980,estimates,15_24,99.5510785955777
904,1980,estimates,15_49,100.509560586373
904,1980,estimates,15_59,101.118746754765
904,1980,estimates,15_64,101.458724601309
904,1980,estimates,16plus,103.053146409514
904,1980,estimates,17plus,103.222064721368
904,1980,estimates,18plus,103.394359031076
904,1980,estimates,18_23,99.7720235147576
904,1980,estimates,20plus,103.741009493659
904,1980,estimates,20_64,102.034351582492
904,1980,estimates,20_69,102.496876155623
904,1980,estimates,21plus,103.913496653311
904,1980,estimates,25plus,104.604804020555
904,1980,estimates,25_49,101.217362019277
904,1980,estimates,25_64,102.54806329806
904,1980,estimates,25_69,103.103642871495
904,1980,estimates,50plus,112.371849228865
904,1980,estimates,60plus,118.783750203429
904,1980,estimates,65plus,123.212297266966
904,1980,estimates,70plus,128.796333472435
904,1980,estimates,75plus,135.856681110003
904,1980,estimates,80plus,146.678613283759
904,1980,estimates,85plus,157.38940038407
904,1980,estimates,90plus,166.677028747373
904,1985,estimates,total,101.028331781946
904,1985,estimates,0_1,96.5016907662812
904,1985,estimates,0_4,96.6468861695834
904,1985,estimates,0_14,97.2886282704339
904,1985,estimates,0_17,97.5189631360652
904,1985,estimates,0_19,97.6803669281142
904,1985,estimates,0_24,98.0907876796899
904,1985,estimates,3_4,96.8011055045639
904,1985,estimates,3_5,96.8600253417994
904,1985,estimates,3_6,96.921502250427
904,1985,estimates,4_5,96.9188971856944
904,1985,estimates,4_6,96.9821366785929
904,1985,estimates,5_10,97.3298670438269
904,1985,estimates,5_11,97.4064451974853
904,1985,estimates,5_14,97.6490078261919
904,1985,estimates,6_9,97.3268328465509
904,1985,estimates,6_10,97.4032028641672
904,1985,estimates,6_11,97.4816008223099
904,1985,estimates,6_12,97.5621676424445
904,1985,estimates,7_10,97.4791965365148
904,1985,estimates,7_12,97.6418401739249
904,1985,estimates,11_16,98.3643947958085
904,1985,estimates,11_17,98.4619551881192
904,1985,estimates,11_18,98.5618367112371
904,1985,estimates,12_14,98.2684572594854
904,1985,estimates,12_16,98.4637546980444
904,1985,estimates,12_17,98.5629645282935
904,1985,estimates,12_18,98.6646943886101
904,1985,estimates,13_17,98.6659139304702
904,1985,estimates,13_18,98.7695075316618
904,1985,estimates,13_19,98.8754036894624
904,1985,estimates,15plus,103.405840235643
904,1985,estimates,15_17,98.8755180034665
904,1985,estimates,15_24,99.623334371637
904,1985,estimates,15_49,100.768315181228
904,1985,estimates,15_59,101.423213332545
904,1985,estimates,15_64,101.800135263653
904,1985,estimates,16plus,103.586436224085
904,1985,estimates,17plus,103.769257108767
904,1985,estimates,18plus,103.954048078173
904,1985,estimates,18_23,99.8870869692423
904,1985,estimates,20plus,104.328174829422
904,1985,estimates,20_64,102.428811699062
904,1985,estimates,20_69,102.899235999339
904,1985,estimates,21plus,104.517356147618
904,1985,estimates,25plus,105.292222804656
904,1985,estimates,25_49,101.581708086466
904,1985,estimates,25_64,103.003399219663
904,1985,estimates,25_69,103.56741673344
904,1985,estimates,50plus,114.033834659684
904,1985,estimates,60plus,121.12054743455
904,1985,estimates,65plus,126.409059386219
904,1985,estimates,70plus,132.813977007017
904,1985,estimates,75plus,140.523871203369
904,1985,estimates,80plus,149.702303008104
904,1985,estimates,85plus,162.947909615266
904,1985,estimates,90plus,174.87490504841
904,1990,estimates,total,101.321025345118
904,1990,estimates,0_1,96.2343206515794
904,1990,estimates,0_4,96.3536497749176
904,1990,estimates,0_14,96.9534893354573
904,1990,estimates,0_17,97.1924760548202
904,1990,estimates,0_19,97.3696097310285
904,1990,estimates,0_24,97.8536709634028
904,1990,estimates,3_4,96.4793779410567
904,1990,estimates,3_5,96.5307174353997
904,1990,estimates,3_6,96.5852195113417
904,1990,estimates,4_5,96.5810261413689
904,1990,estimates,4_6,96.6373583802121
904,1990,estimates,5_10,96.9583058354783
904,1990,estimates,5_11,97.032702070022
904,1990,estimates,5_14,97.2766311057138
904,1990,estimates,6_9,96.9518662148277
904,1990,estimates,6_10,97.0251962312288
904,1990,estimates,6_11,97.1017141728762
904,1990,estimates,6_12,97.1816493234276
904,1990,estimates,7_10,97.0956338961315
904,1990,estimates,7_12,97.2565036352977
904,1990,estimates,11_16,97.9986330193438
904,1990,estimates,11_17,98.1081122732169
904,1990,estimates,11_18,98.2237419559544
904,1990,estimates,12_14,97.8894658765885
904,1990,estimates,12_16,98.1037677586193
904,1990,estimates,12_17,98.2160305728131
904,1990,estimates,12_18,98.3349462602477
904,1990,estimates,13_17,98.3282088103035
904,1990,estimates,13_18,98.4505711099057
904,1990,estimates,13_19,98.579637650202
904,1990,estimates,15plus,103.904235966147
904,1990,estimates,15_17,98.562396740312
904,1990,estimates,15_24,99.522235624556
904,1990,estimates,15_49,101.118481272006
904,1990,estimates,15_59,101.700311778873
904,1990,estimates,15_64,102.122503115733
904,1990,estimates,16plus,104.107164083565
904,1990,estimates,17plus,104.312308467129
904,1990,estimates,18plus,104.518829380433
904,1990,estimates,18_23,99.8537898837347
904,1990,estimates,20plus,104.931600460145
904,1990,estimates,20_64,102.847013376458
904,1990,estimates,20_69,103.355339287518
904,1990,estimates,21plus,105.136702393501
904,1990,estimates,25plus,105.957722338305
904,1990,estimates,25_49,102.175751169376
904,1990,estimates,25_64,103.472989663706
904,1990,estimates,25_69,104.074438771896
904,1990,estimates,50plus,115.106059193601
904,1990,estimates,60plus,123.171914188855
904,1990,estimates,65plus,128.903216832336
904,1990,estimates,70plus,136.476235430812
904,1990,estimates,75plus,145.488116474
904,1990,estimates,80plus,156.066494414469
904,1990,estimates,85plus,167.01890965485
904,1990,estimates,90plus,182.472720872932
904,1995,estimates,total,101.626244158322
904,1995,estimates,0_1,96.1961553167291
904,1995,estimates,0_4,96.2720097196415
904,1995,estimates,0_14,96.6348708849289
904,1995,estimates,0_17,96.8316399311312
904,1995,estimates,0_19,96.9938500798088
904,1995,estimates,0_24,97.4921221493493
904,1995,estimates,3_4,96.3485147411796
904,1995,estimates,3_5,96.3752406258001
904,1995,estimates,3_6,96.403541151965
904,1995,estimates,4_5,96.4016346154347
904,1995,estimates,4_6,96.4306887783644
904,1995,estimates,5_10,96.6062571176544
904,1995,estimates,5_11,96.6509230214639
904,1995,estimates,5_14,96.8239109348781
904,1995,estimates,6_9,96.5989981417173
904,1995,estimates,6_10,96.6422516758406
904,1995,estimates,6_11,96.6886005608372
904,1995,estimates,6_12,96.7405820787845
904,1995,estimates,7_10,96.6810465514202
904,1995,estimates,7_12,96.7833650861969
904,1995,estimates,11_16,97.3634183070274
904,1995,estimates,11_17,97.472920862545
904,1995,estimates,11_18,97.5911040333629
904,1995,estimates,12_14,97.2447249854609
904,1995,estimates,12_16,97.4544539933318
904,1995,estimates,12_17,97.5684911164316
904,1995,estimates,12_18,97.6915362754217
904,1995,estimates,13_17,97.6745484658942
904,1995,estimates,13_18,97.8022938768162
904,1995,estimates,13_19,97.9393474158327
904,1995,estimates,15plus,104.334580041987
904,1995,estimates,15_17,97.9075827760679
904,1995,estimates,15_24,99.0027946208269
904,1995,estimates,15_49,101.439605630936
904,1995,estimates,15_59,101.972415916388
904,1995,estimates,15_64,102.381803314122
904,1995,estimates,16plus,104.566749098927
904,1995,estimates,17plus,104.803166618575
904,1995,estimates,18plus,105.042599238364
904,1995,estimates,18_23,99.3474807057203
904,1995,estimates,20plus,105.524056050125
904,1995,estimates,20_64,103.265926062807
904,1995,estimates,20_69,103.807474831368
904,1995,estimates,21plus,105.76395874635
904,1995,estimates,25plus,106.706657275312
904,1995,estimates,25_49,102.968122213519
904,1995,estimates,25_64,104.051834643158
904,1995,estimates,25_69,104.681000507224
904,1995,estimates,50plus,115.826983110256
904,1995,estimates,60plus,124.628287285208
904,1995,estimates,65plus,130.643237006191
904,1995,estimates,70plus,138.625836498763
904,1995,estimates,75plus,149.214371302089
904,1995,estimates,80plus,161.718160223922
904,1995,estimates,85plus,175.455529289637
904,1995,estimates,90plus,187.288781937486
904,2000,estimates,total,101.851374091416
904,2000,estimates,0_1,96.4087001761832
904,2000,estimates,0_4,96.4334339152481
904,2000,estimates,0_14,96.5116074553364
904,2000,estimates,0_17,96.6372592547492
904,2000,estimates,0_19,96.7643402491137
904,2000,estimates,0_24,97.218129625105
904,2000,estimates,3_4,96.4526105979834
904,2000,estimates,3_5,96.4512928209972
904,2000,estimates,3_6,96.4495860653267
904,2000,estimates,4_5,96.4506665723914
904,2000,estimates,4_6,96.4485966319351
904,2000,estimates,5_10,96.4584048092709
904,2000,estimates,5_11,96.4690201327839
904,2000,estimates,5_14,96.5515906949555
904,2000,estimates,6_9,96.4515729744849
904,2000,estimates,6_10,96.4603723867093
904,2000,estimates,6_11,96.4724504172206
904,2000,estimates,6_12,96.4916529729718
904,2000,estimates,7_10,96.4643848054992
904,2000,estimates,7_12,96.4996145414529
904,2000,estimates,11_16,96.8556097503451
904,2000,estimates,11_17,96.9487446307801
904,2000,estimates,11_18,97.0544720573144
904,2000,estimates,12_14,96.7488425921099
904,2000,estimates,12_16,96.9213500639526
904,2000,estimates,12_17,97.0197028794422
904,2000,estimates,12_18,97.1311986882116
904,2000,estimates,13_17,97.1038739668163
904,2000,estimates,13_18,97.220878660207
904,2000,estimates,13_19,97.3516838796139
904,2000,estimates,15plus,104.481648262057
904,2000,estimates,15_17,97.2976049462174
904,2000,estimates,15_24,98.3975915752673
904,2000,estimates,15_49,101.514184504492
904,2000,estimates,15_59,102.073870810706
904,2000,estimates,15_64,102.424416680715
904,2000,estimates,16plus,104.722579554504
904,2000,estimates,17plus,104.970758456896
904,2000,estimates,18plus,105.224645475871
904,2000,estimates,18_23,98.7287141178214
904,2000,estimates,20plus,105.740195749475
904,2000,estimates,20_64,103.391428949807
904,2000,estimates,20_69,103.892544891543
904,2000,estimates,21plus,105.999091836668
904,2000,estimates,25plus,107.028279109986
904,2000,estimates,25_49,103.371450348877
904,2000,estimates,25_64,104.303979412201
904,2000,estimates,25_69,104.873667737299
904,2000,estimates,50plus,115.658797421047
904,2000,estimates,60plus,124.177759425371
904,2000,estimates,65plus,130.693301620156
904,2000,estimates,70plus,138.66471436945
904,2000,estimates,75plus,149.362833280933
904,2000,estimates,80plus,164.105873753946
904,2000,estimates,85plus,182.434848161503
904,2000,estimates,90plus,200.830620041733
904,2005,estimates,total,101.983798138377
904,2005,estimates,0_1,95.5244660051648
904,2005,estimates,0_4,95.8728043994605
904,2005,estimates,0_14,96.2217619363843
904,2005,estimates,0_17,96.3119122783707
904,2005,estimates,0_19,96.4089077755727
904,2005,estimates,0_24,96.7918104180537
904,2005,estimates,3_4,96.1840109427981
904,2005,estimates,3_5,96.2340933698972
904,2005,estimates,3_6,96.2713444330816
904,2005,estimates,4_5,96.2913846871902
904,2005,estimates,4_6,96.3218460245803
904,2005,estimates,5_10,96.3833996774569
904,2005,estimates,5_11,96.3787473407813
904,2005,estimates,5_14,96.3948842703698
904,2005,estimates,6_9,96.3972184171186
904,2005,estimates,6_10,96.3933215726157
904,2005,estimates,6_11,96.3862495164707
904,2005,estimates,6_12,96.3820709281061
904,2005,estimates,7_10,96.3960055769797
904,2005,estimates,7_12,96.3819811250263
904,2005,estimates,11_16,96.506130771993
904,2005,estimates,11_17,96.5654464597632
904,2005,estimates,11_18,96.6394180548706
904,2005,estimates,12_14,96.4330899879415
904,2005,estimates,12_16,96.5376328772235
904,2005,estimates,12_17,96.6018162514938
904,2005,estimates,12_18,96.6814656810794
904,2005,estimates,13_17,96.6515156500042
904,2005,estimates,13_18,96.736533863013
904,2005,estimates,13_19,96.8382717901747
904,2005,estimates,15plus,104.54497219325
904,2005,estimates,15_17,96.7731581347026
904,2005,estimates,15_24,97.6992543634068
904,2005,estimates,15_49,101.294063206525
904,2005,estimates,15_59,102.040828162619
904,2005,estimates,15_64,102.388820867315
904,2005,estimates,16plus,104.782377677803
904,2005,estimates,17plus,105.029242368237
904,2005,estimates,18plus,105.284390986004
904,2005,estimates,18_23,97.9522219631601
904,2005,estimates,20plus,105.812017187979
904,2005,estimates,20_64,103.384698866048
904,2005,estimates,20_69,103.820908371455
904,2005,estimates,21plus,106.082555268795
904,2005,estimates,25plus,107.196979311922
904,2005,estimates,25_49,103.320166158828
904,2005,estimates,25_64,104.42505421896
904,2005,estimates,25_69,104.904092775801
904,2005,estimates,50plus,115.719517090603
904,2005,estimates,60plus,123.804612593164
904,2005,estimates,65plus,130.137971262533
904,2005,estimates,70plus,138.973555148689
