variant,region,year,gender,potentialsupport1664_65
estimates,924,1950,male,7.293
estimates,924,1951,male,7.215
estimates,924,1952,male,7.165
estimates,924,1953,male,7.141
estimates,924,1954,male,7.139
estimates,924,1955,male,7.156
estimates,924,1956,male,7.098
estimates,924,1957,male,7.061
estimates,924,1958,male,7.043
estimates,924,1959,male,7.042
estimates,924,1960,male,7.053
estimates,924,1961,male,6.995
estimates,924,1962,male,6.962
estimates,924,1963,male,6.942
estimates,924,1964,male,6.919
estimates,924,1965,male,6.881
estimates,924,1966,male,6.752
estimates,924,1967,male,6.628
estimates,924,1968,male,6.511
estimates,924,1969,male,6.407
estimates,924,1970,male,6.318
estimates,924,1971,male,6.172
estimates,924,1972,male,6.05
estimates,924,1973,male,5.949
estimates,924,1974,male,5.871
estimates,924,1975,male,5.812
estimates,924,1976,male,5.713
estimates,924,1977,male,5.637
estimates,924,1978,male,5.586
estimates,924,1979,male,5.566
estimates,924,1980,male,5.577
estimates,924,1981,male,5.557
estimates,924,1982,male,5.57
estimates,924,1983,male,5.599
estimates,924,1984,male,5.625
estimates,924,1985,male,5.635
estimates,924,1986,male,5.578
estimates,924,1987,male,5.514
estimates,924,1988,male,5.453
estimates,924,1989,male,5.404
estimates,924,1990,male,5.372
estimates,924,1991,male,5.308
estimates,924,1992,male,5.26
estimates,924,1993,male,5.226
estimates,924,1994,male,5.206
estimates,924,1995,male,5.196
estimates,924,1996,male,5.16
estimates,924,1997,male,5.137
estimates,924,1998,male,5.123
estimates,924,1999,male,5.114
estimates,924,2000,male,5.109
estimates,924,2001,male,5.073
estimates,924,2002,male,5.044
estimates,924,2003,male,5.018
estimates,924,2004,male,4.993
estimates,924,2005,male,4.966
estimates,924,2006,male,4.903
estimates,924,2007,male,4.843
estimates,924,2008,male,4.779
estimates,924,2009,male,4.699
estimates,924,2010,male,4.601
estimates,924,2011,male,4.474
estimates,924,2012,male,4.337
estimates,924,2013,male,4.2
estimates,924,2014,male,4.077
estimates,924,2015,male,3.976
medium_variant,924,2015,male,3.976
medium_variant,924,2016,male,3.888
medium_variant,924,2017,male,3.819
medium_variant,924,2018,male,3.762
medium_variant,924,2019,male,3.707
medium_variant,924,2020,male,3.65
medium_variant,924,2021,male,3.589
medium_variant,924,2022,male,3.53
medium_variant,924,2023,male,3.471
medium_variant,924,2024,male,3.41
medium_variant,924,2025,male,3.346
medium_variant,924,2026,male,3.281
medium_variant,924,2027,male,3.215
medium_variant,924,2028,male,3.15
medium_variant,924,2029,male,3.086
medium_variant,924,2030,male,3.025
medium_variant,924,2031,male,2.969
medium_variant,924,2032,male,2.918
medium_variant,924,2033,male,2.869
medium_variant,924,2034,male,2.826
medium_variant,924,2035,male,2.787
medium_variant,924,2036,male,2.756
medium_variant,924,2037,male,2.731
medium_variant,924,2038,male,2.709
medium_variant,924,2039,male,2.689
medium_variant,924,2040,male,2.668
medium_variant,924,2041,male,2.651
medium_variant,924,2042,male,2.636
medium_variant,924,2043,male,2.622
medium_variant,924,2044,male,2.606
medium_variant,924,2045,male,2.587
medium_variant,924,2046,male,2.572
medium_variant,924,2047,male,2.557
medium_variant,924,2048,male,2.539
medium_variant,924,2049,male,2.518
medium_variant,924,2050,male,2.495
medium_variant,924,2051,male,2.476
medium_variant,924,2052,male,2.457
medium_variant,924,2053,male,2.437
medium_variant,924,2054,male,2.416
medium_variant,924,2055,male,2.393
medium_variant,924,2056,male,2.375
medium_variant,924,2057,male,2.358
medium_variant,924,2058,male,2.342
medium_variant,924,2059,male,2.327
medium_variant,924,2060,male,2.312
medium_variant,924,2061,male,2.305
medium_variant,924,2062,male,2.3
medium_variant,924,2063,male,2.297
medium_variant,924,2064,male,2.293
medium_variant,924,2065,male,2.288
medium_variant,924,2066,male,2.289
medium_variant,924,2067,male,2.291
medium_variant,924,2068,male,2.291
medium_variant,924,2069,male,2.287
medium_variant,924,2070,male,2.276
medium_variant,924,2071,male,2.269
medium_variant,924,2072,male,2.258
medium_variant,924,2073,male,2.243
medium_variant,924,2074,male,2.225
medium_variant,924,2075,male,2.205
medium_variant,924,2076,male,2.193
medium_variant,924,2077,male,2.181
medium_variant,924,2078,male,2.167
medium_variant,924,2079,male,2.151
