variant,region,year,gender,potentialsupport1664_65
estimates,915,1950,male,14.996
estimates,915,1951,male,14.785
estimates,915,1952,male,14.582
estimates,915,1953,male,14.414
estimates,915,1954,male,14.307
estimates,915,1955,male,14.265
estimates,915,1956,male,14.113
estimates,915,1957,male,14.019
estimates,915,1958,male,13.958
estimates,915,1959,male,13.891
estimates,915,1960,male,13.796
estimates,915,1961,male,13.575
estimates,915,1962,male,13.35
estimates,915,1963,male,13.12
estimates,915,1964,male,12.882
estimates,915,1965,male,12.636
estimates,915,1966,male,12.34
estimates,915,1967,male,12.043
estimates,915,1968,male,11.75
estimates,915,1969,male,11.475
estimates,915,1970,male,11.225
estimates,915,1971,male,11.033
estimates,915,1972,male,10.882
estimates,915,1973,male,10.765
estimates,915,1974,male,10.677
estimates,915,1975,male,10.617
estimates,915,1976,male,10.447
estimates,915,1977,male,10.303
estimates,915,1978,male,10.18
estimates,915,1979,male,10.075
estimates,915,1980,male,9.984
estimates,915,1981,male,9.932
estimates,915,1982,male,9.897
estimates,915,1983,male,9.873
estimates,915,1984,male,9.854
estimates,915,1985,male,9.839
estimates,915,1986,male,9.825
estimates,915,1987,male,9.817
estimates,915,1988,male,9.805
estimates,915,1989,male,9.785
estimates,915,1990,male,9.754
estimates,915,1991,male,9.71
estimates,915,1992,male,9.663
estimates,915,1993,male,9.615
estimates,915,1994,male,9.572
estimates,915,1995,male,9.534
estimates,915,1996,male,9.452
estimates,915,1997,male,9.382
estimates,915,1998,male,9.316
estimates,915,1999,male,9.247
estimates,915,2000,male,9.171
estimates,915,2001,male,9.08
estimates,915,2002,male,8.993
estimates,915,2003,male,8.909
estimates,915,2004,male,8.829
estimates,915,2005,male,8.75
estimates,915,2006,male,8.633
estimates,915,2007,male,8.523
estimates,915,2008,male,8.419
estimates,915,2009,male,8.321
estimates,915,2010,male,8.223
estimates,915,2011,male,8.111
estimates,915,2012,male,8.006
estimates,915,2013,male,7.9
estimates,915,2014,male,7.782
estimates,915,2015,male,7.646
medium_variant,915,2015,male,7.646
medium_variant,915,2016,male,7.481
medium_variant,915,2017,male,7.307
medium_variant,915,2018,male,7.131
medium_variant,915,2019,male,6.964
medium_variant,915,2020,male,6.809
medium_variant,915,2021,male,6.661
medium_variant,915,2022,male,6.527
medium_variant,915,2023,male,6.395
medium_variant,915,2024,male,6.245
medium_variant,915,2025,male,6.072
medium_variant,915,2026,male,5.88
medium_variant,915,2027,male,5.679
medium_variant,915,2028,male,5.479
medium_variant,915,2029,male,5.292
medium_variant,915,2030,male,5.121
medium_variant,915,2031,male,4.966
medium_variant,915,2032,male,4.826
medium_variant,915,2033,male,4.699
medium_variant,915,2034,male,4.581
medium_variant,915,2035,male,4.468
medium_variant,915,2036,male,4.364
medium_variant,915,2037,male,4.266
medium_variant,915,2038,male,4.177
medium_variant,915,2039,male,4.1
medium_variant,915,2040,male,4.034
medium_variant,915,2041,male,3.982
medium_variant,915,2042,male,3.941
medium_variant,915,2043,male,3.905
medium_variant,915,2044,male,3.867
medium_variant,915,2045,male,3.823
medium_variant,915,2046,male,3.776
medium_variant,915,2047,male,3.726
medium_variant,915,2048,male,3.672
medium_variant,915,2049,male,3.616
medium_variant,915,2050,male,3.555
medium_variant,915,2051,male,3.495
medium_variant,915,2052,male,3.433
medium_variant,915,2053,male,3.37
medium_variant,915,2054,male,3.308
medium_variant,915,2055,male,3.25
medium_variant,915,2056,male,3.196
medium_variant,915,2057,male,3.147
medium_variant,915,2058,male,3.102
medium_variant,915,2059,male,3.059
medium_variant,915,2060,male,3.016
medium_variant,915,2061,male,2.975
medium_variant,915,2062,male,2.937
medium_variant,915,2063,male,2.901
medium_variant,915,2064,male,2.866
medium_variant,915,2065,male,2.831
medium_variant,915,2066,male,2.8
medium_variant,915,2067,male,2.771
medium_variant,915,2068,male,2.745
medium_variant,915,2069,male,2.718
medium_variant,915,2070,male,2.69
medium_variant,915,2071,male,2.665
medium_variant,915,2072,male,2.641
medium_variant,915,2073,male,2.617
medium_variant,915,2074,male,2.591
medium_variant,915,2075,male,2.564
medium_variant,915,2076,male,2.54
medium_variant,915,2077,male,2.516
medium_variant,915,2078,male,2.491
medium_variant,915,2079,male,2.467
medium_variant,915,2080,male,2.442
medium_variant,915,2081,male,2.418
medium_variant,915,2082,male,2.395
medium_variant,915,2083,male,2.373
medium_variant,915,2084,male,2.352
medium_variant,915,2085,male,2.329
medium_variant,915,2086,male,2.31
medium_variant,915,2087,male,2.292
medium_variant,915,2088,male,2.274
medium_variant,915,2089,male,2.257
medium_variant,915,2090,male,2.238
medium_variant,915,2091,male,2.222
medium_variant,915,2092,male,2.207
medium_variant,915,2093,male,2.193
medium_variant,915,2094,male,2.178
medium_variant,915,2095,male,2.162
medium_variant,915,2096,male,2.15
medium_variant,915,2097,male,2.138
medium_variant,915,2098,male,2.126
