variant,region,year,gender,potentialsupport1664_65
estimates,934,1950,male,17.096
estimates,934,1951,male,16.963
estimates,934,1952,male,16.925
estimates,934,1953,male,16.99
estimates,934,1954,male,17.167
estimates,934,1955,male,17.459
estimates,934,1956,male,17.328
estimates,934,1957,male,17.316
estimates,934,1958,male,17.411
estimates,934,1959,male,17.603
estimates,934,1960,male,17.889
estimates,934,1961,male,17.641
estimates,934,1962,male,17.494
estimates,934,1963,male,17.447
estimates,934,1964,male,17.507
estimates,934,1965,male,17.68
estimates,934,1966,male,17.371
estimates,934,1967,male,17.167
estimates,934,1968,male,17.043
estimates,934,1969,male,16.969
estimates,934,1970,male,16.925
estimates,934,1971,male,16.68
estimates,934,1972,male,16.488
estimates,934,1973,male,16.342
estimates,934,1974,male,16.235
estimates,934,1975,male,16.162
estimates,934,1976,male,15.933
estimates,934,1977,male,15.751
estimates,934,1978,male,15.611
estimates,934,1979,male,15.51
estimates,934,1980,male,15.44
estimates,934,1981,male,15.27
estimates,934,1982,male,15.145
estimates,934,1983,male,15.056
estimates,934,1984,male,14.999
estimates,934,1985,male,14.965
estimates,934,1986,male,14.834
estimates,934,1987,male,14.742
estimates,934,1988,male,14.668
estimates,934,1989,male,14.593
estimates,934,1990,male,14.503
estimates,934,1991,male,14.301
estimates,934,1992,male,14.109
estimates,934,1993,male,13.932
estimates,934,1994,male,13.774
estimates,934,1995,male,13.636
estimates,934,1996,male,13.421
estimates,934,1997,male,13.242
estimates,934,1998,male,13.092
estimates,934,1999,male,12.967
estimates,934,2000,male,12.862
estimates,934,2001,male,12.684
estimates,934,2002,male,12.534
estimates,934,2003,male,12.411
estimates,934,2004,male,12.314
estimates,934,2005,male,12.238
estimates,934,2006,male,12.119
estimates,934,2007,male,12.02
estimates,934,2008,male,11.928
estimates,934,2009,male,11.831
estimates,934,2010,male,11.72
estimates,934,2011,male,11.543
estimates,934,2012,male,11.371
estimates,934,2013,male,11.182
estimates,934,2014,male,10.953
estimates,934,2015,male,10.676
medium_variant,934,2015,male,10.676
medium_variant,934,2016,male,10.327
medium_variant,934,2017,male,9.963
medium_variant,934,2018,male,9.606
medium_variant,934,2019,male,9.283
medium_variant,934,2020,male,8.999
medium_variant,934,2021,male,8.726
medium_variant,934,2022,male,8.489
medium_variant,934,2023,male,8.272
medium_variant,934,2024,male,8.058
medium_variant,934,2025,male,7.84
medium_variant,934,2026,male,7.608
medium_variant,934,2027,male,7.386
medium_variant,934,2028,male,7.17
medium_variant,934,2029,male,6.959
medium_variant,934,2030,male,6.75
medium_variant,934,2031,male,6.539
medium_variant,934,2032,male,6.338
medium_variant,934,2033,male,6.148
medium_variant,934,2034,male,5.97
medium_variant,934,2035,male,5.805
medium_variant,934,2036,male,5.647
medium_variant,934,2037,male,5.503
medium_variant,934,2038,male,5.371
medium_variant,934,2039,male,5.254
medium_variant,934,2040,male,5.151
medium_variant,934,2041,male,5.056
medium_variant,934,2042,male,4.974
medium_variant,934,2043,male,4.9
medium_variant,934,2044,male,4.828
medium_variant,934,2045,male,4.754
medium_variant,934,2046,male,4.673
medium_variant,934,2047,male,4.595
medium_variant,934,2048,male,4.517
medium_variant,934,2049,male,4.434
medium_variant,934,2050,male,4.344
medium_variant,934,2051,male,4.244
medium_variant,934,2052,male,4.143
medium_variant,934,2053,male,4.044
medium_variant,934,2054,male,3.954
medium_variant,934,2055,male,3.875
medium_variant,934,2056,male,3.802
medium_variant,934,2057,male,3.74
medium_variant,934,2058,male,3.687
medium_variant,934,2059,male,3.641
medium_variant,934,2060,male,3.6
medium_variant,934,2061,male,3.559
medium_variant,934,2062,male,3.526
medium_variant,934,2063,male,3.497
medium_variant,934,2064,male,3.47
medium_variant,934,2065,male,3.443
medium_variant,934,2066,male,3.414
medium_variant,934,2067,male,3.387
medium_variant,934,2068,male,3.361
medium_variant,934,2069,male,3.335
medium_variant,934,2070,male,3.307
medium_variant,934,2071,male,3.277
medium_variant,934,2072,male,3.248
medium_variant,934,2073,male,3.219
