variant,region,year,gender,potentialsupport1664_65
estimates,910,1950,male,20.529
estimates,910,1951,male,20.423
estimates,910,1952,male,20.423
estimates,910,1953,male,20.524
estimates,910,1954,male,20.727
estimates,910,1955,male,21.032
estimates,910,1956,male,20.873
estimates,910,1957,male,20.818
estimates,910,1958,male,20.859
estimates,910,1959,male,20.994
estimates,910,1960,male,21.219
estimates,910,1961,male,21.048
estimates,910,1962,male,20.982
estimates,910,1963,male,20.985
estimates,910,1964,male,21.021
estimates,910,1965,male,21.072
estimates,910,1966,male,20.784
estimates,910,1967,male,20.558
estimates,910,1968,male,20.394
estimates,910,1969,male,20.295
estimates,910,1970,male,20.259
estimates,910,1971,male,19.965
estimates,910,1972,male,19.756
estimates,910,1973,male,19.622
estimates,910,1974,male,19.555
estimates,910,1975,male,19.55
estimates,910,1976,male,19.281
estimates,910,1977,male,19.068
estimates,910,1978,male,18.892
estimates,910,1979,male,18.743
estimates,910,1980,male,18.62
estimates,910,1981,male,18.553
estimates,910,1982,male,18.558
estimates,910,1983,male,18.622
estimates,910,1984,male,18.734
estimates,910,1985,male,18.885
estimates,910,1986,male,18.673
estimates,910,1987,male,18.522
estimates,910,1988,male,18.427
estimates,910,1989,male,18.383
estimates,910,1990,male,18.381
estimates,910,1991,male,18.274
estimates,910,1992,male,18.238
estimates,910,1993,male,18.262
estimates,910,1994,male,18.325
estimates,910,1995,male,18.409
estimates,910,1996,male,18.339
estimates,910,1997,male,18.299
estimates,910,1998,male,18.297
estimates,910,1999,male,18.36
estimates,910,2000,male,18.504
estimates,910,2001,male,18.493
estimates,910,2002,male,18.555
estimates,910,2003,male,18.665
estimates,910,2004,male,18.798
estimates,910,2005,male,18.943
estimates,910,2006,male,18.94
estimates,910,2007,male,18.964
estimates,910,2008,male,19.012
estimates,910,2009,male,19.083
estimates,910,2010,male,19.171
estimates,910,2011,male,19.22
estimates,910,2012,male,19.291
estimates,910,2013,male,19.379
estimates,910,2014,male,19.476
estimates,910,2015,male,19.575
medium_variant,910,2015,male,19.575
medium_variant,910,2016,male,19.591
medium_variant,910,2017,male,19.624
medium_variant,910,2018,male,19.665
medium_variant,910,2019,male,19.709
medium_variant,910,2020,male,19.751
medium_variant,910,2021,male,19.708
medium_variant,910,2022,male,19.677
medium_variant,910,2023,male,19.652
medium_variant,910,2024,male,19.631
medium_variant,910,2025,male,19.607
medium_variant,910,2026,male,19.513
medium_variant,910,2027,male,19.427
medium_variant,910,2028,male,19.339
medium_variant,910,2029,male,19.239
medium_variant,910,2030,male,19.121
medium_variant,910,2031,male,18.934
medium_variant,910,2032,male,18.747
medium_variant,910,2033,male,18.546
medium_variant,910,2034,male,18.32
medium_variant,910,2035,male,18.061
medium_variant,910,2036,male,17.742
medium_variant,910,2037,male,17.415
medium_variant,910,2038,male,17.083
medium_variant,910,2039,male,16.746
medium_variant,910,2040,male,16.403
medium_variant,910,2041,male,16.033
medium_variant,910,2042,male,15.676
medium_variant,910,2043,male,15.323
medium_variant,910,2044,male,14.969
medium_variant,910,2045,male,14.609
medium_variant,910,2046,male,14.239
medium_variant,910,2047,male,13.879
medium_variant,910,2048,male,13.529
medium_variant,910,2049,male,13.189
medium_variant,910,2050,male,12.857
medium_variant,910,2051,male,12.535
medium_variant,910,2052,male,12.227
medium_variant,910,2053,male,11.93
medium_variant,910,2054,male,11.641
medium_variant,910,2055,male,11.356
medium_variant,910,2056,male,11.082
medium_variant,910,2057,male,10.82
