variant,region,year,gender,potentialsupport1664_65
estimates,922,1950,male,15.347
estimates,922,1951,male,15.307
estimates,922,1952,male,15.248
estimates,922,1953,male,15.232
estimates,922,1954,male,15.316
estimates,922,1955,male,15.516
estimates,922,1956,male,15.506
estimates,922,1957,male,15.606
estimates,922,1958,male,15.759
estimates,922,1959,male,15.899
estimates,922,1960,male,15.993
estimates,922,1961,male,15.81
estimates,922,1962,male,15.63
estimates,922,1963,male,15.473
estimates,922,1964,male,15.357
estimates,922,1965,male,15.288
estimates,922,1966,male,15.038
estimates,922,1967,male,14.848
estimates,922,1968,male,14.711
estimates,922,1969,male,14.62
estimates,922,1970,male,14.569
estimates,922,1971,male,14.414
estimates,922,1972,male,14.318
estimates,922,1973,male,14.253
estimates,922,1974,male,14.188
estimates,922,1975,male,14.107
estimates,922,1976,male,14.002
estimates,922,1977,male,13.904
estimates,922,1978,male,13.856
estimates,922,1979,male,13.917
estimates,922,1980,male,14.109
estimates,922,1981,male,14.35
estimates,922,1982,male,14.701
estimates,922,1983,male,15.113
estimates,922,1984,male,15.514
estimates,922,1985,male,15.86
estimates,922,1986,male,16.018
estimates,922,1987,male,16.135
estimates,922,1988,male,16.198
estimates,922,1989,male,16.198
estimates,922,1990,male,16.139
estimates,922,1991,male,15.899
estimates,922,1992,male,15.641
estimates,922,1993,male,15.377
estimates,922,1994,male,15.117
estimates,922,1995,male,14.862
estimates,922,1996,male,14.633
estimates,922,1997,male,14.43
estimates,922,1998,male,14.25
estimates,922,1999,male,14.093
estimates,922,2000,male,13.964
estimates,922,2001,male,13.873
estimates,922,2002,male,13.808
estimates,922,2003,male,13.779
estimates,922,2004,male,13.807
estimates,922,2005,male,13.896
estimates,922,2006,male,14.063
estimates,922,2007,male,14.286
estimates,922,2008,male,14.526
estimates,922,2009,male,14.744
estimates,922,2010,male,14.911
estimates,922,2011,male,14.972
estimates,922,2012,male,15.005
estimates,922,2013,male,14.998
estimates,922,2014,male,14.936
estimates,922,2015,male,14.814
medium_variant,922,2015,male,14.814
medium_variant,922,2016,male,14.598
medium_variant,922,2017,male,14.349
medium_variant,922,2018,male,14.077
medium_variant,922,2019,male,13.799
medium_variant,922,2020,male,13.523
medium_variant,922,2021,male,13.149
medium_variant,922,2022,male,12.794
medium_variant,922,2023,male,12.443
medium_variant,922,2024,male,12.083
medium_variant,922,2025,male,11.712
medium_variant,922,2026,male,11.318
medium_variant,922,2027,male,10.933
medium_variant,922,2028,male,10.559
medium_variant,922,2029,male,10.202
medium_variant,922,2030,male,9.86
medium_variant,922,2031,male,9.531
medium_variant,922,2032,male,9.22
medium_variant,922,2033,male,8.922
medium_variant,922,2034,male,8.632
medium_variant,922,2035,male,8.346
medium_variant,922,2036,male,8.068
medium_variant,922,2037,male,7.801
medium_variant,922,2038,male,7.546
medium_variant,922,2039,male,7.3
medium_variant,922,2040,male,7.065
medium_variant,922,2041,male,6.846
medium_variant,922,2042,male,6.64
medium_variant,922,2043,male,6.445
medium_variant,922,2044,male,6.263
medium_variant,922,2045,male,6.093
medium_variant,922,2046,male,5.939
medium_variant,922,2047,male,5.798
medium_variant,922,2048,male,5.666
medium_variant,922,2049,male,5.538
medium_variant,922,2050,male,5.413
medium_variant,922,2051,male,5.296
medium_variant,922,2052,male,5.184
medium_variant,922,2053,male,5.076
medium_variant,922,2054,male,4.972
medium_variant,922,2055,male,4.871
medium_variant,922,2056,male,4.777
medium_variant,922,2057,male,4.687
medium_variant,922,2058,male,4.602
medium_variant,922,2059,male,4.52
medium_variant,922,2060,male,4.439
medium_variant,922,2061,male,4.364
medium_variant,922,2062,male,4.292
medium_variant,922,2063,male,4.223
medium_variant,922,2064,male,4.158
medium_variant,922,2065,male,4.095
medium_variant,922,2066,male,4.036
medium_variant,922,2067,male,3.982
medium_variant,922,2068,male,3.931
medium_variant,922,2069,male,3.879
medium_variant,922,2070,male,3.826
medium_variant,922,2071,male,3.773
medium_variant,922,2072,male,3.722
medium_variant,922,2073,male,3.671
medium_variant,922,2074,male,3.619
medium_variant,922,2075,male,3.565
medium_variant,922,2076,male,3.513
medium_variant,922,2077,male,3.461
medium_variant,922,2078,male,3.41
medium_variant,922,2079,male,3.361
medium_variant,922,2080,male,3.313
medium_variant,922,2081,male,3.269
medium_variant,922,2082,male,3.229
medium_variant,922,2083,male,3.192
medium_variant,922,2084,male,3.155
medium_variant,922,2085,male,3.119
medium_variant,922,2086,male,3.088
medium_variant,922,2087,male,3.059
medium_variant,922,2088,male,3.032
medium_variant,922,2089,male,3.005
medium_variant,922,2090,male,2.978
medium_variant,922,2091,male,2.955
