variant,region,year,gender,potentialsupport1664_65
estimates,931,1950,male,17.638
estimates,931,1951,male,17.496
estimates,931,1952,male,17.397
estimates,931,1953,male,17.328
estimates,931,1954,male,17.279
estimates,931,1955,male,17.245
estimates,931,1956,male,16.976
estimates,931,1957,male,16.754
estimates,931,1958,male,16.57
estimates,931,1959,male,16.417
estimates,931,1960,male,16.29
estimates,931,1961,male,16.035
estimates,931,1962,male,15.827
estimates,931,1963,male,15.667
estimates,931,1964,male,15.56
estimates,931,1965,male,15.503
estimates,931,1966,male,15.345
estimates,931,1967,male,15.252
estimates,931,1968,male,15.203
estimates,931,1969,male,15.174
estimates,931,1970,male,15.154
estimates,931,1971,male,15.025
estimates,931,1972,male,14.927
estimates,931,1973,male,14.859
estimates,931,1974,male,14.82
estimates,931,1975,male,14.809
estimates,931,1976,male,14.712
estimates,931,1977,male,14.654
estimates,931,1978,male,14.633
estimates,931,1979,male,14.648
estimates,931,1980,male,14.694
estimates,931,1981,male,14.665
estimates,931,1982,male,14.676
estimates,931,1983,male,14.711
estimates,931,1984,male,14.751
estimates,931,1985,male,14.789
estimates,931,1986,male,14.688
estimates,931,1987,male,14.61
estimates,931,1988,male,14.548
estimates,931,1989,male,14.494
estimates,931,1990,male,14.444
estimates,931,1991,male,14.256
estimates,931,1992,male,14.091
estimates,931,1993,male,13.954
estimates,931,1994,male,13.855
estimates,931,1995,male,13.793
estimates,931,1996,male,13.588
estimates,931,1997,male,13.421
estimates,931,1998,male,13.277
estimates,931,1999,male,13.137
estimates,931,2000,male,12.991
estimates,931,2001,male,12.769
estimates,931,2002,male,12.552
estimates,931,2003,male,12.344
estimates,931,2004,male,12.149
estimates,931,2005,male,11.968
estimates,931,2006,male,11.777
estimates,931,2007,male,11.599
estimates,931,2008,male,11.423
estimates,931,2009,male,11.238
estimates,931,2010,male,11.038
estimates,931,2011,male,10.793
estimates,931,2012,male,10.547
estimates,931,2013,male,10.298
estimates,931,2014,male,10.04
estimates,931,2015,male,9.774
medium_variant,931,2015,male,9.774
medium_variant,931,2016,male,9.485
medium_variant,931,2017,male,9.199
medium_variant,931,2018,male,8.917
medium_variant,931,2019,male,8.644
medium_variant,931,2020,male,8.378
medium_variant,931,2021,male,8.115
medium_variant,931,2022,male,7.866
medium_variant,931,2023,male,7.625
medium_variant,931,2024,male,7.388
medium_variant,931,2025,male,7.152
medium_variant,931,2026,male,6.92
medium_variant,931,2027,male,6.696
medium_variant,931,2028,male,6.481
medium_variant,931,2029,male,6.277
medium_variant,931,2030,male,6.083
medium_variant,931,2031,male,5.903
medium_variant,931,2032,male,5.733
medium_variant,931,2033,male,5.572
medium_variant,931,2034,male,5.421
medium_variant,931,2035,male,5.279
medium_variant,931,2036,male,5.148
medium_variant,931,2037,male,5.026
medium_variant,931,2038,male,4.908
medium_variant,931,2039,male,4.789
medium_variant,931,2040,male,4.666
medium_variant,931,2041,male,4.545
medium_variant,931,2042,male,4.424
medium_variant,931,2043,male,4.303
medium_variant,931,2044,male,4.184
medium_variant,931,2045,male,4.066
medium_variant,931,2046,male,3.954
medium_variant,931,2047,male,3.845
medium_variant,931,2048,male,3.74
medium_variant,931,2049,male,3.638
medium_variant,931,2050,male,3.54
medium_variant,931,2051,male,3.45
medium_variant,931,2052,male,3.365
medium_variant,931,2053,male,3.283
medium_variant,931,2054,male,3.205
medium_variant,931,2055,male,3.129
medium_variant,931,2056,male,3.061
medium_variant,931,2057,male,2.997
medium_variant,931,2058,male,2.935
medium_variant,931,2059,male,2.875
medium_variant,931,2060,male,2.816
medium_variant,931,2061,male,2.763
medium_variant,931,2062,male,2.713
medium_variant,931,2063,male,2.664
medium_variant,931,2064,male,2.617
medium_variant,931,2065,male,2.571
medium_variant,931,2066,male,2.533
medium_variant,931,2067,male,2.497
medium_variant,931,2068,male,2.462
medium_variant,931,2069,male,2.428
medium_variant,931,2070,male,2.395
medium_variant,931,2071,male,2.368
medium_variant,931,2072,male,2.344
medium_variant,931,2073,male,2.32
medium_variant,931,2074,male,2.296
medium_variant,931,2075,male,2.27
medium_variant,931,2076,male,2.249
medium_variant,931,2077,male,2.228
medium_variant,931,2078,male,2.206
medium_variant,931,2079,male,2.184
medium_variant,931,2080,male,2.162
medium_variant,931,2081,male,2.144
medium_variant,931,2082,male,2.127
