variant,region,year,gender,potentialsupport1664_65
estimates,948,1950,male,17.153
estimates,948,1951,male,17.121
estimates,948,1952,male,17.125
estimates,948,1953,male,17.196
estimates,948,1954,male,17.365
estimates,948,1955,male,17.643
estimates,948,1956,male,17.535
estimates,948,1957,male,17.529
estimates,948,1958,male,17.589
estimates,948,1959,male,17.679
estimates,948,1960,male,17.78
estimates,948,1961,male,17.525
estimates,948,1962,male,17.317
estimates,948,1963,male,17.167
estimates,948,1964,male,17.091
estimates,948,1965,male,17.091
estimates,948,1966,male,16.873
estimates,948,1967,male,16.742
estimates,948,1968,male,16.678
estimates,948,1969,male,16.659
estimates,948,1970,male,16.671
estimates,948,1971,male,16.49
estimates,948,1972,male,16.368
estimates,948,1973,male,16.301
estimates,948,1974,male,16.283
estimates,948,1975,male,16.309
estimates,948,1976,male,16.167
estimates,948,1977,male,16.082
estimates,948,1978,male,16.049
estimates,948,1979,male,16.066
estimates,948,1980,male,16.127
estimates,948,1981,male,16.063
estimates,948,1982,male,16.058
estimates,948,1983,male,16.094
estimates,948,1984,male,16.156
estimates,948,1985,male,16.232
estimates,948,1986,male,16.131
estimates,948,1987,male,16.065
estimates,948,1988,male,16.026
estimates,948,1989,male,16.004
estimates,948,1990,male,15.994
estimates,948,1991,male,15.815
estimates,948,1992,male,15.668
estimates,948,1993,male,15.553
estimates,948,1994,male,15.468
estimates,948,1995,male,15.411
estimates,948,1996,male,15.237
estimates,948,1997,male,15.106
estimates,948,1998,male,15.008
estimates,948,1999,male,14.931
estimates,948,2000,male,14.868
estimates,948,2001,male,14.704
estimates,948,2002,male,14.569
estimates,948,2003,male,14.463
estimates,948,2004,male,14.387
estimates,948,2005,male,14.339
estimates,948,2006,male,14.211
estimates,948,2007,male,14.113
estimates,948,2008,male,14.037
estimates,948,2009,male,13.972
estimates,948,2010,male,13.911
estimates,948,2011,male,13.765
estimates,948,2012,male,13.633
estimates,948,2013,male,13.497
estimates,948,2014,male,13.34
estimates,948,2015,male,13.152
medium_variant,948,2015,male,13.152
medium_variant,948,2016,male,12.882
