variant,continent,year,gender,dependencyratio2064
estimates,903,1950,male,122.098
estimates,903,1951,male,122.962
estimates,903,1952,male,123.501
estimates,903,1953,male,123.81
estimates,903,1954,male,123.965
estimates,903,1955,male,124.019
estimates,903,1956,male,125.243
estimates,903,1957,male,126.178
estimates,903,1958,male,126.909
estimates,903,1959,male,127.505
estimates,903,1960,male,128.004
estimates,903,1961,male,129.526
estimates,903,1962,male,130.825
estimates,903,1963,male,131.914
estimates,903,1964,male,132.776
estimates,903,1965,male,133.41
estimates,903,1966,male,134.875
estimates,903,1967,male,135.948
estimates,903,1968,male,136.704
estimates,903,1969,male,137.212
estimates,903,1970,male,137.51
estimates,903,1971,male,138.504
estimates,903,1972,male,139.204
estimates,903,1973,male,139.663
estimates,903,1974,male,139.919
estimates,903,1975,male,140.007
estimates,903,1976,male,140.577
estimates,903,1977,male,140.888
estimates,903,1978,male,141.018
estimates,903,1979,male,141.022
estimates,903,1980,male,140.922
estimates,903,1981,male,141.64
estimates,903,1982,male,142.084
estimates,903,1983,male,142.309
estimates,903,1984,male,142.354
estimates,903,1985,male,142.236
estimates,903,1986,male,142.631
estimates,903,1987,male,142.772
estimates,903,1988,male,142.704
estimates,903,1989,male,142.429
estimates,903,1990,male,141.934
estimates,903,1991,male,141.77
estimates,903,1992,male,141.284
estimates,903,1993,male,140.536
estimates,903,1994,male,139.597
estimates,903,1995,male,138.515
estimates,903,1996,male,138.026
estimates,903,1997,male,137.36
estimates,903,1998,male,136.53
estimates,903,1999,male,135.522
estimates,903,2000,male,134.349
estimates,903,2001,male,133.6
estimates,903,2002,male,132.659
estimates,903,2003,male,131.605
estimates,903,2004,male,130.509
estimates,903,2005,male,129.413
estimates,903,2006,male,128.688
estimates,903,2007,male,127.896
estimates,903,2008,male,127.099
estimates,903,2009,male,126.352
estimates,903,2010,male,125.673
estimates,903,2011,male,125.165
estimates,903,2012,male,124.677
estimates,903,2013,male,124.191
estimates,903,2014,male,123.649
estimates,903,2015,male,123.016
medium_variant,903,2015,male,123.016
medium_variant,903,2016,male,122.621
medium_variant,903,2017,male,122.015
medium_variant,903,2018,male,121.266
medium_variant,903,2019,male,120.457
