variant,continent,year,gender,dependencyratio2064
medium_variant,909,2032,male,80.336
medium_variant,909,2033,male,80.256
medium_variant,909,2034,male,80.161
medium_variant,909,2035,male,80.075
medium_variant,909,2036,male,80.036
medium_variant,909,2037,male,79.996
medium_variant,909,2038,male,79.939
medium_variant,909,2039,male,79.839
medium_variant,909,2040,male,79.687
medium_variant,909,2041,male,79.546
medium_variant,909,2042,male,79.335
medium_variant,909,2043,male,79.102
medium_variant,909,2044,male,78.917
medium_variant,909,2045,male,78.825
medium_variant,909,2046,male,78.856
medium_variant,909,2047,male,78.941
medium_variant,909,2048,male,79.073
medium_variant,909,2049,male,79.231
medium_variant,909,2050,male,79.402
medium_variant,909,2051,male,79.614
medium_variant,909,2052,male,79.814
medium_variant,909,2053,male,80.008
medium_variant,909,2054,male,80.209
medium_variant,909,2055,male,80.426
medium_variant,909,2056,male,80.681
medium_variant,909,2057,male,80.918
medium_variant,909,2058,male,81.129
medium_variant,909,2059,male,81.303
medium_variant,909,2060,male,81.44
medium_variant,909,2061,male,81.548
medium_variant,909,2062,male,81.592
medium_variant,909,2063,male,81.592
medium_variant,909,2064,male,81.572
medium_variant,909,2065,male,81.551
medium_variant,909,2066,male,81.519
medium_variant,909,2067,male,81.456
medium_variant,909,2068,male,81.386
medium_variant,909,2069,male,81.352
medium_variant,909,2070,male,81.388
medium_variant,909,2071,male,81.454
medium_variant,909,2072,male,81.557
medium_variant,909,2073,male,81.701
medium_variant,909,2074,male,81.872
medium_variant,909,2075,male,82.063
medium_variant,909,2076,male,82.227
medium_variant,909,2077,male,82.377
medium_variant,909,2078,male,82.528
medium_variant,909,2079,male,82.705
medium_variant,909,2080,male,82.935
medium_variant,909,2081,male,83.161
medium_variant,909,2082,male,83.389
medium_variant,909,2083,male,83.631
medium_variant,909,2084,male,83.892
medium_variant,909,2085,male,84.181
medium_variant,909,2086,male,84.429
medium_variant,909,2087,male,84.656
medium_variant,909,2088,male,84.876
medium_variant,909,2089,male,85.11
medium_variant,909,2090,male,85.381
medium_variant,909,2091,male,85.586
medium_variant,909,2092,male,85.774
medium_variant,909,2093,male,85.968
medium_variant,909,2094,male,86.185
medium_variant,909,2095,male,86.441
medium_variant,909,2096,male,86.609
medium_variant,909,2097,male,86.769
medium_variant,909,2098,male,86.94
medium_variant,909,2099,male,87.143
medium_variant,909,2100,male,87.399
estimates,909,1950,female,81.812
estimates,909,1951,female,83.344
estimates,909,1952,female,84.822
estimates,909,1953,female,86.477
estimates,909,1954,female,88.272
estimates,909,1955,female,90.069
estimates,909,1956,female,91.72
estimates,909,1957,female,93.407
estimates,909,1958,female,94.967
estimates,909,1959,female,96.295
estimates,909,1960,female,97.378
estimates,909,1961,female,98.759
estimates,909,1962,female,99.8
estimates,909,1963,female,100.509
estimates,909,1964,female,100.898
estimates,909,1965,female,100.979
estimates,909,1966,female,100.932
estimates,909,1967,female,100.426
estimates,909,1968,female,99.592
estimates,909,1969,female,98.641
estimates,909,1970,female,97.744
estimates,909,1971,female,97.267
estimates,909,1972,female,96.9
estimates,909,1973,female,96.47
estimates,909,1974,female,95.797
estimates,909,1975,female,94.854
estimates,909,1976,female,94.443
estimates,909,1977,female,93.657
estimates,909,1978,female,92.668
estimates,909,1979,female,91.686
estimates,909,1980,female,90.801
estimates,909,1981,female,89.506
estimates,909,1982,female,88.437
estimates,909,1983,female,87.533
estimates,909,1984,female,86.676
estimates,909,1985,female,85.834
estimates,909,1986,female,85.304
estimates,909,1987,female,84.672
estimates,909,1988,female,83.999
estimates,909,1989,female,83.353
estimates,909,1990,female,82.73
estimates,909,1991,female,82.07
estimates,909,1992,female,81.417
estimates,909,1993,female,80.795
estimates,909,1994,female,80.208
estimates,909,1995,female,79.667
estimates,909,1996,female,79.215
estimates,909,1997,female,78.804
estimates,909,1998,female,78.443
estimates,909,1999,female,78.117
estimates,909,2000,female,77.796
estimates,909,2001,female,77.398
estimates,909,2002,female,76.917
estimates,909,2003,female,76.375
estimates,909,2004,female,75.836
estimates,909,2005,female,75.37
estimates,909,2006,female,75.058
estimates,909,2007,female,74.757
estimates,909,2008,female,74.471
estimates,909,2009,female,74.207
estimates,909,2010,female,73.985
estimates,909,2011,female,74.24
estimates,909,2012,female,74.433
estimates,909,2013,female,74.584
estimates,909,2014,female,74.736
estimates,909,2015,female,74.916
medium_variant,909,2015,female,74.916
medium_variant,909,2016,female,75.269
medium_variant,909,2017,female,75.703
medium_variant,909,2018,female,76.19
medium_variant,909,2019,female,76.689
medium_variant,909,2020,female,77.189
medium_variant,909,2021,female,77.846
medium_variant,909,2022,female,78.464
medium_variant,909,2023,female,79.042
medium_variant,909,2024,female,79.585
medium_variant,909,2025,female,80.09
medium_variant,909,2026,female,80.537
medium_variant,909,2027,female,80.927
medium_variant,909,2028,female,81.263
medium_variant,909,2029,female,81.542
medium_variant,909,2030,female,81.772
medium_variant,909,2031,female,81.97
medium_variant,909,2032,female,82.096
medium_variant,909,2033,female,82.176
medium_variant,909,2034,female,82.251
medium_variant,909,2035,female,82.346
medium_variant,909,2036,female,82.435
medium_variant,909,2037,female,82.531
medium_variant,909,2038,female,82.619
medium_variant,909,2039,female,82.665
medium_variant,909,2040,female,82.661
medium_variant,909,2041,female,82.6
medium_variant,909,2042,female,82.465
medium_variant,909,2043,female,82.308
medium_variant,909,2044,female,82.206
medium_variant,909,2045,female,82.214
medium_variant,909,2046,female,82.284
medium_variant,909,2047,female,82.416
medium_variant,909,2048,female,82.607
medium_variant,909,2049,female,82.84
medium_variant,909,2050,female,83.102
medium_variant,909,2051,female,83.339
medium_variant,909,2052,female,83.574
medium_variant,909,2053,female,83.809
medium_variant,909,2054,female,84.049
medium_variant,909,2055,female,84.304
medium_variant,909,2056,female,84.505
medium_variant,909,2057,female,84.676
medium_variant,909,2058,female,84.827
medium_variant,909,2059,female,84.969
medium_variant,909,2060,female,85.116
medium_variant,909,2061,female,85.18
medium_variant,909,2062,female,85.21
medium_variant,909,2063,female,85.229
medium_variant,909,2064,female,85.256
medium_variant,909,2065,female,85.308
medium_variant,909,2066,female,85.282
medium_variant,909,2067,female,85.24
medium_variant,909,2068,female,85.212
medium_variant,909,2069,female,85.242
medium_variant,909,2070,female,85.374
medium_variant,909,2071,female,85.46
medium_variant,909,2072,female,85.6
medium_variant,909,2073,female,85.806
medium_variant,909,2074,female,86.072
medium_variant,909,2075,female,86.39
medium_variant,909,2076,female,86.596
medium_variant,909,2077,female,86.81
medium_variant,909,2078,female,87.044
medium_variant,909,2079,female,87.327
medium_variant,909,2080,female,87.695
medium_variant,909,2081,female,87.965
medium_variant,909,2082,female,88.251
medium_variant,909,2083,female,88.571
medium_variant,909,2084,female,88.939
medium_variant,909,2085,female,89.372
medium_variant,909,2086,female,89.657
medium_variant,909,2087,female,89.936
medium_variant,909,2088,female,90.234
medium_variant,909,2089,female,90.578
medium_variant,909,2090,female,90.995
medium_variant,909,2091,female,91.245
medium_variant,909,2092,female,91.495
medium_variant,909,2093,female,91.773
medium_variant,909,2094,female,92.101
medium_variant,909,2095,female,92.505
medium_variant,909,2096,female,92.719
medium_variant,909,2097,female,92.941
medium_variant,909,2098,female,93.196
medium_variant,909,2099,female,93.512
medium_variant,909,2100,female,93.919
