variant,continent,year,gender,dependencyratio2064
estimates,908,1950,male,80.418
estimates,908,1951,male,80.462
estimates,908,1952,male,80.066
estimates,908,1953,male,79.795
estimates,908,1954,male,79.591
estimates,908,1955,male,79.25
estimates,908,1956,male,78.673
estimates,908,1957,male,78.092
estimates,908,1958,male,77.56
estimates,908,1959,male,77.241
estimates,908,1960,male,77.252
estimates,908,1961,male,77.79
estimates,908,1962,male,78.578
estimates,908,1963,male,79.436
estimates,908,1964,male,80.111
estimates,908,1965,male,80.43
estimates,908,1966,male,80.695
estimates,908,1967,male,80.576
estimates,908,1968,male,80.174
estimates,908,1969,male,79.659
estimates,908,1970,male,79.14
estimates,908,1971,male,78.686
estimates,908,1972,male,78.186
estimates,908,1973,male,77.616
estimates,908,1974,male,76.922
estimates,908,1975,male,76.083
estimates,908,1976,male,75.57
estimates,908,1977,male,74.89
estimates,908,1978,male,74.017
estimates,908,1979,male,72.916
estimates,908,1980,male,71.592
estimates,908,1981,male,70.341
estimates,908,1982,male,68.927
estimates,908,1983,male,67.495
estimates,908,1984,male,66.21
estimates,908,1985,male,65.155
estimates,908,1986,male,64.608
estimates,908,1987,male,64.208
estimates,908,1988,male,63.911
estimates,908,1989,male,63.65
estimates,908,1990,male,63.372
estimates,908,1991,male,63.433
estimates,908,1992,male,63.404
estimates,908,1993,male,63.284
estimates,908,1994,male,63.077
estimates,908,1995,male,62.779
estimates,908,1996,male,62.426
estimates,908,1997,male,62.039
estimates,908,1998,male,61.615
estimates,908,1999,male,61.156
estimates,908,2000,male,60.679
estimates,908,2001,male,60.497
estimates,908,2002,male,60.278
estimates,908,2003,male,59.971
estimates,908,2004,male,59.508
estimates,908,2005,male,58.874
estimates,908,2006,male,58.464
estimates,908,2007,male,57.904
estimates,908,2008,male,57.328
estimates,908,2009,male,56.894
estimates,908,2010,male,56.678
estimates,908,2011,male,56.867
estimates,908,2012,male,57.2
estimates,908,2013,male,57.657
estimates,908,2014,male,58.206
estimates,908,2015,male,58.83
medium_variant,908,2015,male,58.83
medium_variant,908,2016,male,59.662
medium_variant,908,2017,male,60.573
medium_variant,908,2018,male,61.53
medium_variant,908,2019,male,62.492
medium_variant,908,2020,male,63.438
medium_variant,908,2021,male,64.54
medium_variant,908,2022,male,65.617
medium_variant,908,2023,male,66.65
medium_variant,908,2024,male,67.625
medium_variant,908,2025,male,68.536
medium_variant,908,2026,male,69.562
medium_variant,908,2027,male,70.489
medium_variant,908,2028,male,71.312
medium_variant,908,2029,male,72.029
