variant,continent,year,gender,dependencyratio2064
estimates,935,1950,male,100.714
estimates,935,1951,male,101.977
estimates,935,1952,male,103.5
estimates,935,1953,male,104.662
estimates,935,1954,male,105.213
estimates,935,1955,male,105.27
estimates,935,1956,male,106.69
estimates,935,1957,male,107.224
estimates,935,1958,male,107.442
estimates,935,1959,male,107.851
estimates,935,1960,male,108.625
estimates,935,1961,male,109.523
estimates,935,1962,male,111.054
estimates,935,1963,male,112.854
estimates,935,1964,male,114.409
estimates,935,1965,male,115.508
estimates,935,1966,male,117.501
estimates,935,1967,male,118.918
estimates,935,1968,male,119.801
estimates,935,1969,male,120.215
estimates,935,1970,male,120.158
estimates,935,1971,male,120.044
estimates,935,1972,male,119.284
estimates,935,1973,male,118.142
estimates,935,1974,male,116.881
estimates,935,1975,male,115.639
estimates,935,1976,male,114.755
estimates,935,1977,male,113.79
estimates,935,1978,male,112.703
estimates,935,1979,male,111.459
estimates,935,1980,male,110.062
estimates,935,1981,male,108.67
estimates,935,1982,male,107.329
estimates,935,1983,male,105.946
estimates,935,1984,male,104.419
estimates,935,1985,male,102.745
estimates,935,1986,male,101.585
estimates,935,1987,male,100.232
estimates,935,1988,male,98.769
estimates,935,1989,male,97.252
estimates,935,1990,male,95.685
estimates,935,1991,male,94.548
estimates,935,1992,male,93.079
estimates,935,1993,male,91.493
estimates,935,1994,male,90.043
estimates,935,1995,male,88.832
estimates,935,1996,male,87.524
estimates,935,1997,male,86.571
estimates,935,1998,male,85.774
estimates,935,1999,male,84.874
estimates,935,2000,male,83.771
estimates,935,2001,male,82.87
estimates,935,2002,male,81.833
estimates,935,2003,male,80.651
estimates,935,2004,male,79.331
estimates,935,2005,male,77.879
estimates,935,2006,male,76.466
estimates,935,2007,male,74.881
estimates,935,2008,male,73.271
estimates,935,2009,male,71.791
estimates,935,2010,male,70.524
estimates,935,2011,male,69.542
estimates,935,2012,male,68.694
estimates,935,2013,male,67.994
estimates,935,2014,male,67.442
estimates,935,2015,male,67.03
medium_variant,935,2015,male,67.03
medium_variant,935,2016,male,66.84
medium_variant,935,2017,male,66.767
medium_variant,935,2018,male,66.757
medium_variant,935,2019,male,66.734
medium_variant,935,2020,male,66.656
medium_variant,935,2021,male,66.627
medium_variant,935,2022,male,66.532
medium_variant,935,2023,male,66.397
medium_variant,935,2024,male,66.264
medium_variant,935,2025,male,66.156
medium_variant,935,2026,male,66.155
medium_variant,935,2027,male,66.148
medium_variant,935,2028,male,66.144
medium_variant,935,2029,male,66.155
medium_variant,935,2030,male,66.191
medium_variant,935,2031,male,66.348
medium_variant,935,2032,male,66.502
medium_variant,935,2033,male,66.654
medium_variant,935,2034,male,66.8
medium_variant,935,2035,male,66.938
medium_variant,935,2036,male,67.151
medium_variant,935,2037,male,67.341
medium_variant,935,2038,male,67.503
medium_variant,935,2039,male,67.619
medium_variant,935,2040,male,67.683
medium_variant,935,2041,male,67.779
medium_variant,935,2042,male,67.81
medium_variant,935,2043,male,67.812
medium_variant,935,2044,male,67.831
medium_variant,935,2045,male,67.9
medium_variant,935,2046,male,68.1
medium_variant,935,2047,male,68.309
medium_variant,935,2048,male,68.554
medium_variant,935,2049,male,68.876
medium_variant,935,2050,male,69.296
medium_variant,935,2051,male,69.899
medium_variant,935,2052,male,70.572
medium_variant,935,2053,male,71.274
medium_variant,935,2054,male,71.936
medium_variant,935,2055,male,72.513
medium_variant,935,2056,male,73.095
medium_variant,935,2057,male,73.569
medium_variant,935,2058,male,73.949
medium_variant,935,2059,male,74.259
medium_variant,935,2060,male,74.519
medium_variant,935,2061,male,74.813
medium_variant,935,2062,male,75.022
medium_variant,935,2063,male,75.171
medium_variant,935,2064,male,75.295
medium_variant,935,2065,male,75.42
medium_variant,935,2066,male,75.63
medium_variant,935,2067,male,75.809
medium_variant,935,2068,male,75.98
medium_variant,935,2069,male,76.164
medium_variant,935,2070,male,76.379
medium_variant,935,2071,male,76.686
medium_variant,935,2072,male,76.993
medium_variant,935,2073,male,77.313
medium_variant,935,2074,male,77.652
medium_variant,935,2075,male,78.016
medium_variant,935,2076,male,78.458
medium_variant,935,2077,male,78.889
medium_variant,935,2078,male,79.315
medium_variant,935,2079,male,79.738
medium_variant,935,2080,male,80.161
medium_variant,935,2081,male,80.653
medium_variant,935,2082,male,81.102
medium_variant,935,2083,male,81.514
medium_variant,935,2084,male,81.9
medium_variant,935,2085,male,82.276
medium_variant,935,2086,male,82.691
medium_variant,935,2087,male,83.046
medium_variant,935,2088,male,83.367
medium_variant,935,2089,male,83.676
medium_variant,935,2090,male,83.985
medium_variant,935,2091,male,84.301
medium_variant,935,2092,male,84.576
medium_variant,935,2093,male,84.828
medium_variant,935,2094,male,85.073
medium_variant,935,2095,male,85.325
medium_variant,935,2096,male,85.58
medium_variant,935,2097,male,85.808
medium_variant,935,2098,male,86.027
medium_variant,935,2099,male,86.25
medium_variant,935,2100,male,86.491
estimates,935,1950,female,102.302
estimates,935,1951,female,103.733
estimates,935,1952,female,105.288
estimates,935,1953,female,106.448
estimates,935,1954,female,107.027
estimates,935,1955,female,107.158
estimates,935,1956,female,108.543
estimates,935,1957,female,109.12
estimates,935,1958,female,109.409
estimates,935,1959,female,109.864
estimates,935,1960,female,110.649
estimates,935,1961,female,111.631
estimates,935,1962,female,113.176
estimates,935,1963,female,114.935
estimates,935,1964,female,116.434
estimates,935,1965,female,117.493
estimates,935,1966,female,119.455
estimates,935,1967,female,120.871
estimates,935,1968,female,121.784
estimates,935,1969,female,122.244
estimates,935,1970,female,122.237
estimates,935,1971,female,122.153
estimates,935,1972,female,121.399
estimates,935,1973,female,120.25
estimates,935,1974,female,118.994
estimates,935,1975,female,117.778
estimates,935,1976,female,116.845
estimates,935,1977,female,115.886
estimates,935,1978,female,114.837
estimates,935,1979,female,113.624
estimates,935,1980,female,112.237
estimates,935,1981,female,110.81
estimates,935,1982,female,109.4
estimates,935,1983,female,107.928
estimates,935,1984,female,106.314
estimates,935,1985,female,104.56
estimates,935,1986,female,103.247
estimates,935,1987,female,101.748
estimates,935,1988,female,100.148
estimates,935,1989,female,98.497
estimates,935,1990,female,96.801
estimates,935,1991,female,95.517
estimates,935,1992,female,93.899
estimates,935,1993,female,92.171
estimates,935,1994,female,90.602
estimates,935,1995,female,89.299
estimates,935,1996,female,87.811
estimates,935,1997,female,86.728
estimates,935,1998,female,85.834
estimates,935,1999,female,84.841
estimates,935,2000,female,83.643
estimates,935,2001,female,82.677
estimates,935,2002,female,81.547
estimates,935,2003,female,80.262
estimates,935,2004,female,78.856
estimates,935,2005,female,77.349
estimates,935,2006,female,75.831
estimates,935,2007,female,74.178
estimates,935,2008,female,72.533
estimates,935,2009,female,71.048
estimates,935,2010,female,69.803
estimates,935,2011,female,68.829
estimates,935,2012,female,68.027
estimates,935,2013,female,67.404
estimates,935,2014,female,66.952
estimates,935,2015,female,66.655
medium_variant,935,2015,female,66.655
medium_variant,935,2016,female,66.536
medium_variant,935,2017,female,66.56
medium_variant,935,2018,female,66.672
medium_variant,935,2019,female,66.798
medium_variant,935,2020,female,66.894
medium_variant,935,2021,female,66.985
medium_variant,935,2022,female,67.032
medium_variant,935,2023,female,67.06
medium_variant,935,2024,female,67.11
medium_variant,935,2025,female,67.208
medium_variant,935,2026,female,67.361
medium_variant,935,2027,female,67.528
medium_variant,935,2028,female,67.722
medium_variant,935,2029,female,67.957
medium_variant,935,2030,female,68.245
medium_variant,935,2031,female,68.6
medium_variant,935,2032,female,68.978
medium_variant,935,2033,female,69.378
medium_variant,935,2034,female,69.786
medium_variant,935,2035,female,70.195
medium_variant,935,2036,female,70.594
medium_variant,935,2037,female,70.978
medium_variant,935,2038,female,71.345
medium_variant,935,2039,female,71.685
medium_variant,935,2040,female,71.992
medium_variant,935,2041,female,72.26
medium_variant,935,2042,female,72.477
medium_variant,935,2043,female,72.682
medium_variant,935,2044,female,72.925
medium_variant,935,2045,female,73.243
medium_variant,935,2046,female,73.619
medium_variant,935,2047,female,74.023
medium_variant,935,2048,female,74.485
medium_variant,935,2049,female,75.043
medium_variant,935,2050,female,75.723
medium_variant,935,2051,female,76.491
medium_variant,935,2052,female,77.348
medium_variant,935,2053,female,78.249
medium_variant,935,2054,female,79.113
medium_variant,935,2055,female,79.886
medium_variant,935,2056,female,80.54
medium_variant,935,2057,female,81.071
medium_variant,935,2058,female,81.501
medium_variant,935,2059,female,81.864
medium_variant,935,2060,female,82.187
medium_variant,935,2061,female,82.438
medium_variant,935,2062,female,82.605
medium_variant,935,2063,female,82.719
medium_variant,935,2064,female,82.82
medium_variant,935,2065,female,82.941
medium_variant,935,2066,female,83.046
medium_variant,935,2067,female,83.134
medium_variant,935,2068,female,83.232
medium_variant,935,2069,female,83.368
medium_variant,935,2070,female,83.563
medium_variant,935,2071,female,83.759
medium_variant,935,2072,female,83.975
medium_variant,935,2073,female,84.232
medium_variant,935,2074,female,84.535
medium_variant,935,2075,female,84.887
medium_variant,935,2076,female,85.23
medium_variant,935,2077,female,85.583
medium_variant,935,2078,female,85.954
medium_variant,935,2079,female,86.348
medium_variant,935,2080,female,86.773
medium_variant,935,2081,female,87.189
medium_variant,935,2082,female,87.586
medium_variant,935,2083,female,87.971
medium_variant,935,2084,female,88.357
medium_variant,935,2085,female,88.768
medium_variant,935,2086,female,89.127
medium_variant,935,2087,female,89.449
medium_variant,935,2088,female,89.766
medium_variant,935,2089,female,90.104
medium_variant,935,2090,female,90.474
medium_variant,935,2091,female,90.756
medium_variant,935,2092,female,91.025
medium_variant,935,2093,female,91.298
medium_variant,935,2094,female,91.59
medium_variant,935,2095,female,91.917
medium_variant,935,2096,female,92.148
medium_variant,935,2097,female,92.38
medium_variant,935,2098,female,92.63
medium_variant,935,2099,female,92.91
medium_variant,935,2100,female,93.23
