country,variant,gender,freq,year,mortality15to60per1000aliveat15
558,estimates,female,5yearly,1950,418.011220469701
558,estimates,male,5yearly,1950,492.840791138791
558,estimates,female,5yearly,1955,385.154248505551
558,estimates,male,5yearly,1955,446.847557162666
558,estimates,female,5yearly,1960,348.925200082085
558,estimates,male,5yearly,1960,402.128910076406
558,estimates,female,5yearly,1965,310.728106724694
558,estimates,male,5yearly,1965,358.487238277608
558,estimates,female,5yearly,1970,273.763803644282
558,estimates,male,5yearly,1970,316.091743790467
558,estimates,female,5yearly,1975,234.954744525547
558,estimates,male,5yearly,1975,295.401318712994
558,estimates,female,5yearly,1980,211.73031202721
558,estimates,male,5yearly,1980,298.451519197882
558,estimates,female,5yearly,1985,185.276832663161
558,estimates,male,5yearly,1985,284.418043688992
558,estimates,female,5yearly,1990,176.141877552762
558,estimates,male,5yearly,1990,258.795713851894
558,estimates,female,5yearly,1995,162.454154877921
558,estimates,male,5yearly,1995,250.643613132886
558,estimates,female,5yearly,2000,141.113882650051
558,estimates,male,5yearly,2000,240.015878487783
558,estimates,female,5yearly,2005,121.435649585602
558,estimates,male,5yearly,2005,216.551810168936
558,estimates,female,5yearly,2010,109.702717640953
558,estimates,male,5yearly,2010,200.193486531415
558,medium_variant,female,5yearly,2015,101.392471842837
558,medium_variant,male,5yearly,2015,186.945023526612
558,medium_variant,female,5yearly,2020,92.804662207091
558,medium_variant,male,5yearly,2020,172.555903235288
558,medium_variant,female,5yearly,2025,85.4231850586465
558,medium_variant,male,5yearly,2025,156.847671376306
558,medium_variant,female,5yearly,2030,78.6540252398258
558,medium_variant,male,5yearly,2030,141.467138286622
558,medium_variant,female,5yearly,2035,72.4773566496808
558,medium_variant,male,5yearly,2035,126.724701697832
558,medium_variant,female,5yearly,2040,66.6766784363395
558,medium_variant,male,5yearly,2040,112.886206107862
558,medium_variant,female,5yearly,2045,61.4269898387613
558,medium_variant,male,5yearly,2045,99.7497344172836
558,medium_variant,female,5yearly,2050,56.4957994591464
558,medium_variant,male,5yearly,2050,88.346429979326
558,medium_variant,female,5yearly,2055,52.0162128555106
558,medium_variant,male,5yearly,2055,78.5723267649682
558,medium_variant,female,5yearly,2060,47.8536298843286
558,medium_variant,male,5yearly,2060,70.6251748123193
558,medium_variant,female,5yearly,2065,43.8432643943351
558,medium_variant,male,5yearly,2065,63.7587725455532
558,medium_variant,female,5yearly,2070,40.1161994262645
558,medium_variant,male,5yearly,2070,57.5745451035233
558,medium_variant,female,5yearly,2075,36.5860511589103
558,medium_variant,male,5yearly,2075,52.1622972703417
558,medium_variant,female,5yearly,2080,33.2419530056603
558,medium_variant,male,5yearly,2080,47.311594472214
558,medium_variant,female,5yearly,2085,30.1512240759494
558,medium_variant,male,5yearly,2085,42.8610902169538
558,medium_variant,female,5yearly,2090,27.3028403337829
558,medium_variant,male,5yearly,2090,38.7691118874597
558,medium_variant,female,5yearly,2095,24.5779479181792
558,medium_variant,male,5yearly,2095,34.9849754662421
