country,variant,gender,freq,year,mortality15to60per1000aliveat15
678,estimates,female,5yearly,1950,356.103476713102
678,estimates,male,5yearly,1950,410.631549662366
678,estimates,female,5yearly,1955,332.69109157434
678,estimates,male,5yearly,1955,387.15203166826
678,estimates,female,5yearly,1960,305.003850867533
678,estimates,male,5yearly,1960,358.543053023402
678,estimates,female,5yearly,1965,281.565447440027
678,estimates,male,5yearly,1965,333.657223322911
678,estimates,female,5yearly,1970,257.484685743887
678,estimates,male,5yearly,1970,301.475675939104
678,estimates,female,5yearly,1975,229.798844462798
678,estimates,male,5yearly,1975,273.961841285495
678,estimates,female,5yearly,1980,220.833600820059
678,estimates,male,5yearly,1980,275.685926715323
678,estimates,female,5yearly,1985,213.355286389161
678,estimates,male,5yearly,1985,267.31275256452
678,estimates,female,5yearly,1990,205.908414814987
678,estimates,male,5yearly,1990,259.111329837196
678,estimates,female,5yearly,1995,198.607040499758
678,estimates,male,5yearly,1995,251.207998013537
678,estimates,female,5yearly,2000,191.546018975225
678,estimates,male,5yearly,2000,243.411824174934
678,estimates,female,5yearly,2005,175.518269522962
678,estimates,male,5yearly,2005,227.899968787247
678,estimates,female,5yearly,2010,167.963422851357
678,estimates,male,5yearly,2010,223.048140137834
678,medium_variant,female,5yearly,2015,160.771345037677
678,medium_variant,male,5yearly,2015,217.174500553119
678,medium_variant,female,5yearly,2020,153.836824462943
678,medium_variant,male,5yearly,2020,211.637286067829
678,medium_variant,female,5yearly,2025,147.342884939579
678,medium_variant,male,5yearly,2025,206.649269375175
678,medium_variant,female,5yearly,2030,140.846298478353
678,medium_variant,male,5yearly,2030,201.956591880656
678,medium_variant,female,5yearly,2035,134.865545313863
678,medium_variant,male,5yearly,2035,197.332048765093
678,medium_variant,female,5yearly,2040,128.597173146387
678,medium_variant,male,5yearly,2040,192.767121970658
678,medium_variant,female,5yearly,2045,122.607625429655
678,medium_variant,male,5yearly,2045,188.59815480872
678,medium_variant,female,5yearly,2050,117.086381836329
678,medium_variant,male,5yearly,2050,184.272522977877
678,medium_variant,female,5yearly,2055,111.781651242295
678,medium_variant,male,5yearly,2055,180.361859605651
678,medium_variant,female,5yearly,2060,106.70828245662
678,medium_variant,male,5yearly,2060,175.991918102181
678,medium_variant,female,5yearly,2065,101.704081514937
678,medium_variant,male,5yearly,2065,171.242879764869
678,medium_variant,female,5yearly,2070,96.9466136282663
678,medium_variant,male,5yearly,2070,166.224411841679
678,medium_variant,female,5yearly,2075,92.3011487753789
678,medium_variant,male,5yearly,2075,160.92341335521
678,medium_variant,female,5yearly,2080,87.9647267751387
678,medium_variant,male,5yearly,2080,155.287863407962
678,medium_variant,female,5yearly,2085,83.6953408674862
678,medium_variant,male,5yearly,2085,149.416768059258
678,medium_variant,female,5yearly,2090,79.7985193404958
678,medium_variant,male,5yearly,2090,143.009875898733
678,medium_variant,female,5yearly,2095,75.9687797811332
678,medium_variant,male,5yearly,2095,135.901744545394
