country,variant,gender,freq,year,mortality15to60per1000aliveat15
480,estimates,female,5yearly,1950,347.664696704479
480,estimates,male,5yearly,1950,445.888380878021
480,estimates,female,5yearly,1955,297.872889282008
480,estimates,male,5yearly,1955,410.142407636548
480,estimates,female,5yearly,1960,233.363792236309
480,estimates,male,5yearly,1960,305.060891058163
480,estimates,female,5yearly,1965,207.878072207777
480,estimates,male,5yearly,1965,271.367739510322
480,estimates,female,5yearly,1970,177.892079593203
480,estimates,male,5yearly,1970,256.129203498025
480,estimates,female,5yearly,1975,161.60857082925
480,estimates,male,5yearly,1975,325.018421559307
480,estimates,female,5yearly,1980,139.204185041081
480,estimates,male,5yearly,1980,270.663352839676
480,estimates,female,5yearly,1985,128.240322188357
480,estimates,male,5yearly,1985,268.291661141396
480,estimates,female,5yearly,1990,130.081405293379
480,estimates,male,5yearly,1990,260.249872854574
480,estimates,female,5yearly,1995,116.512787499225
480,estimates,male,5yearly,1995,247.316751497907
480,estimates,female,5yearly,2000,112.583116378196
480,estimates,male,5yearly,2000,221.140649123867
480,estimates,female,5yearly,2005,103.768121831537
480,estimates,male,5yearly,2005,211.129129312895
480,estimates,female,5yearly,2010,96.7853228883386
480,estimates,male,5yearly,2010,198.005292082231
480,medium_variant,female,5yearly,2015,91.7104006087164
480,medium_variant,male,5yearly,2015,188.221971316478
480,medium_variant,female,5yearly,2020,86.1224933788655
480,medium_variant,male,5yearly,2020,177.153261257289
480,medium_variant,female,5yearly,2025,80.8819260659788
480,medium_variant,male,5yearly,2025,165.882116600573
480,medium_variant,female,5yearly,2030,76.1221308202305
480,medium_variant,male,5yearly,2030,154.52320382512
480,medium_variant,female,5yearly,2035,71.5617911815261
480,medium_variant,male,5yearly,2035,143.07855876688
480,medium_variant,female,5yearly,2040,67.1566633442333
480,medium_variant,male,5yearly,2040,130.296184582209
480,medium_variant,female,5yearly,2045,62.9644455721497
480,medium_variant,male,5yearly,2045,118.42314344183
480,medium_variant,female,5yearly,2050,58.9482915243368
480,medium_variant,male,5yearly,2050,106.678638218723
480,medium_variant,female,5yearly,2055,55.0576680978252
480,medium_variant,male,5yearly,2055,95.9173053076045
480,medium_variant,female,5yearly,2060,51.3116073305644
480,medium_variant,male,5yearly,2060,85.3590037344286
480,medium_variant,female,5yearly,2065,47.7297018086273
480,medium_variant,male,5yearly,2065,76.2754195383052
480,medium_variant,female,5yearly,2070,44.4931174390292
480,medium_variant,male,5yearly,2070,68.3104733082589
480,medium_variant,female,5yearly,2075,41.3198730874799
480,medium_variant,male,5yearly,2075,61.5856889440636
480,medium_variant,female,5yearly,2080,38.1804782809426
480,medium_variant,male,5yearly,2080,55.9450019687181
480,medium_variant,female,5yearly,2085,35.213531097014
480,medium_variant,male,5yearly,2085,50.7161125044735
480,medium_variant,female,5yearly,2090,32.4063008575315
480,medium_variant,male,5yearly,2090,46.2191715292201
480,medium_variant,female,5yearly,2095,29.7147362394962
480,medium_variant,male,5yearly,2095,42.1514769519371
