country,variant,gender,freq,year,mortality15to60per1000aliveat15
446,estimates,female,5yearly,1950,229.511638023133
446,estimates,male,5yearly,1950,279.080113284583
446,estimates,female,5yearly,1955,200.27271675747
446,estimates,male,5yearly,1955,252.410334482309
446,estimates,female,5yearly,1960,173.641895536134
446,estimates,male,5yearly,1960,229.372772931504
446,estimates,female,5yearly,1965,150.272359485943
446,estimates,male,5yearly,1965,208.190934305452
446,estimates,female,5yearly,1970,123.769957075556
446,estimates,male,5yearly,1970,180.226462792224
446,estimates,female,5yearly,1975,101.431742959297
446,estimates,male,5yearly,1975,155.28741543254
446,estimates,female,5yearly,1980,85.511439732536
446,estimates,male,5yearly,1980,137.530253406866
446,estimates,female,5yearly,1985,71.1722985464964
446,estimates,male,5yearly,1985,120.298886680136
446,estimates,female,5yearly,1990,57.708933845134
446,estimates,male,5yearly,1990,108.622077806176
446,estimates,female,5yearly,1995,46.5658459610839
446,estimates,male,5yearly,1995,92.5415157739175
446,estimates,female,5yearly,2000,38.0350485131247
446,estimates,male,5yearly,2000,83.4675109658054
446,estimates,female,5yearly,2005,31.3733218800351
446,estimates,male,5yearly,2005,75.2618387356809
446,estimates,female,5yearly,2010,26.9354313779756
446,estimates,male,5yearly,2010,64.2868593525321
446,medium_variant,female,5yearly,2015,24.8153057259421
446,medium_variant,male,5yearly,2015,59.0677043656351
446,medium_variant,female,5yearly,2020,23.0540128190351
446,medium_variant,male,5yearly,2020,54.4041412499662
446,medium_variant,female,5yearly,2025,21.4030981825458
446,medium_variant,male,5yearly,2025,50.1368133151499
446,medium_variant,female,5yearly,2030,19.8182305708242
446,medium_variant,male,5yearly,2030,46.0888046873991
446,medium_variant,female,5yearly,2035,18.357372578086
446,medium_variant,male,5yearly,2035,42.4858236477805
446,medium_variant,female,5yearly,2040,17.0797236253529
446,medium_variant,male,5yearly,2040,39.1040135203317
446,medium_variant,female,5yearly,2045,15.8677633809136
446,medium_variant,male,5yearly,2045,36.1816133194138
446,medium_variant,female,5yearly,2050,14.6984418369742
446,medium_variant,male,5yearly,2050,33.41876744698
446,medium_variant,female,5yearly,2055,13.6056338431486
446,medium_variant,male,5yearly,2055,30.8572915269822
446,medium_variant,female,5yearly,2060,12.5229544916767
446,medium_variant,male,5yearly,2060,28.4511341532612
446,medium_variant,female,5yearly,2065,11.4987033632651
446,medium_variant,male,5yearly,2065,26.1915252931485
446,medium_variant,female,5yearly,2070,10.5296930272369
446,medium_variant,male,5yearly,2070,24.0194577142409
446,medium_variant,female,5yearly,2075,9.6215859065496
446,medium_variant,male,5yearly,2075,22.0639257524504
446,medium_variant,female,5yearly,2080,8.77054687702361
446,medium_variant,male,5yearly,2080,20.1984704960547
446,medium_variant,female,5yearly,2085,7.96993297351511
446,medium_variant,male,5yearly,2085,18.5433704640534
446,medium_variant,female,5yearly,2090,7.21035650939195
446,medium_variant,male,5yearly,2090,16.994980311639
446,medium_variant,female,5yearly,2095,6.50724799868718
446,medium_variant,male,5yearly,2095,15.5320218198846
446,estimates,female,5yearly,Regi,"China, Macao SAR"
446,estimates,male,5yearly,Regi,"China, Macao SAR"
446,medium_variant,female,5yearly,Regi,"China, Macao SAR"
446,medium_variant,male,5yearly,Regi,"China, Macao SAR"
