country,variant,gender,freq,year,mortality15to60per1000aliveat15
466,estimates,female,5yearly,1950,572.889503855873
466,estimates,male,5yearly,1950,637.406448276235
466,estimates,female,5yearly,1955,560.878556343816
466,estimates,male,5yearly,1955,624.791386479826
466,estimates,female,5yearly,1960,545.855296055984
466,estimates,male,5yearly,1960,619.72914410193
466,estimates,female,5yearly,1965,508.496994803704
466,estimates,male,5yearly,1965,576.88098976155
466,estimates,female,5yearly,1970,460.394982861146
466,estimates,male,5yearly,1970,522.560553415922
466,estimates,female,5yearly,1975,410.442674302146
466,estimates,male,5yearly,1975,467.144112231753
466,estimates,female,5yearly,1980,361.183391078577
466,estimates,male,5yearly,1980,410.694349530045
466,estimates,female,5yearly,1985,332.777894130137
466,estimates,male,5yearly,1985,359.712431214828
466,estimates,female,5yearly,1990,317.502515505184
466,estimates,male,5yearly,1990,339.207062477589
466,estimates,female,5yearly,1995,331.625485885995
466,estimates,male,5yearly,1995,352.605265027898
466,estimates,female,5yearly,2000,309.999997431878
466,estimates,male,5yearly,2000,327.715174973604
466,estimates,female,5yearly,2005,281.999995491223
466,estimates,male,5yearly,2005,300.864513583153
466,estimates,female,5yearly,2010,272.00000065652
466,estimates,male,5yearly,2010,292.199830000276
466,medium_variant,female,5yearly,2015,248.761827253135
466,medium_variant,male,5yearly,2015,267.073762670509
466,medium_variant,female,5yearly,2020,225.106532179921
466,medium_variant,male,5yearly,2020,247.438320621458
466,medium_variant,female,5yearly,2025,204.304355290876
466,medium_variant,male,5yearly,2025,230.437502432985
466,medium_variant,female,5yearly,2030,186.185600231782
466,medium_variant,male,5yearly,2030,215.689012017558
466,medium_variant,female,5yearly,2035,170.791135188667
466,medium_variant,male,5yearly,2035,203.277521774322
466,medium_variant,female,5yearly,2040,157.163056632829
466,medium_variant,male,5yearly,2040,196.010014151486
466,medium_variant,female,5yearly,2045,145.382937110601
466,medium_variant,male,5yearly,2045,189.284680763575
466,medium_variant,female,5yearly,2050,135.228958416543
466,medium_variant,male,5yearly,2050,183.363610735918
466,medium_variant,female,5yearly,2055,126.191384215866
466,medium_variant,male,5yearly,2055,177.686007054868
466,medium_variant,female,5yearly,2060,118.123062095301
466,medium_variant,male,5yearly,2060,172.513187580642
466,medium_variant,female,5yearly,2065,110.22524344908
466,medium_variant,male,5yearly,2065,167.566215933857
466,medium_variant,female,5yearly,2070,103.139367363519
466,medium_variant,male,5yearly,2070,162.412117377295
466,medium_variant,female,5yearly,2075,96.5038754353999
466,medium_variant,male,5yearly,2075,157.73935785823
466,medium_variant,female,5yearly,2080,91.637139248354
466,medium_variant,male,5yearly,2080,152.251503948902
466,medium_variant,female,5yearly,2085,87.1500131600395
466,medium_variant,male,5yearly,2085,147.167408210712
466,medium_variant,female,5yearly,2090,82.720932869778
466,medium_variant,male,5yearly,2090,141.805188279099
466,medium_variant,female,5yearly,2095,78.6375202108327
466,medium_variant,male,5yearly,2095,136.07350103157
