country,variant,gender,freq,year,mortality15to60per1000aliveat15
752,estimates,female,5yearly,1950,113.971308072228
752,estimates,male,5yearly,1950,152.781807044219
752,estimates,female,5yearly,1955,97.7708524454747
752,estimates,male,5yearly,1955,143.161568135286
752,estimates,female,5yearly,1960,89.5245471390518
752,estimates,male,5yearly,1960,139.154606426367
752,estimates,female,5yearly,1965,85.1832938795424
752,estimates,male,5yearly,1965,141.569949226886
752,estimates,female,5yearly,1970,81.1258286699347
752,estimates,male,5yearly,1970,144.865395366435
752,estimates,female,5yearly,1975,77.9242535369018
752,estimates,male,5yearly,1975,146.312440976292
752,estimates,female,5yearly,1980,70.4869418995285
752,estimates,male,5yearly,1980,132.790510682838
752,estimates,female,5yearly,1985,66.8523658071369
752,estimates,male,5yearly,1985,122.275145795416
752,estimates,female,5yearly,1990,62.4720097764401
752,estimates,male,5yearly,1990,107.5783105758
752,estimates,female,5yearly,1995,56.7431264532299
752,estimates,male,5yearly,1995,92.2723162774701
752,estimates,female,5yearly,2000,52.9063850909646
752,estimates,male,5yearly,2000,84.0712542239189
752,estimates,female,5yearly,2005,47.6628532273701
752,estimates,male,5yearly,2005,76.2859397423281
752,estimates,female,5yearly,2010,43.3087890079887
752,estimates,male,5yearly,2010,68.3526975366451
752,medium_variant,female,5yearly,2015,39.7513197539994
752,medium_variant,male,5yearly,2015,63.6124433755229
752,medium_variant,female,5yearly,2020,36.6257402508465
752,medium_variant,male,5yearly,2020,56.8137280829841
752,medium_variant,female,5yearly,2025,33.6714018670159
752,medium_variant,male,5yearly,2025,50.8873727522251
752,medium_variant,female,5yearly,2030,30.8437590645372
752,medium_variant,male,5yearly,2030,46.5688231529567
752,medium_variant,female,5yearly,2035,28.2484287612154
752,medium_variant,male,5yearly,2035,42.8026286476004
752,medium_variant,female,5yearly,2040,25.7583956839295
752,medium_variant,male,5yearly,2040,39.612093467961
752,medium_variant,female,5yearly,2045,23.3748373741076
752,medium_variant,male,5yearly,2045,36.4984599859164
752,medium_variant,female,5yearly,2050,21.2517550325202
752,medium_variant,male,5yearly,2050,33.7073114119489
752,medium_variant,female,5yearly,2055,19.1887530972209
752,medium_variant,male,5yearly,2055,31.0727015796828
752,medium_variant,female,5yearly,2060,17.2819081174033
752,medium_variant,male,5yearly,2060,28.4531144441923
752,medium_variant,female,5yearly,2065,15.4547705930567
752,medium_variant,male,5yearly,2065,26.0652064038043
752,medium_variant,female,5yearly,2070,13.8255983021572
752,medium_variant,male,5yearly,2070,23.786003357443
752,medium_variant,female,5yearly,2075,12.2401930617659
752,medium_variant,male,5yearly,2075,21.6470793581457
752,medium_variant,female,5yearly,2080,10.7212939106732
752,medium_variant,male,5yearly,2080,19.5036134876808
752,medium_variant,female,5yearly,2085,9.39072745050085
752,medium_variant,male,5yearly,2085,17.5828215076986
752,medium_variant,female,5yearly,2090,8.14279119427375
752,medium_variant,male,5yearly,2090,15.7016305672624
752,medium_variant,female,5yearly,2095,6.95542264333382
752,medium_variant,male,5yearly,2095,14.0309556716678
752,estimates,female,5yearly,Regi,Sweden
752,estimates,male,5yearly,Regi,Sweden
752,medium_variant,female,5yearly,Regi,Sweden
752,medium_variant,male,5yearly,Regi,Sweden
