country,variant,gender,freq,year,mortality15to60per1000aliveat15
32,estimates,female,5yearly,1950,199.756514872335
32,estimates,male,5yearly,1950,286.871350536824
32,estimates,female,5yearly,1955,169.302063097577
32,estimates,male,5yearly,1955,262.441752096925
32,estimates,female,5yearly,1960,147.543639820256
32,estimates,male,5yearly,1960,250.218560125891
32,estimates,female,5yearly,1965,141.49513623905
32,estimates,male,5yearly,1965,254.118159068654
32,estimates,female,5yearly,1970,133.365175396699
32,estimates,male,5yearly,1970,242.935488371594
32,estimates,female,5yearly,1975,125.418112803951
32,estimates,male,5yearly,1975,231.902477255637
32,estimates,female,5yearly,1980,115.234415570927
32,estimates,male,5yearly,1980,218.000041919054
32,estimates,female,5yearly,1985,110.467278135845
32,estimates,male,5yearly,1985,212.519392355507
32,estimates,female,5yearly,1990,101.70764324658
32,estimates,male,5yearly,1990,199.51302906284
32,estimates,female,5yearly,1995,95.2185722338954
32,estimates,male,5yearly,1995,183.997194661606
32,estimates,female,5yearly,2000,91.1867098271545
32,estimates,male,5yearly,2000,178.403275332651
32,estimates,female,5yearly,2005,82.461371818613
32,estimates,male,5yearly,2005,167.202790913528
32,estimates,female,5yearly,2010,76.7589645135534
32,estimates,male,5yearly,2010,157.548948575048
32,medium_variant,female,5yearly,2015,73.0722229390138
32,medium_variant,male,5yearly,2015,148.890255022258
32,medium_variant,female,5yearly,2020,68.8670248103598
32,medium_variant,male,5yearly,2020,138.825267971204
32,medium_variant,female,5yearly,2025,64.7717891401582
32,medium_variant,male,5yearly,2025,128.449300859416
32,medium_variant,female,5yearly,2030,60.8479761221681
32,medium_variant,male,5yearly,2030,117.01918434835
32,medium_variant,female,5yearly,2035,57.0558699620306
32,medium_variant,male,5yearly,2035,105.73052887744
32,medium_variant,female,5yearly,2040,53.3961037262328
32,medium_variant,male,5yearly,2040,94.7325880580105
32,medium_variant,female,5yearly,2045,49.8740417646233
32,medium_variant,male,5yearly,2045,84.3421287857007
32,medium_variant,female,5yearly,2050,46.4760463904607
32,medium_variant,male,5yearly,2050,75.4681838696295
32,medium_variant,female,5yearly,2055,43.3003247287516
32,medium_variant,male,5yearly,2055,67.9529704336506
32,medium_variant,female,5yearly,2060,40.2622262412974
32,medium_variant,male,5yearly,2060,61.6043960536534
32,medium_variant,female,5yearly,2065,37.3408216776165
32,medium_variant,male,5yearly,2065,56.2196034387208
32,medium_variant,female,5yearly,2070,34.5747243472643
32,medium_variant,male,5yearly,2070,51.5235106249053
32,medium_variant,female,5yearly,2075,31.8398830098822
32,medium_variant,male,5yearly,2075,47.298138712642
32,medium_variant,female,5yearly,2080,29.2653780656038
32,medium_variant,male,5yearly,2080,43.2758823531363
32,medium_variant,female,5yearly,2085,26.7949225143234
32,medium_variant,male,5yearly,2085,39.7302448748477
32,medium_variant,female,5yearly,2090,24.4625724152712
32,medium_variant,male,5yearly,2090,36.4631771903576
32,medium_variant,female,5yearly,2095,22.3013526878247
32,medium_variant,male,5yearly,2095,33.3857900045677
32,estimates,female,5yearly,Regi,Argentina
32,estimates,male,5yearly,Regi,Argentina
32,medium_variant,female,5yearly,Regi,Argentina
32,medium_variant,male,5yearly,Regi,Argentina
