country,variant,gender,freq,year,mortality15to60per1000aliveat15
400,estimates,female,5yearly,1950,341.268935962226
400,estimates,male,5yearly,1950,398.690086840125
400,estimates,female,5yearly,1955,321.000043564979
400,estimates,male,5yearly,1955,375.113926691764
400,estimates,female,5yearly,1960,295.01991202507
400,estimates,male,5yearly,1960,347.676301151872
400,estimates,female,5yearly,1965,258.123880131672
400,estimates,male,5yearly,1965,310.615362794146
400,estimates,female,5yearly,1970,216.363363893542
400,estimates,male,5yearly,1970,267.801690619423
400,estimates,female,5yearly,1975,181.135635222937
400,estimates,male,5yearly,1975,230.519848990556
400,estimates,female,5yearly,1980,158.565510042992
400,estimates,male,5yearly,1980,205.228865337478
400,estimates,female,5yearly,1985,141.045600181162
400,estimates,male,5yearly,1985,182.238309511867
400,estimates,female,5yearly,1990,127.850270660392
400,estimates,male,5yearly,1990,166.126636271765
400,estimates,female,5yearly,1995,119.651947531539
400,estimates,male,5yearly,1995,155.288007576341
400,estimates,female,5yearly,2000,110.337662239312
400,estimates,male,5yearly,2000,145.336647575099
400,estimates,female,5yearly,2005,102.156213564444
400,estimates,male,5yearly,2005,136.451780348758
400,estimates,female,5yearly,2010,95.8953399485685
400,estimates,male,5yearly,2010,130.676180367718
400,medium_variant,female,5yearly,2015,90.196107867052
400,medium_variant,male,5yearly,2015,125.229894257844
400,medium_variant,female,5yearly,2020,84.6272152198444
400,medium_variant,male,5yearly,2020,119.371168353213
400,medium_variant,female,5yearly,2025,79.5482231276964
400,medium_variant,male,5yearly,2025,113.409774367361
400,medium_variant,female,5yearly,2030,74.6418476329389
400,medium_variant,male,5yearly,2030,107.416158207655
400,medium_variant,female,5yearly,2035,70.0461325964701
400,medium_variant,male,5yearly,2035,100.292996863775
400,medium_variant,female,5yearly,2040,65.8418616228089
400,medium_variant,male,5yearly,2040,93.2834580170689
400,medium_variant,female,5yearly,2045,61.8779947304275
400,medium_variant,male,5yearly,2045,86.402432200179
400,medium_variant,female,5yearly,2050,58.1861991561252
400,medium_variant,male,5yearly,2050,79.6894454935545
400,medium_variant,female,5yearly,2055,54.7003734443028
400,medium_variant,male,5yearly,2055,73.0887074917291
400,medium_variant,female,5yearly,2060,51.3523160660022
400,medium_variant,male,5yearly,2060,66.7632442298369
400,medium_variant,female,5yearly,2065,48.0663834417492
400,medium_variant,male,5yearly,2065,60.5010966338979
400,medium_variant,female,5yearly,2070,44.9974448154481
400,medium_variant,male,5yearly,2070,54.8261056617072
400,medium_variant,female,5yearly,2075,42.0646037769911
400,medium_variant,male,5yearly,2075,49.5625711256245
400,medium_variant,female,5yearly,2080,39.2437830285959
400,medium_variant,male,5yearly,2080,44.5826139209062
400,medium_variant,female,5yearly,2085,36.6946007294473
400,medium_variant,male,5yearly,2085,40.421849736344
400,medium_variant,female,5yearly,2090,34.1958980611191
400,medium_variant,male,5yearly,2090,36.7774964546591
400,medium_variant,female,5yearly,2095,31.7961997217897
400,medium_variant,male,5yearly,2095,33.8047267771466
400,estimates,female,5yearly,Regi,Jordan
400,estimates,male,5yearly,Regi,Jordan
400,medium_variant,female,5yearly,Regi,Jordan
400,medium_variant,male,5yearly,Regi,Jordan
