country,year,variant,freq,age5yearinterval,noofbirthbymother
262,1950,estimates,5yearly,15_19,0.596
262,1950,estimates,5yearly,20_24,2.426
262,1950,estimates,5yearly,25_29,3.525
262,1950,estimates,5yearly,30_34,3.485
262,1950,estimates,5yearly,35_39,2.317
262,1950,estimates,5yearly,40_44,0.891
262,1950,estimates,5yearly,45_49,0.251
262,1955,estimates,5yearly,15_19,0.828
262,1955,estimates,5yearly,20_24,2.959
262,1955,estimates,5yearly,25_29,4.279
262,1955,estimates,5yearly,30_34,4.228
262,1955,estimates,5yearly,35_39,2.738
262,1955,estimates,5yearly,40_44,1.042
262,1955,estimates,5yearly,45_49,0.318
262,1960,estimates,5yearly,15_19,1.267
262,1960,estimates,5yearly,20_24,3.998
262,1960,estimates,5yearly,25_29,5.722
262,1960,estimates,5yearly,30_34,5.635
262,1960,estimates,5yearly,35_39,3.556
262,1960,estimates,5yearly,40_44,1.338
262,1960,estimates,5yearly,45_49,0.442
262,1965,estimates,5yearly,15_19,1.811
262,1965,estimates,5yearly,20_24,5.768
262,1965,estimates,5yearly,25_29,8.085
262,1965,estimates,5yearly,30_34,7.9
262,1965,estimates,5yearly,35_39,4.842
262,1965,estimates,5yearly,40_44,1.798
262,1965,estimates,5yearly,45_49,0.646
262,1970,estimates,5yearly,15_19,2.422
262,1970,estimates,5yearly,20_24,7.622
262,1970,estimates,5yearly,25_29,11.688
262,1970,estimates,5yearly,30_34,11.213
262,1970,estimates,5yearly,35_39,6.633
262,1970,estimates,5yearly,40_44,2.425
262,1970,estimates,5yearly,45_49,0.945
262,1975,estimates,5yearly,15_19,4.003
262,1975,estimates,5yearly,20_24,11.138
262,1975,estimates,5yearly,25_29,15.955
262,1975,estimates,5yearly,30_34,16.262
262,1975,estimates,5yearly,35_39,9.204
262,1975,estimates,5yearly,40_44,3.29
262,1975,estimates,5yearly,45_49,1.388
262,1980,estimates,5yearly,15_19,5.553
262,1980,estimates,5yearly,20_24,15.771
262,1980,estimates,5yearly,25_29,20.791
262,1980,estimates,5yearly,30_34,20.249
262,1980,estimates,5yearly,35_39,11.753
262,1980,estimates,5yearly,40_44,4.075
262,1980,estimates,5yearly,45_49,1.852
262,1985,estimates,5yearly,15_19,6.679
262,1985,estimates,5yearly,20_24,20.172
262,1985,estimates,5yearly,25_29,27.884
262,1985,estimates,5yearly,30_34,25.508
262,1985,estimates,5yearly,35_39,13.869
262,1985,estimates,5yearly,40_44,4.987
262,1985,estimates,5yearly,45_49,2.435
262,1990,estimates,5yearly,15_19,7.449
262,1990,estimates,5yearly,20_24,23.085
262,1990,estimates,5yearly,25_29,32.82
262,1990,estimates,5yearly,30_34,31.374
262,1990,estimates,5yearly,35_39,15.569
262,1990,estimates,5yearly,40_44,5.314
262,1990,estimates,5yearly,45_49,2.973
262,1995,estimates,5yearly,15_19,6.593
262,1995,estimates,5yearly,20_24,20.742
262,1995,estimates,5yearly,25_29,29.735
262,1995,estimates,5yearly,30_34,30.175
262,1995,estimates,5yearly,35_39,16.9
262,1995,estimates,5yearly,40_44,5.321
262,1995,estimates,5yearly,45_49,2.309
262,2000,estimates,5yearly,15_19,6.475
262,2000,estimates,5yearly,20_24,19.176
262,2000,estimates,5yearly,25_29,29.885
262,2000,estimates,5yearly,30_34,30.395
262,2000,estimates,5yearly,35_39,18.894
262,2000,estimates,5yearly,40_44,6.132
262,2000,estimates,5yearly,45_49,1.952
262,2005,estimates,5yearly,15_19,5.839
262,2005,estimates,5yearly,20_24,17.201
262,2005,estimates,5yearly,25_29,27.278
262,2005,estimates,5yearly,30_34,30.023
262,2005,estimates,5yearly,35_39,19.44
262,2005,estimates,5yearly,40_44,6.435
262,2005,estimates,5yearly,45_49,1.611
262,2010,estimates,5yearly,15_19,5.121
262,2010,estimates,5yearly,20_24,16.88
262,2010,estimates,5yearly,25_29,27.808
262,2010,estimates,5yearly,30_34,29.836
262,2010,estimates,5yearly,35_39,20.203
262,2010,estimates,5yearly,40_44,6.477
262,2010,estimates,5yearly,45_49,1.669
262,2015,constant_fertility,5yearly,15_19,5.245
262,2015,constant_mortality,5yearly,15_19,4.549
262,2015,high_variant,5yearly,15_19,4.964
262,2015,instant_replacement,5yearly,15_19,3.888
262,2015,low_variant,5yearly,15_19,4.139
262,2015,medium_variant,5yearly,15_19,4.551
262,2015,momentum,5yearly,15_19,3.93
262,2015,no_change,5yearly,15_19,5.242
262,2015,zero_migration,5yearly,15_19,4.539
262,2015,constant_fertility,5yearly,20_24,17.39
262,2015,constant_mortality,5yearly,20_24,14.964
262,2015,high_variant,5yearly,20_24,16.328
262,2015,instant_replacement,5yearly,20_24,12.791
262,2015,low_variant,5yearly,20_24,13.614
262,2015,medium_variant,5yearly,20_24,14.971
262,2015,momentum,5yearly,20_24,12.901
262,2015,no_change,5yearly,20_24,17.382
262,2015,zero_migration,5yearly,20_24,14.899
262,2015,constant_fertility,5yearly,25_29,31.472
262,2015,constant_mortality,5yearly,25_29,27.669
262,2015,high_variant,5yearly,25_29,30.195
262,2015,instant_replacement,5yearly,25_29,23.653
262,2015,low_variant,5yearly,25_29,25.175
262,2015,medium_variant,5yearly,25_29,27.685
262,2015,momentum,5yearly,25_29,23.857
262,2015,no_change,5yearly,25_29,31.453
262,2015,zero_migration,5yearly,25_29,27.558
262,2015,constant_fertility,5yearly,30_34,35.097
262,2015,constant_mortality,5yearly,30_34,31.296
262,2015,high_variant,5yearly,30_34,34.16
262,2015,instant_replacement,5yearly,30_34,26.759
262,2015,low_variant,5yearly,30_34,28.481
262,2015,medium_variant,5yearly,30_34,31.321
262,2015,momentum,5yearly,30_34,27.005
262,2015,no_change,5yearly,30_34,35.069
262,2015,zero_migration,5yearly,30_34,31.2
262,2015,constant_fertility,5yearly,35_39,23.165
262,2015,constant_mortality,5yearly,35_39,21.259
262,2015,high_variant,5yearly,35_39,23.209
262,2015,instant_replacement,5yearly,35_39,18.181
262,2015,low_variant,5yearly,35_39,19.351
262,2015,medium_variant,5yearly,35_39,21.28
262,2015,momentum,5yearly,35_39,18.36
262,2015,no_change,5yearly,35_39,23.143
262,2015,zero_migration,5yearly,35_39,21.214
262,2015,constant_fertility,5yearly,40_44,7.758
262,2015,constant_mortality,5yearly,40_44,7.052
262,2015,high_variant,5yearly,40_44,7.701
262,2015,instant_replacement,5yearly,40_44,6.033
262,2015,low_variant,5yearly,40_44,6.421
262,2015,medium_variant,5yearly,40_44,7.061
262,2015,momentum,5yearly,40_44,6.095
262,2015,no_change,5yearly,40_44,7.749
262,2015,zero_migration,5yearly,40_44,7.045
262,2015,constant_fertility,5yearly,45_49,1.934
262,2015,constant_mortality,5yearly,45_49,1.523
262,2015,high_variant,5yearly,45_49,1.663
262,2015,instant_replacement,5yearly,45_49,1.303
262,2015,low_variant,5yearly,45_49,1.387
262,2015,medium_variant,5yearly,45_49,1.525
262,2015,momentum,5yearly,45_49,1.317
262,2015,no_change,5yearly,45_49,1.932
262,2015,zero_migration,5yearly,45_49,1.522
262,2020,constant_fertility,5yearly,15_19,5.208
262,2020,constant_mortality,5yearly,15_19,3.99
262,2020,high_variant,5yearly,15_19,4.634
262,2020,instant_replacement,5yearly,15_19,3.704
262,2020,low_variant,5yearly,15_19,3.359
262,2020,medium_variant,5yearly,15_19,3.996
262,2020,momentum,5yearly,15_19,3.777
262,2020,no_change,5yearly,15_19,5.199
262,2020,zero_migration,5yearly,15_19,3.973
262,2020,constant_fertility,5yearly,20_24,17.794
262,2020,constant_mortality,5yearly,20_24,13.531
262,2020,high_variant,5yearly,20_24,15.718
262,2020,instant_replacement,5yearly,20_24,12.565
262,2020,low_variant,5yearly,20_24,11.395
262,2020,medium_variant,5yearly,20_24,13.557
262,2020,momentum,5yearly,20_24,12.73
262,2020,no_change,5yearly,20_24,17.76
262,2020,zero_migration,5yearly,20_24,13.393
262,2020,constant_fertility,5yearly,25_29,32.404
262,2020,constant_mortality,5yearly,25_29,25.731
262,2020,high_variant,5yearly,25_29,29.902
262,2020,instant_replacement,5yearly,25_29,23.904
262,2020,low_variant,5yearly,25_29,21.678
262,2020,medium_variant,5yearly,25_29,25.79
262,2020,momentum,5yearly,25_29,24.169
262,2020,no_change,5yearly,25_29,32.33
262,2020,zero_migration,5yearly,25_29,25.436
262,2020,constant_fertility,5yearly,30_34,39.693
262,2020,constant_mortality,5yearly,30_34,32.32
262,2020,high_variant,5yearly,30_34,37.581
262,2020,instant_replacement,5yearly,30_34,30.043
262,2020,low_variant,5yearly,30_34,27.245
262,2020,medium_variant,5yearly,30_34,32.413
262,2020,momentum,5yearly,30_34,30.43
262,2020,no_change,5yearly,30_34,39.58
262,2020,zero_migration,5yearly,30_34,32.045
262,2020,constant_fertility,5yearly,35_39,27.25
262,2020,constant_mortality,5yearly,35_39,23.256
262,2020,high_variant,5yearly,35_39,27.065
262,2020,instant_replacement,5yearly,35_39,21.635
262,2020,low_variant,5yearly,35_39,19.62
262,2020,medium_variant,5yearly,35_39,23.342
262,2020,momentum,5yearly,35_39,21.947
262,2020,no_change,5yearly,35_39,27.149
262,2020,zero_migration,5yearly,35_39,23.132
262,2020,constant_fertility,5yearly,40_44,8.902
262,2020,constant_mortality,5yearly,40_44,7.405
262,2020,high_variant,5yearly,40_44,8.623
262,2020,instant_replacement,5yearly,40_44,6.893
262,2020,low_variant,5yearly,40_44,6.251
262,2020,medium_variant,5yearly,40_44,7.437
262,2020,momentum,5yearly,40_44,7.002
262,2020,no_change,5yearly,40_44,8.864
262,2020,zero_migration,5yearly,40_44,7.384
262,2020,constant_fertility,5yearly,45_49,2.318
262,2020,constant_mortality,5yearly,45_49,1.447
262,2020,high_variant,5yearly,45_49,1.684
262,2020,instant_replacement,5yearly,45_49,1.347
262,2020,low_variant,5yearly,45_49,1.221
262,2020,medium_variant,5yearly,45_49,1.453
262,2020,momentum,5yearly,45_49,1.37
262,2020,no_change,5yearly,45_49,2.309
262,2020,zero_migration,5yearly,45_49,1.445
262,2025,constant_fertility,5yearly,15_19,5.198
262,2025,constant_mortality,5yearly,15_19,3.578
262,2025,high_variant,5yearly,15_19,4.368
262,2025,instant_replacement,5yearly,15_19,3.55
262,2025,low_variant,5yearly,15_19,2.822
262,2025,medium_variant,5yearly,15_19,3.595
262,2025,momentum,5yearly,15_19,3.648
262,2025,no_change,5yearly,15_19,5.173
262,2025,zero_migration,5yearly,15_19,3.57
262,2025,constant_fertility,5yearly,20_24,17.687
262,2025,constant_mortality,5yearly,20_24,12.174
262,2025,high_variant,5yearly,20_24,14.849
262,2025,instant_replacement,5yearly,20_24,12.07
262,2025,low_variant,5yearly,20_24,9.595
262,2025,medium_variant,5yearly,20_24,12.222
262,2025,momentum,5yearly,20_24,12.308
262,2025,no_change,5yearly,20_24,17.617
262,2025,zero_migration,5yearly,20_24,12.035
262,2025,constant_fertility,5yearly,25_29,33.191
262,2025,constant_mortality,5yearly,25_29,24.389
262,2025,high_variant,5yearly,25_29,29.777
262,2025,instant_replacement,5yearly,25_29,24.204
262,2025,low_variant,5yearly,25_29,19.242
262,2025,medium_variant,5yearly,25_29,24.51
262,2025,momentum,5yearly,25_29,24.523
262,2025,no_change,5yearly,25_29,33.028
262,2025,zero_migration,5yearly,25_29,24.003
262,2025,constant_fertility,5yearly,30_34,40.925
262,2025,constant_mortality,5yearly,30_34,31.068
262,2025,high_variant,5yearly,30_34,37.975
262,2025,instant_replacement,5yearly,30_34,30.868
262,2025,low_variant,5yearly,30_34,24.54
262,2025,medium_variant,5yearly,30_34,31.258
262,2025,momentum,5yearly,30_34,31.255
262,2025,no_change,5yearly,30_34,40.676
262,2025,zero_migration,5yearly,30_34,30.627
262,2025,constant_fertility,5yearly,35_39,30.858
262,2025,constant_mortality,5yearly,35_39,24.756
262,2025,high_variant,5yearly,35_39,30.306
262,2025,instant_replacement,5yearly,35_39,24.634
262,2025,low_variant,5yearly,35_39,19.584
262,2025,medium_variant,5yearly,35_39,24.945
262,2025,momentum,5yearly,35_39,25.014
262,2025,no_change,5yearly,35_39,30.623
262,2025,zero_migration,5yearly,35_39,24.549
262,2025,constant_fertility,5yearly,40_44,10.488
262,2025,constant_mortality,5yearly,40_44,8.014
262,2025,high_variant,5yearly,40_44,9.827
