country,year,variant,freq,age5yearinterval,noofbirthbymother
638,1950,estimates,5yearly,15_19,4.455
638,1950,estimates,5yearly,20_24,15.881
638,1950,estimates,5yearly,25_29,18.843
638,1950,estimates,5yearly,30_34,13.773
638,1950,estimates,5yearly,35_39,9.591
638,1950,estimates,5yearly,40_44,3.911
638,1950,estimates,5yearly,45_49,0.471
638,1955,estimates,5yearly,15_19,4.713
638,1955,estimates,5yearly,20_24,18.104
638,1955,estimates,5yearly,25_29,17.801
638,1955,estimates,5yearly,30_34,15.302
638,1955,estimates,5yearly,35_39,10.025
638,1955,estimates,5yearly,40_44,4.222
638,1955,estimates,5yearly,45_49,0.419
638,1960,estimates,5yearly,15_19,5.843
638,1960,estimates,5yearly,20_24,19.535
638,1960,estimates,5yearly,25_29,20.617
638,1960,estimates,5yearly,30_34,16.157
638,1960,estimates,5yearly,35_39,10.958
638,1960,estimates,5yearly,40_44,4.573
638,1960,estimates,5yearly,45_49,0.478
638,1965,estimates,5yearly,15_19,7.42
638,1965,estimates,5yearly,20_24,21.271
638,1965,estimates,5yearly,25_29,18.821
638,1965,estimates,5yearly,30_34,15.576
638,1965,estimates,5yearly,35_39,10.249
638,1965,estimates,5yearly,40_44,4.106
638,1965,estimates,5yearly,45_49,0.458
638,1970,estimates,5yearly,15_19,8.713
638,1970,estimates,5yearly,20_24,20.806
638,1970,estimates,5yearly,25_29,14.478
638,1970,estimates,5yearly,30_34,10.044
638,1970,estimates,5yearly,35_39,6.544
638,1970,estimates,5yearly,40_44,2.569
638,1970,estimates,5yearly,45_49,0.241
638,1975,estimates,5yearly,15_19,8.268
638,1975,estimates,5yearly,20_24,20.056
638,1975,estimates,5yearly,25_29,14.451
638,1975,estimates,5yearly,30_34,8.489
638,1975,estimates,5yearly,35_39,5.067
638,1975,estimates,5yearly,40_44,1.765
638,1975,estimates,5yearly,45_49,0.204
638,1980,estimates,5yearly,15_19,9.841
638,1980,estimates,5yearly,20_24,20.977
638,1980,estimates,5yearly,25_29,16.582
638,1980,estimates,5yearly,30_34,9.146
638,1980,estimates,5yearly,35_39,4.266
638,1980,estimates,5yearly,40_44,1.421
638,1980,estimates,5yearly,45_49,0.209
638,1985,estimates,5yearly,15_19,8.017
638,1985,estimates,5yearly,20_24,21.218
638,1985,estimates,5yearly,25_29,21.915
638,1985,estimates,5yearly,30_34,12.569
638,1985,estimates,5yearly,35_39,5.277
638,1985,estimates,5yearly,40_44,1.521
638,1985,estimates,5yearly,45_49,0.13
638,1990,estimates,5yearly,15_19,8.075
638,1990,estimates,5yearly,20_24,20.111
638,1990,estimates,5yearly,25_29,21.646
638,1990,estimates,5yearly,30_34,13.803
638,1990,estimates,5yearly,35_39,5.669
638,1990,estimates,5yearly,40_44,1.228
638,1990,estimates,5yearly,45_49,0.069
638,1995,estimates,5yearly,15_19,6.573
638,1995,estimates,5yearly,20_24,16.277
638,1995,estimates,5yearly,25_29,21.478
638,1995,estimates,5yearly,30_34,17.34
638,1995,estimates,5yearly,35_39,7.854
638,1995,estimates,5yearly,40_44,1.886
638,1995,estimates,5yearly,45_49,0.085
638,2000,estimates,5yearly,15_19,6.085
638,2000,estimates,5yearly,20_24,15.576
638,2000,estimates,5yearly,25_29,21.4
638,2000,estimates,5yearly,30_34,18.66
638,2000,estimates,5yearly,35_39,10.386
638,2000,estimates,5yearly,40_44,2.909
638,2000,estimates,5yearly,45_49,0.118
638,2005,estimates,5yearly,15_19,7.831
638,2005,estimates,5yearly,20_24,17.052
638,2005,estimates,5yearly,25_29,19.173
638,2005,estimates,5yearly,30_34,16.115
638,2005,estimates,5yearly,35_39,9.214
638,2005,estimates,5yearly,40_44,2.893
638,2005,estimates,5yearly,45_49,0.11
638,2010,estimates,5yearly,15_19,7.496
638,2010,estimates,5yearly,20_24,16.369
638,2010,estimates,5yearly,25_29,18.724
638,2010,estimates,5yearly,30_34,15.908
638,2010,estimates,5yearly,35_39,8.816
638,2010,estimates,5yearly,40_44,2.858
638,2010,estimates,5yearly,45_49,0.124
638,2015,constant_fertility,5yearly,15_19,7.552
638,2015,constant_mortality,5yearly,15_19,7.879
638,2015,high_variant,5yearly,15_19,8.746
638,2015,instant_replacement,5yearly,15_19,7.091
638,2015,low_variant,5yearly,15_19,7.013
638,2015,medium_variant,5yearly,15_19,7.879
638,2015,momentum,5yearly,15_19,7.136
638,2015,no_change,5yearly,15_19,7.552
638,2015,zero_migration,5yearly,15_19,7.922
638,2015,constant_fertility,5yearly,20_24,15.903
638,2015,constant_mortality,5yearly,20_24,15.355
638,2015,high_variant,5yearly,20_24,17.045
638,2015,instant_replacement,5yearly,20_24,13.819
638,2015,low_variant,5yearly,20_24,13.668
638,2015,medium_variant,5yearly,20_24,15.356
638,2015,momentum,5yearly,20_24,14.18
638,2015,no_change,5yearly,20_24,15.902
638,2015,zero_migration,5yearly,20_24,15.742
638,2015,constant_fertility,5yearly,25_29,18.752
638,2015,constant_mortality,5yearly,25_29,17.289
638,2015,high_variant,5yearly,25_29,19.192
638,2015,instant_replacement,5yearly,25_29,15.56
638,2015,low_variant,5yearly,25_29,15.389
638,2015,medium_variant,5yearly,25_29,17.29
638,2015,momentum,5yearly,25_29,16.146
638,2015,no_change,5yearly,25_29,18.75
638,2015,zero_migration,5yearly,25_29,17.925
638,2015,constant_fertility,5yearly,30_34,15.597
638,2015,constant_mortality,5yearly,30_34,14.761
638,2015,high_variant,5yearly,30_34,16.386
638,2015,instant_replacement,5yearly,30_34,13.286
638,2015,low_variant,5yearly,30_34,13.139
638,2015,medium_variant,5yearly,30_34,14.763
638,2015,momentum,5yearly,30_34,13.428
638,2015,no_change,5yearly,30_34,15.596
638,2015,zero_migration,5yearly,30_34,14.907
638,2015,constant_fertility,5yearly,35_39,8.455
638,2015,constant_mortality,5yearly,35_39,7.795
638,2015,high_variant,5yearly,35_39,8.653
638,2015,instant_replacement,5yearly,35_39,7.016
638,2015,low_variant,5yearly,35_39,6.939
638,2015,medium_variant,5yearly,35_39,7.796
638,2015,momentum,5yearly,35_39,6.918
638,2015,no_change,5yearly,35_39,8.454
638,2015,zero_migration,5yearly,35_39,7.68
638,2015,constant_fertility,5yearly,40_44,2.658
638,2015,constant_mortality,5yearly,40_44,2.349
638,2015,high_variant,5yearly,40_44,2.608
638,2015,instant_replacement,5yearly,40_44,2.114
638,2015,low_variant,5yearly,40_44,2.091
638,2015,medium_variant,5yearly,40_44,2.349
638,2015,momentum,5yearly,40_44,2.092
638,2015,no_change,5yearly,40_44,2.657
638,2015,zero_migration,5yearly,40_44,2.322
638,2015,constant_fertility,5yearly,45_49,0.121
638,2015,constant_mortality,5yearly,45_49,0.098
638,2015,high_variant,5yearly,45_49,0.109
638,2015,instant_replacement,5yearly,45_49,0.088
638,2015,low_variant,5yearly,45_49,0.087
638,2015,medium_variant,5yearly,45_49,0.098
638,2015,momentum,5yearly,45_49,0.088
638,2015,no_change,5yearly,45_49,0.121
638,2015,zero_migration,5yearly,45_49,0.098
638,2020,constant_fertility,5yearly,15_19,7.598
638,2020,constant_mortality,5yearly,15_19,8.021
638,2020,high_variant,5yearly,15_19,9.506
638,2020,instant_replacement,5yearly,15_19,7.587
638,2020,low_variant,5yearly,15_19,6.537
638,2020,medium_variant,5yearly,15_19,8.021
638,2020,momentum,5yearly,15_19,7.722
638,2020,no_change,5yearly,15_19,7.598
638,2020,zero_migration,5yearly,15_19,8.15
638,2020,constant_fertility,5yearly,20_24,17.036
638,2020,constant_mortality,5yearly,20_24,15.775
638,2020,high_variant,5yearly,20_24,18.699
638,2020,instant_replacement,5yearly,20_24,14.924
638,2020,low_variant,5yearly,20_24,12.858
638,2020,medium_variant,5yearly,20_24,15.778
638,2020,momentum,5yearly,20_24,15.558
638,2020,no_change,5yearly,20_24,17.033
638,2020,zero_migration,5yearly,20_24,16.422
638,2020,constant_fertility,5yearly,25_29,19.86
638,2020,constant_mortality,5yearly,25_29,17.037
638,2020,high_variant,5yearly,25_29,20.195
638,2020,instant_replacement,5yearly,25_29,16.119
638,2020,low_variant,5yearly,25_29,13.888
638,2020,medium_variant,5yearly,25_29,17.042
638,2020,momentum,5yearly,25_29,17.409
638,2020,no_change,5yearly,25_29,19.854
638,2020,zero_migration,5yearly,25_29,18.377
638,2020,constant_fertility,5yearly,30_34,15.735
638,2020,constant_mortality,5yearly,30_34,14.238
638,2020,high_variant,5yearly,30_34,16.879
638,2020,instant_replacement,5yearly,30_34,13.472
638,2020,low_variant,5yearly,30_34,11.607
638,2020,medium_variant,5yearly,30_34,14.243
638,2020,momentum,5yearly,30_34,14.189
638,2020,no_change,5yearly,30_34,15.729
638,2020,zero_migration,5yearly,30_34,14.979
638,2020,constant_fertility,5yearly,35_39,7.923
638,2020,constant_mortality,5yearly,35_39,6.819
638,2020,high_variant,5yearly,35_39,8.085
638,2020,instant_replacement,5yearly,35_39,6.453
638,2020,low_variant,5yearly,35_39,5.56
638,2020,medium_variant,5yearly,35_39,6.822
638,2020,momentum,5yearly,35_39,6.37
638,2020,no_change,5yearly,35_39,7.92
638,2020,zero_migration,5yearly,35_39,6.726
638,2020,constant_fertility,5yearly,40_44,2.505
638,2020,constant_mortality,5yearly,40_44,1.977
638,2020,high_variant,5yearly,40_44,2.345
638,2020,instant_replacement,5yearly,40_44,1.871
638,2020,low_variant,5yearly,40_44,1.612
638,2020,medium_variant,5yearly,40_44,1.978
638,2020,momentum,5yearly,40_44,1.811
638,2020,no_change,5yearly,40_44,2.503
638,2020,zero_migration,5yearly,40_44,1.913
638,2020,constant_fertility,5yearly,45_49,0.115
638,2020,constant_mortality,5yearly,45_49,0.081
638,2020,high_variant,5yearly,45_49,0.096
638,2020,instant_replacement,5yearly,45_49,0.077
638,2020,low_variant,5yearly,45_49,0.066
638,2020,medium_variant,5yearly,45_49,0.081
638,2020,momentum,5yearly,45_49,0.076
638,2020,no_change,5yearly,45_49,0.114
638,2020,zero_migration,5yearly,45_49,0.08
638,2025,constant_fertility,5yearly,15_19,7.371
638,2025,constant_mortality,5yearly,15_19,7.722
638,2025,high_variant,5yearly,15_19,9.586
638,2025,instant_replacement,5yearly,15_19,7.608
638,2025,low_variant,5yearly,15_19,5.862
638,2025,medium_variant,5yearly,15_19,7.724
638,2025,momentum,5yearly,15_19,7.85
638,2025,no_change,5yearly,15_19,7.369
638,2025,zero_migration,5yearly,15_19,7.952
638,2025,constant_fertility,5yearly,20_24,17.345
638,2025,constant_mortality,5yearly,20_24,15.398
638,2025,high_variant,5yearly,20_24,19.117
638,2025,instant_replacement,5yearly,20_24,15.172
638,2025,low_variant,5yearly,20_24,11.69
638,2025,medium_variant,5yearly,20_24,15.404
638,2025,momentum,5yearly,20_24,15.804
638,2025,no_change,5yearly,20_24,17.339
638,2025,zero_migration,5yearly,20_24,16.011
638,2025,constant_fertility,5yearly,25_29,21.694
638,2025,constant_mortality,5yearly,25_29,17.586
638,2025,high_variant,5yearly,25_29,21.836
638,2025,instant_replacement,5yearly,25_29,17.331
638,2025,low_variant,5yearly,25_29,13.353
638,2025,medium_variant,5yearly,25_29,17.595
638,2025,momentum,5yearly,25_29,18.645
638,2025,no_change,5yearly,25_29,21.683
638,2025,zero_migration,5yearly,25_29,18.892
638,2025,constant_fertility,5yearly,30_34,16.756
638,2025,constant_mortality,5yearly,30_34,14.737
638,2025,high_variant,5yearly,30_34,18.302
638,2025,instant_replacement,5yearly,30_34,14.526
638,2025,low_variant,5yearly,30_34,11.192
638,2025,medium_variant,5yearly,30_34,14.747
638,2025,momentum,5yearly,30_34,15.834
638,2025,no_change,5yearly,30_34,16.744
638,2025,zero_migration,5yearly,30_34,16.047
638,2025,constant_fertility,5yearly,35_39,7.93
638,2025,constant_mortality,5yearly,35_39,6.493
638,2025,high_variant,5yearly,35_39,8.066
638,2025,instant_replacement,5yearly,35_39,6.402
638,2025,low_variant,5yearly,35_39,4.933
638,2025,medium_variant,5yearly,35_39,6.499
638,2025,momentum,5yearly,35_39,6.636
638,2025,no_change,5yearly,35_39,7.923
638,2025,zero_migration,5yearly,35_39,6.727
638,2025,constant_fertility,5yearly,40_44,2.336
638,2025,constant_mortality,5yearly,40_44,1.676
638,2025,high_variant,5yearly,40_44,2.083
638,2025,instant_replacement,5yearly,40_44,1.653
638,2025,low_variant,5yearly,40_44,1.274
638,2025,medium_variant,5yearly,40_44,1.678
638,2025,momentum,5yearly,40_44,1.61
638,2025,no_change,5yearly,40_44,2.332
638,2025,zero_migration,5yearly,40_44,1.632
638,2025,constant_fertility,5yearly,45_49,0.108
638,2025,constant_mortality,5yearly,45_49,0.066
638,2025,high_variant,5yearly,45_49,0.083
638,2025,instant_replacement,5yearly,45_49,0.066
638,2025,low_variant,5yearly,45_49,0.051
638,2025,medium_variant,5yearly,45_49,0.067
638,2025,momentum,5yearly,45_49,0.063
638,2025,no_change,5yearly,45_49,0.108
638,2025,zero_migration,5yearly,45_49,0.064
638,2030,constant_fertility,5yearly,15_19,7.323
638,2030,constant_mortality,5yearly,15_19,7.297
638,2030,high_variant,5yearly,15_19,9.628
638,2030,instant_replacement,5yearly,15_19,7.059
638,2030,low_variant,5yearly,15_19,5.178
638,2030,medium_variant,5yearly,15_19,7.302
638,2030,momentum,5yearly,15_19,7.403
