country,year,variant,freq,age5yearinterval,noofbirthbymother
104,1950,estimates,5yearly,15_19,401.576
104,1950,estimates,5yearly,20_24,1071.773
104,1950,estimates,5yearly,25_29,1131.697
104,1950,estimates,5yearly,30_34,882.755
104,1950,estimates,5yearly,35_39,553.337
104,1950,estimates,5yearly,40_44,208.28
104,1950,estimates,5yearly,45_49,36.318
104,1955,estimates,5yearly,15_19,397.171
104,1955,estimates,5yearly,20_24,1049.488
104,1955,estimates,5yearly,25_29,1183.306
104,1955,estimates,5yearly,30_34,946.086
104,1955,estimates,5yearly,35_39,601.523
104,1955,estimates,5yearly,40_44,229.744
104,1955,estimates,5yearly,45_49,38.952
104,1960,estimates,5yearly,15_19,454.091
104,1960,estimates,5yearly,20_24,1061.54
104,1960,estimates,5yearly,25_29,1186.008
104,1960,estimates,5yearly,30_34,1013.202
104,1960,estimates,5yearly,35_39,660.987
104,1960,estimates,5yearly,40_44,256.119
104,1960,estimates,5yearly,45_49,44.077
104,1965,estimates,5yearly,15_19,602.088
104,1965,estimates,5yearly,20_24,1200.087
104,1965,estimates,5yearly,25_29,1186.873
104,1965,estimates,5yearly,30_34,1005.257
104,1965,estimates,5yearly,35_39,701.235
104,1965,estimates,5yearly,40_44,278.999
104,1965,estimates,5yearly,45_49,48.707
104,1970,estimates,5yearly,15_19,699.169
104,1970,estimates,5yearly,20_24,1503.265
104,1970,estimates,5yearly,25_29,1268.611
104,1970,estimates,5yearly,30_34,951.676
104,1970,estimates,5yearly,35_39,658.465
104,1970,estimates,5yearly,40_44,280.178
104,1970,estimates,5yearly,45_49,50.237
104,1975,estimates,5yearly,15_19,693.312
104,1975,estimates,5yearly,20_24,1669.621
104,1975,estimates,5yearly,25_29,1520.912
104,1975,estimates,5yearly,30_34,973.885
104,1975,estimates,5yearly,35_39,596.912
104,1975,estimates,5yearly,40_44,251.916
104,1975,estimates,5yearly,45_49,48.3
104,1980,estimates,5yearly,15_19,583.927
104,1980,estimates,5yearly,20_24,1603.02
104,1980,estimates,5yearly,25_29,1730.453
104,1980,estimates,5yearly,30_34,1182.261
104,1980,estimates,5yearly,35_39,634.738
104,1980,estimates,5yearly,40_44,257.206
104,1980,estimates,5yearly,45_49,53.888
104,1985,estimates,5yearly,15_19,531.565
104,1985,estimates,5yearly,20_24,1455.393
104,1985,estimates,5yearly,25_29,1543.879
104,1985,estimates,5yearly,30_34,1190.034
104,1985,estimates,5yearly,35_39,705.725
104,1985,estimates,5yearly,40_44,243.42
104,1985,estimates,5yearly,45_49,43.899
104,1990,estimates,5yearly,15_19,486.09
104,1990,estimates,5yearly,20_24,1343.891
104,1990,estimates,5yearly,25_29,1412.015
104,1990,estimates,5yearly,30_34,1088.145
104,1990,estimates,5yearly,35_39,741.949
104,1990,estimates,5yearly,40_44,276.444
104,1990,estimates,5yearly,45_49,41.339
104,1995,estimates,5yearly,15_19,481.636
104,1995,estimates,5yearly,20_24,1361.912
104,1995,estimates,5yearly,25_29,1444.769
104,1995,estimates,5yearly,30_34,1109.917
104,1995,estimates,5yearly,35_39,729.84
104,1995,estimates,5yearly,40_44,300.878
104,1995,estimates,5yearly,45_49,49.696
104,2000,estimates,5yearly,15_19,470.884
104,2000,estimates,5yearly,20_24,1431.451
104,2000,estimates,5yearly,25_29,1528.957
104,2000,estimates,5yearly,30_34,1187.995
104,2000,estimates,5yearly,35_39,759.9
104,2000,estimates,5yearly,40_44,305.6
104,2000,estimates,5yearly,45_49,58.087
104,2005,estimates,5yearly,15_19,396.921
104,2005,estimates,5yearly,20_24,1257.237
104,2005,estimates,5yearly,25_29,1401.005
104,2005,estimates,5yearly,30_34,1134.782
104,2005,estimates,5yearly,35_39,718.471
104,2005,estimates,5yearly,40_44,283.993
104,2005,estimates,5yearly,45_49,54.875
104,2010,estimates,5yearly,15_19,359.734
104,2010,estimates,5yearly,20_24,1112.299
104,2010,estimates,5yearly,25_29,1266.417
104,2010,estimates,5yearly,30_34,1060.852
104,2010,estimates,5yearly,35_39,674.524
104,2010,estimates,5yearly,40_44,268.585
104,2010,estimates,5yearly,45_49,53.271
104,2015,constant_fertility,5yearly,15_19,380.398
104,2015,constant_mortality,5yearly,15_19,357.721
104,2015,high_variant,5yearly,15_19,398.802
104,2015,instant_replacement,5yearly,15_19,358.389
104,2015,low_variant,5yearly,15_19,316.841
104,2015,medium_variant,5yearly,15_19,357.815
104,2015,momentum,5yearly,15_19,361.614
104,2015,no_change,5yearly,15_19,380.298
