country,year,variant,freq,age5yearinterval,noofbirthbymother
208,1950,estimates,5yearly,15_19,29.899
208,1950,estimates,5yearly,20_24,115.107
208,1950,estimates,5yearly,25_29,116.498
208,1950,estimates,5yearly,30_34,74.443
208,1950,estimates,5yearly,35_39,38.343
208,1950,estimates,5yearly,40_44,12.206
208,1950,estimates,5yearly,45_49,0.771
208,1955,estimates,5yearly,15_19,35.287
208,1955,estimates,5yearly,20_24,124.272
208,1955,estimates,5yearly,25_29,110.087
208,1955,estimates,5yearly,30_34,67.666
208,1955,estimates,5yearly,35_39,32.717
208,1955,estimates,5yearly,40_44,9.577
208,1955,estimates,5yearly,45_49,0.691
208,1960,estimates,5yearly,15_19,44.63
208,1960,estimates,5yearly,20_24,145.172
208,1960,estimates,5yearly,25_29,115.287
208,1960,estimates,5yearly,30_34,62.369
208,1960,estimates,5yearly,35_39,29.188
208,1960,estimates,5yearly,40_44,7.92
208,1960,estimates,5yearly,45_49,0.486
208,1965,estimates,5yearly,15_19,42.106
208,1965,estimates,5yearly,20_24,148.719
208,1965,estimates,5yearly,25_29,118.547
208,1965,estimates,5yearly,30_34,54.347
208,1965,estimates,5yearly,35_39,21.947
208,1965,estimates,5yearly,40_44,5.14
208,1965,estimates,5yearly,45_49,0.349
208,1970,estimates,5yearly,15_19,24.822
208,1970,estimates,5yearly,20_24,129.712
208,1970,estimates,5yearly,25_29,132.409
208,1970,estimates,5yearly,30_34,54.607
208,1970,estimates,5yearly,35_39,15.917
208,1970,estimates,5yearly,40_44,2.897
208,1970,estimates,5yearly,45_49,0.163
208,1975,estimates,5yearly,15_19,19.613
208,1975,estimates,5yearly,20_24,104.594
208,1975,estimates,5yearly,25_29,118.836
208,1975,estimates,5yearly,30_34,54.191
208,1975,estimates,5yearly,35_39,13.891
208,1975,estimates,5yearly,40_44,1.97
208,1975,estimates,5yearly,45_49,0.07
208,1980,estimates,5yearly,15_19,11.574
208,1980,estimates,5yearly,20_24,80.006
208,1980,estimates,5yearly,25_29,102.601
208,1980,estimates,5yearly,30_34,53.777
208,1980,estimates,5yearly,35_39,15.262
208,1980,estimates,5yearly,40_44,1.924
208,1980,estimates,5yearly,45_49,0.085
208,1985,estimates,5yearly,15_19,8.522
208,1985,estimates,5yearly,20_24,70.099
208,1985,estimates,5yearly,25_29,117.858
208,1985,estimates,5yearly,30_34,67.72
208,1985,estimates,5yearly,35_39,21.647
208,1985,estimates,5yearly,40_44,3.129
208,1985,estimates,5yearly,45_49,0.097
208,1990,estimates,5yearly,15_19,7.484
208,1990,estimates,5yearly,20_24,62.458
208,1990,estimates,5yearly,25_29,134.984
208,1990,estimates,5yearly,30_34,92.98
208,1990,estimates,5yearly,35_39,29.919
208,1990,estimates,5yearly,40_44,4.473
208,1990,estimates,5yearly,45_49,0.141
208,1995,estimates,5yearly,15_19,5.891
208,1995,estimates,5yearly,20_24,48.427
208,1995,estimates,5yearly,25_29,126.457
208,1995,estimates,5yearly,30_34,108.685
208,1995,estimates,5yearly,35_39,38.868
208,1995,estimates,5yearly,40_44,5.351
208,1995,estimates,5yearly,45_49,0.2
208,2000,estimates,5yearly,15_19,4.754
208,2000,estimates,5yearly,20_24,36.377
208,2000,estimates,5yearly,25_29,111.946
208,2000,estimates,5yearly,30_34,116.7
208,2000,estimates,5yearly,35_39,45.634
208,2000,estimates,5yearly,40_44,6.979
208,2000,estimates,5yearly,45_49,0.223
208,2005,estimates,5yearly,15_19,4.726
208,2005,estimates,5yearly,20_24,33.375
208,2005,estimates,5yearly,25_29,100.931
208,2005,estimates,5yearly,30_34,120.022
208,2005,estimates,5yearly,35_39,53.741
208,2005,estimates,5yearly,40_44,9.256
208,2005,estimates,5yearly,45_49,0.347
208,2010,estimates,5yearly,15_19,3.845
208,2010,estimates,5yearly,20_24,32.786
208,2010,estimates,5yearly,25_29,91.46
208,2010,estimates,5yearly,30_34,102.562
208,2010,estimates,5yearly,35_39,51.553
208,2010,estimates,5yearly,40_44,9.897
208,2010,estimates,5yearly,45_49,0.625
208,2015,constant_fertility,5yearly,15_19,3.778
208,2015,constant_mortality,5yearly,15_19,3.512
208,2015,high_variant,5yearly,15_19,4.01
208,2015,instant_replacement,5yearly,15_19,4.125
208,2015,low_variant,5yearly,15_19,3.013
208,2015,medium_variant,5yearly,15_19,3.512
208,2015,momentum,5yearly,15_19,4.071
208,2015,no_change,5yearly,15_19,3.778
208,2015,zero_migration,5yearly,15_19,3.462
208,2015,constant_fertility,5yearly,20_24,34.642
208,2015,constant_mortality,5yearly,20_24,32.844
208,2015,high_variant,5yearly,20_24,37.504
208,2015,instant_replacement,5yearly,20_24,38.584
208,2015,low_variant,5yearly,20_24,28.184
208,2015,medium_variant,5yearly,20_24,32.845
208,2015,momentum,5yearly,20_24,37.811
208,2015,no_change,5yearly,20_24,34.641
208,2015,zero_migration,5yearly,20_24,32.156
208,2015,constant_fertility,5yearly,25_29,103.277
208,2015,constant_mortality,5yearly,25_29,100.939
208,2015,high_variant,5yearly,25_29,115.263
208,2015,instant_replacement,5yearly,25_29,118.579
208,2015,low_variant,5yearly,25_29,86.621
208,2015,medium_variant,5yearly,25_29,100.942
208,2015,momentum,5yearly,25_29,116.152
208,2015,no_change,5yearly,25_29,103.274
208,2015,zero_migration,5yearly,25_29,98.781
208,2015,constant_fertility,5yearly,30_34,102.909
208,2015,constant_mortality,5yearly,30_34,106.536
208,2015,high_variant,5yearly,30_34,121.664
208,2015,instant_replacement,5yearly,30_34,125.163
208,2015,low_variant,5yearly,30_34,91.431
208,2015,medium_variant,5yearly,30_34,106.547
208,2015,momentum,5yearly,30_34,123.181
208,2015,no_change,5yearly,30_34,102.897
208,2015,zero_migration,5yearly,30_34,104.768
208,2015,constant_fertility,5yearly,35_39,46.653
208,2015,constant_mortality,5yearly,35_39,50.945
208,2015,high_variant,5yearly,35_39,58.177
208,2015,instant_replacement,5yearly,35_39,59.851
208,2015,low_variant,5yearly,35_39,43.72
208,2015,medium_variant,5yearly,35_39,50.948
208,2015,momentum,5yearly,35_39,59.331
208,2015,no_change,5yearly,35_39,46.65
208,2015,zero_migration,5yearly,35_39,50.459
208,2015,constant_fertility,5yearly,40_44,9.44
208,2015,constant_mortality,5yearly,40_44,10.884
208,2015,high_variant,5yearly,40_44,12.432
208,2015,instant_replacement,5yearly,40_44,12.788
208,2015,low_variant,5yearly,40_44,9.342
208,2015,medium_variant,5yearly,40_44,10.886
208,2015,momentum,5yearly,40_44,12.716
208,2015,no_change,5yearly,40_44,9.439
208,2015,zero_migration,5yearly,40_44,10.817
208,2015,constant_fertility,5yearly,45_49,0.605
208,2015,constant_mortality,5yearly,45_49,0.735
208,2015,high_variant,5yearly,45_49,0.839
208,2015,instant_replacement,5yearly,45_49,0.864
208,2015,low_variant,5yearly,45_49,0.631
208,2015,medium_variant,5yearly,45_49,0.735
208,2015,momentum,5yearly,45_49,0.862
208,2015,no_change,5yearly,45_49,0.605
208,2015,zero_migration,5yearly,45_49,0.733
208,2020,constant_fertility,5yearly,15_19,3.711
208,2020,constant_mortality,5yearly,15_19,3.342
208,2020,high_variant,5yearly,15_19,4.092
208,2020,instant_replacement,5yearly,15_19,3.877
208,2020,low_variant,5yearly,15_19,2.593
208,2020,medium_variant,5yearly,15_19,3.343
208,2020,momentum,5yearly,15_19,3.747
208,2020,no_change,5yearly,15_19,3.71
208,2020,zero_migration,5yearly,15_19,3.226
208,2020,constant_fertility,5yearly,20_24,33.207
208,2020,constant_mortality,5yearly,20_24,30.795
208,2020,high_variant,5yearly,20_24,37.707
208,2020,instant_replacement,5yearly,20_24,35.714
208,2020,low_variant,5yearly,20_24,23.893
208,2020,medium_variant,5yearly,20_24,30.799
208,2020,momentum,5yearly,20_24,33.727
208,2020,no_change,5yearly,20_24,33.203
208,2020,zero_migration,5yearly,20_24,29.037
208,2020,constant_fertility,5yearly,25_29,109.197
208,2020,constant_mortality,5yearly,25_29,105.885
208,2020,high_variant,5yearly,25_29,129.645
208,2020,instant_replacement,5yearly,25_29,122.798
208,2020,low_variant,5yearly,25_29,82.151
208,2020,medium_variant,5yearly,25_29,105.898
208,2020,momentum,5yearly,25_29,115.548
208,2020,no_change,5yearly,25_29,109.183
208,2020,zero_migration,5yearly,25_29,99.478
208,2020,constant_fertility,5yearly,30_34,117.647
208,2020,constant_mortality,5yearly,30_34,124.053
208,2020,high_variant,5yearly,30_34,151.917
208,2020,instant_replacement,5yearly,30_34,143.893
208,2020,low_variant,5yearly,30_34,96.262
208,2020,medium_variant,5yearly,30_34,124.09
208,2020,momentum,5yearly,30_34,136.904
208,2020,no_change,5yearly,30_34,117.612
208,2020,zero_migration,5yearly,30_34,117.885
208,2020,constant_fertility,5yearly,35_39,46.464
208,2020,constant_mortality,5yearly,35_39,52.983
208,2020,high_variant,5yearly,35_39,64.885
208,2020,instant_replacement,5yearly,35_39,61.458
208,2020,low_variant,5yearly,35_39,41.114
208,2020,medium_variant,5yearly,35_39,53
208,2020,momentum,5yearly,35_39,59.355
208,2020,no_change,5yearly,35_39,46.449
208,2020,zero_migration,5yearly,35_39,51.11
208,2020,constant_fertility,5yearly,40_44,8.687
208,2020,constant_mortality,5yearly,40_44,10.757
208,2020,high_variant,5yearly,40_44,13.176
208,2020,instant_replacement,5yearly,40_44,12.48
208,2020,low_variant,5yearly,40_44,8.349
208,2020,medium_variant,5yearly,40_44,10.763
208,2020,momentum,5yearly,40_44,12.205
