country,year,variant,freq,age5yearinterval,noofbirthbymother
756,1950,estimates,5yearly,15_19,10.573
756,1950,estimates,5yearly,20_24,93.712
756,1950,estimates,5yearly,25_29,141.89
756,1950,estimates,5yearly,30_34,97.125
756,1950,estimates,5yearly,35_39,51.929
756,1950,estimates,5yearly,40_44,18.106
756,1950,estimates,5yearly,45_49,1.518
756,1955,estimates,5yearly,15_19,14.21
756,1955,estimates,5yearly,20_24,109.223
756,1955,estimates,5yearly,25_29,156.535
756,1955,estimates,5yearly,30_34,103.972
756,1955,estimates,5yearly,35_39,48.603
756,1955,estimates,5yearly,40_44,15.587
756,1955,estimates,5yearly,45_49,1.34
756,1960,estimates,5yearly,15_19,21.488
756,1960,estimates,5yearly,20_24,151.112
756,1960,estimates,5yearly,25_29,178.365
756,1960,estimates,5yearly,30_34,108.96
756,1960,estimates,5yearly,35_39,51.359
756,1960,estimates,5yearly,40_44,14.378
756,1960,estimates,5yearly,45_49,1.137
756,1965,estimates,5yearly,15_19,25.745
756,1965,estimates,5yearly,20_24,165.821
756,1965,estimates,5yearly,25_29,179.162
756,1965,estimates,5yearly,30_34,100.374
756,1965,estimates,5yearly,35_39,44.336
756,1965,estimates,5yearly,40_44,12.487
756,1965,estimates,5yearly,45_49,0.903
756,1970,estimates,5yearly,15_19,22.29
756,1970,estimates,5yearly,20_24,137.81
756,1970,estimates,5yearly,25_29,165.08
756,1970,estimates,5yearly,30_34,82.792
756,1970,estimates,5yearly,35_39,31.762
756,1970,estimates,5yearly,40_44,7.834
756,1970,estimates,5yearly,45_49,0.584
756,1975,estimates,5yearly,15_19,13.534
756,1975,estimates,5yearly,20_24,98.775
756,1975,estimates,5yearly,25_29,149.767
756,1975,estimates,5yearly,30_34,80.384
756,1975,estimates,5yearly,35_39,22.921
756,1975,estimates,5yearly,40_44,4.343
756,1975,estimates,5yearly,45_49,0.288
756,1980,estimates,5yearly,15_19,10.742
756,1980,estimates,5yearly,20_24,92.1
756,1980,estimates,5yearly,25_29,149.451
