country,year,variant,freq,age5yearinterval,noofbirthbymother
226,1950,estimates,5yearly,15_19,9.313
226,1950,estimates,5yearly,20_24,12.769
226,1950,estimates,5yearly,25_29,10.816
226,1950,estimates,5yearly,30_34,7.431
226,1950,estimates,5yearly,35_39,5.226
226,1950,estimates,5yearly,40_44,2.93
226,1950,estimates,5yearly,45_49,1.121
226,1955,estimates,5yearly,15_19,9.755
226,1955,estimates,5yearly,20_24,13.26
226,1955,estimates,5yearly,25_29,11.292
226,1955,estimates,5yearly,30_34,7.761
226,1955,estimates,5yearly,35_39,5.506
226,1955,estimates,5yearly,40_44,3.079
226,1955,estimates,5yearly,45_49,1.164
226,1960,estimates,5yearly,15_19,10.415
226,1960,estimates,5yearly,20_24,14.122
226,1960,estimates,5yearly,25_29,11.871
226,1960,estimates,5yearly,30_34,8.221
226,1960,estimates,5yearly,35_39,5.83
226,1960,estimates,5yearly,40_44,3.285
226,1960,estimates,5yearly,45_49,1.238
226,1965,estimates,5yearly,15_19,12.337
226,1965,estimates,5yearly,20_24,15.542
226,1965,estimates,5yearly,25_29,12.988
226,1965,estimates,5yearly,30_34,8.89
226,1965,estimates,5yearly,35_39,6.341
226,1965,estimates,5yearly,40_44,3.567
226,1965,estimates,5yearly,45_49,1.353
226,1970,estimates,5yearly,15_19,12.516
226,1970,estimates,5yearly,20_24,16.352
226,1970,estimates,5yearly,25_29,12.528
226,1970,estimates,5yearly,30_34,8.329
226,1970,estimates,5yearly,35_39,5.872
226,1970,estimates,5yearly,40_44,3.334
226,1970,estimates,5yearly,45_49,1.263
226,1975,estimates,5yearly,15_19,11.234
226,1975,estimates,5yearly,20_24,16.114
226,1975,estimates,5yearly,25_29,12.262
226,1975,estimates,5yearly,30_34,7.193
226,1975,estimates,5yearly,35_39,5.099
226,1975,estimates,5yearly,40_44,2.865
226,1975,estimates,5yearly,45_49,1.099
226,1980,estimates,5yearly,15_19,13.472
226,1980,estimates,5yearly,20_24,18.676
226,1980,estimates,5yearly,25_29,15.298
226,1980,estimates,5yearly,30_34,9.019
226,1980,estimates,5yearly,35_39,5.888
226,1980,estimates,5yearly,40_44,3.323
226,1980,estimates,5yearly,45_49,1.259
226,1985,estimates,5yearly,15_19,17.069
226,1985,estimates,5yearly,20_24,22.37
226,1985,estimates,5yearly,25_29,18.284
226,1985,estimates,5yearly,30_34,12.267
226,1985,estimates,5yearly,35_39,8.168
226,1985,estimates,5yearly,40_44,4.284
226,1985,estimates,5yearly,45_49,1.63
226,1990,estimates,5yearly,15_19,20.407
226,1990,estimates,5yearly,20_24,24.062
226,1990,estimates,5yearly,25_29,21.41
226,1990,estimates,5yearly,30_34,13.831
226,1990,estimates,5yearly,35_39,9.966
226,1990,estimates,5yearly,40_44,5.274
226,1990,estimates,5yearly,45_49,1.863
226,1995,estimates,5yearly,15_19,25.51
226,1995,estimates,5yearly,20_24,28.366
226,1995,estimates,5yearly,25_29,24.639
226,1995,estimates,5yearly,30_34,17.115
226,1995,estimates,5yearly,35_39,11.49
226,1995,estimates,5yearly,40_44,6.413
226,1995,estimates,5yearly,45_49,2.27
226,2000,estimates,5yearly,15_19,28.931
226,2000,estimates,5yearly,20_24,36.91
226,2000,estimates,5yearly,25_29,29.823
226,2000,estimates,5yearly,30_34,20.063
226,2000,estimates,5yearly,35_39,13.506
226,2000,estimates,5yearly,40_44,6.848
226,2000,estimates,5yearly,45_49,2.487
226,2005,estimates,5yearly,15_19,31.91
226,2005,estimates,5yearly,20_24,43.838
226,2005,estimates,5yearly,25_29,39.759
226,2005,estimates,5yearly,30_34,24.754
226,2005,estimates,5yearly,35_39,15.33
226,2005,estimates,5yearly,40_44,7.362
226,2005,estimates,5yearly,45_49,2.297
226,2010,estimates,5yearly,15_19,36.333
226,2010,estimates,5yearly,20_24,49.466
226,2010,estimates,5yearly,25_29,47.18
226,2010,estimates,5yearly,30_34,32.108
226,2010,estimates,5yearly,35_39,16.896
226,2010,estimates,5yearly,40_44,7.323
226,2010,estimates,5yearly,45_49,2.083
226,2015,constant_fertility,5yearly,15_19,45.029
226,2015,constant_mortality,5yearly,15_19,41.994
226,2015,high_variant,5yearly,15_19,44.324
226,2015,instant_replacement,5yearly,15_19,22.225
226,2015,low_variant,5yearly,15_19,39.711
226,2015,medium_variant,5yearly,15_19,42.017
226,2015,momentum,5yearly,15_19,22.226
226,2015,no_change,5yearly,15_19,45.004
226,2015,zero_migration,5yearly,15_19,41.087
226,2015,constant_fertility,5yearly,20_24,59.708
226,2015,constant_mortality,5yearly,20_24,55.494
226,2015,high_variant,5yearly,20_24,58.596
226,2015,instant_replacement,5yearly,20_24,29.381
226,2015,low_variant,5yearly,20_24,52.498
226,2015,medium_variant,5yearly,20_24,55.547
226,2015,momentum,5yearly,20_24,26.939
226,2015,no_change,5yearly,20_24,59.651
226,2015,zero_migration,5yearly,20_24,49.824
226,2015,constant_fertility,5yearly,25_29,56.073
226,2015,constant_mortality,5yearly,25_29,52.02
226,2015,high_variant,5yearly,25_29,54.948
226,2015,instant_replacement,5yearly,25_29,27.552
226,2015,low_variant,5yearly,25_29,49.229
226,2015,medium_variant,5yearly,25_29,52.088
226,2015,momentum,5yearly,25_29,25.398
226,2015,no_change,5yearly,25_29,55.999
226,2015,zero_migration,5yearly,25_29,46.994
226,2015,constant_fertility,5yearly,30_34,40.681
226,2015,constant_mortality,5yearly,30_34,37.825
226,2015,high_variant,5yearly,30_34,39.906
226,2015,instant_replacement,5yearly,30_34,20.01
226,2015,low_variant,5yearly,30_34,35.753
226,2015,medium_variant,5yearly,30_34,37.83
226,2015,momentum,5yearly,30_34,19.055
226,2015,no_change,5yearly,30_34,40.676
226,2015,zero_migration,5yearly,30_34,35.209
226,2015,constant_fertility,5yearly,35_39,21.661
226,2015,constant_mortality,5yearly,35_39,19.018
226,2015,high_variant,5yearly,35_39,20.008
226,2015,instant_replacement,5yearly,35_39,10.032
226,2015,low_variant,5yearly,35_39,17.925
226,2015,medium_variant,5yearly,35_39,18.967
226,2015,momentum,5yearly,35_39,10.773
226,2015,no_change,5yearly,35_39,21.72
226,2015,zero_migration,5yearly,35_39,19.852
226,2015,constant_fertility,5yearly,40_44,8.496
226,2015,constant_mortality,5yearly,40_44,7.03
226,2015,high_variant,5yearly,40_44,7.385
226,2015,instant_replacement,5yearly,40_44,3.703
226,2015,low_variant,5yearly,40_44,6.616
226,2015,medium_variant,5yearly,40_44,7.001
226,2015,momentum,5yearly,40_44,4.044
226,2015,no_change,5yearly,40_44,8.532
226,2015,zero_migration,5yearly,40_44,7.442
226,2015,constant_fertility,5yearly,45_49,2.392
226,2015,constant_mortality,5yearly,45_49,1.825
226,2015,high_variant,5yearly,45_49,1.919
226,2015,instant_replacement,5yearly,45_49,0.962
226,2015,low_variant,5yearly,45_49,1.72
226,2015,medium_variant,5yearly,45_49,1.819
226,2015,momentum,5yearly,45_49,1.036
226,2015,no_change,5yearly,45_49,2.399
226,2015,zero_migration,5yearly,45_49,1.908
226,2020,constant_fertility,5yearly,15_19,56.569
226,2020,constant_mortality,5yearly,15_19,48.521
226,2020,high_variant,5yearly,15_19,53.331
226,2020,instant_replacement,5yearly,15_19,27.543
226,2020,low_variant,5yearly,15_19,43.939
226,2020,medium_variant,5yearly,15_19,48.635
226,2020,momentum,5yearly,15_19,27.161
226,2020,no_change,5yearly,15_19,56.436
226,2020,zero_migration,5yearly,15_19,45.827
226,2020,constant_fertility,5yearly,20_24,72.273
226,2020,constant_mortality,5yearly,20_24,61.924
226,2020,high_variant,5yearly,20_24,68.101
226,2020,instant_replacement,5yearly,20_24,35.171
226,2020,low_variant,5yearly,20_24,56.107
226,2020,medium_variant,5yearly,20_24,62.104
226,2020,momentum,5yearly,20_24,30.085
226,2020,no_change,5yearly,20_24,72.063
226,2020,zero_migration,5yearly,20_24,50.813
226,2020,constant_fertility,5yearly,25_29,66.556
226,2020,constant_mortality,5yearly,25_29,56.976
226,2020,high_variant,5yearly,25_29,62.79
226,2020,instant_replacement,5yearly,25_29,32.428
226,2020,low_variant,5yearly,25_29,51.732
226,2020,medium_variant,5yearly,25_29,57.261
226,2020,momentum,5yearly,25_29,25.537
226,2020,no_change,5yearly,25_29,66.225
226,2020,zero_migration,5yearly,25_29,43.233
226,2020,constant_fertility,5yearly,30_34,46.904
226,2020,constant_mortality,5yearly,30_34,40.329
226,2020,high_variant,5yearly,30_34,44.425
226,2020,instant_replacement,5yearly,30_34,22.943
226,2020,low_variant,5yearly,30_34,36.601
226,2020,medium_variant,5yearly,30_34,40.513
226,2020,momentum,5yearly,30_34,19.582
226,2020,no_change,5yearly,30_34,46.691
226,2020,zero_migration,5yearly,30_34,33.117
226,2020,constant_fertility,5yearly,35_39,27.106
226,2020,constant_mortality,5yearly,35_39,20.855
226,2020,high_variant,5yearly,35_39,22.834
226,2020,instant_replacement,5yearly,35_39,11.793
