country,year,variant,freq,age5yearinterval,noofbirthbymother
454,1950,estimates,5yearly,15_19,150.988
454,1950,estimates,5yearly,20_24,199.689
454,1950,estimates,5yearly,25_29,162.985
454,1950,estimates,5yearly,30_34,125.604
454,1950,estimates,5yearly,35_39,77.201
454,1950,estimates,5yearly,40_44,36.947
454,1950,estimates,5yearly,45_49,19.534
454,1955,estimates,5yearly,15_19,175.767
454,1955,estimates,5yearly,20_24,227.5
454,1955,estimates,5yearly,25_29,182.12
454,1955,estimates,5yearly,30_34,135.27
454,1955,estimates,5yearly,35_39,86.999
454,1955,estimates,5yearly,40_44,46.632
454,1955,estimates,5yearly,45_49,22.345
454,1960,estimates,5yearly,15_19,206.158
454,1960,estimates,5yearly,20_24,266.608
454,1960,estimates,5yearly,25_29,208.536
454,1960,estimates,5yearly,30_34,151.86
454,1960,estimates,5yearly,35_39,94.165
454,1960,estimates,5yearly,40_44,52.903
454,1960,estimates,5yearly,45_49,28.449
454,1965,estimates,5yearly,15_19,223.585
454,1965,estimates,5yearly,20_24,317.341
454,1965,estimates,5yearly,25_29,248.021
454,1965,estimates,5yearly,30_34,176.382
454,1965,estimates,5yearly,35_39,107.21
454,1965,estimates,5yearly,40_44,58.057
454,1965,estimates,5yearly,45_49,32.753
454,1970,estimates,5yearly,15_19,244.813
454,1970,estimates,5yearly,20_24,345.394
454,1970,estimates,5yearly,25_29,297.389
454,1970,estimates,5yearly,30_34,211.382
454,1970,estimates,5yearly,35_39,125.332
454,1970,estimates,5yearly,40_44,66.447
454,1970,estimates,5yearly,45_49,36.085
454,1975,estimates,5yearly,15_19,295.07
454,1975,estimates,5yearly,20_24,380.931
454,1975,estimates,5yearly,25_29,326.603
454,1975,estimates,5yearly,30_34,256.228
454,1975,estimates,5yearly,35_39,151.713
454,1975,estimates,5yearly,40_44,78.331
454,1975,estimates,5yearly,45_49,41.582
454,1980,estimates,5yearly,15_19,350.565
454,1980,estimates,5yearly,20_24,450.291
454,1980,estimates,5yearly,25_29,353.586
454,1980,estimates,5yearly,30_34,276.028
454,1980,estimates,5yearly,35_39,180.447
454,1980,estimates,5yearly,40_44,92.955
454,1980,estimates,5yearly,45_49,48.008
454,1985,estimates,5yearly,15_19,421.907
454,1985,estimates,5yearly,20_24,553.214
454,1985,estimates,5yearly,25_29,445.475
454,1985,estimates,5yearly,30_34,326.85
454,1985,estimates,5yearly,35_39,210.931
454,1985,estimates,5yearly,40_44,117.119
454,1985,estimates,5yearly,45_49,58.336
454,1990,estimates,5yearly,15_19,413.363
454,1990,estimates,5yearly,20_24,631.721
454,1990,estimates,5yearly,25_29,486.943
454,1990,estimates,5yearly,30_34,360.407
454,1990,estimates,5yearly,35_39,220.866
454,1990,estimates,5yearly,40_44,117.249
454,1990,estimates,5yearly,45_49,51.448
454,1995,estimates,5yearly,15_19,460.304
454,1995,estimates,5yearly,20_24,720.105
454,1995,estimates,5yearly,25_29,536.896
454,1995,estimates,5yearly,30_34,343.58
454,1995,estimates,5yearly,35_39,210.191
454,1995,estimates,5yearly,40_44,97.906
454,1995,estimates,5yearly,45_49,42.824
454,2000,estimates,5yearly,15_19,524.361
454,2000,estimates,5yearly,20_24,791.241
454,2000,estimates,5yearly,25_29,590.021
454,2000,estimates,5yearly,30_34,374.134
454,2000,estimates,5yearly,35_39,225.85
454,2000,estimates,5yearly,40_44,103.962
454,2000,estimates,5yearly,45_49,42.274
454,2005,estimates,5yearly,15_19,620.693
454,2005,estimates,5yearly,20_24,890.175
454,2005,estimates,5yearly,25_29,637.825
454,2005,estimates,5yearly,30_34,438.496
454,2005,estimates,5yearly,35_39,263.152
454,2005,estimates,5yearly,40_44,106.309
454,2005,estimates,5yearly,45_49,35.764
454,2010,estimates,5yearly,15_19,667.162
454,2010,estimates,5yearly,20_24,950.073
454,2010,estimates,5yearly,25_29,690.752
454,2010,estimates,5yearly,30_34,444.688
454,2010,estimates,5yearly,35_39,246.67
454,2010,estimates,5yearly,40_44,92.98
454,2010,estimates,5yearly,45_49,26.12
454,2015,constant_fertility,5yearly,15_19,764.056
454,2015,constant_mortality,5yearly,15_19,743.201
454,2015,high_variant,5yearly,15_19,784.969
454,2015,instant_replacement,5yearly,15_19,373.732
454,2015,low_variant,5yearly,15_19,702.208
454,2015,medium_variant,5yearly,15_19,743.588
454,2015,momentum,5yearly,15_19,383.784
454,2015,no_change,5yearly,15_19,763.658
454,2015,zero_migration,5yearly,15_19,744.167
454,2015,constant_fertility,5yearly,20_24,1095.064
454,2015,constant_mortality,5yearly,20_24,1016.067
454,2015,high_variant,5yearly,20_24,1073.259
454,2015,instant_replacement,5yearly,20_24,510.991
454,2015,low_variant,5yearly,20_24,960.101
454,2015,medium_variant,5yearly,20_24,1016.68
454,2015,momentum,5yearly,20_24,525.364
454,2015,no_change,5yearly,20_24,1094.403
454,2015,zero_migration,5yearly,20_24,1018.786
454,2015,constant_fertility,5yearly,25_29,832.363
454,2015,constant_mortality,5yearly,25_29,768.562
454,2015,high_variant,5yearly,25_29,813.202
454,2015,instant_replacement,5yearly,25_29,387.173
454,2015,low_variant,5yearly,25_29,727.463
454,2015,medium_variant,5yearly,25_29,770.33
454,2015,momentum,5yearly,25_29,397.741
454,2015,no_change,5yearly,25_29,830.452
454,2015,zero_migration,5yearly,25_29,772.607
454,2015,constant_fertility,5yearly,30_34,550.847
454,2015,constant_mortality,5yearly,30_34,514.355
454,2015,high_variant,5yearly,30_34,546.007
454,2015,instant_replacement,5yearly,30_34,259.962
454,2015,low_variant,5yearly,30_34,488.44
454,2015,medium_variant,5yearly,30_34,517.223
454,2015,momentum,5yearly,30_34,266.205
454,2015,no_change,5yearly,30_34,547.793
454,2015,zero_migration,5yearly,30_34,518.787
454,2015,constant_fertility,5yearly,35_39,304.058
454,2015,constant_mortality,5yearly,35_39,271.559
454,2015,high_variant,5yearly,35_39,289.141
454,2015,instant_replacement,5yearly,35_39,137.663
454,2015,low_variant,5yearly,35_39,258.653
454,2015,medium_variant,5yearly,35_39,273.898
454,2015,momentum,5yearly,35_39,140.501
454,2015,no_change,5yearly,35_39,301.461
454,2015,zero_migration,5yearly,35_39,274.642
454,2015,constant_fertility,5yearly,40_44,116.686
454,2015,constant_mortality,5yearly,40_44,95.944
454,2015,high_variant,5yearly,40_44,102.148
454,2015,instant_replacement,5yearly,40_44,48.634
454,2015,low_variant,5yearly,40_44,91.379
454,2015,medium_variant,5yearly,40_44,96.764
454,2015,momentum,5yearly,40_44,49.62
454,2015,no_change,5yearly,40_44,115.698
454,2015,zero_migration,5yearly,40_44,96.986
454,2015,constant_fertility,5yearly,45_49,32.115
454,2015,constant_mortality,5yearly,45_49,22.479
454,2015,high_variant,5yearly,45_49,23.861
454,2015,instant_replacement,5yearly,45_49,11.36
454,2015,low_variant,5yearly,45_49,21.345
454,2015,medium_variant,5yearly,45_49,22.603
454,2015,momentum,5yearly,45_49,11.621
454,2015,no_change,5yearly,45_49,31.939
454,2015,zero_migration,5yearly,45_49,22.647
454,2020,constant_fertility,5yearly,15_19,882.462
454,2020,constant_mortality,5yearly,15_19,826.074
454,2020,high_variant,5yearly,15_19,907.558
454,2020,instant_replacement,5yearly,15_19,443.849
454,2020,low_variant,5yearly,15_19,747.975
454,2020,medium_variant,5yearly,15_19,827.767
454,2020,momentum,5yearly,15_19,461.488
454,2020,no_change,5yearly,15_19,880.657
454,2020,zero_migration,5yearly,15_19,829.078
454,2020,constant_fertility,5yearly,20_24,1254.554
454,2020,constant_mortality,5yearly,20_24,1077.7
454,2020,high_variant,5yearly,20_24,1183.939
454,2020,instant_replacement,5yearly,20_24,579.02
454,2020,low_variant,5yearly,20_24,975.761
454,2020,medium_variant,5yearly,20_24,1079.852
454,2020,momentum,5yearly,20_24,603.752
454,2020,no_change,5yearly,20_24,1252.053
454,2020,zero_migration,5yearly,20_24,1084.601
454,2020,constant_fertility,5yearly,25_29,961.221
454,2020,constant_mortality,5yearly,25_29,820.584
454,2020,high_variant,5yearly,25_29,904.651
454,2020,instant_replacement,5yearly,25_29,442.429
454,2020,low_variant,5yearly,25_29,745.585
454,2020,medium_variant,5yearly,25_29,825.115
454,2020,momentum,5yearly,25_29,461.004
454,2020,no_change,5yearly,25_29,955.942
454,2020,zero_migration,5yearly,25_29,831.06
454,2020,constant_fertility,5yearly,30_34,667.45
454,2020,constant_mortality,5yearly,30_34,581.539
454,2020,high_variant,5yearly,30_34,646.505
454,2020,instant_replacement,5yearly,30_34,316.179
454,2020,low_variant,5yearly,30_34,532.822
454,2020,medium_variant,5yearly,30_34,589.663
454,2020,momentum,5yearly,30_34,326.964
454,2020,no_change,5yearly,30_34,658.255
454,2020,zero_migration,5yearly,30_34,594.364
454,2020,constant_fertility,5yearly,35_39,380.499
454,2020,constant_mortality,5yearly,35_39,302.431
454,2020,high_variant,5yearly,35_39,339.859
454,2020,instant_replacement,5yearly,35_39,166.211
454,2020,low_variant,5yearly,35_39,280.101
454,2020,medium_variant,5yearly,35_39,309.98
454,2020,momentum,5yearly,35_39,169.942
454,2020,no_change,5yearly,35_39,371.233
454,2020,zero_migration,5yearly,35_39,312.271
454,2020,constant_fertility,5yearly,40_44,145.367
454,2020,constant_mortality,5yearly,40_44,97.902
454,2020,high_variant,5yearly,40_44,110.385
454,2020,instant_replacement,5yearly,40_44,53.986
454,2020,low_variant,5yearly,40_44,90.977
454,2020,medium_variant,5yearly,40_44,100.682
454,2020,momentum,5yearly,40_44,54.96
454,2020,no_change,5yearly,40_44,141.354
454,2020,zero_migration,5yearly,40_44,101.329
454,2020,constant_fertility,5yearly,45_49,40.572
454,2020,constant_mortality,5yearly,45_49,19.919
454,2020,high_variant,5yearly,45_49,22.301
454,2020,instant_replacement,5yearly,45_49,10.905
454,2020,low_variant,5yearly,45_49,18.379
454,2020,medium_variant,5yearly,45_49,20.339
454,2020,momentum,5yearly,45_49,11.171
454,2020,no_change,5yearly,45_49,39.735
454,2020,zero_migration,5yearly,45_49,20.449
454,2025,constant_fertility,5yearly,15_19,980.215
454,2025,constant_mortality,5yearly,15_19,874.423
454,2025,high_variant,5yearly,15_19,993.84
454,2025,instant_replacement,5yearly,15_19,502.396
454,2025,low_variant,5yearly,15_19,765.234
454,2025,medium_variant,5yearly,15_19,879.537
454,2025,momentum,5yearly,15_19,526.366
454,2025,no_change,5yearly,15_19,974.515
454,2025,zero_migration,5yearly,15_19,881.052
454,2025,constant_fertility,5yearly,20_24,1451.923
454,2025,constant_mortality,5yearly,20_24,1154.147
454,2025,high_variant,5yearly,20_24,1309.752
454,2025,instant_replacement,5yearly,20_24,662.091
454,2025,low_variant,5yearly,20_24,1008.468
454,2025,medium_variant,5yearly,20_24,1159.11
454,2025,momentum,5yearly,20_24,696.281
454,2025,no_change,5yearly,20_24,1445.707
454,2025,zero_migration,5yearly,20_24,1163.667
454,2025,constant_fertility,5yearly,25_29,1104.446
454,2025,constant_mortality,5yearly,25_29,875.865
454,2025,high_variant,5yearly,25_29,997.699
454,2025,instant_replacement,5yearly,25_29,504.349
454,2025,low_variant,5yearly,25_29,768.2
454,2025,medium_variant,5yearly,25_29,882.952
454,2025,momentum,5yearly,25_29,530.421
454,2025,no_change,5yearly,25_29,1095.581
454,2025,zero_migration,5yearly,25_29,889.801
454,2025,constant_fertility,5yearly,30_34,774.154
454,2025,constant_mortality,5yearly,30_34,633.848
454,2025,high_variant,5yearly,30_34,730.477
454,2025,instant_replacement,5yearly,30_34,369.26
454,2025,low_variant,5yearly,30_34,562.446
454,2025,medium_variant,5yearly,30_34,646.459
454,2025,momentum,5yearly,30_34,384.896
454,2025,no_change,5yearly,30_34,759.052
454,2025,zero_migration,5yearly,30_34,653.224
454,2025,constant_fertility,5yearly,35_39,464.36
454,2025,constant_mortality,5yearly,35_39,331.214
454,2025,high_variant,5yearly,35_39,388.936
454,2025,instant_replacement,5yearly,35_39,196.613
454,2025,low_variant,5yearly,35_39,299.475
454,2025,medium_variant,5yearly,35_39,344.207
454,2025,momentum,5yearly,35_39,201.176
454,2025,no_change,5yearly,35_39,446.831
454,2025,zero_migration,5yearly,35_39,347.883
454,2025,constant_fertility,5yearly,40_44,183.738
454,2025,constant_mortality,5yearly,40_44,101.693
454,2025,high_variant,5yearly,40_44,121.117
454,2025,instant_replacement,5yearly,40_44,61.224
454,2025,low_variant,5yearly,40_44,93.254
454,2025,medium_variant,5yearly,40_44,107.184
454,2025,momentum,5yearly,40_44,61.706
454,2025,no_change,5yearly,40_44,174.325
454,2025,zero_migration,5yearly,40_44,108.215
454,2025,constant_fertility,5yearly,45_49,50.978
454,2025,constant_mortality,5yearly,45_49,17.578
454,2025,high_variant,5yearly,45_49,20.833
454,2025,instant_replacement,5yearly,45_49,10.531
454,2025,low_variant,5yearly,45_49,16.041
454,2025,medium_variant,5yearly,45_49,18.437
454,2025,momentum,5yearly,45_49,10.653
454,2025,no_change,5yearly,45_49,48.604
454,2025,zero_migration,5yearly,45_49,18.59
454,2030,constant_fertility,5yearly,15_19,1111.601
454,2030,constant_mortality,5yearly,15_19,898.829
454,2030,high_variant,5yearly,15_19,1071.634
454,2030,instant_replacement,5yearly,15_19,408.523
454,2030,low_variant,5yearly,15_19,763.154
454,2030,medium_variant,5yearly,15_19,913.646
454,2030,momentum,5yearly,15_19,433.152
454,2030,no_change,5yearly,15_19,1093.252
454,2030,zero_migration,5yearly,15_19,916.351
454,2030,constant_fertility,5yearly,20_24,1615.641
454,2030,constant_mortality,5yearly,20_24,1189.046
454,2030,high_variant,5yearly,20_24,1366.939
454,2030,instant_replacement,5yearly,20_24,727.809
454,2030,low_variant,5yearly,20_24,1032.473
454,2030,medium_variant,5yearly,20_24,1199.71
454,2030,momentum,5yearly,20_24,768.128
454,2030,no_change,5yearly,20_24,1601.281
454,2030,zero_migration,5yearly,20_24,1203.463
454,2030,constant_fertility,5yearly,25_29,1281.532
454,2030,constant_mortality,5yearly,25_29,949.628
454,2030,high_variant,5yearly,25_29,1094.56
454,2030,instant_replacement,5yearly,25_29,582.786
454,2030,low_variant,5yearly,25_29,826.735
454,2030,medium_variant,5yearly,25_29,960.647
454,2030,momentum,5yearly,25_29,615.143
454,2030,no_change,5yearly,25_29,1266.832
454,2030,zero_migration,5yearly,25_29,966.279
454,2030,constant_fertility,5yearly,30_34,892.493
454,2030,constant_mortality,5yearly,30_34,691.968
454,2030,high_variant,5yearly,30_34,807.769
454,2030,instant_replacement,5yearly,30_34,430.087
454,2030,low_variant,5yearly,30_34,610.124
454,2030,medium_variant,5yearly,30_34,708.944
454,2030,momentum,5yearly,30_34,449.935
454,2030,no_change,5yearly,30_34,871.121
454,2030,zero_migration,5yearly,30_34,715.781
454,2030,constant_fertility,5yearly,35_39,541.414
454,2030,constant_mortality,5yearly,35_39,350.947
454,2030,high_variant,5yearly,35_39,419.684
454,2030,instant_replacement,5yearly,35_39,223.453
454,2030,low_variant,5yearly,35_39,316.993
454,2030,medium_variant,5yearly,35_39,368.338
454,2030,momentum,5yearly,35_39,228.741
454,2030,no_change,5yearly,35_39,515.85
454,2030,zero_migration,5yearly,35_39,372.765
454,2030,constant_fertility,5yearly,40_44,226.028
454,2030,constant_mortality,5yearly,40_44,104.351
454,2030,high_variant,5yearly,40_44,127.949
454,2030,instant_replacement,5yearly,40_44,68.124
454,2030,low_variant,5yearly,40_44,96.641
454,2030,medium_variant,5yearly,40_44,112.295
454,2030,momentum,5yearly,40_44,68.008
454,2030,no_change,5yearly,40_44,210.038
454,2030,zero_migration,5yearly,40_44,113.631
454,2030,constant_fertility,5yearly,45_49,65.043
454,2030,constant_mortality,5yearly,45_49,16.001
454,2030,high_variant,5yearly,45_49,19.766
454,2030,instant_replacement,5yearly,45_49,10.523
454,2030,low_variant,5yearly,45_49,14.93
454,2030,medium_variant,5yearly,45_49,17.348
454,2030,momentum,5yearly,45_49,10.415
454,2030,no_change,5yearly,45_49,59.993
454,2030,zero_migration,5yearly,45_49,17.531
454,2035,constant_fertility,5yearly,15_19,1323.409
454,2035,constant_mortality,5yearly,15_19,931.24
454,2035,high_variant,5yearly,15_19,1187.471
454,2035,instant_replacement,5yearly,15_19,320.361
