country,year,variant,freq,age5yearinterval,noofbirthbymother
175,1950,estimates,5yearly,15_19,0.548
175,1950,estimates,5yearly,20_24,0.926
175,1950,estimates,5yearly,25_29,0.794
175,1950,estimates,5yearly,30_34,0.578
175,1950,estimates,5yearly,35_39,0.431
175,1950,estimates,5yearly,40_44,0.193
175,1950,estimates,5yearly,45_49,0.048
175,1955,estimates,5yearly,15_19,0.804
175,1955,estimates,5yearly,20_24,1.307
175,1955,estimates,5yearly,25_29,1.055
175,1955,estimates,5yearly,30_34,0.7
175,1955,estimates,5yearly,35_39,0.482
175,1955,estimates,5yearly,40_44,0.201
175,1955,estimates,5yearly,45_49,0.05
175,1960,estimates,5yearly,15_19,1.108
175,1960,estimates,5yearly,20_24,1.831
175,1960,estimates,5yearly,25_29,1.427
175,1960,estimates,5yearly,30_34,0.9
175,1960,estimates,5yearly,35_39,0.575
175,1960,estimates,5yearly,40_44,0.224
175,1960,estimates,5yearly,45_49,0.052
175,1965,estimates,5yearly,15_19,1.442
175,1965,estimates,5yearly,20_24,2.366
175,1965,estimates,5yearly,25_29,1.882
175,1965,estimates,5yearly,30_34,1.15
175,1965,estimates,5yearly,35_39,0.702
175,1965,estimates,5yearly,40_44,0.257
175,1965,estimates,5yearly,45_49,0.056
175,1970,estimates,5yearly,15_19,1.829
175,1970,estimates,5yearly,20_24,2.97
175,1970,estimates,5yearly,25_29,2.353
175,1970,estimates,5yearly,30_34,1.464
175,1970,estimates,5yearly,35_39,0.867
175,1970,estimates,5yearly,40_44,0.305
175,1970,estimates,5yearly,45_49,0.063
175,1975,estimates,5yearly,15_19,2.313
175,1975,estimates,5yearly,20_24,3.768
175,1975,estimates,5yearly,25_29,2.954
175,1975,estimates,5yearly,30_34,1.832
175,1975,estimates,5yearly,35_39,1.106
175,1975,estimates,5yearly,40_44,0.378
175,1975,estimates,5yearly,45_49,0.075
175,1980,estimates,5yearly,15_19,2.63
175,1980,estimates,5yearly,20_24,4.497
175,1980,estimates,5yearly,25_29,3.565
175,1980,estimates,5yearly,30_34,2.309
175,1980,estimates,5yearly,35_39,1.381
175,1980,estimates,5yearly,40_44,0.492
175,1980,estimates,5yearly,45_49,0.094
175,1985,estimates,5yearly,15_19,2.879
175,1985,estimates,5yearly,20_24,5.659
175,1985,estimates,5yearly,25_29,4.404
175,1985,estimates,5yearly,30_34,3.013
175,1985,estimates,5yearly,35_39,1.783
175,1985,estimates,5yearly,40_44,0.645
175,1985,estimates,5yearly,45_49,0.124
175,1990,estimates,5yearly,15_19,2.673
175,1990,estimates,5yearly,20_24,5.881
175,1990,estimates,5yearly,25_29,4.84
175,1990,estimates,5yearly,30_34,3.403
175,1990,estimates,5yearly,35_39,2.008
175,1990,estimates,5yearly,40_44,0.734
175,1990,estimates,5yearly,45_49,0.139
175,1995,estimates,5yearly,15_19,2.92
175,1995,estimates,5yearly,20_24,7.18
175,1995,estimates,5yearly,25_29,6.062
175,1995,estimates,5yearly,30_34,4.668
175,1995,estimates,5yearly,35_39,2.682
175,1995,estimates,5yearly,40_44,1
175,1995,estimates,5yearly,45_49,0.186
175,2000,estimates,5yearly,15_19,3.357
175,2000,estimates,5yearly,20_24,8.624
175,2000,estimates,5yearly,25_29,7.491
175,2000,estimates,5yearly,30_34,5.761
175,2000,estimates,5yearly,35_39,3.295
175,2000,estimates,5yearly,40_44,1.202
175,2000,estimates,5yearly,45_49,0.225
175,2005,estimates,5yearly,15_19,3.541
175,2005,estimates,5yearly,20_24,9.857
175,2005,estimates,5yearly,25_29,8.897
175,2005,estimates,5yearly,30_34,7.062
175,2005,estimates,5yearly,35_39,4.077
175,2005,estimates,5yearly,40_44,1.48
175,2005,estimates,5yearly,45_49,0.271
175,2010,estimates,5yearly,15_19,3.484
175,2010,estimates,5yearly,20_24,9.143
175,2010,estimates,5yearly,25_29,8.753
175,2010,estimates,5yearly,30_34,7.529
175,2010,estimates,5yearly,35_39,4.651
175,2010,estimates,5yearly,40_44,1.705
175,2010,estimates,5yearly,45_49,0.311
175,2015,constant_fertility,5yearly,15_19,4.147
175,2015,constant_mortality,5yearly,15_19,3.761
175,2015,high_variant,5yearly,15_19,4.013
175,2015,instant_replacement,5yearly,15_19,2.066
175,2015,low_variant,5yearly,15_19,3.509
175,2015,medium_variant,5yearly,15_19,3.761
175,2015,momentum,5yearly,15_19,2.068
175,2015,no_change,5yearly,15_19,4.147
175,2015,zero_migration,5yearly,15_19,3.761
