country,year,variant,freq,age5yearinterval,noofbirthbymother
90,1950,estimates,5yearly,15_19,1.262
90,1950,estimates,5yearly,20_24,4.704
90,1950,estimates,5yearly,25_29,5.141
90,1950,estimates,5yearly,30_34,3.829
90,1950,estimates,5yearly,35_39,2.471
90,1950,estimates,5yearly,40_44,1.163
90,1950,estimates,5yearly,45_49,0.339
90,1955,estimates,5yearly,15_19,1.483
90,1955,estimates,5yearly,20_24,5.306
90,1955,estimates,5yearly,25_29,6.048
90,1955,estimates,5yearly,30_34,4.573
90,1955,estimates,5yearly,35_39,3.101
90,1955,estimates,5yearly,40_44,1.342
90,1955,estimates,5yearly,45_49,0.417
90,1960,estimates,5yearly,15_19,1.754
90,1960,estimates,5yearly,20_24,6.266
90,1960,estimates,5yearly,25_29,6.858
90,1960,estimates,5yearly,30_34,5.396
90,1960,estimates,5yearly,35_39,3.717
90,1960,estimates,5yearly,40_44,1.697
90,1960,estimates,5yearly,45_49,0.485
90,1965,estimates,5yearly,15_19,1.984
90,1965,estimates,5yearly,20_24,7.665
90,1965,estimates,5yearly,25_29,8.348
90,1965,estimates,5yearly,30_34,6.286
90,1965,estimates,5yearly,35_39,4.492
90,1965,estimates,5yearly,40_44,2.076
90,1965,estimates,5yearly,45_49,0.628
90,1970,estimates,5yearly,15_19,6.144
90,1970,estimates,5yearly,20_24,10.265
90,1970,estimates,5yearly,25_29,10.318
90,1970,estimates,5yearly,30_34,7.965
90,1970,estimates,5yearly,35_39,4.672
90,1970,estimates,5yearly,40_44,2.417
90,1970,estimates,5yearly,45_49,0.58
90,1975,estimates,5yearly,15_19,6.672
90,1975,estimates,5yearly,20_24,12.562
90,1975,estimates,5yearly,25_29,11.627
90,1975,estimates,5yearly,30_34,9.561
90,1975,estimates,5yearly,35_39,5.462
90,1975,estimates,5yearly,40_44,2.342
90,1975,estimates,5yearly,45_49,0.577
90,1980,estimates,5yearly,15_19,6.729
90,1980,estimates,5yearly,20_24,14.844
90,1980,estimates,5yearly,25_29,13.005
90,1980,estimates,5yearly,30_34,9.605
90,1980,estimates,5yearly,35_39,6.068
90,1980,estimates,5yearly,40_44,2.355
90,1980,estimates,5yearly,45_49,0.534
90,1985,estimates,5yearly,15_19,7.619
90,1985,estimates,5yearly,20_24,17.101
90,1985,estimates,5yearly,25_29,15.213
90,1985,estimates,5yearly,30_34,10.611
90,1985,estimates,5yearly,35_39,6.169
90,1985,estimates,5yearly,40_44,2.484
90,1985,estimates,5yearly,45_49,0.583
90,1990,estimates,5yearly,15_19,8.057
90,1990,estimates,5yearly,20_24,19.806
90,1990,estimates,5yearly,25_29,16.615
90,1990,estimates,5yearly,30_34,11.587
90,1990,estimates,5yearly,35_39,6.218
90,1990,estimates,5yearly,40_44,2.193
90,1990,estimates,5yearly,45_49,0.616
90,1995,estimates,5yearly,15_19,7.488
90,1995,estimates,5yearly,20_24,22.06
90,1995,estimates,5yearly,25_29,19.252
90,1995,estimates,5yearly,30_34,12.305
90,1995,estimates,5yearly,35_39,6.397
90,1995,estimates,5yearly,40_44,1.976
90,1995,estimates,5yearly,45_49,0.557
90,2000,estimates,5yearly,15_19,8.007
90,2000,estimates,5yearly,20_24,22.376
90,2000,estimates,5yearly,25_29,22.593
90,2000,estimates,5yearly,30_34,14.394
90,2000,estimates,5yearly,35_39,6.733
90,2000,estimates,5yearly,40_44,2.507
90,2000,estimates,5yearly,45_49,0.779
90,2005,estimates,5yearly,15_19,7.883
90,2005,estimates,5yearly,20_24,22.54
90,2005,estimates,5yearly,25_29,24.179
90,2005,estimates,5yearly,30_34,17.538
90,2005,estimates,5yearly,35_39,8.459
90,2005,estimates,5yearly,40_44,3.025
90,2005,estimates,5yearly,45_49,0.95
90,2010,estimates,5yearly,15_19,7.602
90,2010,estimates,5yearly,20_24,22.264
90,2010,estimates,5yearly,25_29,23.226
90,2010,estimates,5yearly,30_34,18.128
90,2010,estimates,5yearly,35_39,9.845
90,2010,estimates,5yearly,40_44,3.653
90,2010,estimates,5yearly,45_49,1.108
90,2015,constant_fertility,5yearly,15_19,8.606
90,2015,constant_mortality,5yearly,15_19,7.436
90,2015,high_variant,5yearly,15_19,7.932
90,2015,instant_replacement,5yearly,15_19,4.264
90,2015,low_variant,5yearly,15_19,6.945
90,2015,medium_variant,5yearly,15_19,7.438
90,2015,momentum,5yearly,15_19,4.339
90,2015,no_change,5yearly,15_19,8.603
90,2015,zero_migration,5yearly,15_19,7.482
90,2015,constant_fertility,5yearly,20_24,25.118
90,2015,constant_mortality,5yearly,20_24,22.893
90,2015,high_variant,5yearly,20_24,24.424
90,2015,instant_replacement,5yearly,20_24,13.13
90,2015,low_variant,5yearly,20_24,21.386
