country,year,variant,freq,age5yearinterval,noofbirthbymother
372,1950,estimates,5yearly,15_19,5.476
372,1950,estimates,5yearly,20_24,43.314
372,1950,estimates,5yearly,25_29,84.485
372,1950,estimates,5yearly,30_34,94.845
372,1950,estimates,5yearly,35_39,65.345
372,1950,estimates,5yearly,40_44,24.883
372,1950,estimates,5yearly,45_49,0
372,1955,estimates,5yearly,15_19,4.504
372,1955,estimates,5yearly,20_24,44.334
372,1955,estimates,5yearly,25_29,77.538
372,1955,estimates,5yearly,30_34,85.262
372,1955,estimates,5yearly,35_39,64.278
372,1955,estimates,5yearly,40_44,23.546
372,1955,estimates,5yearly,45_49,1.672
372,1960,estimates,5yearly,15_19,7.436
372,1960,estimates,5yearly,20_24,55.737
372,1960,estimates,5yearly,25_29,86.222
372,1960,estimates,5yearly,30_34,78.347
372,1960,estimates,5yearly,35_39,60.521
372,1960,estimates,5yearly,40_44,25.414
372,1960,estimates,5yearly,45_49,1.263
372,1965,estimates,5yearly,15_19,9.451
372,1965,estimates,5yearly,20_24,72.724
372,1965,estimates,5yearly,25_29,89.667
372,1965,estimates,5yearly,30_34,69.228
372,1965,estimates,5yearly,35_39,45.435
372,1965,estimates,5yearly,40_44,18.138
372,1965,estimates,5yearly,45_49,1.613
372,1970,estimates,5yearly,15_19,15.304
372,1970,estimates,5yearly,20_24,94.423
372,1970,estimates,5yearly,25_29,119.036
372,1970,estimates,5yearly,30_34,76.234
372,1970,estimates,5yearly,35_39,43.291
372,1970,estimates,5yearly,40_44,14.365
372,1970,estimates,5yearly,45_49,1.117
372,1975,estimates,5yearly,15_19,16.613
372,1975,estimates,5yearly,20_24,85.105
372,1975,estimates,5yearly,25_29,122.993
372,1975,estimates,5yearly,30_34,85.94
372,1975,estimates,5yearly,35_39,41.249
372,1975,estimates,5yearly,40_44,11.559
372,1975,estimates,5yearly,45_49,1.031
372,1980,estimates,5yearly,15_19,14.987
372,1980,estimates,5yearly,20_24,73.528
372,1980,estimates,5yearly,25_29,109.055
372,1980,estimates,5yearly,30_34,88.678
372,1980,estimates,5yearly,35_39,44.313
372,1980,estimates,5yearly,40_44,10.802
372,1980,estimates,5yearly,45_49,0.744
372,1985,estimates,5yearly,15_19,12.21
372,1985,estimates,5yearly,20_24,50.827
372,1985,estimates,5yearly,25_29,91.303
372,1985,estimates,5yearly,30_34,76.089
372,1985,estimates,5yearly,35_39,38.155
372,1985,estimates,5yearly,40_44,9.303
372,1985,estimates,5yearly,45_49,0.424
372,1990,estimates,5yearly,15_19,13.818
372,1990,estimates,5yearly,20_24,39.905
372,1990,estimates,5yearly,25_29,74.278
372,1990,estimates,5yearly,30_34,75.199
372,1990,estimates,5yearly,35_39,35.446
372,1990,estimates,5yearly,40_44,8.352
372,1990,estimates,5yearly,45_49,0.512
372,1995,estimates,5yearly,15_19,16.35
372,1995,estimates,5yearly,20_24,41.806
372,1995,estimates,5yearly,25_29,70.017
372,1995,estimates,5yearly,30_34,87.696
372,1995,estimates,5yearly,35_39,46.09
372,1995,estimates,5yearly,40_44,8.214
372,1995,estimates,5yearly,45_49,0.603
372,2000,estimates,5yearly,15_19,15.049
372,2000,estimates,5yearly,20_24,43.722
372,2000,estimates,5yearly,25_29,78.764
372,2000,estimates,5yearly,30_34,102.868
372,2000,estimates,5yearly,35_39,59.097
372,2000,estimates,5yearly,40_44,11.185
372,2000,estimates,5yearly,45_49,0
372,2005,estimates,5yearly,15_19,11.455
372,2005,estimates,5yearly,20_24,41.137
