country,year,variant,freq,age5yearinterval,noofbirthbymother
887,1950,estimates,5yearly,15_19,170.971
887,1950,estimates,5yearly,20_24,217.168
887,1950,estimates,5yearly,25_29,226.587
887,1950,estimates,5yearly,30_34,214.092
887,1950,estimates,5yearly,35_39,154.846
887,1950,estimates,5yearly,40_44,98.072
887,1950,estimates,5yearly,45_49,27.029
887,1955,estimates,5yearly,15_19,192.639
887,1955,estimates,5yearly,20_24,241.841
887,1955,estimates,5yearly,25_29,250.413
887,1955,estimates,5yearly,30_34,235.526
887,1955,estimates,5yearly,35_39,169.923
887,1955,estimates,5yearly,40_44,107.153
887,1955,estimates,5yearly,45_49,29.337
887,1960,estimates,5yearly,15_19,234.821
887,1960,estimates,5yearly,20_24,280.697
887,1960,estimates,5yearly,25_29,280.015
887,1960,estimates,5yearly,30_34,258.863
887,1960,estimates,5yearly,35_39,188.858
887,1960,estimates,5yearly,40_44,118.819
887,1960,estimates,5yearly,45_49,33.148
887,1965,estimates,5yearly,15_19,268.388
887,1965,estimates,5yearly,20_24,339.705
887,1965,estimates,5yearly,25_29,317.696
887,1965,estimates,5yearly,30_34,278.495
887,1965,estimates,5yearly,35_39,207.442
887,1965,estimates,5yearly,40_44,129.182
887,1965,estimates,5yearly,45_49,38.485
887,1970,estimates,5yearly,15_19,273.275
887,1970,estimates,5yearly,20_24,382.787
887,1970,estimates,5yearly,25_29,371.13
887,1970,estimates,5yearly,30_34,296.478
887,1970,estimates,5yearly,35_39,223.255
887,1970,estimates,5yearly,40_44,136.051
887,1970,estimates,5yearly,45_49,45.434
887,1975,estimates,5yearly,15_19,313.006
887,1975,estimates,5yearly,20_24,464.354
887,1975,estimates,5yearly,25_29,452.845
887,1975,estimates,5yearly,30_34,364.211
887,1975,estimates,5yearly,35_39,265.427
887,1975,estimates,5yearly,40_44,156.097
887,1975,estimates,5yearly,45_49,60.507
887,1980,estimates,5yearly,15_19,365.915
887,1980,estimates,5yearly,20_24,583.659
887,1980,estimates,5yearly,25_29,520.385
887,1980,estimates,5yearly,30_34,417.312
887,1980,estimates,5yearly,35_39,316.155
887,1980,estimates,5yearly,40_44,174.85
887,1980,estimates,5yearly,45_49,76.971
887,1985,estimates,5yearly,15_19,427.175
887,1985,estimates,5yearly,20_24,759.845
887,1985,estimates,5yearly,25_29,643.556
887,1985,estimates,5yearly,30_34,471.898
887,1985,estimates,5yearly,35_39,345.475
887,1985,estimates,5yearly,40_44,195.206
887,1985,estimates,5yearly,45_49,86.556
887,1990,estimates,5yearly,15_19,505.885
887,1990,estimates,5yearly,20_24,881.401
