country,year,variant,freq,age1yearinterval,survivorage
156,1950,estimates,5yearly,"Region, subregion, country or area *",China
156,1950,estimates,5yearly,0,100000
156,1950,estimates,5yearly,1,87110.737
156,1950,estimates,5yearly,5,79468.013
156,1950,estimates,5yearly,10,76043.89
156,1950,estimates,5yearly,15,74095.164
156,1950,estimates,5yearly,20,72106.238
156,1950,estimates,5yearly,25,70010.141
156,1950,estimates,5yearly,30,67614.078
156,1950,estimates,5yearly,35,65061.587
156,1950,estimates,5yearly,40,62025.447
156,1950,estimates,5yearly,45,57721.038
156,1950,estimates,5yearly,50,52487.062
156,1950,estimates,5yearly,55,47060.268
156,1950,estimates,5yearly,60,40048.546
156,1950,estimates,5yearly,65,30294.243
156,1950,estimates,5yearly,70,20456.83
156,1950,estimates,5yearly,75,11592.457
156,1950,estimates,5yearly,80,4689.4264
156,1950,estimates,5yearly,85,1404.6275
156,1950,estimates,5yearly,90,319.32556
156,1950,estimates,5yearly,95,47.279239
156,1950,estimates,5yearly,100plus,5.2155977
156,1955,estimates,5yearly,"Region, subregion, country or area *",China
156,1955,estimates,5yearly,0,100000
156,1955,estimates,5yearly,1,86894.111
156,1955,estimates,5yearly,5,79600.972
156,1955,estimates,5yearly,10,76744.258
156,1955,estimates,5yearly,15,75022.025
156,1955,estimates,5yearly,20,73207.835
156,1955,estimates,5yearly,25,71228.904
156,1955,estimates,5yearly,30,68913.174
156,1955,estimates,5yearly,35,66341.886
156,1955,estimates,5yearly,40,63288.468
156,1955,estimates,5yearly,45,59427.509
156,1955,estimates,5yearly,50,54732.609
156,1955,estimates,5yearly,55,48796.728
156,1955,estimates,5yearly,60,40844.569
156,1955,estimates,5yearly,65,30867.374
156,1955,estimates,5yearly,70,20513.489
156,1955,estimates,5yearly,75,10992.193
156,1955,estimates,5yearly,80,3936.1691
156,1955,estimates,5yearly,85,851.21578
156,1955,estimates,5yearly,90,121.86944
156,1955,estimates,5yearly,95,11.508732
156,1955,estimates,5yearly,100plus,0.83505139
156,1960,estimates,5yearly,"Region, subregion, country or area *",China
156,1960,estimates,5yearly,0,100000
156,1960,estimates,5yearly,1,86495.904
156,1960,estimates,5yearly,5,78997.194
156,1960,estimates,5yearly,10,76139.327
156,1960,estimates,5yearly,15,74437.946
156,1960,estimates,5yearly,20,72663.88
156,1960,estimates,5yearly,25,70808.443
156,1960,estimates,5yearly,30,68719.456
156,1960,estimates,5yearly,35,66239.303
156,1960,estimates,5yearly,40,63265.855
156,1960,estimates,5yearly,45,59504.07
156,1960,estimates,5yearly,50,54941.3
156,1960,estimates,5yearly,55,49010.824
156,1960,estimates,5yearly,60,41128.382
156,1960,estimates,5yearly,65,31464.971
156,1960,estimates,5yearly,70,21242.244
156,1960,estimates,5yearly,75,11758.092
156,1960,estimates,5yearly,80,5052.0518
156,1960,estimates,5yearly,85,1486.9771
