country,year,variant,freq,age1yearinterval,survivorage
400,1950,estimates,5yearly,"Region, subregion, country or area *",Jordan
400,1950,estimates,5yearly,0,100000
400,1950,estimates,5yearly,1,85292.037
400,1950,estimates,5yearly,5,76185.873
400,1950,estimates,5yearly,10,74735.103
400,1950,estimates,5yearly,15,73645.606
400,1950,estimates,5yearly,20,72127.679
400,1950,estimates,5yearly,25,70109.484
400,1950,estimates,5yearly,30,67938.557
400,1950,estimates,5yearly,35,65549.223
400,1950,estimates,5yearly,40,62870.257
400,1950,estimates,5yearly,45,59800.238
400,1950,estimates,5yearly,50,56233.642
400,1950,estimates,5yearly,55,51733.705
400,1950,estimates,5yearly,60,46194.777
400,1950,estimates,5yearly,65,39116.627
400,1950,estimates,5yearly,70,30712.204
400,1950,estimates,5yearly,75,21242.52
400,1950,estimates,5yearly,80,12015.159
400,1950,estimates,5yearly,85,5017.8263
400,1950,estimates,5yearly,90,1373.6781
400,1950,estimates,5yearly,95,222.02972
400,1950,estimates,5yearly,100plus,19.848138
400,1955,estimates,5yearly,"Region, subregion, country or area *",Jordan
400,1955,estimates,5yearly,0,100000
400,1955,estimates,5yearly,1,88040.808
400,1955,estimates,5yearly,5,81520.388
400,1955,estimates,5yearly,10,80148.94
400,1955,estimates,5yearly,15,79117.404
400,1955,estimates,5yearly,20,77646.787
400,1955,estimates,5yearly,25,75679.244
400,1955,estimates,5yearly,30,73558.58
400,1955,estimates,5yearly,35,71217.844
400,1955,estimates,5yearly,40,68574.075
400,1955,estimates,5yearly,45,65509.052
400,1955,estimates,5yearly,50,61883.01
400,1955,estimates,5yearly,55,57247.669
400,1955,estimates,5yearly,60,51432.046
400,1955,estimates,5yearly,65,43896.76
400,1955,estimates,5yearly,70,34804.539
400,1955,estimates,5yearly,75,24377.63
400,1955,estimates,5yearly,80,14020.605
400,1955,estimates,5yearly,85,5979.4322
400,1955,estimates,5yearly,90,1675.0538
400,1955,estimates,5yearly,95,275.26802
400,1955,estimates,5yearly,100plus,24.914795
400,1960,estimates,5yearly,"Region, subregion, country or area *",Jordan
400,1960,estimates,5yearly,0,100000
400,1960,estimates,5yearly,1,90450.693
400,1960,estimates,5yearly,5,85965.224
