country,year,variant,freq,age1yearinterval,survivorage
51,1950,estimates,5yearly,"Region, subregion, country or area *",Armenia
51,1950,estimates,5yearly,0,100000
51,1950,estimates,5yearly,1,91704.565
51,1950,estimates,5yearly,5,90353.853
51,1950,estimates,5yearly,10,90038.534
51,1950,estimates,5yearly,15,89814.601
51,1950,estimates,5yearly,20,89360.792
51,1950,estimates,5yearly,25,88687.91
51,1950,estimates,5yearly,30,87754.919
51,1950,estimates,5yearly,35,86498.013
51,1950,estimates,5yearly,40,84865.441
51,1950,estimates,5yearly,45,82697.163
51,1950,estimates,5yearly,50,79850.328
51,1950,estimates,5yearly,55,75809.603
51,1950,estimates,5yearly,60,69538.392
51,1950,estimates,5yearly,65,61069.611
51,1950,estimates,5yearly,70,50375.81
51,1950,estimates,5yearly,75,38026.066
51,1950,estimates,5yearly,80,24979.956
51,1950,estimates,5yearly,85,13328.622
51,1950,estimates,5yearly,90,5312.3376
51,1950,estimates,5yearly,95,1426.9717
51,1950,estimates,5yearly,100plus,232.99304
51,1955,estimates,5yearly,"Region, subregion, country or area *",Armenia
51,1955,estimates,5yearly,0,100000
51,1955,estimates,5yearly,1,92202.338
51,1955,estimates,5yearly,5,91140.426
51,1955,estimates,5yearly,10,90889.932
51,1955,estimates,5yearly,15,90713.32
51,1955,estimates,5yearly,20,90356.51
51,1955,estimates,5yearly,25,89822.097
51,1955,estimates,5yearly,30,89065.763
51,1955,estimates,5yearly,35,88017.979
51,1955,estimates,5yearly,40,86650.075
51,1955,estimates,5yearly,45,84821.807
51,1955,estimates,5yearly,50,82352.519
51,1955,estimates,5yearly,55,78764.252
51,1955,estimates,5yearly,60,73118.466
51,1955,estimates,5yearly,65,65077.433
51,1955,estimates,5yearly,70,54594.483
51,1955,estimates,5yearly,75,42226.894
51,1955,estimates,5yearly,80,28734.755
51,1955,estimates,5yearly,85,16141.911
51,1955,estimates,5yearly,90,6928.1451
51,1955,estimates,5yearly,95,2060.1064
51,1955,estimates,5yearly,100plus,382.56133
51,1960,estimates,5yearly,"Region, subregion, country or area *",Armenia
51,1960,estimates,5yearly,0,100000
51,1960,estimates,5yearly,1,92703.909
51,1960,estimates,5yearly,5,91888.723
51,1960,estimates,5yearly,10,91694.404
51,1960,estimates,5yearly,15,91554.209
51,1960,estimates,5yearly,20,91275.732
51,1960,estimates,5yearly,25,90860.214
51,1960,estimates,5yearly,30,90264.98
51,1960,estimates,5yearly,35,89416.49
51,1960,estimates,5yearly,40,88271.716
51,1960,estimates,5yearly,45,86726.806
51,1960,estimates,5yearly,50,84619.756
